Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,159.25700,159.25700,225.72300,-22.00100,-92.22000,-0.61300,-92.83300,-25.88200,-66.95100,-66.95100,-66.89200,-82.74800,-92.22000,61.39000,61.39000,-1.09000,-1.09000,0.05650,0.47980,2.55390,100.00000,-57.90640,-57.90640,-58.29130,-42.00260,0.03430,,,-5.78210,25.00420,-1.44150,-3.00760,18.86290,-0.3984,-0.454
2024-06-30,285.68500,285.68500,217.33600,-20.34800,44.03100,0.49600,44.52700,6.93600,37.59100,37.59100,37.58300,53.90400,44.03100,61.33700,62.39300,0.61000,0.60000,0.05480,0.43280,2.30720,100.00000,15.41240,15.41240,15.58610,13.15540,0.06240,,,3.07510,-12.50210,0.82080,1.74420,19.91130,-9.4322,-9.4872
2024-03-31,231.78200,231.78200,169.27800,-19.81500,38.93500,-0.39200,38.54300,10.14300,28.40000,28.40000,28.49800,48.09900,38.93500,61.10900,62.15700,0.47000,0.46000,0.07730,0.44790,1.83480,100.00000,16.79810,16.79810,16.62900,12.29520,0.05860,,,2.33910,-12.07410,0.71790,1.29150,19.87080,-4.20620,-4.21570
2023-12-31,57.23400,57.23400,154.27400,-18.10800,-118.66500,-0.63400,-119.29900,-26.17800,-93.12100,-93.12100,-93.00400,-109.94000,-118.66500,60.96700,60.96700,-1.53000,-1.51000,0.12180,0.45860,1.67710,100.00000,-207.33300,-207.33300,-208.44070,-162.49780,0.01560,,,-7.86830,49.22610,-2.53270,-4.26030,19.36350,0.2831,0.2677
2023-09-30,257.25700,257.25700,161.44600,-18.53600,73.61100,-0.08400,73.52700,19.28400,54.24300,54.24300,54.24900,82.60600,73.61100,60.95600,61.91300,0.89000,0.88000,0.16120,0.33360,1.33010,100.00000,28.61380,28.61380,28.58120,21.08750,0.07360,4.04180,22.26730,4.24780,-27.86950,1.55130,2.83050,20.97150,3.3241,3.2883
2023-06-30,236.81100,236.81100,165.35100,-18.40200,49.39700,1.04400,50.44100,13.50500,36.93600,36.93600,36.93600,58.47500,49.39700,60.96200,61.80100,0.61000,0.60000,0.14210,0.32370,1.41890,100.00000,20.85930,20.85930,21.30010,15.59730,0.06700,3.64130,24.71660,2.95140,-25.12100,1.04560,1.99620,20.52320,-4.6263,-4.6479
2023-03-31,103.88500,103.88500,132.00300,-17.43000,-49.28600,-1.51400,-50.80000,-13.60500,-37.19500,-37.19500,-37.19000,-40.07700,-49.28600,60.90000,60.90000,-0.61000,-0.61000,0.22650,0.32800,1.22340,100.00000,-47.44290,-47.44290,-48.90020,-35.79920,0.03270,1.67110,53.85710,-3.06570,33.17430,-1.16910,-2.06010,19.93360,-0.48530,-0.50290
2022-12-31,134.30210,134.30210,134.22400,-17.12000,-20.95100,-2.27400,-23.22500,-8.22600,-14.99900,-14.99900,-15.00600,-13.47800,-20.95110,60.98100,61.37900,-0.24000,-0.24000,0.22710,0.34250,1.19280,100.00000,-15.59990,-15.59990,-17.29310,-11.17330,0.04150,2.30350,39.07130,-1.20060,14.98460,-0.46300,-0.78940,20.50830,1.3367,1.3251
2022-09-30,261.22000,261.22000,156.78400,-17.30200,83.23900,3.44900,86.68800,9.32100,77.36700,77.36700,77.37400,91.01100,83.23900,60.89300,61.56300,1.27000,1.26000,0.20030,0.32490,1.21800,100.00000,31.86550,31.86550,33.18580,29.62020,0.07810,8.13900,11.05790,6.11310,-106.77660,2.31350,4.12690,20.81220,4.1087,4.0987
2022-06-30,287.53700,287.53700,184.56300,-18.97300,80.19300,-1.79600,78.39700,20.10800,58.28900,58.28900,58.27200,86.94900,80.19300,61.06400,61.65000,0.95000,0.95000,0.20470,0.34230,1.58740,100.00000,27.88960,27.88960,27.26500,20.26590,0.07990,12.22680,7.36090,4.90720,-110.05430,1.61870,3.22740,19.48890,0.9001,0.8788
2022-03-31,481.76200,481.76200,181.69900,-18.31200,277.83800,0.32100,278.15900,70.18600,207.97300,207.97300,207.95800,287.33400,277.83800,61.05700,61.49400,3.41000,3.38000,0.20090,0.35840,1.72490,100.00000,57.67120,57.67120,57.73790,43.16610,0.13260,13.95890,6.44750,18.41680,-1001.31900,5.72370,11.81550,18.49520,14.17610,14.15900
2021-12-31,343.05700,343.05700,257.39290,-19.82000,61.72500,0.21300,61.93800,19.79400,42.14400,42.14400,42.13500,75.93000,61.72510,60.51100,60.82500,0.68000,0.68000,0.13700,0.44310,3.16250,100.00000,17.99260,17.99270,18.05470,12.28220,0.07830,5.01850,17.93380,4.58080,147.85180,0.96150,2.55130,15.06810,-1.3423,-1.3594
2021-09-30,412.95700,412.95700,295.70100,-18.01400,95.13500,2.32500,97.46000,25.36400,72.09600,72.09600,72.09600,103.34900,95.13500,60.98600,61.40000,1.18000,1.17000,0.16270,0.49440,3.18910,100.00000,23.03750,23.03750,23.60050,17.45850,0.09210,7.91410,11.37210,7.69010,76.52760,1.60770,3.88850,15.36990,7.7024,7.6796
2021-06-30,294.10900,294.10900,264.35700,-14.66200,13.48200,0.44200,13.92400,4.98600,8.93800,8.93800,8.93800,18.82300,13.48200,60.00000,60.26000,0.15000,0.15000,0.16940,0.55100,3.64110,100.00000,4.58400,4.58400,4.73430,3.03900,0.06690,7.12890,12.62470,1.05320,4.31580,0.20340,0.47290,14.14370,4.2566,4.2348
2021-03-31,526.18700,526.18700,293.63000,-14.83200,216.07100,-2.46200,213.60900,53.00500,160.60400,160.60400,160.60400,221.50400,216.07100,60.00000,60.21100,2.68000,2.67000,0.15020,0.58110,3.87670,100.00000,41.06350,41.06350,40.59560,30.52220,0.10790,13.76480,6.53840,17.88010,64.58340,3.29250,7.49050,14.97050,0.57050,0.55940
2020-12-31,453.20590,453.20590,328.80110,-15.55500,106.86400,-5.29300,101.57100,22.80500,78.76600,78.76600,78.76600,111.59300,106.86400,,,,0.00000,0.15600,0.63520,4.85180,100.00000,23.57960,23.57960,22.41170,17.37970,0.09410,10.44490,8.61660,10.70200,34.82760,1.63480,3.90380,12.26650,0,0
2020-09-30,563.54400,563.54400,300.81500,-14.31500,246.59200,-0.54700,246.04500,64.22300,181.82200,181.82200,181.82200,253.91500,246.59200,,,,0.00000,0.12310,0.63180,4.79340,100.00000,43.75740,43.75740,43.66030,32.26400,0.12820,18.84320,4.77630,26.39320,77.74390,4.13500,9.71890,,0,0
2020-06-30,435.09700,435.09700,255.85200,-13.88200,163.55700,0.06400,163.62100,40.64600,122.97500,122.97500,122.97500,170.39700,163.55700,,,,0.00000,,,,100.00000,37.59090,37.59090,37.60560,28.26380,,,,,,,,,0,0
2020-03-31,170.20000,170.20000,170.23800,-13.31800,-15.24300,-1.92400,-17.16700,-4.18100,-12.98600,-12.98600,-12.98600,-8.03500,-15.24300,,,,0.00000,,,,100.00000,-8.95590,-8.95590,-10.08640,-7.62980,,,,,,,,,0.00000,
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2019-09-30,217.77800,217.77800,195.21300,-13.42100,7.33200,-1.49700,5.83500,-2.66100,8.49600,8.49600,8.49600,7.33200,7.33200,,,,0.00000,,,,100.00000,3.36670,3.36670,2.67930,3.90120,,,,,,,,,0,0
