,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$1.36,$1.43
1,2024-07-25,2024-06-30,$1.24,$1.30
2,2024-04-25,2024-03-31,$1.12,$1.14
3,2024-02-15,2023-12-31,$1.34,$1.39
4,2023-10-26,2023-09-30,$1.05,$1.27
5,2023-07-27,2023-06-30,$0.99,$1.14
6,2023-04-27,2023-03-31,$0.82,$0.87
7,2023-02-16,2022-12-31,$1.05,$1.11
8,2022-10-27,2022-09-30,$0.89,$0.95
9,2022-07-28,2022-06-30,$1.18,$1.04
10,2022-04-28,2022-03-31,$0.89,$0.78
11,2022-02-17,2021-12-31,$0.96,$0.99
12,2021-10-28,2021-09-30,$0.96,$1.05
13,2021-07-29,2021-06-30,$0.91,$1.07
14,2021-04-29,2021-03-31,$0.86,$0.97
15,2021-02-18,2020-12-31,$0.62,$0.71
16,2020-10-29,2020-09-30,$0.32,$0.50
17,2020-07-30,2020-06-30,$0.40,$0.32
18,2020-05-07,2020-03-31,$1.06,$1.25
19,2020-02-20,2019-12-31,$1.18,$1.25
20,2019-10-31,2019-09-30,$1.06,$1.20
21,2019-08-01,2019-06-30,$1.06,$1.23
22,2019-05-02,2019-03-31,$0.80,$1.00
23,2019-02-21,2018-12-31,$0.92,$1.04
24,2018-11-01,2018-09-30,$0.92,$1.06
25,2018-08-02,2018-06-30,$0.90,$1.06
26,2018-05-03,2018-03-31,$0.71,$0.61
27,2018-02-22,2017-12-31,$0.80,$0.96
28,2017-10-26,2017-09-30,$0.78,$0.82
29,2017-07-27,2017-06-30,$0.73,$0.62
30,2017-05-08,2017-03-31,$0.58,$0.41
31,2017-02-27,2016-12-31,$0.82,$0.87
32,2016-10-27,2016-09-30,$0.78,$0.83
33,2016-07-28,2016-06-30,$0.74,$0.56
34,2016-04-28,2016-03-31,$0.51,$0.34
35,2016-02-29,2015-12-31,$0.81,$0.92
36,2015-10-29,2015-09-30,$0.48,$0.58
37,2015-07-30,2015-06-30,$0.64,$0.64
38,2015-04-30,2015-03-31,$0.55,$0.54
39,2015-02-24,2014-12-31,$0.59,$0.65
