Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,18.95700,6.00400,12.95300,2.06800,20.15500,,22.31800,-9.36500,-1.00700,-10.37200,-10.37200,-10.37200,-10.37200,-9.10200,-9.36500,24.70400,24.70400,-0.42000,-0.42000,2.61790,1.18080,-6.53220,68.32830,-49.40130,-49.40130,-54.71330,-54.71330,0.35760,0.44150,1.68930,53.27740,165.36940,127.95460,-19.56390,-29.89220,-0.25380,-0.362,-0.3668
2024-06-30,16.09100,4.92300,11.16800,2.32300,20.32000,,22.73800,-11.57000,-1.03000,-12.60000,-12.60000,-12.60000,-12.60000,-11.32100,-11.57000,24.66300,24.66300,-0.51000,-0.51000,3.40980,0.93430,14.22200,69.40530,-71.90360,-71.90360,-78.30460,-78.30470,0.26730,0.36820,1.76880,50.88120,-439.02390,-1339.00300,-20.92880,-28.84150,0.11630,-0.4317,-0.4438
2024-03-31,16.60300,5.17200,11.43100,2.39300,21.34900,7.58000,16.25700,-4.82600,-0.83500,-5.66100,-5.66100,-5.66100,-5.66100,-4.59200,-4.82600,24.57900,24.57900,-0.23000,-0.23000,4.12530,0.73870,2.82710,68.84900,-29.06700,-29.06700,-34.09630,-34.09620,0.23110,0.38020,1.66780,53.96310,-39.35620,-45.80100,-7.88030,-10.28360,0.58340,-0.58520,-0.59760
2023-12-31,16.99800,5.27900,11.71900,2.68500,21.21700,,23.99700,-12.27800,-0.61200,-12.89000,-12.89000,-12.89000,-12.89000,-12.11700,-12.27800,22.86900,22.86900,-0.50000,-0.50000,4.22740,0.68210,2.14580,68.94340,-72.23200,-72.23200,-75.83250,-75.83240,0.21780,0.40110,1.74570,51.55490,-68.26980,-76.90020,-16.51550,-21.70180,0.77080,-0.5692,-0.5789
2023-09-30,15.05200,4.56800,10.48400,2.36800,18.20200,,20.66500,-10.18100,-0.77600,-10.95700,-10.95700,-10.95700,-10.95700,-9.96300,-10.18100,24.48400,24.48400,-0.45000,-0.45000,5.36400,0.56920,1.32110,69.65190,-67.63890,-67.63890,-72.79430,-72.79430,0.17240,0.31890,1.86470,48.26470,-35.86350,-38.66540,-12.54850,-15.45090,1.24760,-0.2347,-0.2395
2023-06-30,14.49400,4.19800,10.29600,2.51400,18.04900,,20.65800,-10.36200,-0.42800,-10.79000,-10.79000,-10.79000,-10.79000,-10.14800,-10.36200,23.23900,23.23900,-0.46000,-0.46000,6.83540,0.50130,1.00520,71.03630,-71.49160,-71.49160,-74.44460,-74.44460,0.15360,0.29780,1.83610,49.01750,-26.97160,-28.62370,-11.43180,-13.45100,1.63450,-0.3794,-0.3851
2023-03-31,11.90900,3.91600,7.99300,2.05200,17.10000,,19.24700,-11.25400,-0.77300,-12.02700,-12.02700,-12.02700,-12.02700,-11.03900,-11.25400,19.18500,19.18500,-0.63000,-0.63000,3.71390,0.92730,12.75490,67.11730,-94.50000,-94.50000,-100.99080,-100.99080,0.20260,0.25930,1.78980,50.28630,-382.90400,-1631.88900,-20.45830,-27.83770,0.16340,-0.60330,-0.60930
2022-12-31,11.62200,3.35100,8.27100,2.72600,14.88900,,17.71000,-9.43900,-0.54000,-9.97900,-9.97900,-9.97900,-9.97900,-9.23200,-9.43900,16.26800,16.26800,-0.45000,-0.45000,5.03480,0.73620,2.79040,71.16680,-81.21670,-81.21670,-85.86310,-85.86300,0.17130,0.28420,1.75530,51.27260,-69.75890,-84.52480,-14.70640,-18.40430,0.74640,-0.7287,-0.7331
2022-09-30,11.15900,3.74500,7.41400,2.10200,14.70400,,16.90100,-9.48700,-1.22700,-10.71400,-10.71400,-10.71400,-10.71400,-9.28200,-9.48700,16.75900,16.75900,-0.64000,-0.64000,4.86100,0.63050,1.70660,66.43960,-85.01660,-85.01660,-96.01220,-96.01220,0.14030,0.30850,1.96180,45.87510,-45.98090,-51.74100,-13.46610,-16.98830,1.21620,-0.2571,-0.2695
2022-06-30,10.40600,3.31800,7.08800,2.10200,14.68500,,17.32500,-10.23700,-2.50400,-12.74100,-12.74100,-12.74100,-12.74100,-9.61600,-10.23700,14.56000,14.56000,-0.88000,-0.88000,3.82640,1.04050,-25.69200,68.11460,-98.37600,-98.37600,-122.43900,-122.43900,0.20270,0.32240,1.96120,45.89080,826.26180,301.13450,-24.82030,-33.46290,-0.10590,-0.8016,-0.8153
