Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.37020,2.64800,-2.27780,,2.84600,3.29210,-5.56990,-5.78710,-11.35700,-11.35700,-11.35700,-11.35700,-2.49750,-5.56990,2.67600,2.67600,-4.24000,-4.24000,0.55700,4.78600,-1.26410,-615.31930,-1504.61100,-1504.61100,-3067.89700,-3067.89700,0.01480,1.18770,0.93080,96.69530,17.89570,31.11000,-45.44980,-117.78080,-6.47840,0.1945,0.1457
2024-06-30,0.50170,2.87540,-2.37370,,3.22730,3.63890,-6.01260,0.63070,-5.38190,-5.38190,-5.38190,-5.37330,-3.34850,-6.01260,1.95060,1.95060,-2.75000,-2.75000,1.12220,2.69860,-1.58870,-473.12110,-1198.41800,-1198.41800,-1072.70600,-1071.00500,0.01610,1.29670,2.84320,31.65430,18.33050,18.33050,-17.25000,-31.13630,-7.10650,-4.1267,-4.1254
2024-03-31,0.46440,2.09400,-1.62960,0.06350,3.43000,3.91970,-5.54930,5.96290,0.41360,0.41360,0.41360,0.41360,-3.82070,-5.54930,1.24090,1.85550,0.35970,-3.95680,0.84230,8.25220,-1.13790,-350.93940,-1195.06500,-1195.06500,89.07250,89.07260,0.01580,0.94550,2.95150,30.49280,-1.04700,-1.04700,1.40530,7.59330,-24.79140,-3.58960,-3.55270
2023-12-31,1.06360,4.44470,-3.38110,0.41470,0.79370,2.92740,-6.30850,-18.97700,-25.28540,-25.28540,-25.28540,-39.54260,-4.90550,-6.30850,1.13820,1.13820,-34.81470,-33.89470,0.53030,-3.10110,-0.75620,-317.88930,-593.12420,-593.12420,-2377.33900,-3717.79700,0.04070,2.02140,5.00690,17.97530,60.51050,60.51050,-96.69950,248.15920,-30.06250,-4.5101,-5.2974
2023-09-30,1.59390,2.65140,-1.05750,0.27520,6.70490,7.14080,-8.19830,-9.48050,-17.67880,-17.67880,-17.67880,-17.67880,-6.99110,-8.19830,1.14320,1.14320,-15.46000,-15.46000,2.15090,1.09820,-11.18150,-66.35030,-514.37040,-514.37040,-1109.18500,-1109.18500,0.02830,0.18990,1.59800,56.32010,660.56630,660.56540,-31.38000,-64.87910,-1.93090,-3.9804,-8.4256
2023-06-30,1.12810,1.90060,-0.77250,0.48280,5.56060,6.09650,-6.86900,27.54250,20.67340,20.67340,20.67340,20.67340,-5.84530,-6.86900,1.11010,1.23180,18.62000,17.70000,1.85960,0.63300,1.72480,-68.47590,-608.89370,-608.89370,1832.56400,1832.56500,0.02320,0.15160,0.86610,103.91180,200.31900,200.31900,42.60230,73.51670,7.75110,-2.5363,-6.1387
2023-03-31,2.82080,2.93230,-0.11150,0.22700,5.21260,5.71270,-5.82420,-8.31450,-14.13870,-14.13870,-14.13870,-14.13870,-4.64320,-5.82420,1.10550,1.10550,-12.94960,-12.94960,3.04150,4.21470,-1.31110,-3.95230,-206.47470,-206.47470,-501.23250,-501.23250,0.05700,0.26620,1.07060,84.06110,110.14170,110.14170,-28.56620,-354.06950,-9.76620,-8.02730,-9.37880
2022-12-31,3.22780,3.64340,-0.41560,0.28260,6.26210,6.70740,-7.12290,-1.10020,-8.22310,-8.22310,-8.22310,-8.22310,-6.09900,-7.12290,0.52770,0.52770,2.15830,2.15830,9.53240,0.99830,572.34690,-12.87520,-220.67280,-220.67290,-254.75720,-254.75720,0.06140,0.54650,1.98950,45.23760,-29561.72000,-29561.72000,-15.63240,-51.55580,0.02120,-2.0368,-14.2302
2022-09-30,2.98160,3.78120,-0.79960,0.24300,4.86130,5.24620,-6.04580,-7.13070,-13.17650,-13.17650,-13.17650,-13.17650,-5.78630,-6.04580,0.45970,0.45970,-39.56840,-39.56840,11.00360,0.70570,2.39830,-26.81820,-202.77060,-202.77060,-441.92550,-441.92560,0.05140,0.68020,4.67810,19.23840,-210.04540,-210.04540,-22.70020,-61.80930,4.77560,-31.73,-35.0757
2022-06-30,2.98960,2.54010,0.44950,0.58390,2.27110,2.97210,-2.52260,-0.83440,-3.35700,-3.35700,-3.35700,-3.35700,-2.23040,-2.52260,0.26880,0.26880,-12.58990,-12.58990,0.10360,,-0.05980,15.03560,-84.38020,-84.38020,-112.28930,-112.28930,0.01710,,,,50.11330,50.11320,-1.92170,50.11330,-55.87510,-21.2434,-26.4701
2022-03-31,2.23600,1.89920,0.33680,1.26740,1.64600,3.02470,-2.68800,-0.81600,-3.50400,-3.50400,-3.50400,-3.50400,-2.40470,-2.68800,0.26880,0.26880,-12.94960,-12.94960,0.60780,,-0.04640,15.06300,-120.21510,-120.21510,-156.71100,-156.71100,0.01280,,,,60.86490,60.86490,-2.00700,60.86490,-48.01460,-15.62600,-21.85840
2021-12-31,6.61790,5.40330,1.21460,2.79220,3.59230,6.66100,-5.44640,-8.38310,-13.82950,-13.82950,-13.82950,-13.82950,-5.31520,-5.44640,0.26790,0.26790,-51.79860,-51.79860,1.39720,1.81650,-4.22880,18.35370,-82.29850,-82.29850,-208.97130,-208.97140,0.26300,,8.33350,10.79980,208.83980,209.17480,-54.95010,-170.80050,-24.59640,-11.8953,-13.109
2021-09-30,1.97360,1.44700,0.52670,0.74160,0.77010,1.60010,-1.07350,-0.22460,-1.29810,-1.29810,-1.29810,-1.29810,-1.07350,-1.07350,0.26790,0.26790,-4.67630,-4.67630,5.36340,,,26.68490,-54.39130,-54.39130,-65.77290,-65.77290,0.01120,,,,11.23730,11.23730,-0.73930,11.23730,-96.34500,-16.1027,-18.332
2021-06-30,,,,,,,,,,,,,,,0.10430,0.10430,0.00000,0.00000,6.16280,0.88400,7.61900,,,,,,,,,,,,,,0.20020,0,0
2021-03-31,,,,,,,,,,,,,,,0.11990,0.11990,0.00000,0.00000,,,,,,,,,,,,,,,,,,0.00000,
2020-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
