,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.82,$0.93
1,2024-08-08,2024-06-30,$0.47,$0.47
2,2024-05-13,2024-03-31,$0.84,$0.75
3,2024-03-08,2023-12-31,$1.12,$1.27
4,2023-11-10,2023-09-30,$0.90,$0.86
5,2023-08-03,2023-06-30,$0.97,$0.90
6,2023-05-11,2023-03-31,$0.98,$1.11
7,2023-03-02,2022-12-31,$1.10,$1.25
8,2022-11-03,2022-09-30,$1.32,$1.35
9,2022-07-28,2022-06-30,$1.14,$1.39
10,2022-05-05,2022-03-31,$1.08,$1.29
11,2022-02-23,2021-12-31,$0.84,$0.65
12,2021-10-28,2021-09-30,$0.72,$0.52
13,2021-08-04,2021-06-30,$0.92,$1.18
14,2021-05-14,2021-03-31,$0.26,$0.03
15,2021-02-24,2020-12-31,$0.06,$0.82
16,2020-10-29,2020-09-30,$0.05,$0.09
17,2020-07-31,2020-06-30,$-0.31,$-0.38
18,2020-05-14,2020-03-31,$0.07,$-0.10
19,2019-10-28,2019-09-30,$0.28,$0.00
20,2019-08-05,2019-06-30,$0.34,$0.72
21,2019-05-02,2019-03-31,$0.22,$0.16
22,2019-02-27,2018-12-31,$0.38,$0.32
23,2018-11-06,2018-09-30,$0.35,$0.26
24,2018-08-03,2018-06-30,$0.31,$0.44
25,2018-05-08,2018-03-31,$0.19,$0.32
26,2018-03-15,2017-12-31,$0.18,$0.20
27,2017-11-14,2017-09-30,$0.15,$0.03
28,2017-08-10,2017-06-30,$0.15,$0.08
29,2017-05-11,2017-03-31,$0.07,$0.22
30,2017-03-21,2016-12-31,$0.20,$0.21
31,2016-11-10,2016-09-30,$0.09,$0.12
32,2016-08-12,2016-06-30,$0.14,$0.12
33,2016-05-12,2016-03-31,$-0.08,$-0.04
34,2016-03-21,2015-12-31,$-0.04,$-0.21
35,2015-11-12,2015-09-30,$0.05,$-0.18
36,2015-08-06,2015-06-30,$0.23,$0.28
37,2015-05-15,2015-03-31,$0.08,$0.28
38,2015-04-22,2014-12-31,$0.14,$0.36
39,2015-01-28,2014-09-30,$0.28,$0.19
