Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,734.30700,275.46000,458.84700,20.08900,-57.34200,289.55290,169.29410,204.00700,373.30100,0.78200,372.51900,372.51900,,372.51900,391.55010,169.29410,142.03900,142.51700,2.62000,2.61000,0.41340,0.70470,23.05490,23.05490,50.83720,50.73070,0.03450,3.13440,3.13440,1.74820,1.83870,83.55690,3.4063,2.0373
2024-06-30,726.04100,260.65100,465.39000,19.58600,-58.49500,285.00400,180.38600,73.55900,253.94500,-0.06200,254.00700,254.00700,,253.93400,398.25800,180.38600,142.00500,142.39000,1.78000,1.78000,0.41630,0.71320,24.84520,24.84520,34.97670,34.97520,0.03450,2.16330,2.16330,1.20740,1.26270,82.56040,2.6653,1.4705
2024-03-31,712.85900,255.69600,457.16300,20.33100,-59.01100,291.61100,165.55200,7.98300,173.53500,-0.02200,173.55700,173.55700,,173.44900,386.97400,165.55200,141.90200,142.22300,1.22000,1.22000,0.40530,0.68150,23.22370,23.22370,24.34350,24.33150,0.03450,1.48160,1.48160,0.84080,0.88110,82.38730,2.90320,1.19890
2023-12-31,704.70590,250.38000,454.32600,17.99200,-59.73800,288.42410,165.90180,78.60200,244.50400,2.43800,242.06590,242.06590,,241.96900,385.17080,165.90170,141.30700,141.64400,1.71000,1.71000,0.40380,0.67740,23.54200,23.54200,34.69590,34.33620,0.03410,2.05430,2.05430,1.17060,1.22470,82.96650,2.4774,0.3603
2023-09-30,697.63500,253.59000,444.04500,20.46600,-67.22400,288.67200,155.37300,20.78900,176.16200,4.37200,171.79000,171.79000,,172.03100,366.18700,155.37300,141.83900,142.19800,1.21000,1.21000,0.40290,0.67480,22.27140,22.27140,25.25130,24.65920,0.03370,1.45860,1.45860,0.82980,0.87090,82.93270,3.3114,1.4271
2023-06-30,690.86000,244.83500,446.02500,17.67600,-52.84600,271.06800,174.95700,192.63300,367.59000,-0.21700,367.80700,367.80700,,367.92300,385.81800,174.95700,141.78000,142.12400,2.59000,2.59000,0.40560,0.68240,25.32450,25.32450,53.20760,53.25580,0.03320,3.11290,3.11290,1.76780,1.85030,83.19940,2.396,2.2671
2023-03-31,674.70800,239.32700,435.38100,20.40000,-59.81300,284.95600,150.42500,-0.09000,150.33500,3.56000,146.77500,146.77500,,146.90200,366.32000,150.42500,139.76700,140.02400,1.05000,1.05000,0.41940,0.72220,22.29480,22.29480,22.28150,21.77270,0.03340,1.31410,1.31410,0.72750,0.76300,79.77870,2.82890,0.97300
2022-12-31,669.67190,229.13900,440.53290,20.74100,-64.16100,292.13390,148.39890,99.44800,247.84700,6.68300,241.16410,241.16410,,241.81600,365.83700,148.39910,139.63400,139.97500,1.73000,1.73000,0.42490,0.73900,22.16000,22.16000,37.01020,36.10960,0.03270,2.14300,2.14300,1.17880,1.23230,80.43020,2.4401,1.0391
2022-09-30,665.28800,240.67100,424.61700,14.61100,-65.45000,286.71900,137.89800,362.38500,500.28300,5.65100,494.63200,494.63200,,494.74700,356.41390,137.89800,139.64000,139.98200,3.54000,3.53000,0.41700,0.71520,20.72760,20.72760,75.19800,74.36580,0.03300,4.41220,4.41220,2.45300,2.57240,80.17410,3.1445,2.8461
2022-06-30,644.55900,227.25400,417.30500,21.29100,-61.16100,281.75400,135.55100,2.85600,138.40700,-0.15900,138.56600,138.56600,,138.69100,348.21010,135.55100,139.63000,139.93400,0.99000,0.99000,0.42290,0.73280,21.03000,21.03000,21.47310,21.51720,0.03260,1.26920,1.26920,0.70090,0.73240,78.08060,2.1186,0.3195
2022-03-31,613.92700,222.05000,391.87700,17.42100,-57.51300,276.72000,115.15700,149.39000,264.54700,2.47100,262.07600,262.07600,,261.52100,326.60400,115.15700,139.56000,139.97600,1.87000,1.87000,0.42170,0.72920,18.75740,18.75740,43.09100,42.59810,0.03090,2.38740,2.38740,1.31900,1.38060,78.51130,2.45530,1.80040
2021-12-31,601.19820,211.04800,390.15030,16.48100,-57.06100,270.57810,119.57210,220.02500,339.59700,4.29900,335.29800,335.29800,,335.20900,324.07920,119.57210,139.38900,139.71700,2.39000,2.40000,0.42570,0.74120,19.88900,19.88900,56.48670,55.75680,0.03020,3.06680,3.06680,1.68470,1.76130,78.23210,2.0868,0.636
2021-09-30,580.77400,221.03600,359.73800,17.31300,-74.29400,285.39800,74.34000,6.68600,81.02600,2.17900,78.84700,78.84700,,78.91400,278.12800,74.34000,139.38600,139.73800,0.57000,0.56000,0.41900,0.72110,12.80020,12.80020,13.95140,13.58770,0.02980,0.73090,0.73090,0.40480,0.42460,77.25800,2.4529,-0.9381
2021-06-30,561.74300,212.39800,349.34500,18.46500,-57.75700,260.69400,88.65100,359.33600,447.98700,0.01000,447.97700,447.97700,,447.95300,283.44200,88.65100,139.37400,139.65100,3.21000,3.21000,0.40850,0.69060,15.78140,15.78140,79.74950,79.74340,0.02910,4.10660,4.10660,2.31910,2.42910,78.13170,1.7061,3.3073
2021-03-31,551.13500,209.46000,341.67500,17.35200,-52.32100,252.97000,88.70500,52.77400,141.47900,-0.75500,142.23400,142.23400,,142.22300,279.86300,88.70500,139.29100,139.55200,1.02000,1.02000,0.41400,0.70650,16.09500,16.09500,25.67050,25.80550,0.02880,1.33320,1.33320,0.74390,0.78120,76.42260,2.36570,1.27590
2020-12-31,555.18490,212.52100,342.66390,13.46500,-59.69900,250.98700,91.67690,247.25900,338.93600,-2.17800,341.11400,341.11400,,341.12800,275.74590,91.67700,140.09500,140.43500,2.44000,2.44000,0.41300,0.70350,16.51290,16.51290,61.04920,61.44400,0.02890,3.17250,3.17250,1.77670,1.86230,77.06160,1.8422,2.6687
2020-09-30,567.40400,212.84300,354.56100,13.98500,-53.71100,243.04400,111.51700,36.17300,147.69000,-0.02700,147.71700,147.71700,,147.70300,295.13300,111.51700,140.27100,140.60400,1.05000,1.05000,0.41480,0.70890,19.65390,19.65390,26.02910,26.03140,0.02960,1.38440,1.38440,0.77160,0.81010,76.30920,2.3737,1.2248
2020-06-30,576.40500,198.10300,378.30200,15.57300,-54.05500,245.87700,132.42500,37.31100,169.73600,-1.13300,170.86900,170.86900,,170.82800,317.46610,132.42500,140.45100,140.73800,1.21000,1.21000,0.41240,0.70190,22.97430,22.97430,29.44740,29.63680,0.02980,1.57180,1.57180,0.88300,0.92360,77.23870,2.0414,1.3995
2020-03-31,602.26700,199.63500,402.63200,17.32000,-68.41800,263.64900,138.98300,29.11400,168.09700,0.09100,168.00600,168.00600,,167.97100,324.52500,138.98300,140.37700,140.77800,1.19000,1.19000,0.42580,0.74150,23.07670,23.07670,27.91070,27.88980,0.03030,1.53960,1.53960,0.84460,0.88410,77.54080,2.42730,0.81980
2019-12-31,593.56600,190.39200,403.17400,12.60200,-56.61800,240.58500,162.58900,6.90700,169.49600,1.82500,167.67100,167.67100,,167.65000,341.05800,162.58900,139.05400,139.57200,1.20000,1.19000,0.39900,0.66390,27.39190,27.39190,28.55560,28.24450,0.03100,1.52560,1.52560,0.87690,0.91690,78.14200,2.2133,-0.9336
2019-09-30,587.61300,197.81900,389.79400,12.76900,-51.76100,229.99300,159.80100,131.09200,290.89300,11.18400,279.70900,279.70900,,279.67700,334.64600,159.80100,139.34000,139.85300,2.00000,2.00000,0.40500,0.68070,27.19490,27.19490,49.50420,47.59540,0.03080,2.58630,2.58630,1.46750,1.53890,77.43860,2.6894,1.5752
2019-06-30,577.26300,195.11100,382.15200,18.96500,-52.00500,233.66300,148.48900,19.81600,168.30500,0.00000,168.30500,168.30500,,168.28100,321.54700,148.48900,139.11300,139.61800,1.21000,1.21000,0.40610,0.68390,25.72290,25.72290,29.15570,29.15150,0.03050,1.56560,1.56560,0.88900,0.92970,76.97810,1.9618,-0.0173
2019-03-31,566.18400,184.78400,381.40000,13.70600,-48.79400,224.55700,156.84300,13.56900,170.41200,-0.00600,170.41800,170.41800,,170.36600,326.60700,156.84300,138.33100,138.83200,1.23000,1.23000,0.39610,0.65590,27.70180,27.70180,30.09830,30.09020,0.03040,1.58760,1.58760,0.91430,0.95880,76.99980,2.60590,0.31020
2018-12-31,578.52200,191.10600,387.41600,15.98500,-70.84900,245.74790,141.66800,243.72000,385.38800,-0.24700,385.63500,385.63500,,385.73410,307.56000,141.66800,137.84500,138.28900,2.79000,2.79000,0.39840,0.66210,24.48790,24.48790,66.61600,66.67580,0.03150,3.62690,3.62690,2.09810,2.18210,76.76530,2.3197,1.3234
2018-09-30,575.98200,193.46700,382.51500,14.74400,-56.29800,227.58000,154.93500,37.50100,192.43600,0.02900,192.40700,192.40700,,192.48600,319.39800,154.93500,137.84900,138.32300,1.39000,1.39000,0.42010,0.72450,26.89930,26.89930,33.41010,33.41880,0.03090,1.85050,1.85050,1.03100,1.07310,75.22250,2.5648,1.119
2018-06-30,569.23900,190.83000,378.40900,15.20900,-58.27400,230.16800,148.24100,106.36000,254.60100,0.05800,254.54300,254.54300,,254.66200,313.48800,148.24100,137.84000,138.21500,1.84000,1.84000,0.42130,0.72810,26.04200,26.04200,44.72660,44.73730,0.03050,2.44800,2.44800,1.36330,1.41650,75.23040,2.2374,2.0458
2018-03-31,560.79200,191.15300,369.63900,14.43100,-56.31000,229.80000,139.83900,1.75100,141.59000,,141.59000,141.59000,,141.64300,305.35300,139.83900,137.76400,138.15300,1.03000,1.03000,0.42370,0.73530,24.93600,24.93600,25.24820,25.25770,0.03010,1.37000,1.37000,0.75930,0.78950,74.77950,2.28670,-0.01270
2017-12-31,555.29000,178.78400,376.50600,14.88700,-54.48200,226.46890,150.03710,87.48800,237.52500,0.03900,237.48610,237.48610,,235.11000,313.34510,150.03700,137.52400,138.06700,1.71000,1.71000,0.41370,0.70560,27.01960,27.01960,42.77500,42.34000,0.03020,2.28610,2.28610,1.28960,1.34040,75.22450,2.3474,-0.0611
2017-09-30,550.50000,187.28800,363.21200,11.65500,-48.53000,205.17500,158.03700,80.18600,238.22300,0.02400,238.19900,238.19900,,238.24800,309.40400,158.03700,137.71500,138.30700,1.73000,1.72000,0.40820,0.68980,28.70790,28.70790,43.27390,43.27850,0.03030,2.30500,2.30500,1.31040,1.36410,74.83550,2.5853,-0.5055
2017-06-30,530.51200,180.25300,350.25900,13.94700,-74.83400,230.22000,120.03900,45.21300,165.25200,0.05800,165.19400,165.19400,,165.22500,267.03100,120.03900,137.58100,138.17300,1.20000,1.20000,0.40480,0.68000,22.62700,22.62700,31.14950,31.14440,0.02960,1.60660,1.60660,0.92060,0.95630,74.46550,1.9856,0.9464
