Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7231.05800,3823.62400,3407.43400,1116.12900,1240.35600,2167.07800,-1196.27900,970.79860,312.78590,658.01280,658.01280,,655.78750,,,,0.00000,0.19930,1.97150,28.49060,19.24580,0.01540,3.08080,4.25440,0.29700,2.46670,5.62120,0,0
2024-06-30,7039.39000,3620.49800,3418.89200,836.39540,964.52100,2454.37100,-1444.35400,1010.01700,313.85170,696.16480,696.16480,,693.10890,,,,0.00000,,0.58650,29.54220,20.27290,0.01500,3.09030,4.27150,0.30530,3.09030,5.92910,0,0
2024-03-31,7550.24700,3879.92500,3670.32200,1258.46800,1396.12100,2274.20100,-1382.42800,891.77330,273.77200,618.00130,618.00130,,616.20810,,,,0.00000,,,24.29690,16.78890,0.01600,2.64260,3.66970,0.26990,2.64260,6.15370,0.00000,
2023-09-30,7545.94700,4187.64700,3358.30000,1210.49000,1352.39000,2005.91000,-1289.65500,716.25480,146.77320,569.48160,569.48160,,567.48970,,,,0.00000,0.14920,1.91030,21.32790,16.89810,0.01460,2.44450,3.40580,0.24670,2.07980,6.14440,0,0
2023-06-30,7244.71400,4245.42700,2999.28700,1007.47700,1146.06100,1853.22600,-1230.60200,622.62340,298.43500,324.18840,324.18840,,321.70420,,,,0.00000,0.14390,1.92500,20.75910,10.72600,0.01400,1.41900,1.97620,0.15170,1.21490,6.02530,0,0
2022-09-30,6689.56800,3663.40700,3026.16100,823.99010,948.96900,2077.19200,-1201.75000,875.44190,221.65850,653.78340,653.78340,,659.05770,,,,0.00000,0.15370,1.73820,28.92910,21.77870,0.01610,3.11070,4.34390,0.34760,2.63250,5.54450,0,0
2022-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,
2022-03-31,7769.85400,2471.47900,5298.37500,872.99770,988.75800,4309.61700,,1161.25300,430.21230,731.04040,731.04040,,727.46850,,,,0.00000,,0.01500,21.91720,13.73000,0.02910,3.59040,5.05680,0.40170,3.59040,5.35420,0.00000,
2021-12-31,4648.72900,1827.35300,2821.37500,985.15280,1093.23000,1728.14600,-809.72510,909.51680,265.53290,643.98390,643.98430,,642.28880,3802.85100,3802.85100,0.16960,0.16960,0.15640,1.51100,32.23670,22.76510,0.01640,3.27940,4.62220,0.37320,2.76670,5.16370,0.3114,0.2846
2021-09-30,4035.09000,1323.32200,2711.76800,958.41420,1068.14700,1643.62100,-916.86900,735.45700,-3.19500,738.65200,738.65200,,738.22190,3802.85100,3802.85100,0.19400,0.19400,,6.97820,27.12090,27.22290,0.01500,3.64490,5.09530,0.40810,3.64490,5.32900,-0.5144,-0.5469
2021-06-30,4680.94200,980.92930,3700.01300,788.44260,898.41570,2801.59700,-819.53780,1982.06000,1225.07600,756.98350,756.98350,,755.04390,3804.92800,3804.92800,0.19840,0.19840,0.10610,1.22270,53.56900,20.40650,0.02110,3.76830,5.24650,0.43140,3.36910,5.28140,-0.2517,-0.2634
2021-03-31,3422.48300,810.13170,2612.35200,874.54430,997.76730,1614.58400,-655.58030,959.20200,215.67900,743.52300,743.52290,,741.79350,3802.87400,3802.87400,0.19500,0.19500,0.12190,1.14070,36.71800,28.39560,0.01510,3.85850,5.36210,0.43000,3.38810,5.06710,0.78640,0.80260
2020-12-31,4536.88400,524.26880,4012.61500,838.97680,958.58920,3054.02600,-668.42410,2385.60300,1741.59100,644.01220,644.01210,,1005.89600,3800.14000,3800.14000,0.31650,0.31650,0.11010,1.95550,59.45260,25.06830,0.02210,3.12910,4.40720,0.35460,2.78470,5.38970,0.279,0.2787
2020-09-30,3274.70500,672.92530,2601.77900,878.32350,1002.13370,1599.64600,-714.72540,884.92060,176.99710,707.92350,707.92350,,343.10940,3799.83000,3799.83000,0.09030,0.09030,0.12240,1.21160,34.01210,13.18750,0.01570,3.66440,5.20170,0.42650,3.21600,5.08410,0.0445,0.0269
2020-06-30,2946.22100,737.22220,2208.99900,825.26180,942.41080,1266.58900,-1233.31000,33.27890,-350.84160,384.12050,384.12050,,382.70690,3799.79100,3799.79100,0.04890,0.04890,0.12020,1.23230,1.50650,17.32490,0.01370,2.03550,2.91760,0.23860,1.79080,4.96640,0.7396,0.7148
2020-03-31,2157.49800,1622.03600,535.46190,1039.32400,1179.10400,-643.64230,-785.34970,-1428.99100,-2302.38100,873.38990,873.39000,,871.48270,3801.08800,3801.08800,0.22930,0.22930,0.11800,1.33090,-266.87070,162.75340,0.00290,3.87810,5.59160,0.46560,3.42040,5.92690,1.09730,1.07930
2019-12-31,5771.28900,1549.75300,4221.53700,1540.73100,1696.42700,2525.10900,-963.97160,1560.34300,178.73020,1381.61200,1381.61200,,1875.54400,3802.30300,3802.30300,0.61880,0.61880,0.09480,1.43450,36.96150,44.42800,0.02190,5.60880,8.18500,0.71530,5.07730,6.47890,0.8346,0.7964
2019-09-30,4952.17100,1859.48400,3092.68700,1219.65300,1374.00900,1718.67800,-796.47850,922.19970,-77.84400,1000.04400,1000.04400,,478.87520,3803.23900,3803.23900,0.12590,0.12590,0.09630,1.36690,29.81870,15.48410,0.01630,3.95340,5.67410,0.52600,3.57250,6.65180,0.0778,0.0693
2019-06-30,5771.23800,1799.88000,3971.35800,1295.52400,1444.58100,2526.77700,-863.45720,1663.32000,773.20980,890.11050,890.11050,,876.90190,3804.49300,3804.56100,0.23050,0.23050,0.09100,1.41970,41.88290,22.08070,0.02110,3.61140,5.25340,0.47290,3.28260,6.48020,0.2884,0.2481
2019-03-31,5624.31300,2017.83900,3606.47400,1164.79700,1311.78400,2294.68900,-797.33220,1498.15300,555.51050,942.64290,942.64290,,926.19510,3805.02500,3805.09300,0.11820,0.11820,0.09600,1.84900,41.54070,25.68150,0.01990,3.89950,5.72360,0.52110,3.52520,6.35300,0.45680,0.41750
2018-12-31,5529.29700,1508.44200,4020.85600,1204.26900,1316.11600,2704.73900,-926.46390,1778.27600,797.77670,980.49900,980.49870,,961.73950,3807.38600,3807.38600,0.58890,0.58900,0.17680,1.57290,44.22630,23.91880,0.02030,3.91250,5.81990,0.49510,3.22100,6.58560,-0.3965,-0.4398
2018-09-30,5084.72800,1833.46300,3251.26500,1269.77400,1380.81100,1870.45400,-763.76780,1106.68600,283.52220,823.16380,823.16380,,809.15590,3815.00100,3818.25800,0.10300,0.10290,0.09940,1.40270,34.03860,24.88740,0.01820,3.53490,5.24720,0.46040,3.18340,6.11580,0.1133,0.1003
2018-06-30,4451.64500,2244.89200,2206.75300,1142.13300,1262.11900,944.63330,-976.74670,-32.11300,-845.17040,813.05740,813.05740,,800.32120,3815.03800,3815.10500,0.10190,0.10180,,6.45470,-1.45520,36.26690,0.01140,3.27250,4.91970,0.41950,3.27250,6.52480,0.7866,0.7725
2018-03-31,6292.64300,2226.41300,4066.23000,1482.49200,1615.67400,2450.55600,-950.49100,1500.06500,614.72740,885.33770,885.33770,,871.34890,3826.51000,3826.70200,0.11050,0.11050,0.09180,2.01340,36.89080,21.42890,0.01960,3.24860,4.92950,0.42620,2.95030,7.14190,0.09140,0.07040
2017-12-31,5758.81600,2283.86000,3474.95600,1486.01200,1619.43200,1855.52400,-1124.78400,729.61630,-34.08190,763.69800,763.69780,,1067.34900,3822.05700,3825.31300,0.37370,0.37320,0.09330,1.98410,20.99640,30.71550,0.01720,2.79990,4.28650,0.37760,2.53880,7.15370,1.073,1.0376
2017-09-30,7191.02700,2772.23600,4418.79100,1603.24000,1735.24900,2683.54200,-913.01420,1770.52800,1016.80500,753.72270,753.72270,,735.09800,3850.02400,3850.22600,0.19090,0.19090,0.08580,1.88250,40.06820,16.63570,0.02140,2.62850,3.95820,0.36580,2.40280,7.51280,0.2098,0.167
2017-06-30,6120.83100,2897.46300,3223.36700,1521.85400,1650.11400,1573.25300,-910.47010,663.90640,-41.62290,705.52920,705.52920,,689.46170,3826.29600,3829.60300,0.08750,0.08740,0.09160,1.88840,20.59670,21.38950,0.01630,2.55640,3.89210,0.35730,2.32220,7.22350,1.2599,1.2648
2017-03-31,7613.03400,3469.42700,4143.60700,1575.91700,1702.84300,2440.76400,-1059.12900,1381.63600,742.54870,639.08690,639.08690,,303.10780,3827.21300,3830.95600,0.07920,0.07910,0.08800,2.05080,33.34380,7.31510,0.02080,2.28280,3.48170,0.32140,2.08180,7.31050,1.57490,1.56070
2016-12-31,6505.92500,3321.53300,3184.39200,1384.11400,1497.66500,1686.72800,-1480.24300,206.48520,-235.08720,441.57240,441.57220,,1289.58400,3828.55500,3832.21100,0.33660,0.33680,0.09380,2.32420,6.48430,40.49700,0.01750,1.81600,2.82210,0.24280,1.64570,6.35680,0.2661,0.2521
2016-09-30,6909.70700,3729.13500,3180.57200,1289.20800,1404.18100,1776.39100,-816.99880,959.39200,249.84560,709.54640,709.54640,,338.25410,3828.01200,3831.78700,0.08840,0.08830,0.08910,2.03810,30.16410,10.63500,0.01690,2.59840,3.93730,0.37600,2.36690,7.13410,-0.1857,-0.2025
