Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-06-30,0.96900,0.70700,0.26200,2.99200,3.38200,0.53100,5.84300,-5.58100,-0.46800,-6.04900,-6.04900,-6.04900,,-6.04900,-4.77200,-5.58100,0.00420,0.00420,-1454.27300,-1454.27300,1.18100,0.40900,1.29250,27.03820,-575.95470,-575.95470,-624.25180,-624.25180,0.02980,0.16660,1.20070,74.95360,-53.86470,1154.39300,-18.62610,-31.83520,2525.89100,-772.515,-793.656
2017-03-31,0.59100,0.71600,-0.12500,3.28900,3.04700,1.01800,7.00400,-7.12900,-0.41500,-7.54400,-7.54400,-7.54400,,-7.54400,-6.46800,-7.12900,0.00300,0.00300,-2473.76300,-2473.76300,0.93810,0.56080,2.18470,-21.15060,-1206.26000,-1206.26000,-1276.48000,-1276.48000,0.01990,0.17430,0.67700,132.94420,-102.45850,160.37410,-25.34010,-45.00390,2322.33300,-1591.50300,-1593.15100
2016-12-31,1.46600,0.94500,0.52100,2.86300,2.80700,1.56100,4.10900,-3.58800,-1.33000,-4.91800,-4.91800,-4.91800,,-4.91800,-2.96000,-3.58800,0.00230,0.00230,-1349.32500,-1349.32500,1.49960,0.50050,1.60540,35.53890,-244.74750,-244.74760,-335.47060,-335.47040,0.04240,0.25370,1.18040,76.24830,-44.76600,355.60440,-14.21020,-22.36060,3793.70800,-2845.499,-2777.518
2016-09-30,0.73100,0.61800,0.11300,3.96000,2.82900,1.87900,4.91000,-4.79700,-0.58700,-5.38400,-5.38400,-5.38400,,-5.38400,-4.33100,-4.79700,0.00270,0.00270,-1949.02600,-1949.02600,1.92970,0.47020,1.27260,15.45830,-656.22440,-656.22440,-736.52530,-736.52530,0.01980,0.15660,0.79630,113.02330,-39.38560,-546.59970,-14.61380,-20.86820,4999.93900,-5622.0109,-5662.2388
2016-06-30,1.12600,0.58500,0.54100,5.24700,3.21700,1.69900,6.76500,-6.22400,-0.18100,-6.40500,-6.40500,-6.40500,,-6.40500,-5.70500,-6.22400,0.00200,0.00200,-3223.38800,-3223.38800,2.65400,0.42190,0.91650,48.04620,-552.75310,-552.75310,-568.82770,-568.82770,0.02640,0.12900,1.23600,72.81530,-34.21290,-107.28640,-15.00700,-19.77830,6848.06300,-0.3402,-0.342
2016-03-31,1.33300,0.56700,0.76600,4.12700,3.32100,1.58500,5.86300,-5.09700,-0.24200,-5.33900,-5.33900,-5.33900,,-5.33900,-4.57400,-5.09700,0.00170,0.00170,-3073.46300,-3073.46300,1.70540,0.66250,2.34910,57.46440,-382.37050,-382.37050,-400.52510,-400.52520,0.04050,0.12710,1.60800,55.97150,-68.95260,104.64520,-16.22060,-23.27270,0.58170,-0.38690,-0.39220
2015-12-31,1.55600,0.79000,0.76600,4.63700,2.70600,4.49900,2.84400,-2.07800,-0.68500,-2.76300,-2.76300,-2.76300,,-2.76300,-1.48100,-2.07800,0.00130,0.00130,-20236.69000,-20011.80000,2.51780,0.57750,1.51000,49.22880,-133.54750,-133.54750,-177.57060,-177.57070,0.04130,0.18380,1.47910,60.84830,-22.63640,369.87990,-7.32930,-9.56490,0.93960,-0.6672,-0.6795
2015-09-30,0.76600,0.50200,0.26400,4.35200,2.93600,9.02100,-1.73300,1.99700,-0.47000,1.52700,1.52700,1.52700,,1.52700,2.46200,1.99700,0.00140,0.00140,1124.43800,1124.43800,2.75450,0.74970,3.62980,34.46480,260.70500,260.70500,199.34730,199.34730,0.01800,0.10880,0.67550,133.23760,30.54000,-18.81010,3.59750,7.64340,0.03160,-0.5184,-0.5195
2015-06-30,1.61400,1.29600,0.31800,6.04800,3.44700,14.96900,-5.47400,5.79200,-1.34200,4.45000,4.45000,4.45000,,4.45000,6.33200,5.79200,0.00120,0.00130,3598.20100,3373.31300,3.21620,0.87750,8.14250,19.70260,358.86000,358.86000,275.71250,275.71250,0.03470,0.31770,2.15200,41.82160,196.90350,-40.76210,9.56500,24.12710,0.01500,-0.2869,-0.3111
2015-03-31,0.90200,0.59800,0.30400,3.96300,3.33800,-14.00000,21.30100,-20.99700,-0.96100,-21.95800,-21.95800,-21.95800,,-22.61900,-20.52700,-20.99700,7.08060,7.08060,-3.19000,-3.19000,1.06200,-2.08530,-1.24010,33.70290,-2327.82700,-2327.82700,-2434.36800,-2507.65000,0.02430,0.12960,1.28130,70.24390,94.66710,60.21330,-59.27230,292.07240,-0.20330,-0.71040,-0.73680
2014-12-31,2.46900,1.41600,1.05300,2.99900,3.90500,1.53600,5.36800,-4.31500,-1.44000,-5.75500,-5.75500,-5.75500,,-6.92400,-3.80200,-4.31500,80.83100,80.83100,-0.07000,-0.07000,1.36240,1.46210,-4.98280,42.64890,-174.76710,-174.76720,-233.09040,-280.43730,0.06380,0.29320,1.98630,45.30980,100.92940,30.22740,-14.86350,-46.64070,-0.05740,-0.0597,-0.0584
2014-09-30,0.51800,0.33700,0.18100,3.14000,5.65000,0.71900,8.07100,-7.89000,-1.49500,-9.38500,-9.38500,-9.38500,,-9.38500,-7.31000,-7.89000,80.43000,80.43000,-0.12000,-0.12000,1.01160,1.19330,-8.69300,34.94210,-1523.16600,-1523.16600,-1811.77600,-1811.77600,0.01600,0.06710,0.97370,92.43240,284.99850,56.03320,-29.04310,-55.07950,-0.03940,-0.079,-0.0827
2014-06-30,0.93500,0.76600,0.16900,4.67400,6.53600,0.35600,10.85400,-10.68500,-1.14300,-11.82800,-11.82800,-11.82800,,-11.82800,-10.22000,-10.68500,76.68300,76.68300,-0.15000,-0.15000,1.22770,0.94240,24.71920,18.07490,-1142.78100,-1142.78100,-1265.02700,-1265.02700,0.02440,0.17070,0.46660,192.89840,-991.44490,96.08450,-30.92290,-57.15670,0.01500,-0.1156,-0.1178
2014-03-31,1.03100,0.42100,0.61000,4.29200,6.26800,0.40300,10.15700,-9.54700,-0.85300,-10.40000,-10.40000,-10.40000,,-10.40000,-9.10600,-9.54700,74.10240,74.10240,-0.14000,-0.14000,1.48750,0.89880,12.12280,59.16590,-925.99410,-925.99410,-1008.72900,-1008.72900,0.02620,0.09960,0.28360,317.40060,-432.96990,94.42530,-26.38120,-43.83190,0.03180,-0.12090,-0.12480
2013-12-31,2.70600,1.12600,1.58000,5.07200,6.38000,0.75400,10.69800,-9.11800,-0.92300,-10.04100,-10.04100,-10.04100,,-10.04100,-8.36900,-9.11800,67.78100,67.78100,-0.15000,-0.15000,1.64880,0.88060,9.89210,58.38880,-336.95480,-336.95490,-371.06430,-371.06430,0.06430,0.30480,0.65170,138.09310,-320.59310,99.07250,-23.87300,-38.27770,0.04390,-0.1372,-0.0631
2013-09-30,1.61600,0.93100,0.68500,4.12300,6.11800,1.09500,9.14600,-8.46100,3.20300,-5.25800,-5.25800,-5.25800,,-5.25800,-7.67700,-8.46100,67.24800,67.24800,-0.08000,-0.08000,1.43100,1.14740,-9.65720,42.38860,-523.57670,-523.57670,-325.37120,-325.37130,0.04590,0.22500,0.61630,146.02720,164.93150,31.95380,-14.92820,-24.30430,-0.04740,-0.1195,-0.1211
2013-06-30,1.40800,0.60800,0.80000,4.15000,6.45600,3.44300,7.16300,-6.36300,3.15200,-3.21100,-3.21100,-3.21100,,-3.21100,-5.76500,-6.36300,67.20060,67.20060,-0.05000,-0.05000,2.76960,0.95910,24.09340,56.81820,-451.91750,-451.91750,-228.05390,-228.05400,0.03540,0.15150,0.48600,185.17760,-254.24260,26.89050,-8.07510,-10.39060,0.01880,-0.1145,-0.1197
2013-03-31,1.39200,0.75600,0.63600,3.72000,6.10300,2.45000,7.37300,-6.73700,-0.93000,-7.66700,-7.66700,-7.66700,,-7.66700,-6.34500,-6.73700,66.99100,66.99100,-0.11000,-0.11000,1.45050,0.81730,8.61230,45.68970,-483.97990,-483.97990,-550.79030,-550.79020,0.04170,0.20740,0.47010,191.44400,-323.77580,493.37260,-22.97850,-59.14980,0.03530,-0.13870,-0.13990
2012-12-31,3.96700,1.41200,2.55500,4.01300,6.26400,4.96100,5.31600,-2.76100,-1.06200,-3.82300,-3.82300,-3.82300,,-3.82300,-2.31600,-2.76100,58.67970,58.67970,-0.07000,-0.07000,1.92920,0.66650,3.51460,64.40640,-69.59930,-69.59930,-96.37010,-96.37000,0.09170,0.44470,1.01040,89.06980,-59.22530,-150.92770,-8.83930,-19.74900,0.09790,-0.1419,-0.1441
2012-09-30,1.31400,0.70300,0.61100,3.55500,6.22700,-1.16100,10.94300,-10.33200,-0.91600,-11.24800,-11.24800,-11.24800,,-11.24800,-9.83700,-10.33200,58.71300,58.71300,-0.19000,-0.19000,1.53640,2.78700,-2.56320,46.49920,-786.30140,-786.30140,-856.01230,-856.01210,0.04100,0.20610,0.89820,100.20550,115.57760,82.22220,-35.13900,-206.53690,-0.16570,-0.1347,-0.1379
2012-06-30,1.94700,1.03200,0.91500,3.22400,6.36900,1.71800,7.87500,-6.96000,-0.92300,-7.88300,-7.88300,-7.88300,,-7.88300,-6.49400,-6.96000,58.67610,58.67610,-0.13000,-0.13000,2.57800,0.96950,45.21720,46.99540,-357.47300,-357.47300,-404.87930,-404.87930,0.04810,0.33200,0.98180,91.66410,-1438.57300,228.16210,-19.46230,-43.82120,0.00930,-0.1378,-0.1525
2012-03-31,1.48100,0.85300,0.62800,2.83600,6.30000,0.14300,8.99300,-8.36500,-0.96000,-9.32500,-9.32500,-9.32500,,-9.32500,-7.90800,-8.36500,57.48500,57.48500,-0.16000,-0.16000,3.68100,0.74200,3.59340,42.40380,-564.82100,-564.82100,-629.64220,-629.64220,0.03020,0.25280,1.03930,86.59690,-136.13100,-333.98970,-18.99110,-35.11710,0.11720,-0.13420,-0.13460
2011-12-31,2.07600,0.94400,1.13200,1.95600,6.49800,1.34800,7.10600,-5.97400,-0.93200,-6.90600,-6.90600,-6.90600,,-6.90600,-5.50000,-5.97400,53.50400,53.50400,-0.13000,-0.13000,5.54110,0.68830,2.45820,54.52790,-287.76480,-287.76500,-332.65900,-332.65900,0.04030,0.28450,0.91860,97.97690,-69.43500,-118.41570,-13.40090,-21.64350,0.17570,-0.1514,-0.1534
2011-09-30,2.13400,0.94200,1.19200,2.83000,7.15600,0.97100,9.01500,-7.82300,-0.51200,-8.33500,-8.33500,-8.33500,,-8.33500,-7.60200,-7.82300,53.90030,53.90030,-0.15000,-0.15000,7.39170,0.67000,2.03570,55.85750,-366.58850,-366.58850,-390.58110,-390.58110,0.03840,0.22680,1.08490,82.95690,-69.88940,-107.45130,-14.99960,-23.06630,0.21750,-0.1361,-0.1364
2011-06-30,2.41100,1.10900,1.30200,3.07100,7.86300,5.26000,5.67400,-4.37200,-0.76600,-5.13800,-5.13800,-5.13800,,-5.13800,-3.93500,-4.37200,52.41160,52.41160,-0.10000,-0.10000,2.58970,0.47820,1.77990,54.00250,-181.33550,-181.33550,-213.10660,-213.10660,0.04950,0.28500,0.97970,91.86640,-50.66560,-86.84920,-10.53820,-26.43550,0.19330,-0.1695,-0.1752
2011-03-31,1.36200,0.84200,0.52000,3.04700,6.77000,-1.94600,11.76300,-11.24300,-0.82900,-12.07200,-12.07200,-12.07200,,-12.07200,-10.80900,-11.24300,51.99500,51.99500,-0.23000,-0.23000,3.34270,0.47810,1.62230,38.17920,-825.47720,-825.47720,-886.34370,-886.34360,0.02380,0.23700,0.76780,117.22470,-97.70160,-149.47990,-21.08980,-50.98620,0.23700,-0.20320,-0.20570
2010-12-31,2.37800,1.17500,1.20300,2.66100,6.92400,-0.22500,9.81000,-8.60700,-0.63900,-9.24600,-9.24600,-9.24600,,-9.25300,-8.19400,-8.60700,45.94800,45.94800,-0.19000,-0.19000,4.45840,0.36690,0.86160,50.58880,-361.94310,-361.94310,-388.81440,-389.10860,0.03580,0.34780,1.14710,78.45670,-40.42320,-49.87600,-13.93580,-25.59240,0.44020,-0.1035,-0.1064
2010-09-30,1.51900,0.92000,0.59900,2.48000,5.99200,-1.71800,10.19000,-9.59100,-0.82600,-10.41700,-10.41700,-10.41700,,-10.41700,-9.12200,-9.59100,45.90600,45.90600,-0.23000,-0.23000,3.78830,0.77140,4.30590,39.43380,-631.40230,-631.40230,-685.78020,-685.78010,0.03500,0.30020,0.91290,98.59120,-230.56640,-8202.49500,-24.01500,-52.71500,0.09840,-0.1469,-0.1495
2010-06-30,2.09100,0.88300,1.20800,2.30100,5.47700,1.52100,6.25700,-5.04900,-0.33500,-5.38400,-5.38400,-5.38400,,-5.37700,-4.70800,-5.04900,45.29600,45.29600,-0.12000,-0.12000,6.06020,0.54990,1.36200,57.77140,-241.46340,-241.46340,-257.48440,-257.14970,0.04140,0.34560,0.81270,110.74610,-38.18440,-55.76960,-10.66430,-17.18700,0.30720,-0.0876,-0.0908
2010-03-31,2.26600,0.93000,1.33600,2.24500,5.21700,4.05000,3.41200,-2.07600,-0.37100,-2.44700,-2.44700,-2.44700,,-2.44700,-1.66500,-2.07600,42.28100,42.28100,-0.06000,-0.06000,4.06710,0.14480,0.38730,58.95850,-91.61520,-91.61520,-107.98760,-107.98760,0.06390,0.35730,0.84270,106.80050,-19.21020,-29.71100,-6.90370,-16.42940,0.28610,-0.17510,-0.17960
2009-12-31,1.26200,0.74900,0.51300,3.22600,5.34200,-1.04000,9.60800,-9.09500,-0.39500,-9.49000,-9.49000,-9.49000,,-9.49000,-8.54300,-9.09500,35.93900,35.93900,-0.25000,-0.25000,2.21170,-3.21430,-1.50220,40.64980,-720.68160,-720.68160,-751.98120,-751.98110,0.05100,0.28930,0.77380,116.31540,259.43110,115.52040,-38.34500,1093.31800,-0.09140,-0.1868,-0.1903
2009-09-30,1.38600,0.78200,0.60400,2.61800,4.10400,-0.30100,7.02300,-6.41900,-0.38300,-6.80200,-6.80200,-6.80200,,-6.80200,-5.84300,-6.41900,37.17600,37.17600,-0.18000,-0.18000,2.71450,1.72010,-4.23960,43.57860,-463.13130,-463.13130,-490.76480,-490.76480,0.05540,0.41290,0.74720,120.45450,478.00280,112.70920,-27.20690,-344.23080,-0.03720,-0.132,-0.1342
2009-06-30,1.27700,0.77600,0.50100,2.91900,3.77200,5.76100,0.93000,-0.42900,-0.39700,-0.82600,-0.82600,-0.82600,,-0.82600,0.28800,-0.42900,35.07800,35.07800,-0.02000,-0.02000,2.82940,1.28440,-7.42950,39.23260,-33.59440,-33.59440,-64.68290,-64.68290,0.04970,0.41700,0.84910,105.99840,93.86310,14.88820,-3.21630,-26.69680,-0.02430,-0.1429,-0.1431
2009-03-31,1.91200,1.08700,0.82500,3.46800,3.78000,0.81900,6.42900,-5.60400,-0.49400,-6.09800,-6.09800,-6.09800,,-6.09800,-5.05900,-5.60400,30.26600,30.26600,-0.20000,-0.20000,2.85840,-3.75730,-1.22610,43.14850,-293.09630,-293.09630,-318.93300,-318.93300,0.06910,0.58730,1.56850,57.37970,106.55240,58.37640,-22.04790,506.89940,-0.18360,-0.20070,-0.20100
