,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$0.10,$0.12
1,2024-08-06,2024-06-30,$0.06,$0.08
2,2024-05-08,2024-03-31,$-0.05,$-0.07
3,2024-02-22,2023-12-31,$-0.01,$0.00
4,2023-11-02,2023-09-30,$-0.01,$0.10
5,2023-08-03,2023-06-30,$-0.09,$0.03
6,2023-05-02,2023-03-31,$-0.12,$-0.19
7,2023-02-23,2022-12-31,$0.46,$0.45
8,2022-11-03,2022-09-30,$0.33,$0.43
9,2022-08-04,2022-06-30,$0.22,$0.86
10,2022-05-05,2022-03-31,$0.24,$0.22
11,2022-02-28,2021-12-31,$0.69,$0.55
12,2021-11-04,2021-09-30,$0.05,$0.06
13,2021-08-04,2021-06-30,$-0.04,$0.02
14,2021-05-06,2021-03-31,$-0.02,$0.01
15,2021-02-25,2020-12-31,$-0.24,$-0.14
16,2020-11-05,2020-09-30,$-0.20,$-0.15
17,2020-08-06,2020-06-30,$-0.24,$-0.27
18,2020-05-07,2020-03-31,$-0.31,$-0.35
19,2020-03-11,2019-12-31,$-0.33,$-0.34
20,2019-11-06,2019-09-30,$-0.40,$-0.49
21,2019-08-07,2019-06-30,$-0.63,$-0.66
22,2019-05-08,2019-03-31,$-0.67,$-0.62
23,2019-02-26,2018-12-31,$-0.60,$-0.64
24,2018-11-05,2018-09-30,$-0.58,$-0.65
25,2018-08-06,2018-06-30,$-0.59,$-0.63
26,2018-05-08,2018-03-31,$-0.51,$-0.63
27,2018-03-08,2017-12-31,$-0.35,$-0.43
28,2017-11-03,2017-09-30,$-0.52,$-0.38
29,2017-08-02,2017-06-30,$-0.47,$-0.41
30,2017-05-08,2017-03-31,$-0.56,$-0.56
31,2017-03-13,2016-12-31,$-0.83,$-0.56
32,2016-11-07,2016-09-30,$-0.81,$-0.90
33,2016-08-05,2016-06-30,$-0.68,$-0.75
34,2016-05-09,2016-03-31,$-0.52,$-0.70
35,2016-03-08,2015-12-31,$-0.71,$-0.70
36,2015-11-05,2015-09-30,$-0.78,$-0.82
37,2015-08-07,2015-06-30,$-1.02,$-0.80
38,2015-05-07,2015-03-31,$-0.95,$-0.97
39,2015-03-05,2014-12-31,$-1.06,$-0.85
