Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,69.95900,23.42100,46.53800,23.30400,24.30200,22.23600,-1.11000,21.12600,4.79400,16.33200,16.33200,16.10700,14.67200,14.71400,1.10000,1.09000,0.22930,0.91710,46.64810,35.56570,0.00980,4.06740,4.78910,0.35470,3.02250,28.37830,1.5501,1.3808
2023-06-30,66.28600,20.55000,45.73600,30.16200,31.16100,14.57500,-4.16300,10.41200,2.20300,8.20900,8.20900,7.98400,14.66900,14.70400,0.54000,0.54000,0.23050,0.86140,27.59170,21.15750,0.00830,2.06120,2.43770,0.18030,1.52880,28.16070,0.829,0.7775
2023-03-31,54.86100,16.28600,38.57500,20.22500,20.56800,18.00700,-0.33100,17.67600,3.57500,14.10100,14.10100,13.87600,12.78400,12.83000,1.09000,1.08000,0.25070,0.71390,47.67630,37.42680,0.00930,3.97630,4.58210,0.35450,2.85900,28.90240,1.33890,1.23200
2022-12-31,52.70500,13.48600,39.21900,19.91600,20.26900,18.95000,-0.08100,18.86900,3.78300,15.08600,15.08600,14.86100,12.76100,12.82200,1.17000,1.15000,0.25840,0.98590,50.02520,39.39930,0.00960,4.44220,5.15970,0.38520,3.15560,27.73230,1.3752,1.3595
2022-09-30,47.33800,8.33800,39.00000,20.36700,20.72100,18.27900,,18.27900,3.85600,14.42300,14.42300,14.19800,12.76600,12.83600,1.11000,1.11000,0.26540,1.16070,48.74400,37.86130,0.00960,4.41400,5.16630,0.37100,3.10100,26.74550,1.6308,1.6014
2022-06-30,39.41900,4.59800,34.82100,19.25000,19.60500,15.21600,-0.00400,15.21200,3.19800,12.01400,12.01400,11.78900,12.75500,12.81000,0.92000,0.92000,0.26970,1.24220,46.34840,35.91910,0.00870,3.76650,4.43260,0.31930,2.62770,26.16090,1.1341,1.2357
2022-03-31,37.43800,3.33900,34.09900,18.74200,19.12000,14.97900,-0.02900,14.95000,3.25700,11.69300,11.69300,11.46800,12.74500,12.80200,0.90000,0.90000,0.27170,0.79710,46.50220,35.67140,0.00880,3.70560,4.37520,0.32090,2.57710,25.91280,1.15890,1.37310
2021-12-31,37.76800,2.98400,34.78400,18.98400,19.37000,15.41400,-0.05700,15.35700,2.77700,12.58000,12.58000,12.35500,12.94400,13.00300,0.96000,0.95000,0.27330,0.80410,46.13930,37.11990,0.00930,4.02490,4.76730,0.35170,2.79160,25.69830,1.3496,1.4959
2021-09-30,35.44900,2.84500,32.60400,16.68000,17.07000,15.53400,-0.27300,15.26100,3.02300,12.23800,12.23800,12.01300,12.96500,13.01700,0.93000,0.92000,0.13330,0.58740,46.80710,36.84520,0.00930,3.96860,4.71940,0.34880,3.28070,24.93170,1.2026,1.1391
2021-06-30,34.67000,3.14400,31.52600,17.20000,17.58200,13.94400,-0.45400,13.49000,2.93000,10.56000,10.56000,10.42100,12.95200,13.01400,0.80000,0.80000,0.13620,0.60230,44.19180,34.13810,0.00930,3.51660,4.04060,0.32270,2.89380,24.31590,1.0106,0.9903
2021-03-31,34.73600,3.51000,31.22600,17.08800,17.49300,13.73300,-0.44000,13.29300,2.93300,10.36000,10.36000,10.36000,12.94200,13.00200,0.80000,0.80000,0.14480,0.64690,44.71840,34.85160,0.00920,3.53050,4.33100,0.31900,3.01930,22.65810,1.19350,1.18760
2020-12-31,35.95300,3.97000,31.98300,18.98000,19.38800,12.59500,-0.21800,12.37700,2.12600,10.25100,10.25100,10.25100,12.93500,12.97500,0.79000,0.78000,0.14990,0.67400,42.70440,35.36900,0.00930,3.64050,4.52670,0.33000,3.09480,21.75710,1.3123,1.4603
2020-09-30,35.45300,4.48000,30.97300,18.31900,18.73100,12.24200,-0.02800,12.21400,2.59400,9.62000,9.62000,9.62000,12.92200,12.95000,0.74000,0.74000,0.15430,0.69780,44.05730,34.70040,0.00940,3.53720,4.29730,0.32640,2.99140,21.03020,0.9963,0.8911
2020-06-30,31.53500,4.87100,26.66400,17.15000,17.56000,9.10400,-0.63700,8.46700,1.51800,6.94900,6.94900,6.94900,12.91200,12.94400,0.54000,0.54000,0.07150,0.42230,35.78010,29.36530,0.00830,2.63790,3.23330,0.24290,2.44920,20.38620,0.4211,0.2256
2020-03-31,32.14500,6.20000,25.94500,19.03200,19.46100,6.48400,-0.78800,5.69600,1.19000,4.50600,4.50600,4.50600,12.97500,13.02900,0.35000,0.35000,0.07350,0.71100,27.52360,21.77340,0.00820,1.76000,2.03070,0.17930,1.63070,19.81620,0.71390,0.54650
