,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-05,2024-10-31,--,$0.97
1,2024-09-05,2024-07-31,--,$0.47
2,2024-06-13,2024-04-30,--,$1.21
3,2024-03-07,2024-01-31,--,$0.59
4,2023-12-06,2023-10-31,--,$0.73
5,2023-09-07,2023-07-31,--,$0.27
6,2023-06-15,2023-04-30,--,$1.45
7,2023-03-09,2023-01-31,--,$0.85
8,2022-12-07,2022-10-31,--,$1.20
9,2022-09-07,2022-07-31,--,$0.36
10,2022-06-15,2022-04-30,--,$1.08
11,2022-03-08,2022-01-31,--,$0.95
12,2021-12-07,2021-10-31,--,$1.29
13,2021-09-02,2021-07-31,--,$0.54
14,2021-06-10,2021-04-30,--,$0.84
15,2021-03-04,2021-01-31,--,$0.68
16,2020-12-08,2020-10-31,--,$1.00
17,2020-09-03,2020-07-31,--,$0.42
18,2020-06-11,2020-04-30,--,$0.66
19,2020-03-04,2020-01-31,--,$0.68
20,2019-12-04,2019-10-31,--,$0.85
21,2019-09-05,2019-07-31,--,$0.21
22,2019-06-11,2019-04-30,--,$1.05
23,2019-03-05,2019-01-31,--,$0.61
24,2018-12-06,2018-10-31,--,$0.89
25,2018-09-06,2018-07-31,--,$0.43
26,2018-06-12,2018-04-30,--,$0.94
27,2018-03-06,2018-01-31,--,$0.87
28,2017-12-06,2017-10-31,--,$1.03
29,2017-09-07,2017-07-31,--,$0.59
30,2017-06-13,2017-04-30,--,$0.82
31,2017-03-07,2017-01-31,--,$0.92
32,2016-12-07,2016-10-31,--,$0.76
33,2016-09-07,2016-07-31,--,$0.52
34,2016-06-14,2016-04-30,--,$0.67
35,2016-03-08,2016-01-31,--,$0.67
36,2015-12-08,2015-10-31,--,$0.78
37,2015-09-09,2015-07-31,--,$0.58
38,2015-06-16,2015-04-30,--,$0.81
39,2015-03-10,2015-01-31,--,$0.99
