Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,490.10000,405.20000,84.90000,9.60000,,37.70000,47.20000,-5.70000,41.50000,8.20000,33.30000,33.30000,,30.70000,75.30000,47.20000,85.10000,85.30000,0.36000,0.36000,2.22220,0.41580,0.71170,17.32300,9.63070,9.63070,8.46770,6.26400,0.29620,2.06840,5.71210,15.75600,4.81910,5.03480,2.01230,2.81540,8.21720,1.2567,1.0798
2024-06-30,470.90000,389.70000,81.20000,17.80000,,46.50000,34.70000,-5.80000,28.90000,5.60000,23.30000,23.30000,,21.50000,63.40000,34.70000,85.10000,85.30000,0.25000,0.25000,2.21680,0.42430,0.73690,17.24360,7.36890,7.36890,6.13720,4.56570,0.28410,1.87090,3.22310,27.92310,3.49480,3.66010,1.40570,2.01210,7.92820,-0.109,-0.3142
2024-03-31,488.40000,402.20000,86.20000,18.40000,,51.70000,34.50000,-6.30000,28.20000,7.10000,21.10000,21.10000,,20.00000,67.80000,34.50000,85.00000,85.30000,0.24000,0.23000,2.05620,0.42900,0.75140,17.64950,7.06390,7.06390,5.77400,4.09500,0.29540,2.13710,4.40400,20.43610,3.23030,3.38900,1.27620,1.84440,7.76930,0.11720,-0.06450
2023-12-31,520.59990,443.40000,77.19990,15.40000,,50.99990,26.20000,-6.30000,19.90000,4.60000,15.30000,15.30000,,13.80000,61.80000,26.19990,84.70000,84.90000,0.17000,0.17000,1.86240,0.43170,0.75960,14.82900,5.03270,5.03260,3.82250,2.65080,0.31350,2.42830,5.80380,15.50710,2.37030,2.49020,0.92150,1.34710,7.70680,0.6697,0.3763
2023-09-30,520.40000,436.10000,84.30000,19.10000,,54.60000,29.70000,-6.60000,23.10000,14.60000,8.50000,8.50000,,7.00000,65.20000,29.70000,84.80000,85.10000,0.08000,0.08000,1.67920,0.43280,0.77300,16.19910,5.70720,5.70720,4.43890,1.34510,0.30990,2.10880,6.38530,14.09490,1.32440,1.39300,0.50620,0.75110,7.66270,1.0983,0.699
2023-06-30,534.40000,443.10000,91.30000,17.40000,,53.80000,37.50000,-7.20000,30.30000,8.30000,22.00000,22.00000,,20.40000,73.90000,37.50000,84.70000,84.90000,0.24000,0.24000,1.72040,0.43420,0.77270,17.08460,7.01720,7.01720,5.66990,3.81740,0.32520,2.21110,5.51500,16.31920,3.42470,3.60480,1.33870,1.93760,7.66990,0.8092,0.4818
2023-03-31,487.80000,402.00000,85.80000,18.80000,,54.10000,31.70000,-7.20000,24.50000,6.80000,17.70000,17.70000,,16.30000,67.00000,31.70000,84.50000,84.90000,0.19000,0.19000,1.76790,,0.00540,17.58920,6.49860,6.49860,5.02260,3.34150,0.29220,1.71210,6.00740,14.98160,2.81710,2.97180,1.06030,2.81710,7.50480,0.35570,0.08950
2022-12-31,513.99990,441.70000,72.29990,13.50000,,49.30010,22.99980,-7.70000,15.30000,2.50000,12.80000,12.80000,,11.80000,58.79980,23.00000,83.80000,84.60000,0.15000,0.14000,1.66960,0.45930,0.85470,14.06620,4.47470,4.47470,2.97670,2.29570,0.31060,2.52110,4.90460,18.35020,2.05560,2.17130,0.77360,1.11150,7.46540,1.0455,0.8106
2022-09-30,516.80000,413.40000,103.40000,20.10000,,55.80000,47.60000,-8.00000,39.60000,-2.90000,42.50000,42.50000,,41.40000,83.30000,47.60000,83.90000,84.70000,0.49000,0.49000,1.77040,0.47850,0.92300,20.00770,9.21050,9.21050,7.66250,8.01080,0.30770,2.01760,4.35380,20.67140,6.94900,7.35420,2.53010,3.62380,7.33320,0.6413,0.3856
2022-06-30,501.90000,411.80000,90.10000,19.80000,,55.60000,34.50000,-8.30000,26.20000,7.20000,19.00000,19.00000,,18.00000,70.30000,34.50000,83.90000,84.60000,0.21000,0.21000,1.72170,0.50880,1.04130,17.95180,6.87390,6.87390,5.22020,3.58640,0.29920,2.13260,4.64290,19.38430,3.30950,3.51920,1.13270,1.62570,6.88440,0.5129,0.2642
2022-03-31,439.80000,338.00000,101.80000,18.00000,,53.20000,48.60000,-8.00000,40.60000,10.00000,30.60000,30.60000,,29.50000,83.80000,48.60000,83.20000,84.20000,0.35000,0.35000,1.66510,0.52660,1.11800,23.14690,11.05050,11.05050,9.23150,6.70760,0.25780,1.74140,4.42010,20.36150,5.44580,5.80430,1.79400,2.57810,6.74140,0.26960,0.11640
2021-12-31,365.30000,288.90000,76.40000,13.50000,,48.40010,27.99990,-7.70000,20.30000,6.30000,14.00000,14.00000,,12.70000,62.89990,27.99990,83.00000,83.70000,0.15000,0.16000,1.49230,0.53270,1.14610,20.91430,7.66490,7.66490,5.55710,3.47660,0.22610,2.27480,4.70750,19.11850,2.61490,2.79890,0.86670,1.22190,6.44350,0.5892,0.0329
2021-09-30,366.50000,277.30000,89.20000,15.30000,,47.80000,41.40000,-7.90000,33.50000,9.40000,24.10000,24.10000,,23.00000,73.90000,41.40000,83.00000,83.80000,0.28000,0.27000,1.37320,0.53300,1.14740,24.33830,11.29610,11.29610,9.14050,6.27560,0.23000,2.14460,6.04790,14.88130,4.60190,4.93850,1.51270,2.14890,6.30350,0.9355,0.7198
2021-06-30,364.30000,278.60000,85.70000,17.70000,,51.80000,33.90000,-46.10000,-12.20000,-4.70000,-7.50000,-7.50000,,-8.80000,68.00000,33.90000,83.00000,83.00000,-0.11000,-0.11000,1.56120,0.56370,1.29800,23.52460,9.30550,9.30550,-3.34890,-2.41560,0.22800,1.93740,6.96560,12.92070,-1.49020,-1.60570,-0.46930,-0.65020,6.06470,0.4842,0.3189
2021-03-31,359.90000,274.00000,85.90000,15.30000,,47.70000,38.20000,-12.70000,25.50000,7.30000,18.20000,18.20000,,16.50000,70.60000,38.20000,82.80000,83.50000,0.20000,0.20000,1.45240,0.55560,1.25630,23.86770,10.61410,10.61410,7.08530,4.58460,0.22420,2.01320,7.57680,11.87830,3.54710,3.82030,1.13390,1.57620,6.18360,0.77600,0.53530
2020-12-31,310.10000,243.00000,67.10010,30.30000,,62.30000,4.80000,-10.80000,-6.00000,-2.50000,-3.50000,-3.50000,,-5.00000,36.80010,4.80000,83.00000,83.20000,-0.07000,-0.07000,1.44560,0.57360,1.35140,21.63820,1.54790,1.54790,-1.93490,-1.61240,0.19220,1.91940,5.98650,15.03390,-0.69870,-0.75480,-0.21690,-0.29790,6.05150,0.4099,0.1666
2020-09-30,302.20000,238.30000,63.90000,18.40000,,51.90000,12.00000,-13.20000,-1.20000,0.20000,-1.40000,-1.40000,,-2.70000,45.50000,12.00000,82.80000,82.80000,-0.03000,-0.03000,1.76610,0.58560,1.42310,21.14490,3.97090,3.97090,-0.39710,-0.89340,0.18190,1.83730,5.57560,16.14160,-0.27490,-0.29690,-0.08420,-0.11390,6.15330,0.9005,0.7007
2020-06-30,338.00000,262.50000,75.50000,16.50000,,50.60000,24.90000,-14.90000,10.00000,2.20000,7.80000,7.80000,,6.50000,59.00000,24.90000,82.80000,82.90000,0.08000,0.08000,2.31500,0.59840,1.49580,22.33730,7.36690,7.36690,2.95860,1.92310,0.20140,1.94160,6.07910,14.80470,1.51310,1.62940,0.46470,0.60770,6.22830,0.2668,0.0934
2020-03-31,382.70000,304.40000,78.30000,16.20000,,50.30000,28.00000,-11.70000,16.30000,10.40000,5.90000,5.90000,,4.90000,62.10000,28.00000,83.70000,83.90000,0.06000,0.06000,2.67510,0.64370,1.81210,20.45990,7.31640,7.31640,4.25920,1.28040,0.20400,2.02800,6.46450,13.92210,1.15230,1.24320,0.31450,0.41060,6.06760,0.31940,0.04770
