Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,635.57100,410.77600,224.79500,19.19300,72.12700,91.32000,133.47500,3.71700,137.19200,19.92800,117.26400,117.26400,115.39100,136.41700,133.47500,143.47900,149.07900,0.80000,0.79000,2.21350,0.09870,0.11400,35.36900,21.00080,21.00080,21.58560,18.15550,0.22960,2.29160,1.77740,50.63600,9.14470,13.59710,4.23540,8.24170,8.81140,1.0324,0.9518
2024-06-30,719.92100,482.48100,237.44000,16.51900,60.82700,77.34600,160.09400,-8.14800,151.94600,27.15200,124.79400,124.79400,121.70000,161.03500,160.09400,142.10300,149.23300,0.86000,0.84000,2.11400,0.11120,0.12930,32.98140,22.23770,22.23770,21.10590,16.90460,0.27410,2.90610,1.79110,50.24760,10.97930,16.38160,4.75060,9.75820,7.82260,0.80980,0.79040
2024-03-31,736.51510,396.04500,340.47010,16.68800,53.10800,69.79600,270.67410,12.39000,283.06400,59.86400,223.20000,223.20000,205.16300,271.89910,270.67400,77.06800,147.28400,2.22000,1.52000,1.98350,0.12670,0.14890,46.22720,36.75070,36.75060,38.43290,27.85590,0.29240,1.96320,1.92460,46.76320,22.49940,30.77230,8.86140,19.64800,6.85910,0.7579,0.7421
2023-12-31,710.42600,500.70100,209.72500,12.89700,48.35600,61.25300,148.47200,18.30700,166.77900,38.81800,127.96100,127.96100,41.39600,149.59000,148.47200,62.10900,147.34400,0.67000,0.87000,1.86840,-0.04870,-0.04640,29.52100,20.89900,20.89900,23.47590,5.82690,0.33910,2.47060,1.94490,46.27420,-4.10520,-3.78160,6.10760,-4.30520,-21.54370,0.4375,0.4209
2023-09-30,573.35700,424.24700,149.11000,7.14600,47.87200,55.01800,94.09200,-8.68400,85.40800,3.99900,81.40900,81.40900,39.25300,95.06600,94.09200,61.72200,147.14100,0.64000,0.55000,1.73370,-0.05830,-0.05510,26.00650,16.41070,16.41070,14.89610,6.84620,0.28190,2.16190,1.65390,54.41560,-3.08250,-2.80010,4.00330,-3.26230,-16.47540,0.18,0.1752
2023-06-30,479.54300,365.79900,113.74400,5.62900,34.23500,39.86400,73.88000,-1.13400,72.74600,9.10100,63.64500,63.64500,20.42900,74.92600,73.88000,46.41200,146.86900,0.44000,0.43000,1.65170,-0.04600,-0.04390,23.71930,15.40630,15.40630,15.16990,4.26010,0.28940,2.67680,2.15280,41.80540,-1.89850,-1.75870,3.84130,-1.98580,-23.17950,1.53720,1.53250
2023-03-31,518.39500,428.08290,90.31210,8.33600,41.39400,49.73010,40.58200,-0.52000,40.06200,12.53200,27.53000,27.53000,,41.61400,40.58200,,,,0.00000,1.71900,-0.05020,-0.04780,17.42150,7.82840,7.82840,7.72810,,0.36510,3.10080,1.91180,47.07670,-0.89510,-0.82370,1.93920,-0.94000,-21.34600,0,0
2022-12-31,513.37000,431.11100,82.25900,4.98400,18.61300,23.59700,58.66200,2.36600,61.02800,18.44200,42.58600,42.58600,,59.61100,58.66200,,,,0.00000,1.57840,,,16.02330,11.42680,11.42680,11.88770,,0.40750,1.71620,1.79630,50.10420,44.24150,-25.00970,3.38070,44.24150,,0,0
2022-09-30,467.14200,402.60300,64.53900,4.32200,20.74500,25.06700,39.47200,-1.30900,38.16300,11.07600,27.08700,27.08700,,40.84800,39.47200,,,,0.00000,,,,13.81570,8.44970,8.44970,8.16950,,,,,,,,,,,0,0
2022-06-30,403.23000,353.36700,49.86300,3.97700,16.11700,20.09400,29.76900,0.06100,29.83000,5.70000,24.13000,24.13000,,31.03800,29.76900,,,,0.00000,,,,12.36590,7.38260,7.38260,7.39780,,,,,,,,,,,0.00000,
2022-03-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2021-12-31,337.60700,303.84300,33.76400,3.64900,13.00900,16.65800,17.10600,-0.09100,17.01500,4.46900,12.54600,12.54600,12.54600,17.10600,17.10600,,,,0.00000,,,,10.00100,5.06680,5.06680,5.03990,3.71620,,,,,,,,,,0,0
2021-03-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-03-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
