Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,18.36800,5.22500,13.14300,10.56900,10.56900,2.57400,,2.57400,0.58100,1.99300,1.99300,1.99300,12.46070,12.46070,0.16000,0.16000,0.19580,0.24340,20.33500,15.74500,0.00890,1.25260,1.25260,0.14060,1.00740,12.76880,0.2405,0.2043
2024-06-30,18.93100,5.07900,13.85200,11.01300,11.01300,2.83900,,2.83900,0.70500,2.13400,2.13400,2.13400,12.46070,12.46070,0.17000,0.17000,0.21730,0.27760,20.31630,15.27120,0.00950,1.35510,1.35510,0.14440,1.06070,12.63800,0.0235,-0.0285
2024-03-31,18.80600,4.81800,13.98800,11.77800,11.77800,2.21000,,2.21000,0.50000,1.71000,1.71000,1.71000,12.46810,12.46810,0.14000,0.14000,0.21880,0.28010,15.81280,12.23530,0.00940,1.09590,1.09590,0.11550,0.85610,12.52190,0.00070,0.02420
2023-12-31,18.54800,4.49100,14.05700,11.19600,11.19600,2.86100,,2.86100,0.78200,2.07900,2.07900,2.07900,12.62290,12.62290,0.16000,0.16000,0.22330,0.28750,20.82240,15.13100,0.00920,1.33800,1.33800,0.13980,1.03920,12.45470,0.3157,0.2712
2023-09-30,18.13400,3.94000,14.19400,10.92600,10.92600,3.26800,,3.26800,0.89900,2.36900,2.36900,2.36900,12.57850,12.57850,0.19000,0.19000,0.22510,0.29050,23.24660,16.85160,0.00930,1.54080,1.54080,0.15740,1.19390,12.25430,0.3891,0.3509
2023-06-30,17.41700,3.23500,14.18200,11.03200,11.03200,3.15000,,3.15000,0.83800,2.31200,2.31200,2.31200,12.66710,12.66710,0.18000,0.18000,0.22670,0.29320,21.92070,16.08910,0.00940,1.51800,1.51800,0.15140,1.17380,12.08750,0.2045,0.2183
2023-03-31,16.47300,2.66000,13.81300,10.34000,10.34000,3.47300,,3.47300,0.84000,2.63300,2.63300,2.63300,12.72180,12.72180,0.21000,0.21000,0.26400,0.35870,25.23070,19.12820,0.00890,1.72820,1.72820,0.17050,1.27200,12.00240,-0.17880,-0.20370
2022-12-31,17.47000,2.07600,15.39400,10.78200,10.78200,4.61200,,4.61200,1.17400,3.43800,3.43800,3.43800,13.07170,13.07170,0.26000,0.26000,0.11460,0.12950,31.47910,23.46600,0.00930,2.26670,2.26670,0.21820,2.00690,11.90270,0.6736,0.6337
2022-09-30,16.21700,1.00800,15.20900,10.95100,10.95100,4.25800,,4.25800,1.03700,3.22100,3.22100,3.22100,13.06030,13.06030,0.25000,0.25000,0.11500,0.12990,28.65600,21.67710,0.00910,2.13210,2.13210,0.19770,1.88700,11.69090,0.3546,0.3267
2022-06-30,14.72300,0.75400,13.96900,10.65800,10.65800,3.31100,,3.31100,0.74400,2.56700,2.56700,2.56700,13.16500,13.16500,0.19000,0.19000,0.11290,0.12720,24.50780,19.00070,0.00820,1.66550,1.66550,0.15610,1.47750,11.71780,0.2886,0.2381
2022-03-31,12.86200,0.64300,12.21900,10.56500,10.56500,1.65400,,1.65400,0.38600,1.26800,1.26800,1.26800,13.20400,13.20400,0.10000,0.10000,0.13780,0.15990,13.84910,10.61710,0.00720,0.82390,0.82390,0.07640,0.71040,11.67820,-0.60580,-0.63620
2021-12-31,13.70400,0.68600,13.01800,10.12800,10.12800,2.89000,,2.89000,0.51900,2.37100,2.37100,2.37100,14.03120,14.03120,0.18000,0.18000,0.13510,0.15620,21.82940,17.90920,0.00780,1.50570,1.50570,0.13940,1.30230,11.90400,0.4135,0.3602
2021-09-30,13.12200,0.71800,12.40400,10.16000,10.16000,2.24400,,2.24400,0.60000,1.64400,1.64400,1.64400,13.72230,13.72230,0.12000,0.12000,0.13450,0.15540,18.08220,13.24740,0.00750,1.03940,1.03940,0.09900,0.89960,11.82680,-0.034,-0.0753
2021-06-30,12.92300,0.72200,12.20100,9.56300,9.56300,2.63800,,2.63800,0.71200,1.92600,1.92600,1.92600,14.43380,14.43380,0.13000,0.13000,0.12860,0.14760,20.48300,14.95460,0.00780,1.15720,1.15720,0.11630,1.00840,11.78810,0.1857,0.1477
2021-03-31,12.50600,0.66800,11.83800,9.85200,9.85200,1.98600,,1.98600,0.51700,1.46900,1.46900,1.46900,14.72380,14.72380,0.10000,0.10000,0.02280,0.02330,16.31480,12.06770,0.00750,0.85690,0.85690,0.09070,0.83740,11.72270,-0.01160,-0.04540
2020-12-31,14.08400,0.94700,13.13700,9.53000,9.53000,3.60700,,3.63400,1.18900,2.44500,2.44500,2.44500,14.95170,14.95170,0.16000,0.16000,0.02260,0.02310,27.10320,18.23540,0.00840,1.41390,1.41390,0.15310,1.38190,11.70820,0.325,0.2672
2020-09-30,13.74900,1.48800,12.26100,9.59400,9.60000,2.66100,,2.66100,0.71300,1.94800,1.94800,1.94800,14.84220,14.84220,0.13000,0.13000,0.02270,0.02320,21.37690,15.64910,0.00780,1.13000,1.13000,0.12140,1.10430,11.62880,0.1492,0.1259
2020-06-30,14.35700,1.86900,12.48800,9.28400,9.29100,3.19700,,3.19700,0.84500,2.35200,2.35200,2.35200,14.97880,14.97880,0.16000,0.16000,0.02270,0.02320,25.68700,18.89760,0.00780,1.36380,1.36380,0.14760,1.33290,11.58110,0.3928,0.3568
2020-03-31,16.05100,2.68400,13.36700,10.08500,10.09900,3.26800,,3.26800,0.85000,2.41800,2.41800,2.41800,15.20570,15.20570,0.16000,0.16000,,,25.34120,18.75000,0.00890,1.39770,1.39770,0.16670,1.39770,11.47770,0.03700,0.01990
2019-12-31,17.38000,3.10500,14.27500,9.63700,9.65100,4.62400,,4.62400,1.23400,3.39000,3.39000,3.39000,15.59490,15.59490,0.22000,0.22000,0.00030,0.00030,32.59550,23.89680,0.00950,1.94410,1.94410,0.22780,1.94340,11.41330,0.4591,0.4484
2019-09-30,18.10200,3.38600,14.71600,9.36200,9.37500,5.34100,,5.34100,1.41700,3.92400,3.92400,3.92400,15.37400,15.37400,0.26000,0.26000,0.00720,0.00720,35.96630,26.42420,0.01000,2.25690,2.25690,0.26300,2.24070,11.30920,0.4598,0.4536
2019-06-30,17.94800,3.41900,14.52900,13.41500,13.42900,1.10000,,1.10000,0.29300,0.80700,0.80700,0.80700,15.47260,15.47260,0.05000,0.05000,0.00460,0.00470,10.40480,7.63340,0.00690,0.47060,0.47060,0.05260,0.46840,11.15460,0.4306,0.4085
2019-03-31,18.15000,3.30700,14.84300,9.99100,10.01100,4.83200,,4.83200,1.28100,3.55100,3.55100,3.55100,16.20230,16.20230,0.22000,0.22000,0.08370,0.09140,32.36440,23.78430,0.00970,2.01510,2.01510,0.22980,1.84630,11.26440,0.02110,0.00890
2018-12-31,24.82000,3.04300,21.77700,11.53700,11.55800,10.21900,,10.21900,2.80300,7.41600,7.41600,7.41600,17.43440,17.43440,0.43000,0.43000,0.10110,0.11250,47.81040,34.69640,0.01350,3.96260,3.96260,0.46780,3.56200,11.35480,0.354,0.2899
