Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,6.34870,1.35200,,-7.70070,1.11800,-6.58270,0.00920,-6.59190,-6.59190,-6.59190,-7.70070,-7.70070,54.77400,54.77400,-0.12000,-0.12000,5.75120,,,-25.39250,-25.39250,-20.97730,-25.39250,0.45480,-0.10450,-0.10450
2019-09-30,4.71090,1.63530,,-6.34620,0.74590,-5.60030,0.00610,-5.60640,-5.60640,-5.60640,-6.34620,-6.34620,48.90600,48.90600,-0.11000,-0.11000,5.02600,,,-27.63180,-27.63180,-22.13410,-27.63180,0.38540,-0.0565,-0.0565
2019-06-30,5.75840,1.38870,,-7.14720,0.64450,-6.50260,0.01930,-6.52190,-6.52190,-6.52190,-7.14720,-7.14720,49.62200,49.62200,-0.13000,-0.13000,5.03090,,,-36.98980,-36.98990,-29.68790,-36.98990,0.34230,-0.1421,-0.1421
2019-03-31,6.07880,2.06130,,-8.14000,0.94120,-7.19890,0.04800,-7.24690,-7.24690,-7.24690,-8.14000,-8.14000,47.13500,47.13500,-0.15000,-0.15000,3.22570,,,-51.10950,-51.10950,-35.26510,-51.10950,0.29430,-0.0904,-0.0904
2018-12-31,5.71220,1.76130,,-7.47350,0.56250,-6.91100,0.00870,-6.91970,-6.91970,-6.91970,-7.47350,-7.47350,46.32700,46.32700,-0.15000,-0.15000,4.53160,,,-40.18480,-40.18480,-31.31710,-40.18480,0.36730,-0.08980,-0.08980
2018-09-30,4.40750,1.48150,,-5.88900,0.33210,-5.55690,0.03550,-5.59240,-5.59240,-5.59240,-5.88900,-5.88900,44.65600,44.65600,-0.13000,-0.13000,6.70660,,,-25.05360,-25.05360,-21.33980,-25.05360,0.48600,-0.0932,-0.0932
2018-06-30,2.99760,1.62040,,-4.61800,1.76880,-2.84920,,-2.84920,-2.84920,-2.84920,-4.61800,-4.61800,45.21200,45.21200,-0.06000,-0.06000,8.33330,,,-12.08010,-12.08010,-10.63330,-12.08010,0.52050,-0.044,-0.044
2018-03-31,3.24500,1.48950,,-4.73450,0.01030,-4.72420,0.02790,-4.75200,-4.75200,-4.75200,-4.73450,-4.73450,44.54600,44.54600,-0.11000,-0.11000,7.55470,,,-21.14000,-21.14000,-18.35070,-21.14000,0.50430,-0.0621,-0.0621
2017-12-31,2.69430,1.39780,,-4.09210,0.04240,-4.04980,0.00940,-4.05920,-4.05920,-4.05920,-4.09210,-4.09210,43.88300,43.88300,-0.09000,-0.09000,10.10960,,,-15.89000,-15.89000,-14.32120,-15.89000,0.57510,-0.08250,-0.08250
2017-09-30,3.83640,1.36110,,-5.19740,0.05200,-5.14540,0.00910,-5.15460,-5.15460,-5.15460,-5.19740,-5.19740,40.84100,40.84100,-0.17000,-0.17000,7.75200,,,-21.25250,-21.25250,-18.51610,-21.25250,0.55970,-0.0564,-0.0564
2017-06-30,2.30030,1.40500,,-3.70530,0.10510,-3.60020,0.00990,-3.61010,-3.61010,-3.61010,-3.70530,-3.70530,41.50900,41.50900,-0.04000,-0.04000,17.08710,,,-15.39340,-15.39340,-14.49440,-15.39340,0.55610,-0.0708,-0.0708
2017-03-31,2.49290,1.11600,,-3.60890,2.06950,-1.53950,0.00960,-1.54910,-1.54910,-1.54910,-3.60890,-3.60890,41.16000,41.16000,-0.04000,-0.04000,11.11100,,,-7.20950,-7.20950,-6.56210,-7.20950,0.51930,-0.0115,-0.0115
2016-12-31,2.04250,1.12620,,-3.16870,0.05300,-3.11570,0.03100,-3.14670,-3.14670,-3.14670,-3.16870,-3.16870,38.39400,38.39400,-0.08000,-0.08000,9.71390,,,-16.40680,-16.40680,-14.72190,-16.40680,0.47160,-0.08210,-0.08210
2016-09-30,3.84130,2.74150,,-6.58280,0.07770,-6.50500,0.00600,-6.51100,-6.51100,-6.51100,-6.57760,-6.58280,35.15300,35.15300,-0.18000,-0.18000,2.96070,,,-103.21600,-103.21610,-68.54670,-103.21610,0.17440,-0.0563,-0.0563
2016-06-30,1.15880,1.13480,,-2.29370,0.05930,-2.23440,0.00600,-2.24040,-2.24040,-2.24040,-2.29340,-2.29370,35.71000,35.71000,-0.06000,-0.06000,4.53090,0.00000,0.01150,-29.20520,-29.20520,-22.75870,-29.20390,0.21480,-0.0603,-0.0603
2016-03-31,1.09050,1.08960,,-2.18020,0.14940,-2.03080,,-2.03080,-2.03080,-2.03080,-2.17980,-2.18020,35.21500,35.21500,-0.06000,-0.06000,4.98180,0.00000,0.00910,-20.97240,-20.97250,-16.76240,-20.97170,0.27130,-0.0506,-0.0506
2015-12-31,1.16370,3.36880,,-4.53240,0.59550,-3.93690,0.01760,-3.95450,-3.95450,-3.95450,-4.53110,-4.53240,33.97200,33.97200,-0.12000,-0.12000,5.53740,,0.00720,-34.41310,-34.41310,-28.19820,-34.41310,0.33160,-0.09560,-0.09560
2015-09-30,0.74650,3.22020,,-3.96670,-1.38260,-5.35630,,-5.35630,-5.35630,-5.35630,-2.55970,-3.96670,18.58500,18.58500,-0.25000,-0.25000,5.81400,0.00000,0.00670,-41.81680,-41.81680,-34.62410,-41.81570,0.39970,-0.0811,-0.0811
2015-06-30,0.79950,0.71350,,-1.51300,-2.72980,-4.24020,,-4.24020,-4.24020,-4.24020,1.10300,-1.51300,19.09500,19.09500,-0.22000,-0.22000,5.90230,,0.01410,-64.54580,-64.54580,-53.14330,-64.54580,0.30480,-0.0511,-0.0511
2015-03-31,0.40710,0.45120,,-0.85830,-0.87100,-1.72490,,-1.72490,-1.72490,-1.72490,-0.37180,-0.85830,14.32700,14.32700,-0.12000,-0.12000,4.16310,,0.01920,-36.68120,-36.68120,-27.10180,-36.68120,0.28990,-0.0415,-0.0415
2014-12-31,0.31860,0.45210,,-0.77070,-0.01600,-0.78670,,-0.78670,-0.78670,-0.78670,-0.76330,-0.77070,12.90800,12.90800,-0.06000,-0.06000,4.97020,,0.20780,-166.28110,-166.28090,-11.15830,-166.28090,0.03450,-0.05370,-0.05370
2014-09-30,0.34400,0.29530,,-0.63940,-9.05970,-9.69900,,-8.29900,-8.29900,-8.29900,2.39090,-0.63940,9.80500,9.80500,-0.82000,-0.74000,5.10100,,0.99710,-4308.43400,-4308.37000,-112.85830,-4308.37000,0.01630,-0.0937,-0.0937
2014-06-30,0.26500,0.73380,,-0.99880,-0.01030,-1.00910,,-1.00910,-1.00910,-1.00910,-0.98970,-0.99880,9.81500,9.81500,-0.12000,-0.12000,4.30570,0.00010,0.02730,-13.62040,-13.62040,-10.83420,-13.61840,0.77460,-0.0949,-0.0949
2014-03-31,0.11820,0.90300,,-1.02120,0.00230,-1.01890,,-1.01890,-1.01890,-1.01890,-1.01880,-1.02120,9.47030,9.47030,-0.12000,-0.12000,4.89670,0.00010,0.02320,-12.11750,-12.11750,-9.89900,-12.11600,0.87910,-0.043,-0.0431
2013-12-31,0.00520,0.30440,,-0.30960,0.66820,0.35860,,0.35860,0.35860,0.35860,-0.30940,-0.30960,9.37130,10.98350,0.04000,-0.04000,0.08170,,-0.12000,-21.47200,-21.47200,237.68580,-21.47200,-0.17750,-0.03960,-0.03980
2013-09-30,0.09730,1.44820,,-1.52600,-1.45360,-2.97950,,-2.97950,-2.97950,-2.98850,-1.52600,-1.52640,7.97700,7.97700,-0.40000,-0.40000,0.13770,,-0.08560,120.96020,120.96020,-757.27860,120.96020,-0.26460,-0.0587,-0.0587
2013-06-30,0.03900,0.08700,,-0.12600,-0.02590,-0.15190,,-0.15190,-0.15190,-0.15190,-0.12600,-0.12600,7.56030,7.56030,-0.04000,-0.04000,0.00100,,-0.21320,4.27550,4.27550,-4365.63200,4.27550,-0.47000,-0.0043,-0.0043
2013-03-31,0.00060,0.12660,,-0.12710,0.02100,-0.10610,,-0.10610,-0.10610,-0.10610,-0.12700,-0.12710,7.56030,7.56030,0.00000,0.00000,0.00010,,-0.22160,3.08900,3.08900,,3.08900,-0.45430,-0.0171,-0.0171
2012-12-31,0.12700,0.21180,-0.01860,-0.35830,-0.09520,-0.45350,,-0.45350,-0.45350,-0.45350,-0.35620,-0.35780,7.56030,7.56030,-0.04000,-0.04000,0.02340,,-0.18000,13.62450,13.62450,-567.60570,13.62450,-0.44030,-0.01740,-0.01740
2012-09-30,0.11300,0.41110,-0.06860,-0.54070,-0.13350,-0.67420,,-0.67420,-0.67420,-0.67420,-0.53750,-0.53960,7.04230,7.04230,-0.08000,-0.08000,0.00440,,-0.10400,23.45010,23.45010,-5126.05400,23.45010,-0.38030,-0.0371,-0.0371
2012-06-30,0.39400,0.26530,-0.01500,-0.69160,-3.85100,-4.54260,,-4.54260,-4.54260,-4.54260,-0.65900,-0.69000,7.08880,7.08880,-0.64000,-0.64000,0.00950,,-0.02230,206.69080,206.69050,-20522.33000,206.69050,-0.29140,-0.0274,-0.0274
2012-03-31,0.42960,0.30880,-0.00760,-0.74750,-0.16270,-0.91020,,-0.91020,-0.91020,-0.91020,-0.67560,-0.74650,6.83580,6.83580,-0.12000,-0.12000,0.06080,,-0.41000,31.08240,31.08230,-476.29560,31.08230,-0.42650,-0.0131,-0.0131
2011-12-31,1.71730,0.41270,-0.02780,-2.19880,0.02410,-2.17470,,-2.17470,-2.17470,-2.17470,-2.13820,-2.19650,6.68480,6.68480,-0.32000,-0.32000,0.03220,,-0.46590,87.64190,87.64190,-2570.72800,87.64190,-0.36510,-0.16280,-0.16280
2011-09-30,0.59180,0.58240,-0.02590,-1.17330,-0.69590,-1.86910,,-1.86910,-1.86910,-1.86910,-1.08620,-1.17110,6.29230,6.29230,-0.28000,-0.28000,0.14910,,-0.75970,163.61340,163.61340,-920.57510,163.61340,-0.17200,-0.1489,-0.1489
2011-06-30,0.77800,0.74110,-0.05560,-1.60720,0.02830,-1.57890,,-1.57890,-1.57890,-1.57890,-1.57470,-1.60440,6.32350,6.32350,-0.24000,-0.24000,0.56660,,-0.85050,162.19440,162.19420,-123.42420,162.19420,-0.15020,-0.1894,-0.1894
2011-03-31,0.73020,1.13660,-0.04110,-1.91010,-0.06230,-1.97240,,-1.97240,-1.97240,-1.97240,-1.90800,-1.90840,6.29180,6.29180,-0.32000,-0.32000,0.04770,,-0.16280,160.51920,160.51910,-3042.20900,160.51910,-0.19510,-0.0872,-0.0872
2010-12-31,0.49730,0.79020,-0.05940,-1.34940,-0.53740,-1.88680,,-1.88680,-1.88680,-1.88680,-1.34690,-1.34740,6.06680,6.06680,-0.32000,-0.32000,0.83320,,-2.13570,2014.74800,2014.72600,-385.61070,2014.72600,-0.01490,-0.17870,-0.17870
2010-09-30,1.08860,0.70620,-0.07450,-3.37220,-1.26340,-4.63560,,-4.63560,-4.63560,-4.63560,-2.74380,-3.36980,5.36030,5.36030,-0.88000,-0.88000,0.09900,,-0.84190,156.59600,156.59600,-1405.36700,156.59600,-0.50350,-0.3032,-0.3038
2010-06-30,0.61320,0.60180,-0.03140,-1.26510,-0.70060,-1.96570,,-1.96570,-1.96570,-1.96570,-0.32880,-1.26360,5.29080,5.29080,-0.36000,-0.36000,0.19500,-0.15260,-0.49000,27.01890,27.01890,-125.08360,31.14280,-1.31640,-0.2058,-0.2058
2010-03-31,0.81560,0.65650,-0.02750,-1.60040,-0.11370,-1.71410,,-1.71410,-1.71410,-1.71410,-1.49270,-1.59920,5.26130,5.26130,-0.32000,-0.32000,0.04850,-0.25890,-0.63720,30.50730,30.50730,-748.21680,38.40480,-1.06700,-0.1995,-0.1995
2009-12-31,0.21150,0.58590,-0.05450,-1.07420,0.60660,-0.46760,,-0.46760,-0.46760,-0.46760,-0.84610,-1.07250,5.25200,5.25200,-0.08000,-0.08000,0.01610,-0.02840,-0.56940,10.43140,10.43140,-643.52490,10.72810,-0.85330,-0.14850,-0.14850
2009-09-30,1.07110,0.59440,-0.11500,-1.93470,-0.05560,-1.99040,,-1.99040,-1.99040,-1.99040,-1.78050,-1.93150,5.05100,5.05100,-0.36000,-0.36000,0.09930,-0.04550,-0.69330,51.59300,51.59300,-487.06760,53.94210,-0.74380,-0.1913,-0.1915
2009-06-30,0.45570,0.73090,-0.00150,-1.20030,-0.13930,-1.33970,,-1.33970,-1.33970,-1.33970,-1.18810,-1.19970,5.03650,5.03650,-0.28000,-0.28000,0.21190,,-0.93300,49.52510,49.52510,-167.67560,49.52510,-0.52480,-0.2337,-0.2337
2009-03-31,0.32890,0.43910,,-0.77680,-0.46460,-1.24140,,-1.24140,-1.24140,-1.24140,-0.76800,-0.77590,5.00280,5.00280,-0.24000,-0.24000,0.02410,,-0.62790,38.87220,38.87220,-1563.20400,38.87220,-0.63520,-0.1283,-0.1283
