Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1099.30000,634.00000,465.30000,250.20000,283.10000,182.20000,26.20000,208.40000,56.80000,151.60000,151.60000,,151.50000,216.30000,182.20000,44.41680,47.55460,3.41000,3.21000,1.26350,0.46740,1.67060,42.32690,16.57420,16.57420,18.95750,13.78150,0.17480,,4.02380,22.36700,11.13070,62.36120,2.41050,5.92770,31.00420,9.3638,8.793
2024-06-30,986.20000,580.80000,405.40000,237.40000,271.10000,134.30000,-11.90000,122.40000,39.20000,83.20000,83.20000,,83.10000,169.00000,134.30000,45.43000,48.70030,1.83000,1.73000,1.19460,0.45970,1.86760,41.10730,13.61790,13.61790,12.41130,8.42630,0.16270,,2.30370,39.06810,6.85560,61.44770,1.37280,3.70390,27.02450,3.7446,3.0561
2024-03-31,857.00000,533.70000,323.30000,226.60000,259.30000,64.00000,-21.80000,42.20000,16.00000,26.20000,26.20000,,26.20000,97.70000,64.00000,45.81690,48.96260,0.57000,0.55000,1.32830,0.50300,1.55520,37.72460,7.46790,7.46790,4.92420,3.05720,0.15050,,2.10260,42.80510,2.10680,14.09360,0.46020,1.04700,27.11210,0.61270,0.12660
2023-12-31,957.70000,596.40010,361.29990,230.40000,263.89980,97.40010,0.50000,97.90000,28.40000,69.50000,69.50000,,69.30000,131.90010,97.40010,48.48200,51.59960,1.49000,1.41000,1.54140,0.57850,1.49290,37.72580,10.17020,10.17020,10.22240,7.23610,0.16250,,2.58420,34.82720,5.56130,29.62490,1.17910,2.34390,27.29920,2.6052,2.1183
2023-09-30,1004.00000,576.70000,427.30000,227.50000,260.30000,167.00000,-19.80000,147.20000,43.00000,104.20000,104.20000,,104.20000,200.80000,167.00000,48.40650,51.47060,2.15000,2.05000,1.37670,0.52510,1.49980,42.55980,16.63350,16.63350,14.66140,10.37850,0.19450,,3.34000,26.94620,9.12270,66.36940,2.01820,4.33230,24.74380,5.6933,5.1432
2023-06-30,939.10000,558.10000,381.00000,224.70000,258.40000,122.60000,-4.30000,118.30000,32.30000,86.00000,86.00000,,86.10000,157.30000,122.60000,49.63760,52.87140,1.73000,1.65000,1.51660,0.48600,1.27130,40.57080,13.05510,13.05510,12.59720,9.16840,0.17990,,3.87100,23.24990,6.22420,23.45880,1.64720,3.19920,27.82570,4.1025,3.6611
2023-03-31,787.20000,491.60000,295.60000,217.10000,250.00000,45.60000,-8.60000,37.00000,17.20000,19.80000,19.80000,,20.10000,79.50000,45.60000,49.81140,52.97480,0.40000,0.39000,1.75380,0.56360,1.29140,37.55080,5.79270,5.79270,4.70020,2.55340,0.15710,,3.84750,23.39180,1.55650,7.76770,0.39520,0.67930,25.63370,0.06230,-0.28880
2022-12-31,865.70000,533.29990,332.40000,219.20000,253.30000,79.10010,-1.30000,77.80000,10.00000,67.80000,67.80000,,67.70000,114.50010,79.10020,50.17560,53.46330,1.34000,1.30000,1.58310,0.56390,1.29320,38.39670,9.13710,9.13710,8.98690,7.82030,0.16020,,3.19680,28.15290,5.44840,29.76300,1.25470,2.37600,24.97710,5.4905,5.0448
2022-09-30,931.30000,526.00000,405.30000,204.00000,236.80000,168.50000,-26.90000,141.60000,44.00000,97.60000,97.60000,,97.80000,201.30000,168.50000,49.58330,52.75130,1.97000,1.87000,1.49550,0.58170,1.68610,43.51980,18.09300,18.09300,15.20460,10.50150,0.19290,,4.13610,21.75980,9.50120,118.72600,2.02160,3.97440,20.71340,5.1452,4.6276
2022-06-30,843.30000,500.70000,342.60000,205.50000,241.50000,101.10000,-23.30000,77.80000,20.70000,57.10000,57.10000,,57.30000,138.30000,101.10000,50.39460,53.76690,1.13000,1.08000,1.50640,0.61650,2.04970,40.62610,11.98860,11.98860,9.22570,6.79470,0.16230,,4.31680,20.84900,5.60280,407.47700,1.09900,2.14840,20.55560,3.2506,2.7232
2022-03-31,718.50000,458.20000,260.30000,190.60000,223.60000,36.70000,-11.30000,25.40000,17.20000,8.20000,8.20000,,8.20000,70.90000,36.70000,51.05800,51.71610,0.16000,0.16000,1.76510,0.60650,1.54130,36.22830,5.10790,5.10790,3.53510,1.14130,0.14670,,3.99010,22.55570,0.71700,9.89590,0.16740,0.28220,22.62370,0.11020,-0.35000
2021-12-31,811.58390,510.42990,301.15400,198.54700,272.21830,28.93570,-8.20100,20.73500,23.96000,-3.22500,-3.22500,,-3.15200,69.10770,28.93600,52.58570,53.52960,-0.06000,-0.05000,1.78580,0.53080,1.13170,37.10700,3.56530,3.56540,2.55490,-0.38840,0.17110,,3.99780,22.51260,-0.25690,-0.62480,-0.06800,-0.12050,24.54690,1.939,1.4432
2021-09-30,816.56000,484.43800,332.12200,183.71900,217.62800,114.49400,-18.05400,96.44000,22.72600,73.71400,73.71400,,73.88200,153.49000,114.49400,52.82940,53.85370,1.40000,1.37000,1.84940,0.44530,0.80360,40.67330,14.02150,14.02150,11.81050,9.04800,0.18040,,5.35220,16.81540,4.94240,9.92060,1.62860,2.74140,28.21790,2.4423,2.0503
2021-06-30,714.68600,470.81600,243.87000,180.19000,213.74900,30.12100,-9.13700,20.98400,12.35200,8.63200,8.63200,,8.63500,68.71300,30.12100,52.80540,54.00880,0.16000,0.16000,1.78960,0.44970,0.81780,34.12270,4.21460,4.21460,2.93610,1.20820,0.16100,,5.15780,17.44920,0.59970,1.28290,0.19450,0.33000,27.25170,3.259,2.7351
2021-03-31,652.67000,434.51600,218.15400,174.44400,207.70490,10.44900,-13.00800,-2.55900,6.06200,-8.62100,-8.62100,,-8.66500,48.68900,10.44900,52.76280,52.76280,-0.16000,-0.16000,1.75530,0.44850,0.81360,33.42490,1.60100,1.60100,-0.39210,-1.32760,0.15000,,5.85960,15.35930,-0.61330,-1.35160,-0.19810,-0.33820,26.62560,-0.05010,-0.36080
2020-12-31,706.63890,459.63400,247.00490,162.65400,196.78610,50.21880,5.22700,55.44600,-14.94800,70.39400,70.39400,,70.23500,88.69780,50.21880,52.65960,52.65960,1.35000,1.36000,1.81410,0.49860,0.99480,34.95490,7.10670,7.10670,7.84640,9.93930,0.14340,,6.01310,14.96740,4.86850,10.69490,1.42880,2.44130,27.41880,0.671,0.1591
2020-09-30,664.35100,407.59800,256.75300,156.80200,190.68100,66.07200,-10.70600,55.36600,15.05100,40.31500,40.31500,,40.24900,103.19900,66.07200,52.29450,53.20200,0.77000,0.76000,1.84630,0.46450,0.86810,38.64720,9.94530,9.94530,8.33380,6.05840,0.16220,,5.54900,16.21920,3.08750,7.46170,0.98440,1.65330,24.96190,0.7246,0.2537
2020-06-30,527.80300,350.01100,177.79200,144.26700,279.06300,-101.27100,-5.53100,-106.80200,8.93100,-115.73300,-115.73300,,-115.80400,-66.36400,-101.27100,52.23450,52.23450,-2.22000,-2.22000,1.77580,0.47580,0.90830,33.68530,-19.18730,-19.18730,-20.23520,-21.94080,0.13320,,4.59940,19.56780,-9.54370,-25.08850,-2.92140,-5.00300,23.19170,1.4855,1.1692
2020-03-31,583.90700,359.45600,224.45100,162.03300,192.84900,31.60200,-27.44100,4.16100,2.44100,1.72000,1.72000,,1.92100,67.03400,31.60200,53.60710,54.77930,0.04000,0.04000,1.69170,0.45670,0.84320,38.43950,5.41220,5.41220,0.71260,0.32900,0.13950,,6.28800,14.31290,0.13340,0.38690,0.04110,0.07250,24.69590,1.93290,1.37810
2019-12-31,693.74690,403.75810,289.98880,153.28500,182.77600,107.21280,2.22500,109.43800,2.86800,106.57000,106.57000,,106.44600,140.40680,107.21280,53.44980,54.91390,2.01000,1.98000,1.78630,0.40850,0.69460,41.80040,15.45420,15.45420,15.77490,15.34360,0.14890,,3.43550,26.19710,6.74770,15.36320,2.28810,3.99100,29.12790,2.6769,2.0806
2019-09-30,786.98600,405.08100,381.90500,160.06900,187.91500,193.99010,-19.49200,174.49800,36.95700,137.54100,137.54100,,137.60700,225.53600,193.99010,54.44930,55.97210,2.53000,2.46000,1.88410,0.42480,0.75150,48.52760,24.64980,24.64980,22.17300,17.48530,0.18240,,1.18700,75.82060,9.51480,20.73510,3.18820,5.47270,26.65080,5.4732,4.9168
2019-06-30,691.86700,393.81100,298.05600,152.39200,180.15900,117.89700,-18.56900,99.32800,31.32300,68.00500,68.00500,,68.15300,151.27800,117.89700,53.21280,54.70250,1.28000,1.25000,1.82370,0.43960,0.80150,43.08000,17.04040,17.04040,14.35650,9.85060,0.15970,,0.82690,108.84200,4.86370,11.57570,1.56930,2.72570,25.66480,0.8036,0.1303
