Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,74.75000,50.49200,24.25800,11.79300,-6.64800,29.17000,-4.91200,-9.28500,-14.19700,0.06800,-14.26500,-14.26500,-15.16700,6.22400,-4.91200,15.45600,15.45600,-0.98000,-0.98000,2.33850,0.87450,7.13220,32.45220,-6.57120,-6.57120,-18.99260,-20.29030,0.09390,5.89650,15.26330,-16.84180,-16.84180,-1.79160,-2.11440,4.44150,0.2125,-0.1951
2024-06-30,70.20700,45.98100,24.22600,9.17800,-6.37900,25.62400,-1.39800,-8.35900,-9.75700,0.05900,-9.81600,-9.81600,-11.18800,9.06700,-1.39800,13.01400,13.01400,-0.86000,-0.86000,0.75110,1.06230,-17.11390,34.50650,-1.99120,-1.99120,-13.89750,-15.93570,0.10760,7.67710,11.72320,28.77750,28.77750,-1.50500,-1.79320,-2.40380,0.2639,0.0376
2024-03-31,67.43800,46.31700,21.12100,7.21100,-6.10700,23.25300,-2.13200,29.21700,27.08500,0.06600,27.01900,27.01900,22.83500,8.12700,-2.13200,9.86100,10.56200,2.32000,2.16000,0.94790,1.07810,-13.96240,31.31910,-3.16140,-3.16140,40.16280,33.86070,0.10600,6.51830,13.80740,-65.25690,-65.25690,4.24640,5.09920,-3.13740,-0.38870,-0.87450
2023-12-31,65.72000,44.36700,21.35300,9.94600,-5.78500,25.86800,-4.51500,-10.06600,-14.58100,0.04800,-14.62900,-14.62900,-12.74600,6.04400,-4.51500,6.78600,6.78600,-1.83000,-1.71000,0.32070,1.24380,-5.46890,32.49090,-6.87000,-6.87000,-22.18660,-19.39440,0.10580,8.19760,10.97890,12.71080,12.71080,-2.35400,-3.09930,-14.07330,0.0647,-0.5615
2023-09-30,64.67500,44.48600,20.18900,8.61500,-10.95400,29.51200,-9.32300,-9.00500,-18.32800,0.08300,-18.41100,-18.41100,-19.67600,0.96200,-9.32300,7.05000,7.05000,-2.79000,-2.79000,0.27870,1.22490,-6.06600,31.21610,-14.41520,-14.41520,-28.33860,-30.42290,0.10280,7.96100,11.30510,17.74250,17.74250,-2.92660,-3.99040,-13.34120,0.6419,0.2935
2023-06-30,62.85400,44.66200,18.19200,6.57400,-5.36300,21.86400,-3.67200,-8.48700,-12.15900,0.05300,-12.21200,-12.21200,-13.44200,6.67700,-3.67200,6.38100,6.38100,-2.11000,-2.11000,0.24970,1.19870,-7.00980,28.94330,-5.84210,-5.84210,-19.34480,-21.38610,0.09790,8.28550,10.86230,13.45930,13.45930,-1.90190,-2.67430,-12.64040,0.4144,-0.342
2023-03-31,62.07300,43.80800,18.26500,7.06300,-4.96200,21.90600,-3.64100,27.85500,24.21400,0.06900,24.14500,24.14500,19.76500,6.60600,-3.64100,6.85500,7.16800,2.88000,2.76000,0.28460,1.16330,-8.16480,29.42500,-5.86570,-5.86570,39.00890,31.84150,0.09570,10.47820,8.58920,-31.00280,-31.00280,3.72210,5.06350,-11.21870,0.45330,-0.25630
2022-12-31,60.78700,43.12300,17.66400,5.85100,-7.69400,23.23600,-5.57200,-8.16700,-13.73900,-0.16800,-13.73900,-13.73900,-14.87300,4.27100,-5.57200,6.36400,6.36400,-2.34000,-2.34000,0.46190,1.19440,-6.59720,29.05880,-9.16640,-9.16640,-22.60190,-24.46740,0.09190,9.93900,9.05520,13.50750,13.50750,-2.07770,-2.62550,-15.24950,-0.8613,-1.8425
2022-09-30,60.78700,43.12300,17.66400,5.85100,-7.69400,23.23600,-5.57200,-8.16700,-13.73900,,-13.73900,-13.73900,-14.87300,4.54600,-5.57200,6.36400,6.36400,-2.34000,-2.34000,0.51220,1.15860,-7.85100,29.05880,-9.16640,-9.16640,-22.60190,-24.46740,0.09000,12.77310,7.04610,16.19740,16.19750,-2.03450,-2.56820,-12.71690,0.7818,-0.1857
2022-06-30,59.63700,41.51000,18.12700,9.43900,-7.04100,26.15100,-8.02400,0.61400,-7.41000,,-7.41000,-7.41000,-8.54400,1.92200,-8.02400,6.35800,6.35800,-1.34000,-1.34000,0.63670,1.12560,-9.65860,30.39560,-13.45470,-13.45470,-12.42520,-14.32670,0.08650,12.49730,7.20160,10.69020,10.69020,-1.07430,-1.34290,-10.16070,-0.2168,-1.2473
2022-03-31,58.48400,41.92900,16.55500,8.27300,-7.02200,24.87300,-8.31800,-8.10600,-16.42400,0.25400,-16.67800,-16.67800,-17.81100,1.50400,-8.31800,6.34100,6.34100,-2.81000,-2.81000,0.70470,1.11130,-10.68620,28.30690,-14.22270,-14.22270,-28.08290,-30.45450,0.08310,12.99070,6.92800,26.56030,26.56030,-2.37110,-2.95510,-9.42130,-0.10880,-0.98910
2021-12-31,57.60400,42.27500,15.32900,8.14600,-14.08700,32.29200,-16.96300,18.35300,1.39000,0.21500,1.17500,1.17500,-13.01700,-6.50600,-16.96300,2.75000,2.77300,-22.15000,-21.85000,0.88140,1.08260,-14.59330,26.61100,-29.44760,-29.44760,2.41300,-22.59740,0.07910,14.46250,6.22300,-2.51020,-2.51020,0.16130,0.20740,-7.05610,-6.9557,-7.3247
2021-09-30,57.92400,40.66800,17.25600,7.47300,-7.92700,24.90300,-7.64700,44.36400,36.71700,0.20700,36.51000,36.51000,36.51000,2.23500,-7.64700,2.06200,2.08900,17.71000,17.48000,0.15950,1.34260,-4.96080,29.79080,-13.20180,-13.20180,63.38820,63.03090,0.08590,13.44260,6.69520,-23.77510,-23.77510,5.41550,8.14500,-70.02460,-6.7621,-7.8837
2021-06-30,57.54200,37.56800,19.97400,9.35600,-10.13000,28.51100,-8.53700,57.71300,49.17600,0.09800,49.07800,49.07800,49.07800,0.87200,-8.53700,2.06100,2.08900,23.81000,23.49000,0.11170,1.50620,-4.19280,34.71200,-14.83610,-14.83610,85.46110,85.29070,0.08480,14.49420,6.20940,-25.74110,-25.74110,7.22930,13.02890,-86.90060,1.7538,0.4989
