,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,--,$-1.33
1,2024-08-14,2024-06-30,--,$-0.46
2,2024-05-15,2024-03-31,--,$-0.13
3,2024-03-14,2023-12-31,--,$-0.58
4,2023-11-09,2023-09-30,--,$-0.06
5,2023-08-10,2023-06-30,--,$-0.08
6,2023-05-15,2023-03-31,--,$-0.16
7,2023-03-23,2022-12-31,--,$-0.64
8,2022-11-09,2022-09-30,--,$-0.72
9,2022-08-09,2022-06-30,--,$-0.64
10,2022-05-10,2022-03-31,--,$-0.64
11,2022-03-01,2021-12-31,--,$-0.88
12,2021-11-15,2021-09-30,--,$-0.80
13,2021-08-12,2021-06-30,--,$-0.72
14,2021-05-17,2021-03-31,--,$-0.48
15,2021-03-31,2020-12-31,--,$-0.48
16,2020-11-12,2020-09-30,--,$-2.08
17,2020-08-14,2020-06-30,--,$-0.16
18,2020-05-14,2020-03-31,--,$-0.08
