Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,29.45600,19.86100,9.59500,10.20300,-5.20900,31.49100,-21.89600,0.06400,-21.83200,-2.54600,-19.28600,-19.28600,,-19.28600,-21.06300,-21.89600,108.77200,108.77200,-0.18000,-0.18000,4.11970,,,32.57400,-74.33460,-74.33460,-74.11730,-65.47390,0.30400,2.01370,44.69450,-22.33830,-49.08630,-19.90630,-22.33830,0.79370,-0.0142,-0.0143
2024-03-31,28.05000,19.28300,8.76700,10.00600,,10.80200,-2.03500,0.11200,-1.92300,-0.91500,-1.00800,-1.00800,,-1.00800,-1.20100,-2.03500,108.77200,108.77200,-0.01000,-0.01000,3.92750,,,31.25490,-7.25490,-7.25490,-6.85560,-3.59360,0.23970,1.97300,45.61600,-0.95570,-2.70870,-0.86150,-0.95570,0.96970,0.0123,0.0121
2023-12-31,30.63100,20.89500,9.73600,10.60600,,11.41000,-1.67400,0.11900,-1.55500,,-1.55500,-1.55500,,-1.55500,-0.83200,-1.67400,109.90700,109.90700,-0.01000,-0.01000,4.15070,,,31.78480,-5.46510,-5.46510,-5.07660,-5.07660,0.26040,1.93220,46.57930,-1.46250,-4.16390,-1.32200,-1.46250,0.97750,-0.00840,-0.00860
2023-09-30,34.26500,22.65300,11.61200,11.31100,,12.11900,-0.50700,0.10900,-0.39800,-0.62800,0.23000,0.23000,,0.23000,0.33900,-0.50700,114.02100,114.71500,-0.01000,-0.01000,3.63870,,,33.88880,-1.47970,-1.47970,-1.16150,0.67120,0.27720,1.85710,48.46320,0.21040,0.58080,0.18610,0.21040,0.98040,0.0286,0.0288
2023-06-30,38.17100,24.51800,13.65300,11.75300,,12.56900,1.08400,0.04000,1.12400,-6.75200,7.87600,7.87600,,7.87600,1.93900,1.08400,114.25000,114.98400,0.07000,0.07000,4.10330,,,35.76800,2.83990,2.83990,2.94460,20.63350,0.30860,1.91400,47.02180,7.13430,19.70130,6.36700,7.13430,0.97070,0.0102,0.01
2023-03-31,38.85900,25.64300,13.21600,11.70500,,12.52200,0.69400,0.02200,0.71600,0.05800,0.65800,0.65800,,0.65800,1.54900,0.69400,114.45000,115.18500,0.01000,0.01000,3.63470,,,34.01010,1.78590,1.78590,1.84260,1.69330,0.32900,1.90200,47.31950,0.64000,2.07730,0.55710,0.64000,0.89830,0.0149,0.0146
2022-12-31,41.14800,26.75700,14.39100,12.80800,,13.62900,0.76200,-0.03500,0.72700,0.07300,0.65400,0.65400,,0.65400,1.62100,0.76200,114.45000,114.88500,0.01000,0.01000,3.59580,,,34.97380,1.85190,1.85190,1.76680,1.58940,0.35420,2.02310,44.48600,0.64100,2.16750,0.56300,0.64100,0.89150,-0.00240,-0.00280
2022-09-30,41.52300,26.44200,15.08100,14.46600,,15.28100,-0.20000,-0.06000,-0.26000,0.52900,-0.78900,-0.78900,,-0.78900,0.65300,-0.20000,114.13900,114.89000,-0.01000,0.00000,2.71020,,,36.31960,-0.48170,-0.48160,-0.62620,-1.90010,0.34730,1.82360,49.35340,-0.78120,-2.77570,-0.66000,-0.78120,0.88250,0.0132,0.0123
2022-06-30,41.11300,24.61200,16.50100,12.86000,,13.67600,2.82500,-0.09600,2.72900,0.09600,2.63300,2.63300,,2.63300,3.68000,2.82500,114.10000,115.64200,0.02000,0.02000,3.04970,,,40.13570,6.87130,6.87130,6.63780,6.40430,0.34900,1.94380,46.30140,2.59090,9.29500,2.23530,2.59090,0.89070,0.0301,0.0294
2022-03-31,39.62900,25.11500,14.51400,12.22800,,13.33700,1.17700,-0.09800,1.07900,-0.00800,1.08700,1.08700,,1.08700,2.32400,1.17700,114.10000,115.64200,0.01000,0.01000,2.72730,,,36.62470,2.97010,2.97010,2.72280,2.74290,0.34270,1.86940,48.14430,1.09990,4.38220,0.94010,1.09990,0.86610,0.0189,0.0183
