Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,31.60200,18.53600,13.06600,7.66500,7.78400,5.28200,,5.28200,1.07700,4.20500,4.20500,4.06500,6.25400,6.29400,0.65000,0.65000,0.08370,0.75400,42.22900,32.49920,0.00610,2.56400,2.56400,0.20350,2.34930,25.67360,-0.2036,-0.208
2024-06-30,30.53300,17.94800,12.58500,10.53100,10.65300,1.93200,,1.93200,0.23700,1.69500,1.69500,1.64100,6.25600,6.25600,0.26000,0.26000,0.08580,0.95330,21.40960,18.18480,0.00440,1.06210,1.06210,0.08310,0.97100,24.98280,0.63,0.6287
2024-03-31,29.99100,17.80200,12.18900,8.29400,8.42400,3.76500,,3.76500,0.69500,3.07000,3.07000,3.01300,6.33000,6.47800,0.48000,0.47000,0.08660,0.79730,34.37730,27.51100,0.00540,1.94310,1.94310,0.15050,1.77490,24.92880,-0.17920,-0.17970
2023-12-31,30.74500,17.95800,12.78700,7.41900,7.56000,5.22700,,5.16700,0.93200,4.23500,4.23500,4.23500,6.42100,6.44700,0.66000,0.67000,0.08780,0.80420,43.37640,35.55240,0.00580,2.72570,2.72570,0.20570,2.48630,23.73570,1.24,1.2378
2023-09-30,29.46700,16.49900,12.96800,7.80800,7.95300,5.01500,,5.01500,0.98400,4.03100,4.03100,4.03100,6.42900,6.45600,0.63000,0.62000,0.08990,0.82590,42.59020,34.23360,0.00590,2.66480,2.66480,0.20230,2.42510,23.09470,0.3756,0.376
2023-06-30,27.20300,14.73900,12.46400,7.03700,7.18500,5.27900,,5.27900,1.05600,4.22300,4.22300,4.22300,6.41800,6.43400,0.66000,0.66000,0.09210,0.84780,42.39480,33.91420,0.00630,2.86610,2.86610,0.21510,2.60230,22.49140,0.3011,0.2769
2023-03-31,24.89500,11.44300,13.45200,7.79500,7.92800,5.52400,,5.52400,1.07600,4.44800,4.44800,4.44800,6.40300,6.54300,0.69000,0.68000,0.09430,1.05980,41.80100,33.65870,0.00680,3.10330,3.10330,0.23040,2.81050,21.88290,0.88320,0.80670
2022-12-31,22.55200,8.74600,13.80600,7.78900,7.91000,5.89600,,5.89600,1.22500,4.67100,4.67100,4.67100,6.39700,6.53500,0.74000,0.72000,0.09680,0.89320,44.77180,35.46970,0.00720,3.35440,3.35440,0.25660,3.02980,20.29260,1.0485,1.0318
2022-09-30,18.71100,4.69000,14.02100,8.04500,8.17900,5.84200,-0.57000,5.27200,1.02300,4.24900,4.24900,4.24900,6.39400,6.54800,0.66000,0.65000,0.09960,0.87280,38.00740,30.63230,0.00790,3.15040,3.15040,0.24090,2.83680,20.85220,0.0465,-0.0016
2022-06-30,15.51300,3.16000,12.35300,6.34600,6.47200,5.88100,,5.88100,1.15500,4.72600,4.72600,4.72600,6.41400,6.55300,0.74000,0.72000,0.10100,0.68200,47.60790,38.25790,0.00760,3.56170,3.56170,0.29180,3.20200,20.25200,1.854,1.8228
2022-03-31,14.19800,2.37800,11.82000,6.16200,6.27700,5.54300,,5.54300,1.02500,4.51800,4.51800,4.51800,6.41800,6.54800,0.70000,0.69000,0.10400,0.76460,46.89510,38.22340,0.00770,3.52030,3.52030,0.29260,3.15430,19.69640,3.13580,3.09330
2021-12-31,14.50900,2.15800,12.35100,6.65500,6.77900,5.57200,,5.55500,1.08800,4.46700,4.46700,4.46700,6.50800,6.65000,0.70000,0.68000,0.10610,0.83470,44.97610,36.16710,0.00830,3.56420,3.56420,0.29870,3.18590,19.27860,8.2182,7.9101
2021-09-30,14.78000,2.29000,12.49000,7.32100,7.42900,5.06100,,5.06100,0.98500,4.07600,4.07600,4.07600,6.51100,6.65700,0.63000,0.61000,0.10770,0.45540,40.52040,32.63410,0.00920,3.30930,3.30930,0.30080,2.95270,18.69310,24.6127,24.6225
2021-06-30,14.61200,2.62100,11.99100,7.56100,7.66700,4.32400,,4.32400,0.83500,3.48900,3.48900,3.48900,6.53600,6.68900,0.53000,0.52000,0.11030,0.74380,31.81520,25.67140,0.00900,2.91090,2.91090,0.23140,2.58980,18.07280,29.6043,29.5338
2021-03-31,20.08700,3.24000,16.84700,8.87200,8.96900,7.87800,,7.87800,1.45700,6.42100,6.42100,6.42100,6.53800,6.67100,0.98000,0.96000,0.11300,1.30940,46.76200,38.11360,0.01050,5.50450,5.50450,0.40020,4.88270,17.55210,-24.34450,-24.36530
2020-12-31,25.27200,3.69400,21.57800,13.26600,13.36900,8.20900,,8.20900,0.86100,7.34800,7.34800,6.66300,6.02900,6.10700,1.12000,1.10000,0.11870,2.08030,42.01560,34.10280,0.01320,6.66730,6.66730,0.49750,5.87590,16.54560,-4.7876,-4.8166
2020-09-30,33.99300,3.47600,30.51700,17.56900,17.66700,12.85000,,12.85000,2.66400,10.18600,10.18600,10.18600,6.51500,6.59700,1.56000,1.54000,0.12590,2.32450,51.88360,41.12730,0.01850,9.89230,9.89230,0.76180,8.64660,15.67980,-11.0291,-11.0297
2020-06-30,29.72400,3.58500,26.13900,13.34400,13.43800,12.70100,,12.70100,2.63300,10.06800,10.06800,8.85000,5.73900,5.80300,1.54000,1.53000,0.13800,1.95140,55.18820,38.45490,0.02010,10.87650,10.87650,0.87850,9.37500,14.13880,-10.8723,-10.8807
2020-03-31,13.39000,3.82300,9.56700,6.95800,7.04400,2.52300,,2.52300,0.51700,2.00600,2.00600,1.62900,5.33400,5.40000,0.31000,0.30000,0.15160,1.17530,26.37190,17.02730,0.01010,2.42030,2.42030,0.21220,2.05330,15.52660,6.47200,6.44700
2019-12-31,13.98700,3.77300,10.21400,6.34100,6.42600,3.78800,,3.78800,0.76500,3.02300,3.02300,2.59300,4.58100,4.62900,0.52000,0.50000,0.15510,0.54330,37.08640,25.38670,0.01160,3.74760,3.74760,0.34330,3.16640,15.00450,-8.992,-8.9952
2019-09-30,12.13200,3.51400,8.61800,5.24600,5.32800,3.29000,,3.29000,0.67300,2.61700,2.61700,2.65300,4.48800,4.52500,0.59000,0.59000,0.21540,0.69220,38.17590,30.78440,0.01100,4.85690,4.85690,0.33280,3.81050,12.00050,-6.0108,-6.0321
2019-06-30,11.07000,3.27600,7.79400,4.85300,4.93100,2.86300,,2.86300,0.58300,2.28000,2.28000,2.43700,4.41300,4.45300,0.55000,0.55000,0.22500,0.65370,36.73340,31.26760,0.01080,4.47760,4.47760,0.31620,3.47000,11.38900,-5.4709,-5.5235
2019-03-31,9.63500,2.84100,6.79400,4.62300,4.69400,2.10000,,2.10000,0.41900,1.68100,1.68100,1.70700,4.35600,4.41800,0.39000,0.39000,0.23680,0.69860,30.90960,25.12510,0.00940,3.52900,3.52900,0.23330,2.69350,10.84560,-1.89360,-1.91220
2018-12-31,8.15400,2.34600,5.80800,4.09900,4.15900,1.64900,,1.64900,0.35300,1.29600,1.29600,1.42200,4.26100,4.34400,0.34000,0.34000,0.24480,0.75210,28.39190,24.48350,0.00870,2.84470,2.84470,0.19490,2.14830,10.50960,1.8879,1.8411
2018-09-30,7.26400,1.93800,5.32600,3.96500,4.03200,1.29400,,1.29400,0.23900,1.05500,1.05500,1.02900,4.25200,4.36700,0.24000,0.24000,0.10580,0.61150,24.29590,19.32030,0.00880,2.42040,2.42040,0.17400,2.16450,10.25110,0.5948,0.5673
2018-06-30,6.59900,1.52000,5.07900,3.60800,3.67000,1.40900,,1.40900,0.27900,1.13000,1.13000,1.11800,4.24900,4.48800,0.26000,0.25000,0.10830,0.58090,27.74170,22.01220,0.00910,2.66230,2.66230,0.20220,2.37400,9.98360,-3.6048,-3.6398
2018-03-31,5.58500,1.19300,4.39200,3.35500,3.41400,0.97800,,0.97800,0.18600,0.79200,0.79200,0.76600,4.24300,4.48900,0.18000,0.17000,0.11140,0.59980,22.26780,17.44080,0.00830,1.92690,1.92690,0.14950,1.71220,9.69650,-1.59660,-1.62820
2017-12-31,4.97400,1.06800,3.90600,2.84200,2.90000,1.00600,,1.00600,1.30500,-0.29900,-0.29900,-0.32200,3.26000,3.50700,-0.11500,-0.12500,0.11350,0.46340,25.75520,-8.24370,0.00810,-0.74270,-0.74270,-0.06210,-0.65840,9.47090,1.0225,0.9992
2017-09-30,4.59200,0.89300,3.69900,2.63300,2.68200,1.01700,,1.01700,0.33200,0.68500,0.68500,0.47100,2.96000,4.45800,0.16000,0.15000,0.11280,0.59570,27.49390,12.73320,0.00820,1.68950,1.68930,0.15260,1.49870,13.69990,-0.7159,-0.761
2017-06-30,4.36100,0.78200,3.57900,2.70300,2.75300,0.82600,,0.82600,0.27000,0.55600,0.55600,0.34100,2.96130,3.20350,0.11000,0.11000,0.11420,0.46640,23.07910,9.52780,0.00830,1.39030,1.39010,0.12880,1.23140,13.39670,0.1959,0.1846
2017-03-31,4.02300,0.79100,3.23200,2.56900,2.62000,0.61200,,0.61200,0.20800,0.40400,0.40400,0.19000,2.96190,3.20600,0.05500,0.05500,0.11530,0.67360,18.93560,5.87870,0.00780,1.02110,1.02100,0.09700,0.90330,13.36190,0.62410,0.61480
2016-12-31,3.98000,0.87100,3.10900,2.46600,2.51800,0.59100,,0.59100,0.20700,0.38400,0.38400,0.17000,2.91260,2.91950,0.05500,0.05500,0.11600,0.47480,19.00930,5.46800,0.00710,0.97740,0.97730,0.08810,0.86400,13.26340,0.0391,0.0381
2016-09-30,4.08400,0.79800,3.28600,2.48000,2.53200,0.75400,,0.75400,0.24900,0.50500,0.50500,0.29100,2.90930,2.91260,0.11000,0.11000,0.11640,0.52800,23.08640,8.91000,0.00800,1.29100,1.29090,0.12370,1.14060,13.44750,0.5002,0.4947
2016-06-30,3.86000,0.73500,3.12500,2.44500,2.49900,0.62600,,0.62600,0.20400,0.42200,0.42200,0.20700,2.91210,2.91410,0.05500,0.05500,0.11730,0.71290,21.11300,6.98150,0.00810,1.08790,1.08780,0.11570,0.96020,13.33340,-0.1907,-0.1982
