Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,5.16600,2.64800,,-7.81400,3.07800,-4.73600,,-4.73600,-4.73600,-4.73600,-7.66400,-7.81400,17.86000,17.86000,-0.26000,-0.26000,18.32180,,,-5.56920,-5.56920,-4.97760,-5.56920,4.63880,-0.3842,-0.4428
2021-09-30,2.67900,1.18500,,-3.86400,0.44000,-3.42400,,-3.42400,-3.42400,-3.42400,-3.70700,-3.86400,18.31200,18.31200,-0.19000,-0.19000,19.07880,,,-3.88720,-3.88720,-3.48790,-3.88720,4.80510,-0.2293,-0.2359
2021-06-30,2.53900,1.26900,,-3.80800,0.70000,-3.10800,,-3.10800,-3.10800,-3.10800,-3.68600,-3.80800,18.30600,18.30600,-0.17000,-0.17000,20.28580,,,-3.44540,-3.44540,-3.26520,-3.44540,4.92770,-0.2267,-0.242
2021-03-31,2.49700,1.30500,,-3.80200,0.60200,-3.20000,,-3.20000,-3.20000,-3.20000,-3.68500,-3.80200,16.48000,16.48000,-0.19000,-0.19000,19.10680,,,-3.53180,-3.53180,-3.33470,-3.53180,4.94950,-0.14200,-0.15250
2020-12-31,2.44400,1.25300,,-3.69700,-2.16700,-5.86400,,-5.86400,-5.86400,-5.86400,-3.59700,-3.69700,13.16920,13.16920,-0.44000,-0.44000,8.71940,,,-16.52440,-16.52440,-14.53000,-16.52440,2.43260,-0.446,-0.4835
2020-09-30,1.12200,0.83700,,-1.95900,-0.16600,-2.12500,,-2.12500,-2.12500,-2.12500,-1.88700,-1.95900,13.46400,13.46400,-0.16000,-0.16000,7.22590,0.01720,0.01750,-7.45640,-7.45640,-6.36760,-7.32810,2.11670,-0.1744,-0.202
2020-06-30,1.25700,0.97600,,-2.23300,-0.80800,-3.04100,,-3.04100,-3.04100,-3.04100,-2.17300,-2.23300,13.44100,13.44100,-0.23000,-0.23000,6.85450,,,-10.07220,-10.07220,-8.58140,-10.07220,2.24240,-0.2837,-0.2926
2020-03-31,1.26300,0.63300,,-1.89600,1.10200,-0.79400,,-0.79400,-0.79400,-0.79400,-1.84200,-1.89600,11.39800,11.39800,-0.07000,-0.07000,6.85980,,,-2.47670,-2.47670,-2.10880,-2.47670,2.38750,0.06830,0.06490
2019-12-31,1.75400,1.08500,,-2.83900,-0.02800,-2.86700,,-2.86700,-2.86700,-2.86700,-2.77700,-2.83900,8.64900,8.64900,,0.00000,2.74600,,,-25.41220,-25.41220,-16.32690,-25.41220,1.09170,-0.2861,-0.2924
2019-09-30,1.57600,0.54500,,-2.12100,-0.27000,-2.39100,,-2.39100,-2.39100,-2.39100,-2.07200,-2.12100,10.20700,10.20700,-0.23000,-0.23000,3.97100,,,-17.34750,-17.34750,-12.44210,-17.34750,1.33380,-0.1972,-0.1996
2019-06-30,0.69600,0.60100,,-1.29700,-0.16400,-1.46100,,-1.46100,-1.46100,-1.46100,-1.24600,-1.29700,10.10800,10.10800,-0.14000,-0.14000,3.76570,,,-9.51110,-9.51110,-7.01430,-9.51110,1.51880,-0.0544,-0.0473
2019-03-31,1.57800,0.78400,,-2.36200,-0.30300,-2.66500,,-2.66500,-2.66500,-2.66500,-2.31800,-2.36200,3.86700,3.86700,-0.74000,-0.74000,3.78900,,,-19.80530,-19.80530,-13.99240,-19.80530,1.36350,-0.27640,-0.29660
2018-12-31,1.62400,0.44400,,-2.06800,0.48400,-1.58400,,-1.58400,-1.58400,-2.24300,-2.02900,-2.06800,3.50900,3.50900,-0.30000,-0.30000,9.09470,,,-17.25110,-16.31980,-14.35560,-16.31980,2.76570,-0.2998,-0.3799
2018-09-30,1.04500,0.19600,,-1.24100,0.13900,-1.10200,,-1.10200,-1.10200,-1.10200,-1.21400,-1.24100,3.50930,3.50930,-0.35000,-0.35000,12.07290,,,-10.36010,-10.10270,-9.08490,-10.10270,1.20380,-0.3542,-0.3659
2018-06-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,
2018-03-31,0.91800,0.22400,,-1.14200,0.11700,-1.02500,,-1.02500,-1.02500,-1.02500,-1.10900,-1.14200,3.50900,3.50900,-0.41000,-0.41000,,,,,,,,,-0.24680,-0.28640
2017-12-31,-0.61600,-1.49500,,2.58200,-0.37100,2.21100,,2.25400,2.25400,1.53800,2.60600,2.58200,3.42590,3.42590,9.54000,9.54000,13.09480,,,28.07670,26.53950,23.62680,26.53950,2.42010,-0.5014,-0.5291
2017-09-30,0.32500,0.13700,,-0.46200,0.00900,-0.45300,,-0.45300,-0.45300,-0.45300,-0.46700,-0.46200,8.80900,8.80900,-0.08000,-0.08000,7.97580,,,-12.09290,-12.09290,-10.57670,-12.09290,8.97250,11.2706,11.2651
2017-06-30,0.88300,0.70300,-0.06500,-1.65100,0.02100,-1.63000,0.00300,-1.63300,-1.63300,-1.63300,-1.59200,-1.65100,0.41130,0.41130,-4.00000,-4.00000,6.96210,,,-34.58280,-34.58280,-29.61550,-34.58280,11.30270,-4.6847,-4.6847
2017-03-31,1.09900,1.13500,-0.40600,-2.64000,0.00800,-2.63200,0.04000,-2.67200,-2.67200,-2.67200,-2.63500,-2.64000,0.40980,0.40980,-6.40000,-6.40000,4.82010,,,-42.62920,-42.62920,-33.88280,-42.62920,15.29530,-6.75700,-6.76180
2016-12-31,1.79100,1.07300,-0.21000,-3.07400,0.01100,-3.06300,0.01000,-3.07300,-3.07300,-3.07300,-3.05500,-3.07400,0.39850,0.39850,-7.28000,-7.28000,5.45880,,,-35.32590,-35.32590,-28.90870,-35.32590,21.23000,-8.3295,-8.3455
2016-09-30,3.29700,1.24200,-0.03900,-4.57800,0.00800,-4.57000,0.10000,-4.67000,-4.67000,-4.67000,-4.57200,-4.57800,0.40980,0.40980,-11.36000,-11.36000,6.64080,,,-41.06940,-41.06940,-34.92900,-41.06940,27.74940,-6.9779,-6.9827
2016-06-30,1.93500,1.72300,-0.06400,-3.72200,0.01400,-3.70800,-0.02300,-3.68500,-3.68500,-3.68500,-3.71500,-3.72200,0.40980,0.40980,-8.80000,-8.80000,11.45160,,,-23.79420,-23.79420,-21.73400,-23.79420,,-12.6382,-12.6405
2016-03-31,1.85800,1.86200,-0.77200,-4.49200,0.02700,-4.46500,0.12900,-4.59400,-4.59400,-4.59400,-4.48600,-4.49200,0.36170,0.36170,-12.80000,-12.80000,10.26580,,,-22.76630,-22.76620,-20.43690,-22.76620,,-10.91510,-10.93720
2015-12-31,1.88700,2.38300,-0.56300,-4.83300,0.02000,-4.81300,0.01600,-4.82900,-4.82900,-4.82900,-4.82600,-4.83300,0.35580,0.35580,-13.60000,-13.60000,8.11140,,,-26.92950,-26.92950,-23.53770,-26.92950,50.40620,-10.244,-10.2919
2015-09-30,1.71300,1.60800,-0.26600,-3.58700,0.03900,-3.54800,0.00300,-3.55100,-3.55100,-3.55100,-3.58300,-3.58700,0.35580,0.35580,-10.00000,-10.00000,13.51140,,,-16.06210,-16.06210,-14.84470,-16.06210,,-8.8958,-8.9239
2015-06-30,2.14200,1.59600,,-3.73800,0.05500,-3.68300,0.00300,-3.68600,-3.68600,-3.68600,-3.73500,-3.73800,0.35580,0.35580,-10.40000,-10.40000,15.44530,,,-14.66710,-14.66710,-13.70310,-14.66710,,-8.11,-8.1212
2015-03-31,1.95200,1.36600,,-3.31800,0.02100,-3.29700,0.00200,-3.29900,-3.29900,-3.29900,-3.31500,-3.31800,0.35580,0.35580,-9.20000,-9.20000,17.11440,,,-11.74230,-11.74230,-11.05300,-11.74230,,-9.99260,-10.04040
2014-12-31,2.04700,1.15000,,-3.19700,0.04500,-3.15200,,-3.15200,-3.15200,-3.15200,-3.19500,-3.19700,0.30650,0.30650,-10.00000,-10.00000,14.42330,,,-10.27580,-10.27580,-9.56480,-10.27580,86.22060,-5.3356,-5.3688
2014-09-30,1.23100,0.89900,,-2.13000,0.01900,-2.11100,,-2.11100,-2.11100,-2.11100,-2.12800,-2.13000,0.32500,0.32500,-6.40000,-6.40000,30.08290,,,-6.32150,-6.32150,-6.11180,-6.32150,,-4.4367,-4.5039
2014-06-30,0.72100,0.39100,,-1.11200,-0.00200,-1.11400,,-1.11400,-1.11400,-1.11400,-1.11200,-1.11200,0.27580,0.27580,-4.00000,-4.00000,6.13570,,,-29.30810,-29.30810,-24.66790,-29.30810,,-2.3454,-2.4431
2014-03-31,0.44200,0.19900,,-0.64100,-0.00400,-0.64500,,-0.64500,-0.64500,-0.64500,-0.64000,-0.64100,0.26770,0.26770,-2.40000,-2.40000,,,,,,,,,-2.26730,-2.27470
2013-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,1.4107,1.42
2013-09-30,0.13700,0.05500,,-0.19200,-0.00300,-0.19500,,-0.19500,-0.19500,-0.19500,-0.19200,-0.19200,0.21340,0.21340,-0.80000,-0.80000,,,,,,,,,-0.7273,-0.7366
2013-06-30,0.04800,0.08600,,-0.13400,0.00100,-0.13500,,-0.13500,-0.13500,-0.13500,-0.13400,-0.13400,0.18880,0.18880,-0.80000,-0.80000,,,,,,,,,-0.6834,-0.6834
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
