,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$2.03,$2.20
1,2024-08-01,2024-06-30,$2.03,$2.08
2,2024-04-25,2024-03-31,$1.92,$2.13
3,2024-01-24,2023-12-31,$1.81,$1.88
4,2023-10-26,2023-09-30,$1.63,$1.64
5,2023-08-03,2023-06-30,$1.67,$1.60
6,2023-04-27,2023-03-31,$1.58,$1.68
7,2023-01-26,2022-12-31,$1.60,$1.66
8,2022-10-27,2022-09-30,$1.51,$1.51
9,2022-08-11,2022-06-30,$1.48,$1.49
10,2022-04-28,2022-03-31,$1.44,$1.32
11,2022-01-27,2021-12-31,$1.47,$1.47
12,2021-10-28,2021-09-30,$1.35,$1.51
13,2021-08-05,2021-06-30,$1.25,$1.35
14,2021-04-29,2021-03-31,$1.22,$1.30
15,2021-01-28,2020-12-31,$1.22,$1.41
16,2020-10-29,2020-09-30,$0.98,$1.27
17,2020-08-05,2020-06-30,$0.97,$1.33
18,2020-04-30,2020-03-31,$1.00,$1.29
19,2020-01-30,2019-12-31,$1.01,$1.21
20,2019-10-24,2019-09-30,$0.87,$0.93
21,2019-07-25,2019-06-30,$0.92,$0.95
22,2019-05-02,2019-03-31,$0.84,$0.89
23,2019-01-24,2018-12-31,$0.95,$1.00
24,2018-10-25,2018-09-30,$0.80,$0.81
25,2018-08-02,2018-06-30,$0.90,$0.95
26,2018-04-26,2018-03-31,$0.83,$0.92
27,2018-01-22,2017-12-31,$0.78,$1.00
28,2017-10-26,2017-09-30,$0.65,$0.66
29,2017-08-01,2017-06-30,$0.75,$0.77
30,2017-04-27,2017-03-31,$0.70,$0.71
31,2017-01-23,2016-12-31,$0.70,$0.73
32,2016-10-25,2016-09-30,$0.63,$0.62
33,2016-07-28,2016-06-30,$0.74,$0.74
34,2016-04-26,2016-03-31,$0.69,$0.68
35,2016-01-21,2015-12-31,$0.66,$0.69
36,2015-10-22,2015-09-30,$0.59,$0.58
37,2015-07-30,2015-06-30,$0.64,$0.68
38,2015-04-23,2015-03-31,$0.64,$0.65
39,2015-01-22,2014-12-31,$0.63,$0.64
