,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-28,2024-09-30,$0.67,$0.62
1,2024-07-29,2024-06-30,$0.63,$0.73
2,2024-04-29,2024-03-31,$0.47,$0.58
3,2024-02-20,2023-12-31,$0.61,$0.68
4,2023-10-25,2023-09-30,$0.41,$0.50
5,2023-08-01,2023-06-30,$0.40,$0.52
6,2023-05-01,2023-03-31,$0.26,$0.40
7,2023-02-21,2022-12-31,$0.61,$0.63
8,2022-10-31,2022-09-30,$0.24,$0.09
9,2022-07-27,2022-06-30,$0.26,$0.30
10,2022-05-02,2022-03-31,$0.21,$0.07
11,2022-02-23,2021-12-31,$0.48,$0.45
12,2021-10-27,2021-09-30,$0.40,$0.29
13,2021-08-05,2021-06-30,$0.43,$0.37
14,2021-05-03,2021-03-31,$0.20,$0.28
15,2021-02-23,2020-12-31,$0.55,$0.53
16,2020-11-05,2020-09-30,$0.44,$0.50
17,2020-07-30,2020-06-30,$0.29,$0.53
18,2020-05-07,2020-03-31,$0.41,$0.21
19,2020-02-17,2019-12-31,$0.65,$0.66
20,2019-10-30,2019-09-30,$0.56,$0.59
21,2019-07-31,2019-06-30,$0.51,$0.54
22,2019-05-02,2019-03-31,$0.34,$0.41
23,2019-02-20,2018-12-31,$0.58,$0.58
24,2018-11-07,2018-09-30,$0.42,$0.49
25,2018-08-08,2018-06-30,$0.34,$0.22
26,2018-05-10,2018-03-31,$0.27,$0.27
27,2018-02-15,2017-12-31,$0.52,$0.50
28,2017-11-01,2017-09-30,$0.34,$0.37
29,2017-07-27,2017-06-30,$0.44,$0.22
30,2017-05-01,2017-03-31,$0.20,$0.25
31,2017-02-16,2016-12-31,$0.65,$0.72
32,2016-10-27,2016-09-30,$0.61,$0.52
33,2016-07-28,2016-06-30,$0.61,$0.57
34,2016-04-28,2016-03-31,$0.42,$0.39
35,2016-02-18,2015-12-31,$0.91,$0.89
36,2015-10-29,2015-09-30,$0.78,$0.81
37,2015-07-30,2015-06-30,$0.79,$0.80
38,2015-04-30,2015-03-31,$0.70,$0.58
39,2015-02-17,2014-12-31,$1.13,$1.16
