Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-10-31,681.96000,509.67900,172.28100,64.54100,84.80500,87.47600,-0.23500,87.24100,24.89800,62.34300,62.34300,60.80000,,87.47600,51.95700,52.75000,1.16000,1.14000,,,,,,,,,,,,,,,,,,
2024-07-31,682.76100,527.13400,155.62700,59.99900,79.57700,76.05000,10.56000,86.61000,22.35400,64.25600,64.25600,61.59800,95.62800,76.05000,51.95000,52.74500,1.19000,1.17000,2.15110,0.18420,0.22570,22.79380,11.13860,11.13860,12.68530,9.02190,0.19800,1.09660,82.07300,3.65250,8.36500,1.86380,2.97980,33.73170,-4.30720,-4.50620
2024-04-30,699.92280,531.82990,168.09290,64.72400,84.61530,83.47760,2.43600,85.91400,20.30200,65.61200,65.61200,64.30100,103.36860,83.47770,51.03800,51.43200,1.26000,1.25000,1.79150,0.18600,0.22850,24.01590,11.92670,11.92670,12.27480,9.18690,0.19030,1.20320,74.79950,3.77660,8.86510,1.78350,3.07420,33.42100,5.0906,4.8615
2024-01-31,676.87300,540.22400,136.64900,62.66100,86.78200,49.86700,18.87100,68.73800,9.01800,59.72000,59.72000,58.05700,69.37600,49.86700,51.12600,51.34300,1.14000,1.13000,1.83320,0.18860,0.23240,20.18830,7.36730,7.36730,10.15520,8.57720,0.19030,1.03700,86.79080,3.49770,8.49590,1.67930,2.83820,32.61840,3.195,2.9663
2023-10-31,712.44700,540.81500,171.63200,65.73700,148.81600,22.81600,-20.43100,2.38500,2.34100,0.04400,0.04400,-1.88000,42.37000,22.81600,51.32800,51.32800,-0.04000,-0.04000,1.86040,0.19280,0.23880,24.09050,3.20250,3.20250,0.33480,-0.26390,0.21200,1.08230,83.15750,0.00260,0.00680,0.00130,0.00210,31.53490,2.609,2.3011
2023-07-31,706.26200,564.14400,142.11800,65.91700,85.35000,56.76800,8.83700,65.60500,18.42000,47.18500,47.18500,45.58400,75.78000,56.76800,50.93400,51.08200,0.89000,0.89000,2.08390,0.18980,0.23420,20.12260,8.03780,8.03780,9.28900,6.45430,0.21310,1.08530,82.92930,2.78780,6.99720,1.42400,2.25880,32.11330,-5.37350,-5.68000
2023-04-30,738.12400,580.02590,158.09810,66.13000,85.51690,72.58110,-5.33900,67.24200,19.10800,48.13400,48.13400,46.38500,90.55710,72.58110,51.48200,51.88300,0.92000,0.91000,1.67850,0.19330,0.23970,21.41890,9.83320,9.83320,9.10990,6.28420,0.20650,1.15850,77.68370,2.91190,7.65140,1.34660,2.34890,31.62500,4.8243,4.5186
2023-01-31,686.84500,543.34800,143.49690,72.78500,130.98400,12.51290,7.71900,20.23200,8.46300,11.76900,11.76900,10.99800,29.54990,12.51290,51.27800,51.43100,0.21000,0.21000,1.88410,0.19710,0.24550,20.89220,1.82180,1.82180,2.94560,1.60120,0.20160,0.99000,90.90770,0.72960,1.61040,0.34550,0.58580,30.71120,3.7022,3.3603
2022-10-31,735.71900,533.89300,201.82600,65.08600,82.17900,119.64700,-16.14600,103.50100,28.88600,74.61500,74.61500,71.92600,136.74000,119.64700,51.86800,52.00500,1.39000,1.38000,1.96030,0.20010,0.25010,27.43250,16.26260,16.26260,14.06800,9.77630,0.22560,1.02400,87.89090,4.71440,10.68600,2.28760,3.77120,29.91400,2.5521,2.1625
2022-07-31,703.14800,510.86300,192.28500,64.45700,80.68600,111.59910,-6.83700,104.76200,26.22600,78.53600,78.53600,75.60200,127.82810,111.59910,51.77100,52.10600,1.46000,1.45000,2.18250,0.20120,0.25180,27.34630,15.87140,15.87140,14.89900,10.75190,0.21950,1.04600,86.04480,4.99840,10.29790,2.45110,3.99290,29.36780,-4.45030,-4.76970
