Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-07-31,12062.17000,7239.93300,4822.24100,3041.28300,3041.28700,1780.95700,1780.95800,470.24880,1310.70900,1310.70900,1258.13500,943.46700,945.78400,1.33630,1.32900,0.11430,2.54460,39.84640,28.14900,0.00600,3.39740,3.61540,0.17570,2.75150,44.66820,9.492,9.2846
2024-04-30,11530.64000,6990.85800,4539.78700,2957.04700,2957.04700,1582.73900,1582.73900,294.60000,1288.13900,1288.13900,1235.84700,937.84900,939.81300,1.31830,1.31830,0.12290,2.48660,38.03540,29.69910,0.00560,3.45940,3.68120,0.17460,2.75650,43.46830,2.7367,2.5727
2024-01-31,11624.01000,7019.84900,4604.16200,2997.40500,2997.40100,1606.75700,1606.75700,327.86430,1278.89300,1278.89300,1220.42500,931.77500,932.33000,1.30990,1.30990,0.12620,2.34700,38.52020,29.25830,0.00580,3.49790,3.73280,0.17780,2.77950,42.89980,-3.01730,-3.18320
2023-10-31,10923.61000,6707.51100,4216.10100,2874.03100,2874.03200,1342.06900,1342.06800,272.99840,1069.06900,1069.06900,1018.73500,915.63100,916.22300,1.10270,1.11020,0.10860,2.31310,35.07740,26.62650,0.00530,2.85040,3.20110,0.14780,2.41550,42.37250,9.7958,9.5655
2023-07-31,10664.79000,6281.38200,4383.40500,3029.42000,3029.42000,1353.98500,1353.98500,282.48610,1071.49900,1071.49900,1014.55200,918.55100,919.06300,1.10150,1.10150,0.11160,2.28460,35.33440,26.47630,0.00540,3.07750,3.28960,0.15160,2.47210,41.67300,-5.3517,-5.5415
2023-04-30,9930.17500,5639.99000,4290.18500,2692.08700,2692.08700,1598.09800,1598.09800,328.04640,1270.05100,1270.05100,1211.36400,912.29700,913.21900,1.33170,1.32420,0.11380,2.14080,40.34950,30.58510,0.00560,3.62380,3.88000,0.18050,2.90430,42.22540,5.2754,5.0763
2023-01-31,9641.73100,5239.74900,4401.98300,3533.02400,3533.02300,868.95900,868.95900,548.11260,320.84640,320.84640,260.68770,906.77000,907.72500,0.28970,0.28970,0.12790,2.17170,20.77420,6.23220,0.00610,0.96040,1.02760,0.04690,0.75490,40.65980,0.11540,-0.08590
2022-10-31,7907.11800,3863.23400,4043.88400,2959.51700,2959.51700,1084.36700,1084.46600,208.04200,876.42410,876.42410,843.52010,903.31200,905.68400,0.92890,0.93160,0.11100,2.18990,29.22980,22.73560,0.00510,2.36240,2.65830,0.11960,1.99080,43.19540,7.5964,7.2606
2022-07-31,6322.62200,1992.74100,4329.88100,2662.68700,2662.68700,1667.19400,1667.09400,372.27880,1294.81500,1294.81500,1254.40100,903.74200,905.61800,1.39110,1.38340,0.11520,2.08740,40.25800,30.29210,0.00590,3.74390,4.03820,0.18580,3.01900,41.94360,6.7409,6.5134
2022-04-30,5159.24700,914.35680,4244.89000,2698.06300,2698.06320,1546.82700,1546.82600,344.26560,1202.56100,1202.56100,1161.50200,902.48900,905.73900,1.28700,1.28200,0.11600,2.16620,38.61620,28.99670,0.00570,3.49140,3.76300,0.17030,2.80800,41.91860,5.9971,5.7852
2022-01-31,4980.00700,638.78640,4341.22100,2446.18100,2446.18060,1895.04000,1895.04000,419.27760,1475.76200,1475.76200,1439.44100,901.87000,901.87000,1.59500,1.59100,0.10470,2.28120,44.25600,33.61610,0.00630,4.34990,4.65370,0.21690,3.53820,41.40240,-0.85190,-1.02790
2021-10-31,4632.44900,605.32240,4027.12600,2557.10300,2557.10260,1470.02300,1470.02200,326.24480,1143.77700,1143.77700,1103.20800,897.90600,900.36600,1.22340,1.21980,0.10780,2.42570,37.11670,27.85500,0.00590,3.34420,3.70210,0.17170,2.79970,40.42410,7.5541,7.3264
2021-07-31,4739.92200,624.33800,4115.58400,2294.66600,2294.66600,1820.91800,1820.91800,412.69800,1408.22000,1408.22000,1379.73000,899.18000,902.29600,1.53440,1.53030,0.11320,2.32540,43.39480,32.88070,0.00640,4.24960,4.63190,0.21460,3.46430,40.04600,6.185,5.989
2021-04-30,4574.73100,656.25700,3918.47400,2215.06600,2215.06600,1703.40800,1703.40800,391.68850,1311.71900,1311.71900,1268.02200,896.91000,898.69000,1.41400,1.41000,0.11700,2.41600,43.75510,32.57140,0.00630,4.22200,4.61070,0.21090,3.41590,37.75310,-15.6214,-15.8772
2021-01-31,4581.00400,724.25720,3856.74700,2232.60800,2232.60880,1624.13900,1624.13900,361.35150,1262.78800,1262.78800,1236.36600,894.56200,895.85800,1.38320,1.37940,0.10070,2.64900,43.39700,33.03570,0.00620,4.23680,4.65580,0.20760,3.48550,36.37720,-1.06090,-1.12250
2020-10-31,4238.60700,757.66040,3480.94700,2423.99600,2423.99560,1056.95100,1056.95100,299.07530,757.87620,757.87620,734.63540,890.87000,892.04200,0.82040,0.82420,0.12140,2.49130,32.63980,22.68630,0.00570,2.64550,2.98580,0.13240,2.16550,34.38840,-1.6591,-1.7453
2020-07-31,4252.80900,810.78990,3442.01900,2359.26000,2359.26010,1082.75900,1082.75900,225.90990,856.84920,856.84920,832.72290,890.83200,890.83200,0.93580,0.93220,0.12680,2.41460,35.40520,27.22930,0.00540,3.14430,3.58910,0.15250,2.55220,32.86520,15.4265,15.3456
2020-04-30,4739.23800,1410.57400,3328.66400,2992.74300,2992.74300,335.92040,335.92020,50.89700,285.02320,285.02320,269.02700,889.47800,890.37600,0.30170,0.30170,0.10690,2.69760,14.59260,11.68670,0.00420,1.04730,1.20190,0.05160,0.86970,32.87550,35.9393,35.9015
2020-01-31,5529.76000,1839.96000,3689.80000,2527.76000,2527.76000,1162.04000,1162.04000,240.92000,921.12010,921.12010,892.24000,890.49600,892.06200,1.00320,0.99940,0.10690,2.26430,33.28260,25.55510,0.00680,3.32920,3.80960,0.18030,2.75920,33.50110,0.57510,0.52230
2019-10-31,5473.90800,1870.32800,3603.58000,2446.30500,2446.30500,1157.27500,1157.27400,255.98690,901.28640,901.28640,871.09940,888.64800,890.91400,0.97370,0.97490,0.10830,2.10750,35.06590,26.39470,0.00670,3.35030,3.84400,0.18380,2.76880,32.59020,5.0488,4.9592
2019-07-31,5502.21500,1939.96600,3562.25000,2229.04100,2229.04000,1333.20900,1333.20900,280.79440,1052.41400,1052.41400,1026.81900,889.73600,891.83000,1.15560,1.15180,0.12880,2.07840,39.87840,30.71380,0.00690,3.97330,4.58110,0.21760,3.20420,32.11890,2.1631,2.1174
2019-04-30,5333.09300,1924.77600,3408.31700,2133.38700,2133.38700,1274.93000,1274.93000,263.39040,1011.53900,1011.53900,985.27520,888.05600,890.44800,1.11060,1.10680,0.10080,2.08560,39.63140,30.62750,0.00680,3.89170,4.54780,0.21260,3.25730,31.40070,3.609,3.5611
2019-01-31,5327.55200,1898.78100,3428.77100,2326.90800,2326.90700,1101.86400,1101.86400,214.06350,887.80020,887.80020,867.52050,885.05740,888.46150,0.98020,0.97640,0.10340,1.99900,34.70550,27.32430,0.00690,3.52750,4.13170,0.19230,2.93700,30.53380,4.91680,4.87030
2018-10-31,5106.23200,1693.75900,3412.47300,2189.67000,2189.67000,1222.80300,1222.80300,251.45250,971.35060,971.35060,951.40520,886.16400,889.25400,1.07620,1.07230,0.10410,1.68010,38.11110,29.65240,0.00690,3.80320,4.52770,0.20930,3.18900,30.81190,-0.9182,-1.0352
2018-07-31,5007.40000,1518.48700,3488.91300,2158.41500,2158.41500,1330.49800,1330.49800,280.06450,1050.43400,1050.43400,1029.71700,888.16200,891.00800,1.15860,1.15480,0.10450,1.72740,40.26940,31.16580,0.00720,4.23790,5.04740,0.23010,3.54800,29.87630,1.4434,1.4122
2018-04-30,4804.52300,1374.17700,3430.34600,2139.26300,2139.26300,1291.08300,1291.08300,257.11920,1033.96400,1033.96400,1010.44700,888.28000,891.31600,1.13670,1.13270,0.12130,1.96430,39.55330,30.95580,0.00710,4.21430,5.03990,0.22340,3.45480,29.56750,5.7817,5.7427
2018-01-31,4722.27000,1195.20100,3527.06900,2160.22100,2160.22100,1366.84800,1366.84800,316.40000,1050.44800,1050.44800,1032.25500,882.24800,885.70400,1.17070,1.16680,0.08860,1.91190,40.13010,30.30660,0.00730,4.41550,5.28350,0.22630,3.74440,28.80280,2.31570,2.28000
2017-10-31,4489.73700,1079.89600,3409.84100,2231.75700,2231.75700,1178.08400,1178.08400,243.99960,934.08500,934.08500,911.38760,825.27200,827.12600,1.03290,1.02900,0.09320,1.71980,36.50160,28.23830,0.00750,4.14750,5.11060,0.21600,3.54480,27.19740,1.8547,1.7976
2017-07-31,3976.46800,865.63600,3110.83200,2017.03800,2017.03800,1093.79400,1093.79400,262.26800,831.52590,831.52590,821.67200,831.12200,832.77000,0.98920,0.98540,0.09620,1.58930,37.04750,27.83060,0.00690,3.88650,4.74910,0.19560,3.30250,26.09360,1.6627,1.631
2017-04-30,3575.51100,798.31300,2777.19800,1842.95400,1842.95400,934.24410,934.24400,145.69400,788.55000,788.55000,777.28500,799.61400,801.15400,0.97260,0.97260,0.11330,1.90840,35.35100,29.41180,0.00670,4.22090,4.59060,0.19860,3.59820,24.19380,2.6758,2.6069
