Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,7567.00000,1451.00000,6116.00000,1849.00000,231.00000,3260.00000,2856.00000,-1260.00000,1596.00000,5.00000,1591.00000,1591.00000,,1852.00000,4576.00000,2856.00000,2053.50000,2061.40000,0.90000,0.90000,0.41080,0.52610,1.39020,80.82460,37.74280,37.74280,21.09160,24.47470,0.04070,0.64260,1.73990,51.72590,2.67220,2.91290,0.85530,1.26630,28.95820,2.0656,-5.4486
2024-06-30,6069.00000,1280.00000,4789.00000,1739.00000,29.00000,3119.00000,1670.00000,-438.00000,1232.00000,-64.00000,1296.00000,1296.00000,,1622.00000,3141.00000,1670.00000,2052.50000,2058.20000,0.79000,0.79000,0.48810,0.53540,1.39030,78.90920,27.51690,27.51690,20.29990,26.72600,0.03290,0.59400,1.30120,69.16460,2.18050,2.38460,0.70160,1.01310,28.92260,1.9087,0.8693
2024-03-31,5731.00000,1206.00000,4525.00000,1672.00000,58.00000,2512.00000,2013.00000,151.00000,2164.00000,227.00000,1937.00000,1937.00000,,2268.00000,3001.00000,2013.00000,2051.50000,2055.20000,1.11000,1.10000,0.51120,0.52780,1.35630,78.95660,35.12480,35.12480,37.75960,39.57430,0.03180,0.56590,1.39000,64.74790,3.28660,3.59700,1.07640,1.55200,28.67930,1.49720,0.29630
2023-12-31,6877.00000,1177.00000,5700.00000,1828.00000,394.00000,3040.00000,2660.00000,-1577.00000,1083.00000,169.00000,914.00000,914.00000,,1210.00000,4341.00000,2660.00000,2026.10000,2030.80000,0.59000,0.58000,0.54930,0.51530,1.26730,82.88500,38.67970,38.67970,15.74820,17.59490,0.03870,0.55890,1.51040,59.58560,1.58220,1.73510,0.51500,0.76700,28.15210,1.4282,-1.651
2023-09-30,7172.00000,1554.00000,5618.00000,1832.00000,7.00000,3782.00000,1836.00000,-863.00000,973.00000,-46.00000,1019.00000,1019.00000,,1219.00000,3862.00000,1836.00000,2031.30000,2036.20000,0.60000,0.60000,0.49990,0.51270,1.30350,78.33240,25.59960,25.59960,13.56670,16.99670,0.04180,0.74930,1.44570,62.25460,1.81160,1.99000,0.59360,0.88280,27.41230,1.789,-5.1311
2023-06-30,7349.00000,1359.00000,5990.00000,1703.00000,6.00000,3191.00000,2799.00000,262.00000,3061.00000,497.00000,2564.00000,2564.00000,,2795.00000,4350.00000,2799.00000,2022.00000,2027.20000,1.38000,1.38000,0.52760,0.53240,1.34740,81.50770,38.08680,38.08680,41.65190,38.03240,0.04370,0.70380,1.59970,56.26070,4.78680,5.29970,1.52370,2.23840,26.46440,1.5132,0.2905
2023-03-31,6716.00000,1367.00000,5349.00000,1583.00000,-2.00000,2407.00000,2942.00000,-771.00000,2171.00000,386.00000,1785.00000,1785.00000,,2086.00000,3835.00000,2942.00000,1999.90000,2005.10000,1.04000,1.04000,0.53390,0.53100,1.35530,79.64560,43.80580,43.80580,32.32580,31.06020,0.04060,0.71380,1.70800,52.69210,3.42460,3.80280,1.07950,1.60620,25.76520,0.83440,-0.30970
2022-12-31,6164.00000,1501.00000,4663.00000,1774.00000,327.00000,2617.00000,2046.00000,-451.00000,1595.00000,328.00000,1267.00000,1267.00000,,1522.00000,3293.00000,2046.00000,1972.60000,1978.60000,0.77000,0.77000,0.50530,0.53350,1.34430,75.64890,33.19270,33.19270,25.87610,24.69180,0.03880,0.77610,1.21030,74.36240,2.62180,2.91450,0.79720,1.22320,24.32110,0.5035,-6.2093
2022-09-30,6719.00000,1933.00000,4786.00000,1806.00000,171.00000,2924.00000,1862.00000,20.00000,1882.00000,323.00000,1559.00000,1559.00000,,1696.00000,3218.00000,1862.00000,1972.50000,1978.90000,0.86000,0.86000,0.46380,0.53910,1.38680,71.23080,27.71250,27.71250,28.01010,25.24190,0.04300,1.07930,1.26080,71.38120,3.33500,3.72310,0.99670,1.53720,23.52590,1.2428,0.366
2022-06-30,5183.00000,1589.00000,3594.00000,1488.00000,1.00000,2646.00000,948.00000,459.00000,1407.00000,294.00000,1113.00000,1113.00000,,1380.00000,2175.00000,948.00000,1965.20000,1972.90000,0.70000,0.70000,0.53440,0.54510,1.42710,69.34210,18.29060,18.29060,27.14640,26.62550,0.03420,0.96770,1.01010,89.09710,2.49810,2.80280,0.73330,1.13650,22.67380,1.4353,1.6651
