Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,256.52800,132.85800,123.67000,51.29100,51.29100,72.37900,,72.37900,12.47200,59.90700,59.90700,59.90700,54.54970,54.64260,1.10000,1.10000,0.03960,1.02360,61.33240,50.76390,0.00720,3.81510,3.84840,0.36420,3.66400,28.78480,1.5365,1.4904
2024-06-30,236.43100,121.66500,114.76600,48.17100,48.17100,66.59500,,66.59500,14.45900,52.13600,52.13600,52.10500,54.51660,54.60870,0.96000,0.95000,0.04110,0.76920,60.86570,47.62230,0.00680,3.45140,3.48280,0.32480,3.30960,27.70630,0.8834,0.8659
2024-03-31,235.52300,124.21500,111.30800,50.67100,50.67100,60.63700,,60.63700,10.61100,50.02600,50.02600,50.02600,54.49100,54.59540,0.92000,0.92000,0.04200,0.95530,56.70190,46.77950,0.00680,3.38920,3.42080,0.31820,3.24680,27.07930,0.97940,0.97240
2023-12-31,236.44090,127.37500,109.06600,61.84000,61.84000,47.22600,,47.22600,5.15200,42.07400,42.07400,42.04300,54.41100,54.53500,0.77000,0.77000,0.04300,0.91740,44.77080,39.85720,0.00650,2.92100,2.94890,0.26080,2.79540,26.44790,1.6701,1.6517
2023-09-30,221.34100,113.50800,107.83300,45.94500,45.94500,61.88800,,61.88800,8.54800,53.34000,53.34000,53.34000,54.42460,54.53060,0.98000,0.98000,0.04420,1.02400,59.76570,51.51090,0.00650,3.80620,3.84360,0.33250,3.63810,25.74890,0.2329,0.2153
2023-06-30,198.23800,88.40500,109.83300,45.12000,45.12000,64.71300,,64.71300,11.24500,53.46800,53.46800,53.43700,54.41100,54.52020,0.98000,0.98000,0.04530,0.99950,62.71920,51.79060,0.00680,3.92150,3.96100,0.35470,3.74370,25.05230,0.7037,0.695
2023-03-31,187.64300,73.02100,114.62200,43.86100,43.86100,70.76100,,70.76100,12.79000,57.97100,57.97100,57.97100,54.36030,54.54290,1.07000,1.06000,0.04660,1.15360,64.08060,52.49810,0.00760,4.32680,4.37120,0.39800,4.12540,24.62990,1.01110,0.98700
2022-12-31,177.23900,47.88900,129.35000,45.22700,45.22700,84.12300,,84.12300,16.39900,67.72400,67.72400,67.69300,54.30000,54.53500,1.25000,1.24000,0.04750,1.29710,68.83200,55.38850,0.00840,5.21800,5.27330,0.46400,4.97010,23.89040,1.3933,1.3809
2022-09-30,158.23800,22.88100,135.35700,58.28800,58.28800,77.06900,,77.06900,13.03800,64.03100,64.03100,64.03100,54.31570,54.54670,1.18000,1.17000,0.04950,1.23210,64.35610,53.46880,0.00860,5.15300,5.21010,0.46100,4.89790,22.87370,1.2953,1.286
2022-06-30,136.06100,10.18700,125.87400,49.32800,49.32800,76.54600,,76.54600,14.41000,62.13600,62.13600,62.10500,54.29580,54.53240,1.14000,1.14000,0.05070,1.19970,65.77980,53.37000,0.00800,5.12710,5.18530,0.42870,4.86720,22.31610,1.0401,1.0481
2022-03-31,121.13600,7.46600,113.67000,42.58000,42.58000,71.09000,,71.09000,13.47700,57.61300,57.61300,57.61300,54.26300,54.52200,1.06000,1.06000,0.05230,1.45270,65.63690,53.19370,0.00710,4.91170,4.96940,0.37560,4.65490,21.60890,1.27040,1.25900
2021-12-31,116.31900,7.80400,108.51500,46.94000,46.94000,61.57500,,61.57500,7.82200,53.75300,53.75300,53.72200,54.16100,54.43500,0.99000,0.99000,0.05320,1.54210,61.53560,53.68760,0.00650,4.66600,4.72190,0.34790,4.41790,21.24430,1.3034,1.329
2021-09-30,112.26200,7.91600,104.34600,40.34000,40.34000,64.00600,,64.00600,11.50700,52.49900,52.49900,52.49900,54.20560,54.47770,0.97000,0.96000,0.05490,1.21280,65.05800,53.36190,0.00670,4.71140,4.77010,0.35950,4.45290,20.55630,1.2122,1.3203
2021-06-30,112.31700,8.05100,104.26600,40.96100,40.96100,63.30500,,63.30500,13.27800,50.02700,50.02700,49.99600,54.17300,54.46020,0.92000,0.92000,0.05690,1.04740,66.90870,52.84210,0.00720,4.66110,4.72170,0.37880,4.39610,19.80190,1.1494,0.9273
2021-03-31,108.85900,8.03100,100.82800,36.36500,36.36500,64.46300,,64.46300,13.00800,51.45500,51.45500,51.45500,54.05100,54.38200,0.95000,0.95000,0.05910,0.94740,69.03520,55.10460,0.00740,4.99330,5.06130,0.40680,4.69830,19.03440,1.22760,1.19200
2020-12-31,109.30200,8.98400,100.31800,34.48500,34.48500,65.83300,,65.83300,14.85200,50.98100,50.98100,50.94900,53.84400,54.21900,0.95000,0.94000,0.06120,0.92290,70.00900,54.18090,0.00790,5.13480,5.20780,0.42720,4.82040,18.40520,1.3615,1.3677
2020-09-30,104.28200,11.02800,93.25400,38.85700,38.85700,54.39700,,54.39700,11.03500,43.36200,43.36200,43.36200,53.89380,54.23300,0.80000,0.80000,0.06380,0.77300,67.18170,53.55320,0.00710,4.56640,4.63460,0.38050,4.27500,17.61270,0.2359,0.2413
2020-06-30,102.11300,11.84600,90.26700,39.09900,39.09900,51.16800,,51.16800,10.72000,40.44800,40.44800,40.41700,53.85500,54.19450,0.75000,0.75000,0.06610,0.76570,63.97280,50.53140,0.00730,4.42250,4.49150,0.36730,4.13030,16.97640,0.9664,0.9642
2020-03-31,103.44100,19.12700,84.31400,41.50400,41.50400,42.81000,,42.81000,8.03200,34.77800,34.77800,34.77800,53.70400,54.16700,0.65000,0.64000,0.06840,0.68980,60.52600,49.17010,0.00760,3.94360,4.00770,0.37140,3.67400,16.37850,0.96430,0.96500
2019-12-31,105.23700,22.41000,82.82700,31.50100,31.50100,51.32600,,51.32600,10.28900,41.03700,41.03700,41.00500,53.53100,54.10300,0.77000,0.76000,0.07130,0.63540,66.70650,53.29270,0.00860,4.86980,4.95320,0.45860,4.52260,15.71460,1.1354,1.1332
2019-09-30,107.34000,28.12500,79.21500,32.14600,32.14600,47.06900,,47.06900,9.50600,37.56300,37.56300,37.56300,53.54480,54.09640,0.70000,0.69000,0.07390,0.53660,65.16550,52.00470,0.00800,4.63430,4.71720,0.41710,4.29180,15.12790,0.767,0.7739
2019-06-30,103.56500,27.70200,75.86300,30.90600,30.90600,44.95700,,44.95700,9.32400,35.63300,35.63300,35.60200,53.51540,54.08910,0.67000,0.66000,0.07670,0.67290,63.33850,50.15850,0.00810,4.57450,4.66010,0.40770,4.22370,14.55260,0.3633,0.3548
