Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,497.00000,352.00000,145.00000,6.50000,91.90000,137.50000,7.50000,-16.10000,-8.60000,53.30000,-61.90000,-61.90000,,-61.90000,70.90000,7.50000,69.35700,69.35700,-0.89000,-0.89000,1.61810,1.62510,-2.64080,29.17510,1.50910,1.50910,-1.73040,-12.45470,0.26700,17.51240,1.11190,80.94570,32.94310,9.62380,-3.32510,-20.59220,-2.71140,0.461,0.5247
2024-06-30,478.20000,348.30000,129.90000,4.90000,101.40000,106.30000,23.60000,-17.30000,6.30000,18.80000,-12.50000,-12.50000,,-12.00000,50.30000,23.60000,69.27500,69.27500,-0.17000,-0.17000,1.53310,1.48870,-3.09090,27.16440,4.93520,4.93520,1.31740,-2.50940,0.25600,21.10910,1.10540,81.41780,7.78330,1.90690,-0.66920,-3.80400,-2.36180,0.0361,-0.0887
2024-03-31,487.80000,351.80000,136.00000,6.10000,112.20000,118.30000,17.70000,-150.00000,-132.30000,17.00000,-149.30000,-149.30000,,-149.50000,44.50000,17.70000,68.70400,68.70400,-2.18000,-2.18000,1.55930,1.42140,-3.44200,27.88030,3.62850,3.62850,-27.12180,-30.64780,0.25800,22.12580,1.19730,75.16610,103.10750,23.29540,-7.89740,-43.45170,-2.09250,0.34640,0.24890
2023-12-31,557.60000,376.40010,181.19990,8.20000,129.00000,137.19990,43.99990,-184.60000,-140.60000,23.60000,-164.20000,-164.20000,,-165.30000,79.39990,44.00000,68.25400,68.25400,-2.41000,-2.41000,1.49180,1.39230,-3.64310,32.49640,7.89100,7.89100,-25.21520,-29.64490,0.28370,24.60130,1.22680,73.35900,118.64180,25.87050,-8.35450,-46.54190,-2.02340,0.3384,0.0845
2023-09-30,464.60000,369.30000,95.30000,4.30000,108.10000,112.40000,-17.10000,-11.40000,-28.50000,20.40000,-48.90000,-48.90000,,-50.00000,18.10000,-17.10000,68.38100,68.38100,-0.73000,-0.73000,1.39370,0.98740,80.59680,20.51230,-3.68060,-3.68060,-6.13430,-10.76200,0.23570,23.67310,1.19650,75.21950,-788.63540,9.97550,-2.48110,-9.91480,0.09060,-0.0611,-0.0403
2023-06-30,476.80000,361.00000,115.80000,5.40000,110.30000,115.70000,0.10000,-24.20000,-24.10000,15.40000,-39.50000,-39.50000,,-40.00000,32.40000,0.10000,68.28900,68.28900,-0.59000,-0.59000,1.48280,0.90830,10.20280,24.28690,0.02100,0.02100,-5.05450,-8.38930,0.23460,17.19050,1.26410,71.19970,-80.12110,8.77580,-1.94320,-7.34470,0.72180,0.6214,0.5226
2023-03-31,516.40000,357.40000,159.00000,6.20000,102.90000,109.10000,49.90000,-204.50000,-154.60000,19.90000,-174.50000,-174.50000,,-175.40000,85.80000,49.90000,67.94300,67.94300,-2.58000,-2.58000,1.49770,0.90080,9.37220,30.79010,9.66310,9.66310,-29.93800,-33.96590,0.24990,22.47800,1.16360,77.34700,-323.14700,38.95090,-8.44460,-32.07130,0.79060,0.18840,0.04120
2022-12-31,556.99990,367.20000,189.79990,6.90000,132.90000,139.80000,49.99990,-24.00000,26.00000,17.20000,8.80000,8.80000,,8.50000,104.99990,50.00000,67.66500,67.66500,0.12000,0.12000,1.43030,0.95790,23.53670,34.07540,8.97660,8.97670,4.66790,1.52600,0.26970,24.64430,1.38390,65.03590,40.36650,-1.82270,0.42600,1.70050,0.32150,0.5152,0.3667
2022-09-30,461.20000,356.90000,104.30000,6.00000,106.30000,112.30000,-8.00000,-31.20000,-39.20000,0.70000,-39.90000,-39.90000,,-40.10000,30.40000,-8.00000,67.78700,67.78700,-0.59000,-0.59000,1.36820,1.37260,-3.81300,22.61490,-1.73460,-1.73460,-8.49960,-8.69470,0.22410,28.78230,1.13990,78.95490,29.49010,6.18700,-1.93870,-10.98870,-1.99560,0.6578,0.524
2022-06-30,515.00000,366.90000,148.10000,4.80000,109.60000,114.40000,33.70000,-30.20000,3.50000,20.30000,-16.80000,-16.80000,,-17.10000,76.90000,33.70000,67.69400,67.69400,-0.25000,-0.25000,1.47740,1.24420,-5.27510,28.75730,6.54370,6.54370,0.67960,-3.32040,0.23900,28.88980,1.20520,74.67380,17.05590,2.74240,-0.77980,-4.16560,-1.45280,-0.4956,-0.7213
2022-03-31,446.70000,359.30000,87.40000,6.50000,104.40000,110.90000,-23.50000,-29.40000,-52.90000,4.10000,-57.00000,-57.00000,,-57.30000,23.40000,-23.50000,67.38700,67.38700,-0.85000,-0.85000,1.47970,1.18720,-6.57160,19.56570,-5.26080,-5.26080,-11.84240,-12.82740,0.19620,27.63850,1.20930,74.42580,71.60830,9.52540,-2.50330,-13.40230,-1.17750,-0.48970,-0.56690
2021-12-31,539.29990,375.59990,163.69990,9.40000,109.80000,119.20000,44.50000,-154.10000,-109.60000,21.90000,-131.50000,-131.50000,,-131.20000,91.30000,44.50010,66.45100,66.45100,-1.92000,-1.92000,1.50560,1.14410,-8.22050,30.35420,8.25140,8.25150,-20.32270,-24.32780,0.22290,49.42110,1.19390,75.38110,204.19280,22.26930,-5.43500,-29.43150,-0.95830,1.0332,0.8563
2021-09-30,488.00000,361.10000,126.90000,6.70000,95.10000,101.80000,25.10000,-32.70000,-7.60000,10.90000,-18.50000,-18.50000,,-18.70000,68.40000,25.10000,67.13100,67.13100,-0.28000,-0.28000,1.70050,1.94730,-2.13070,26.00410,5.14340,5.14340,-1.55740,-3.83200,0.21020,32.24110,1.37080,65.65570,7.39700,2.66460,-0.79690,-7.00760,-3.72170,0.9757,0.7719
2021-06-30,517.30000,375.10000,142.20000,6.80000,94.60000,101.40000,40.80000,-236.20000,-195.40000,-53.10000,-142.30000,-142.30000,,-140.80000,84.90000,40.80000,67.08000,67.08000,-2.10000,-2.10000,1.68830,2.03980,-2.03530,27.48890,7.88710,7.88710,-37.77310,-27.21830,0.21770,61.49180,1.29100,69.71390,53.94230,19.96070,-5.98830,-56.08990,-3.93140,0.651,0.4216
2021-03-31,509.80000,370.60000,139.20000,5.60000,90.00000,95.60000,43.60000,-192.70000,-149.10000,8.40000,-157.50000,-157.50000,,-157.80000,82.80000,43.60000,64.42300,64.42300,-2.45000,-2.45000,1.75450,2.21410,-1.89330,27.30480,8.55240,8.55240,-29.24680,-30.95330,0.20750,38.60420,1.24250,72.43430,55.10850,26.69940,-6.41100,-66.90740,-4.26570,-0.66590,-0.74510
2020-12-31,576.90000,401.80000,175.10010,10.50000,116.90000,127.40000,47.70010,-203.60000,-155.90000,18.80000,-174.70000,-174.70000,1.60000,-173.10000,87.60010,47.70000,62.93200,62.93200,-2.83000,-2.83000,1.61050,2.45160,-2.01830,30.35190,8.26830,8.26830,-27.02370,-30.00520,0.21300,29.98510,1.25280,71.84090,55.97570,28.43890,-6.45150,-81.25580,-4.95400,-5.6556,-5.9346
2020-09-30,495.20000,375.30000,119.90000,6.70000,85.50000,92.20000,27.70000,-34.90000,-7.20000,6.10000,-13.30000,-13.30000,0.40000,-12.90000,64.50000,27.70000,63.03200,63.03200,-0.20000,-0.20000,1.72940,-0.31860,-0.74090,24.21240,5.59370,5.59370,-1.45400,-2.60500,0.20570,25.88280,1.36010,66.17330,6.64010,2.65790,-0.55250,8.75580,-3.17940,1.054,0.8336
2020-06-30,438.80000,363.90000,74.90000,3.20000,80.20000,83.40000,-8.50000,-58.30000,-66.80000,9.70000,-76.50000,-76.50000,-2.10000,-78.60000,38.00000,-8.50000,63.01000,63.01000,-1.25000,-1.25000,1.66510,-0.24710,-0.85920,17.06930,-1.93710,-1.93710,-15.22330,-17.91250,0.18290,24.58780,1.20380,74.76070,32.04860,14.30440,-3.18840,39.96870,-3.78890,-0.1909,-0.4439
2020-03-31,515.40000,402.30000,113.10000,6.20000,86.80000,93.00000,20.10000,-62.00000,-41.90000,10.80000,-52.70000,-53.20000,1068.50000,1015.30000,57.90000,20.10000,62.65000,62.65000,16.21000,16.21000,1.43660,-0.29020,-3.04060,21.94410,3.89990,3.89990,-8.12960,196.99260,0.17340,38.68270,1.22340,73.56810,25.40600,10.46220,-1.79030,32.77880,-3.32380,-6.03190,-6.19790
2019-12-31,546.80000,430.49990,116.30010,9.20000,96.80000,106.00000,10.30010,-43.10000,-32.80000,4.30000,-37.10000,-38.40000,20.20000,-10.80000,48.70010,10.30010,55.96100,55.96100,-0.21000,-0.20000,1.31710,-0.85430,-0.47170,21.26920,1.88370,1.88370,-5.99850,-1.97510,0.21840,26.25000,1.30910,68.75090,3.12630,2.51720,-1.53350,5.79710,-19.68430,2.2449,1.9538
2019-09-30,552.10000,412.10000,140.00000,5.90000,84.70000,90.60000,49.40000,-64.40000,-15.00000,10.40000,-25.40000,-25.40000,16.00000,-13.20000,87.30000,49.40000,58.24500,58.24500,-0.23000,-0.23000,1.31200,-1.01770,-0.51640,25.35770,8.94770,8.94770,-2.71690,-2.39090,0.22950,14.61350,1.09460,82.22420,2.27310,1.71980,-1.05580,4.58650,-17.90710,0.3457,0.2526
2019-06-30,569.40000,416.80000,152.60000,7.20000,92.40000,99.60000,53.00000,-45.10000,7.90000,3.60000,4.30000,4.30000,25.50000,26.20000,89.60000,53.00000,51.78200,51.78200,0.51000,0.50000,1.38330,-1.22660,-0.55710,26.80010,9.30800,9.30800,1.38740,4.60130,0.22710,14.93910,1.14710,78.46150,-0.35430,-0.27400,0.17150,-0.78880,-23.43050,0.9926,0.6022
2019-03-31,554.50000,429.40000,125.10000,9.00000,90.90000,99.90000,25.20000,-45.90000,-20.70000,9.40000,-30.10000,-32.70000,13.30000,-19.40000,59.70000,25.20000,51.41800,51.41800,-0.38000,-0.38000,1.40070,-1.08400,-0.52580,22.56090,4.54460,4.54460,-3.73310,-3.49860,0.22320,17.24500,1.06080,84.83860,2.54970,2.00520,-1.31620,5.31360,-24.75870,-1.36920,-2.15100
2018-12-31,187.09990,110.70000,76.39980,10.10000,65.80000,75.90010,0.49980,-34.60000,-34.10000,-4.40000,-29.70000,-33.10000,,25.00000,41.89980,0.49980,50.94600,50.94600,0.49000,0.66000,1.40950,-0.97870,-0.50230,40.83370,0.26710,0.26710,-18.22560,13.36190,0.07610,4.05490,0.36740,244.93870,2.54690,2.01890,-1.34680,5.03960,-25.43250,2.9676,2.7593
2018-09-30,688.30000,534.50000,153.80000,7.10000,90.90000,98.00000,55.80000,-33.60000,22.20000,15.20000,7.00000,7.00000,,6.10000,96.40000,55.80000,51.02100,51.02100,0.12000,0.12000,1.43340,-1.13550,-0.54000,22.34490,8.10690,8.10690,3.22530,0.88620,0.29570,23.23910,1.39840,64.35860,-0.58150,-0.45480,0.30070,-1.24180,-23.55770,-0.3029,-0.6089
2018-06-30,667.40000,514.50000,152.90000,6.20000,92.70000,98.90000,54.00000,-33.70000,20.30000,14.30000,6.00000,6.00000,,3.80000,94.10000,54.00000,50.98600,50.98600,0.07000,0.07000,1.49540,-1.05300,-0.52110,22.90980,8.09110,8.09110,3.04170,0.56940,0.28150,22.66520,1.37890,65.26820,-0.48230,-0.38130,0.25310,-0.99010,-24.34640,-0.5259,-0.2637
2018-03-31,708.40000,507.20000,201.20000,8.50000,90.90000,99.40000,101.80000,-39.20000,62.60000,20.90000,41.70000,41.70000,,40.60000,143.80000,101.80000,50.74800,72.94300,0.80000,0.62000,1.49030,-1.00250,-0.50900,28.40200,14.37040,14.37040,8.83680,5.73120,0.28180,22.84690,1.43840,62.57060,-3.28140,-2.61540,1.65890,-6.57110,-24.91770,-0.68820,-0.75810
2017-12-31,744.80000,558.00010,186.79990,7.40000,97.70000,105.09990,81.70000,-54.30000,27.40000,-27.10000,54.50000,54.50000,,50.50000,122.20000,81.70010,50.40900,50.40900,0.99000,0.99000,1.43010,-0.91520,-0.48600,25.08060,10.96940,10.96940,3.67880,6.78030,0.29300,21.37930,1.47980,60.81770,-4.10860,-3.31190,2.14360,-7.86890,-26.26730,4.0202,3.9404
2017-09-30,666.30000,562.70000,103.60000,8.70000,97.80000,106.50000,-2.90000,-37.50000,-40.40000,12.50000,-52.90000,-52.90000,,-41.10000,35.20000,-2.90000,50.47100,50.47100,-0.81000,-0.81000,1.36960,-0.62010,-0.38960,15.54860,-0.43520,-0.43520,-6.06330,-6.16840,0.29010,17.15550,1.30190,69.13100,3.20630,2.68870,-2.30310,5.19440,-33.06410,1.0692,1.684
2017-06-30,666.20000,547.50000,118.70000,10.80000,111.40000,122.20000,-3.50000,-38.80000,-42.30000,-3.80000,-38.50000,-38.50000,,-42.00000,35.70000,-3.50000,50.43700,50.43700,-0.83000,-0.83000,1.48140,-0.62960,-0.39330,17.81750,-0.52540,-0.52540,-6.34940,-6.30440,0.28730,16.89820,1.16080,77.53080,2.36180,1.98040,-1.66030,3.84880,-32.66730,-0.9726,-1.5936
2017-03-31,664.50000,525.90000,138.60000,11.80000,105.00000,116.80000,21.80000,-38.60000,-16.80000,12.90000,-29.70000,-29.70000,,-32.70000,60.50000,21.80000,50.25600,50.25600,-0.65000,-0.65000,1.02060,-0.13630,-0.18530,20.85780,3.28070,3.28070,-2.52820,-4.92100,0.33860,17.88780,1.31610,68.38370,1.82580,1.52990,-1.51350,2.07460,-32.27580,-0.81580,-1.24160
2016-12-31,721.69990,502.70010,218.99980,6.50000,95.40000,101.89990,117.09990,-92.50000,24.60000,23.00000,1.60000,1.60000,,-1.20000,156.39990,117.09990,50.06000,50.06000,-0.02000,0.05000,1.04660,-0.13350,-0.18210,30.34500,16.22560,16.22560,3.40860,-0.16630,0.35700,17.33450,1.42680,63.07610,-0.09710,-0.08150,0.07910,-0.11010,-32.88220,2.3022,2.0183
2016-09-30,683.30000,561.70000,121.60000,11.40000,120.00000,131.40000,-9.80000,-5.40000,-15.20000,9.90000,-25.10000,-25.10000,,-28.20000,29.10000,-9.80000,50.08200,50.08200,-0.56000,-0.56000,1.06160,-0.19040,-0.33510,17.79600,-1.43420,-1.43420,-2.22450,-4.12700,0.31400,14.22030,1.28320,70.13760,1.99510,1.59270,-1.15340,2.37490,-25.11180,1.264,1.453
2016-06-30,748.90000,570.60000,178.30000,13.10000,115.70000,128.80000,49.50010,-5.20000,44.30000,18.80000,25.50000,25.50000,,21.60000,89.80010,49.50010,50.06900,71.78600,0.43000,0.36000,1.35110,-0.47270,-0.32970,23.80830,6.60970,6.60970,5.91530,2.88420,0.33410,14.59340,1.33470,67.43090,-2.00220,-1.60420,1.13760,-2.94870,-25.42120,0.2746,-0.1478
2016-03-31,666.80000,568.30000,98.50000,16.00000,110.10000,126.10000,-27.60000,-5.60000,-33.20000,5.50000,-38.70000,-38.70000,,-39.90000,9.50000,-27.60000,50.00400,50.00400,-0.80000,-0.80000,1.27660,-0.40180,-0.34340,14.77210,-4.13920,-4.13920,-4.97900,-5.98380,0.29440,12.22150,1.28030,70.29400,2.85760,2.31710,-1.70850,4.00580,-27.03190,0.51800,0.38600
