,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$3.56,$3.37
1,2024-07-23,2024-06-30,$3.51,$3.70
2,2024-04-23,2024-03-31,$2.25,$2.17
3,2024-01-25,2023-12-31,$1.80,$1.81
4,2023-10-24,2023-09-30,$2.77,$3.20
5,2023-07-25,2023-06-30,$2.71,$3.29
6,2023-04-25,2023-03-31,$1.84,$2.04
7,2023-01-26,2022-12-31,$1.84,$1.89
8,2022-10-25,2022-09-30,$2.60,$2.83
9,2022-07-27,2022-06-30,$2.81,$2.41
10,2022-04-26,2022-03-31,$1.54,$1.61
11,2022-01-27,2021-12-31,$1.35,$1.34
12,2021-10-26,2021-09-30,$2.07,$2.09
13,2021-07-27,2021-06-30,$2.68,$2.65
14,2021-04-27,2021-03-31,$1.65,$2.06
15,2021-01-28,2020-12-31,$1.62,$1.70
16,2020-10-27,2020-09-30,$2.60,$2.76
17,2020-07-28,2020-06-30,$1.90,$2.37
18,2020-04-29,2020-03-31,$1.34,$1.36
19,2020-01-30,2019-12-31,$1.47,$1.42
20,2019-10-22,2019-09-30,$2.15,$2.22
21,2019-07-23,2019-06-30,$2.12,$2.19
22,2019-04-23,2019-03-31,$1.21,$1.20
23,2019-01-31,2018-12-31,$1.19,$1.18
24,2018-10-25,2018-09-30,$1.90,$1.89
25,2018-07-24,2018-06-30,$1.86,$1.91
26,2018-04-24,2018-03-31,$1.05,$1.19
27,2018-01-25,2017-12-31,$1.06,$0.98
28,2017-10-24,2017-09-30,$1.57,$1.58
29,2017-07-20,2017-06-30,$1.51,$1.51
30,2017-04-20,2017-03-31,$0.69,$0.76
31,2017-01-26,2016-12-31,$0.74,$0.78
32,2016-10-25,2016-09-30,$1.45,$1.41
33,2016-07-21,2016-06-30,$1.39,$1.35
34,2016-04-21,2016-03-31,$0.54,$0.60
35,2016-01-28,2015-12-31,$0.63,$0.71
36,2015-10-29,2015-09-30,$1.30,$1.32
37,2015-07-16,2015-06-30,$1.27,$1.26
38,2015-04-16,2015-03-31,$0.48,$0.47
39,2015-01-29,2014-12-31,$0.45,$0.46
