Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,7.16700,3.38300,3.78400,2.49600,6.64900,9.14500,-5.36100,-1.36300,-6.72400,-0.04200,-6.68200,-6.68200,,-6.68200,-4.42600,-5.36100,44.59840,44.59840,-0.15000,-0.15000,2.57690,0.29120,0.41090,52.79750,-74.80120,-74.80120,-93.81890,-93.23290,0.12060,0.46250,1.26600,71.08830,-23.46700,-109.25440,-11.24750,-16.63310,0.63840,-0.1663,-0.1664
2024-03-31,5.73900,3.56200,2.17700,2.53100,6.64000,9.17100,-6.99400,0.05100,-6.94300,-0.00500,-6.93800,-6.93800,,-6.93800,-6.10900,-6.99400,44.24790,44.24790,-0.16000,-0.16000,1.86580,,,37.93340,-121.86790,-121.86790,-120.97930,-120.89210,0.11250,0.54270,2.03510,44.22370,-19.88990,-58.36140,-13.59540,-19.88990,0.78410,-0.1514,-0.1516
2023-12-31,4.36100,2.88200,1.47900,2.19100,6.51800,8.70900,-7.23000,0.07700,-7.15300,-0.42900,-6.72400,-6.72400,,-6.72400,-6.25800,-7.23000,43.72920,43.72920,-0.15000,-0.15000,2.33690,,,33.91420,-165.78760,-165.78760,-164.02200,-154.18480,0.07700,0.41830,0.98330,91.52720,-16.58080,-39.46940,-11.87190,-16.58080,0.92110,-0.13100,-0.13430
2023-09-30,10.70100,5.39100,5.31000,1.77000,6.17900,7.94900,-2.63900,-0.00600,-2.64500,7.41800,-10.06300,-10.06300,,-10.06300,-1.79100,-2.63900,36.93930,36.93930,-0.27000,-0.27000,2.23890,,,49.62160,-24.66130,-24.66130,-24.71730,-94.03800,0.21440,0.82930,1.79790,50.05890,-29.76160,-66.62920,-20.16430,-29.76160,0.90870,0.0863,0.086
2023-06-30,14.26200,7.56700,6.69500,2.14100,6.00400,8.14500,-1.45000,0.00100,-1.44900,-0.02600,-1.42300,-1.42300,,-1.42300,-0.61000,-1.45000,37.05320,37.05320,-0.04000,-0.04000,2.18020,,,46.94290,-10.16690,-10.16690,-10.15990,-9.97760,0.23470,0.95180,1.37760,65.33230,-3.26450,-5.85980,-2.34200,-3.26450,1.17240,-0.1432,-0.1451
2023-03-31,11.21300,6.28800,4.92500,2.28100,6.05400,8.33500,-3.41000,0.01500,-3.39500,0.00800,-3.40300,-3.40300,,-3.40300,-2.57000,-3.41000,36.81700,36.81700,-0.09000,-0.09000,2.28560,,,43.92220,-30.41110,-30.41110,-30.27740,-30.34870,0.18170,0.66990,3.09490,29.07960,-7.59560,-13.62670,-5.51520,-7.59560,1.21140,-0.0706,-0.0723
2022-12-31,10.48700,5.65500,4.83200,1.93500,6.38400,8.31900,-3.48700,-0.02000,-3.50700,,-3.50700,-3.50700,,-3.50700,-2.62800,-3.48700,36.69610,36.69610,-0.10000,-0.10000,2.49940,,,46.07610,-33.25070,-33.25070,-33.44140,-33.44140,0.16270,0.70660,3.18080,28.29500,-7.36700,-12.84990,-5.44020,-7.36700,1.29670,-0.13220,-0.13480
2022-09-30,16.03800,7.94400,8.09400,1.69600,6.00200,20.86000,-12.76600,0.04800,-12.71800,1.10800,-13.82600,-13.82600,,-13.82600,-11.91000,-12.76600,36.49500,36.49500,-0.37000,-0.37000,2.31450,,,50.46760,-79.59850,-79.59850,-79.29920,-86.20780,0.22320,1.32220,2.37810,37.84510,-27.43640,-46.44270,-19.24180,-27.43640,1.37640,0.0284,0.0232
2022-06-30,14.15200,7.28900,6.86300,1.70700,5.78500,7.49200,-0.62900,0.00900,-0.62000,-0.03100,-0.58900,-0.58900,,-0.58900,0.20800,-0.62900,36.56690,36.56690,-0.02000,-0.02000,2.15800,,,48.49490,-4.44460,-4.44460,-4.38100,-4.16200,0.16630,0.82770,2.48670,36.19210,-0.92220,-2.01300,-0.69200,-0.92220,1.74520,0.0699,0.0694
2022-03-31,13.16800,5.99100,7.17700,1.89300,5.81100,7.70400,-0.52700,-0.01000,-0.53700,-0.04500,-0.49200,-0.49200,,-0.49200,0.31500,-0.52700,36.35330,36.35330,-0.01000,-0.01000,2.17920,,0.00410,54.50330,-4.00210,-4.00210,-4.07810,-3.73630,0.15480,0.62130,2.37260,37.93290,-0.76310,-1.70200,-0.57840,-0.76310,1.76500,-0.0114,-0.0117
2021-12-31,10.67700,5.53500,5.14200,1.71400,5.03700,6.75100,-1.60900,0.01300,-1.59600,-0.29100,-1.30500,-1.30500,,-1.30500,-0.77500,-1.60900,36.45620,36.45620,-0.04000,-0.04000,1.96060,,0.00450,48.15960,-15.06980,-15.06980,-14.94800,-12.22250,0.12230,0.60540,1.57320,57.20990,-2.01600,-4.54810,-1.49520,-2.01600,1.77970,-0.07410,-0.07850
2021-09-30,15.04700,7.00000,8.04700,1.85000,5.49300,7.34300,0.70400,-0.00500,0.69900,-0.07200,0.77100,0.77100,,0.77100,1.54000,0.70400,34.40950,35.58920,0.02000,0.02000,2.03170,,0.00450,53.47910,4.67870,4.67870,4.64540,5.12390,0.16700,1.09100,1.95870,45.94800,1.16890,2.62960,0.85550,1.16890,1.81180,-0.0629,-0.0636
2021-06-30,12.62700,6.20600,6.42100,1.12500,4.77600,5.90100,0.52000,-0.00200,0.51800,0.22800,0.29000,0.29000,,0.29000,1.11300,0.52000,34.10920,35.27100,0.01000,0.01000,2.03320,,0.00470,50.85140,4.11820,4.11820,4.10230,2.29670,0.13500,0.96640,2.01390,44.69000,0.44610,1.04840,0.30990,0.44610,1.79850,0.2253,0.2244
2021-03-31,11.30100,6.04700,5.25400,0.87700,3.82400,4.70100,0.55300,-0.00800,0.54500,0.28300,0.26200,0.26200,,0.26200,1.02100,0.55300,33.68320,34.77930,0.01000,0.01000,3.47300,,0.00560,46.49150,4.89340,4.89340,4.82260,2.31840,0.15940,0.93740,2.07550,43.36340,0.49300,0.63600,0.36950,0.49300,1.57000,-0.0275,-0.0308
2020-12-31,8.02800,4.32400,3.70400,1.06600,3.33100,4.39700,-0.69300,0.06900,-0.62400,-0.00500,-0.61900,-0.61900,,-0.61900,-0.24200,-0.69300,33.57380,33.57380,-0.02000,-0.02000,3.40900,0.00030,0.00630,46.13850,-8.63230,-8.63230,-7.77280,-7.71050,0.11370,0.62100,2.54130,35.41480,-1.17550,-1.53160,-0.87670,-1.17510,1.56780,0.03790,0.03700
2020-09-30,13.98100,6.42500,7.55600,1.32100,3.16000,4.48100,3.07500,-0.07500,3.00000,-6.44800,9.44800,9.44800,,9.44800,3.40800,3.07500,33.22090,34.09230,0.28000,0.28000,3.88690,0.00040,0.00650,54.04480,21.99410,21.99410,21.45770,67.57740,0.21130,1.08000,2.56910,35.03180,19.22670,20.66270,14.27900,19.21970,1.46420,0.0946,0.0938
2020-06-30,11.97100,5.50000,6.47100,1.20000,3.33000,4.53000,1.94100,0.03600,1.97700,0.47300,1.50400,1.50400,,1.50400,2.30000,1.94100,33.28940,34.28090,0.05000,0.04000,3.09880,0.00040,0.00780,54.05560,16.21420,16.21420,16.51490,12.56370,0.20280,0.74990,1.87680,47.95360,3.83600,4.19470,2.54810,3.83440,1.17070,0.1714,0.1711
2020-03-31,8.27600,4.26600,4.01000,0.94900,2.73200,3.68100,0.32900,0.07000,0.39900,0.09700,0.30200,0.30200,,0.30200,0.68200,0.32900,33.09500,33.73300,0.01000,0.01000,4.04270,0.00050,0.00810,48.45340,3.97540,3.97540,4.82120,3.64910,0.15860,0.61630,1.41480,63.61340,0.82530,0.90860,0.57890,0.82500,1.10480,-0.0103,-0.0107
2019-12-31,8.78200,4.18000,4.60200,1.08400,2.82200,3.90600,0.69600,0.09600,0.79200,0.17200,0.62000,0.62000,,0.62000,1.05000,0.69600,32.97800,33.71100,0.02000,0.02000,3.92820,0.00090,0.00880,52.40270,7.92530,7.92530,9.01840,7.05990,0.16680,0.68960,1.47920,60.84290,1.70380,1.88470,1.17760,1.70220,1.10160,-0.05280,-0.05540
2019-09-30,7.74600,4.17180,3.57420,0.99720,2.85280,3.84990,-0.27570,0.09440,-0.18130,-0.10350,-0.07780,-0.07780,,-0.07780,-0.07400,-0.27570,32.68900,33.39700,0.00000,-0.01000,3.67030,0.00090,0.00880,46.14290,-3.55950,-3.55950,-2.34040,-1.00480,0.16440,0.71500,2.12570,42.33910,-0.22000,-0.24400,-0.16520,-0.21980,1.07380,0.2228,0.2216
2019-06-30,8.86370,4.26170,4.60200,1.20270,2.71280,3.91560,0.68650,0.06990,0.75640,0.11830,0.63800,0.63800,,0.63800,0.89210,0.68650,32.57500,33.37300,0.02000,0.02000,6.04110,0.00100,0.00940,51.91940,7.74460,7.74460,8.53310,7.19830,0.21100,0.66460,1.30080,69.18990,1.83700,2.05560,1.51860,1.83520,1.06610,0.099,0.099
2019-03-31,10.19170,5.00120,5.19050,1.27970,2.47540,3.75510,1.43540,0.01760,1.45300,0.27410,1.17890,1.17890,,1.17890,1.65180,1.43540,32.58500,33.07700,0.04000,0.04000,5.56280,0.00100,0.00950,50.92880,14.08390,14.08390,14.25670,11.56680,0.25020,0.60210,1.50830,59.67110,3.49080,3.92290,2.89390,3.48730,1.03680,0.125,0.1171
