Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-08-31,178.68600,29.06400,149.62200,34.72000,57.64400,-0.92700,109.27300,40.34900,-6.07000,34.27900,5.81500,28.46400,28.46400,,28.46400,63.45700,40.34900,42.87200,43.71100,0.66000,0.65000,1.23390,0.65140,1.86860,83.73460,22.58100,22.58100,19.18390,15.92960,0.11030,1.45460,61.87320,6.68780,-4.11420,1.75720,2.33140,9.92130,1.3367,1.3122
2024-05-31,175.07700,32.07100,143.00600,35.43500,59.87200,-3.03600,115.85800,27.14800,-7.02000,20.12800,3.94000,16.18800,16.18800,,16.18800,54.67700,27.14800,43.21300,43.96400,0.37000,0.37000,1.11640,0.66410,1.97750,81.68180,15.50630,15.50630,11.49670,9.24620,0.11040,1.51570,59.37950,4.03020,-2.20020,1.02040,1.35360,9.32740,1.4794,1.4575
2024-02-29,184.68500,32.80900,151.87600,34.98800,60.45500,-0.98700,116.87000,35.00600,-7.39900,27.60700,4.96800,22.63900,22.63900,,22.63900,62.55000,35.00600,43.80200,44.82600,0.52000,0.51000,0.95210,0.59950,1.49710,82.23520,18.95440,18.95440,14.94820,12.25820,0.11930,1.56530,57.49650,4.90290,-3.23840,1.46270,1.96350,10.56890,1.57280,1.56590
2023-11-30,176.97000,33.66300,143.30700,34.00500,65.67400,-1.03800,120.77000,22.53700,-8.36500,14.17200,-1.16300,15.33500,15.33500,,15.33500,50.39900,22.53700,43.45600,44.65800,0.35000,0.35000,0.93940,0.60730,1.57490,80.97810,12.73490,12.73490,8.00810,8.66530,0.11040,1.13600,79.22870,3.33580,-2.11030,0.95680,1.31000,10.49670,0.7652,0.7112
2023-08-31,174.99200,32.91900,142.07300,33.13800,59.40300,-0.95100,112.70200,29.37100,-8.41900,20.95200,1.85400,19.09800,19.09800,,19.09800,57.26300,29.37100,43.45200,44.98100,0.44000,0.42000,0.93270,0.62560,1.69650,81.18830,16.78420,16.78420,11.97310,10.91360,0.10950,1.33180,67.57710,4.29120,-2.51350,1.19550,1.60670,10.21570,0.9994,0.9729
2023-05-31,178.25100,33.77800,144.47300,34.82000,61.61600,-1.48300,121.44600,23.02700,-8.41800,14.60900,2.51900,12.09000,12.09000,,12.09000,50.42500,23.02700,43.34300,44.47000,0.28000,0.27000,0.86890,0.64960,1.87680,81.05030,12.91830,12.91830,8.19570,6.78260,0.11130,1.48370,60.65990,2.88670,-1.48960,0.75470,1.01160,9.65950,1.0755,1.04
2023-02-28,164.22600,26.21700,138.00900,30.43800,52.54000,-2.69200,102.42100,35.58800,-5.66400,29.92400,6.25000,23.67400,23.67400,,23.67400,57.73000,35.58800,43.30000,44.35300,0.55000,0.53000,0.86810,0.66040,1.96410,84.03600,21.67010,21.67010,18.22120,14.41550,0.09990,1.29370,69.56800,5.72610,-2.82050,1.44040,1.94440,9.54680,1.05440,1.04570
2022-11-30,157.12700,23.53100,133.59600,28.60200,61.52900,-0.60200,103.15300,30.44300,-3.66700,26.77600,3.06800,23.70800,23.70800,,23.70800,49.46500,30.44300,43.47500,44.24700,0.55000,0.53000,1.33980,0.60560,1.55100,85.02420,19.37480,19.37480,17.04100,15.08840,0.11130,1.23730,72.73910,5.94930,-4.83950,1.67970,2.34650,9.21250,0.8827,0.8111
2022-08-31,151.21700,23.79600,127.42100,28.65000,54.73600,,95.40000,32.02100,-4.33900,27.68200,5.88500,21.79700,21.79700,,21.79700,51.24600,32.02100,43.21100,43.93500,0.50000,0.50000,1.30300,0.62550,1.68710,84.26370,21.17550,21.17550,18.30610,14.41440,0.11230,1.37340,65.53130,5.93970,-4.04120,1.61900,2.22450,8.53470,0.9213,0.9001
2022-05-31,148.74700,23.95700,124.79000,28.64300,51.91100,10.77000,84.55500,40.23500,-3.39000,36.84500,7.73500,29.11000,29.11000,,29.11000,59.61400,40.23500,43.57500,44.25300,0.67000,0.66000,1.25210,0.62260,1.66640,83.89410,27.04930,27.04930,24.77030,19.57010,0.10980,1.52610,58.97340,7.82220,-5.26140,2.14900,2.95220,8.56410,1.5527,2.1139
2022-02-28,144.92200,23.21200,121.71000,28.67300,50.46000,0.00000,92.27800,29.43200,-3.48000,25.95200,5.49800,20.45400,20.45400,,20.45400,48.65000,29.43200,43.98100,44.70800,0.47000,0.46000,1.20760,0.62540,1.68650,83.98310,20.30890,20.30890,17.90760,14.11380,0.10710,1.27520,70.57560,5.55330,-3.55100,1.51160,2.08020,8.41570,0.98620,0.96770
