Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,6.90600,6.42900,0.47700,1.12900,-0.51600,3.23300,-2.75600,-0.67400,-3.43000,-3.43000,-3.43000,-3.66100,-1.08700,-2.75600,10.61300,10.61300,-0.34000,-0.34000,0.54010,0.60560,1.66650,6.90700,-39.90730,-39.90730,-49.66700,-53.01190,0.05250,2.77470,2.64290,34.05300,-7.58780,-7.58780,-2.60980,-2.99230,4.25910,-0.27190,0.24760
2021-12-31,8.10400,7.67900,0.42500,1.11400,-1.93300,4.51700,-4.09200,-1.32300,-5.41500,-5.41500,-5.41500,-5.67400,-2.54600,-4.09200,8.99500,8.99500,-0.59000,-0.59000,0.83670,0.59200,1.69030,5.24430,-50.49360,-50.49360,-66.81890,-70.01480,0.05680,4.90040,4.72260,19.05730,-11.08450,-11.08450,-3.79830,-4.52260,4.60260,0.2577,-2.4366
2021-09-30,7.00900,7.21800,-0.20900,1.07900,,2.51600,-2.72500,-0.75300,-3.47800,-3.47800,-3.47800,-3.70600,-1.22800,-2.72500,9.57900,9.57900,-0.39000,-0.39000,1.20680,0.50840,1.14660,-2.98190,-38.87860,-38.87860,-49.62190,-52.87490,0.06060,6.77110,3.60360,24.97500,-6.65770,-6.65770,-3.00650,-3.27290,5.45350,-0.2368,-2.0034
2021-06-30,4.98600,3.67700,1.30900,0.92800,-0.00900,2.14200,-0.83300,-0.60900,-1.44200,-1.44200,-1.44200,-1.51000,0.42100,-0.83300,9.34800,9.34800,-0.16000,-0.16000,1.68530,0.46190,0.94740,26.25350,-16.70680,-16.70680,-28.92100,-30.28480,0.04920,2.47110,9.91250,9.07940,-2.86000,-2.86000,-1.42220,-1.53900,5.26350,-0.0998,-0.4215
2021-03-31,5.24200,3.46900,1.77300,0.98500,-0.45800,2.63500,-0.86200,-1.14100,-2.00300,-2.00300,-2.00300,-2.00300,0.39200,-0.86200,7.30450,7.30450,-0.29000,-0.29000,2.00880,0.47170,1.00000,33.82300,-16.44410,-16.44410,-38.21060,-38.21060,0.04950,7.13790,15.28280,5.88900,-3.93700,-3.93700,-1.89160,-2.07990,5.47380,-0.02070,-0.02070
2020-12-31,4.51200,3.79100,0.72100,0.95600,,2.16200,-1.44100,-1.18300,-2.62400,-2.62400,-2.62400,-2.70600,-0.17200,-1.44100,5.38700,5.38700,-0.44000,-0.44000,0.65120,0.65180,1.98200,15.97960,-31.93700,-31.93710,-58.15600,-59.97340,0.04840,5.56680,6.80540,13.22470,-8.87720,-8.87720,-2.81580,-3.09110,5.38340,-0.5456,-0.5463
2020-09-30,5.07500,3.50000,1.57500,1.00100,,2.18000,-0.60500,-1.26800,-1.87300,-1.87300,-1.87300,-1.87300,0.68600,-0.60500,5.39030,5.39030,-0.36000,-0.36000,0.46250,0.66810,2.12850,31.03450,-11.92120,-11.92120,-36.90640,-36.90640,0.05520,8.06450,20.79920,4.32710,-6.71690,-6.71690,-2.03690,-2.22960,5.17350,-0.5487,-0.5591
2020-06-30,5.48900,3.44700,2.04200,0.89400,,2.03600,0.00600,-1.19900,-1.19300,-1.19300,-1.19300,-1.19300,1.20200,0.00600,5.37280,5.37280,-0.24000,-0.24000,0.20710,0.64160,1.88930,37.20170,0.10930,0.10930,-21.73440,-21.73440,0.06010,6.86650,12.09030,7.44400,-4.01670,-4.01670,-1.30670,-1.43950,5.52810,0.0879,0.0799
2020-03-31,6.63500,4.41000,2.22500,0.98300,0.00700,2.12000,0.10500,-1.31500,-1.21000,-1.21000,-1.21000,-1.21000,1.34800,0.10500,5.35530,5.35530,-0.24000,-0.24000,0.31780,0.63460,1.84410,33.53430,1.58250,1.58250,-18.23660,-18.23660,0.07090,7.06730,5.92410,15.19220,-3.92370,-3.92370,-1.29290,-1.43390,5.75870,-1.41240,1.05190
2019-12-31,7.26000,4.35400,2.90600,1.04400,-2.75600,5.08600,-2.18000,-1.40100,-3.58100,-3.58100,-3.58100,-3.58100,-0.83100,-2.18000,5.29030,5.29030,-0.64000,-0.64000,0.76480,0.62890,1.97550,40.02750,-30.02750,-30.02750,-49.32510,-49.32510,0.06670,8.69060,5.84070,15.40910,-11.19060,-11.19060,-3.29230,-4.15270,5.98970,0.3102,0.3102
2019-09-30,7.31300,4.19600,3.11700,1.00600,,2.45800,0.65900,-1.47100,-0.81200,-0.81200,-0.81200,-0.81200,2.17500,0.65900,5.28630,5.28630,-0.16000,-0.16000,0.16150,0.62900,1.82330,42.62270,9.01130,9.01130,-11.10350,-11.10350,0.06540,6.60790,10.72290,8.39330,-2.30240,-2.30240,-0.72560,-0.85420,6.66530,0.1561,0.1561
2019-06-30,6.45600,4.12500,2.33100,1.03900,0.01300,2.45900,-0.12800,-1.47800,-1.60600,-1.60600,-1.60600,-1.60600,1.37000,-0.12800,5.27130,5.27130,-0.32000,-0.32000,0.17690,0.62860,1.81650,36.10600,-1.98270,-1.98270,-24.87610,-24.87610,0.05690,5.85940,15.78480,5.70170,-4.46140,-4.46140,-1.41560,-1.65710,6.83720,0.4241,0.4241
2019-03-31,6.72400,5.20300,1.52100,0.97200,-0.03900,2.40000,-0.87900,-1.45200,-2.33100,-2.33100,-2.33100,-2.33100,0.57600,-0.87900,5.26500,5.26500,-0.44000,-0.44000,0.15270,0.62260,1.76740,22.62050,-13.07260,-13.07260,-34.66690,-34.66690,0.05890,8.39190,6.91770,13.01010,-6.19750,-6.19750,-2.04170,-2.33920,7.14380,0.17970,0.17970
2018-12-31,7.47500,6.23500,1.24000,1.02600,-0.73900,3.19100,-1.95100,-1.48900,-3.44000,-3.44000,-3.44000,-3.44000,-0.45700,-1.95100,5.22360,5.22360,-0.64000,-0.64000,0.31800,0.61250,1.68900,16.58860,-26.10040,-26.10040,-46.02010,-46.02010,0.06410,7.72610,2.89170,31.12380,-8.61230,-8.61230,-2.94980,-3.33750,7.58650,-1.0409,-1.0409
2018-09-30,7.41500,7.97400,-0.55900,0.95900,0.00200,2.37100,-2.93000,-1.19100,-4.12100,-4.12100,-4.12100,-4.12100,-1.34400,-2.93000,5.21950,5.21950,-0.80000,-0.80000,0.63610,0.59680,1.57770,-7.53880,-39.51450,-39.51450,-55.57650,-55.57650,0.05870,4.15310,3.57010,25.20970,-9.49930,-9.49930,-3.26000,-3.83000,8.31070,-0.0284,-0.0284
2018-06-30,6.97700,4.92100,2.05600,0.99200,0.04100,2.34500,-0.28900,-0.96800,-1.25700,-1.25700,-1.25700,-1.25700,1.15700,-0.28900,5.21950,5.21950,-0.24000,-0.24000,0.23900,0.54450,1.31350,29.46830,-4.14220,-4.14220,-18.01630,-18.01630,0.05780,4.21680,4.10900,21.90340,-2.64610,-2.64610,-1.04120,-1.20540,9.10020,0.0351,0.0351
2018-03-31,6.59000,5.35600,1.23400,1.07700,-1.59900,4.07500,-2.84100,3.44500,0.60400,0.60400,0.60400,0.60400,-1.34800,-2.84100,5.21950,5.21950,0.12000,0.12000,0.21200,0.54400,1.30630,18.72530,-43.11080,-43.11080,9.16540,9.16540,0.05440,8.35570,18.35660,4.90290,1.23870,1.23870,0.49820,0.56480,9.34230,0.61250,0.61250
2017-12-31,7.25100,5.21300,2.03800,1.32500,0.69900,2.04800,-0.01000,-1.43900,-1.44900,-1.44900,-1.44900,-1.44900,1.44900,-0.01000,4.61540,4.61540,-0.32000,-0.32000,0.31080,0.57110,1.48330,28.10650,-0.13790,-0.13790,-19.98340,-19.98350,0.05810,5.13090,10.31440,8.72570,-3.00900,-3.00900,-1.16090,-1.29050,9.22620,-0.4207,-0.4207
2017-09-30,6.30500,4.42000,1.88500,1.00000,-0.05000,2.47100,-0.58600,-0.73700,-1.32300,-1.32300,-1.32300,-1.32300,0.87300,-0.58600,4.56950,4.56950,-0.28000,-0.28000,0.17010,0.58450,1.56370,29.89690,-9.29420,-9.29420,-20.98340,-20.98340,0.05030,5.47030,5.82180,15.45920,-2.94270,-2.94270,-1.05640,-1.22270,9.83890,0.4528,0.4528
2017-06-30,8.38300,5.69500,2.68800,1.32900,,2.73500,-0.04700,-0.72100,-0.76800,-0.76800,-0.76800,-0.76800,1.39900,-0.04700,4.56950,4.56950,-0.16000,-0.16000,0.20900,0.58620,1.56190,32.06490,-0.56070,-0.56070,-9.16140,-9.16140,0.06610,9.41320,5.56640,16.16840,-1.65940,-1.65940,-0.60520,-0.68660,10.12850,0.37,0.37
2017-03-31,7.64000,5.89600,1.74400,1.17600,-0.88000,3.44700,-1.70300,,-1.70300,-1.70300,-1.70300,-1.70300,-0.27400,-1.70300,4.56950,4.56950,-0.36000,-0.36000,0.31450,0.58790,1.56950,22.82720,-22.29060,-22.29060,-22.29060,-22.29060,0.05870,5.54660,2.57410,34.96340,-3.61960,-3.61960,-1.30790,-1.49150,10.29650,0.39460,0.39460
2016-12-31,7.17200,5.79400,1.37800,1.01000,,6.50900,-5.13100,-0.70100,-5.83200,-5.83200,-5.83200,-5.83200,-3.59100,-5.13100,4.56950,4.56950,-1.28000,-1.28000,0.32510,0.58640,1.55740,19.21360,-71.54220,-71.54220,-81.31630,-81.31630,0.05490,4.93950,4.26650,21.09450,-11.96240,-11.96230,-4.46080,-4.94780,10.66920,0.2758,0.2758
2016-09-30,7.19700,5.44500,1.75200,1.00200,,2.51200,-0.76000,-0.70300,-1.46300,-1.46300,-1.46300,-1.46300,0.79100,-0.76000,4.56950,4.56950,-0.32000,-0.32000,0.34840,0.56360,1.41800,24.34350,-10.56000,-10.56000,-20.32790,-20.32790,0.05320,5.39110,7.03520,12.79280,-2.68020,-2.68020,-1.08190,-1.16970,11.94550,-0.0116,-0.0116
2016-06-30,7.89300,4.13500,3.75800,1.15000,,2.64600,1.11200,-0.70500,0.40700,0.40700,0.40700,0.40700,2.64900,1.11200,4.56950,4.56950,0.08000,0.08000,0.52660,0.56400,1.41850,47.61180,14.08840,14.08840,5.15650,5.15650,0.05700,6.68010,7.24130,12.42870,0.72620,0.72620,0.29410,0.31660,12.26570,0.4948,0.4948
2016-03-31,8.44800,4.10800,4.34000,1.06700,,2.56400,1.77600,-0.70100,1.07500,1.07500,1.07500,1.07500,3.31600,1.77600,4.56950,4.56950,0.24000,0.24000,0.40320,0.56220,1.45680,51.37310,21.02270,21.02270,12.72490,12.72490,0.06060,6.84670,16.89600,5.32670,1.93350,1.93350,0.77120,0.84650,12.16760,0.21400,0.21400
2015-12-31,8.36300,4.41500,3.94800,1.15700,,2.53100,1.41700,-0.74100,0.67600,0.67600,0.67600,0.67600,2.97400,1.41700,4.56130,4.56950,0.16000,0.16000,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2015-06-30,7.16800,3.90000,3.26800,0.89800,,2.36600,0.90200,-0.63200,0.27000,0.27000,0.27000,0.27000,2.49100,0.90200,4.56130,4.56130,0.04000,0.04000,,,,45.59150,12.58370,12.58370,3.76670,3.76670,,,,,,,,,,0.0379,0.038
2015-03-31,9.40000,5.50000,3.90000,0.50000,,2.00000,1.90000,-0.60000,1.30000,1.30000,1.30000,1.30000,3.30000,1.90000,4.56120,4.56950,0.28000,0.28000,0.71150,,,41.48940,20.21280,20.21280,13.82980,13.82980,127.02700,,,,-4333.33200,-4333.33200,1756.75600,-4333.33200,,0.70030,-3.41400
2014-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
