Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.00860,0.07680,-0.06820,0.60350,1.57140,,2.19260,-2.26090,0.57130,-1.68960,-1.68960,-1.69090,-1.69090,-2.09830,-2.26090,1.23200,1.23200,-1.37000,-1.37000,1.46150,,0.09490,-798.19880,-26443.23000,-26443.23000,-19761.08000,-19776.22000,0.00110,0.16770,2.00000,45.00000,-50.84340,-51.58430,-21.36020,-50.84350,2.60830,3.9053,3.9049
2024-06-30,0.02770,0.06150,-0.03380,0.50600,1.79710,,2.32180,-2.35560,-1.08850,-3.44410,-3.44410,-3.44580,-3.44580,-2.18920,-2.35560,0.51000,0.51000,-7.00000,-7.00000,1.52080,,0.15360,-121.76400,-8490.69300,-8490.69300,-12414.31000,-12420.53000,0.00270,0.13350,1.24270,72.42040,-82.97860,-83.96230,-33.92790,-82.97840,4.20210,15.6721,15.6721
2024-03-31,0.00560,0.00940,-0.00380,0.60720,1.31930,-0.52450,2.47170,-2.47550,-0.06220,-2.53780,-2.53780,-2.53770,-2.53770,-2.30360,-2.47550,0.04760,0.04760,-53.00000,-53.00000,0.15750,,-0.14100,-67.64290,-44205.96000,-44205.96000,-45317.25000,-45316.82000,0.00110,0.02090,,,99.51350,97.59030,-50.92620,99.51390,-37.99940,-25.17570,-25.17570
2023-12-31,0.00280,0.07150,-0.06870,0.38930,1.32540,,5.01980,-5.08850,-0.07520,-5.16370,-5.16370,-5.16380,-23.14450,-4.89260,-5.08850,0.01030,0.01030,7046.00000,7046.00000,0.26650,,-0.23250,-2472.84600,-183040.40000,-183040.40000,-185746.00000,-832535.90000,0.00040,0.15980,,,338.25780,326.70090,-81.98190,338.25240,-6.38750,535.4528,928.012
2023-09-30,0.23000,0.69280,-0.46280,0.34490,1.54660,,1.91520,-2.37800,0.46880,-1.90930,-1.90930,-1.90930,-1.90930,-1.96220,-2.37800,0.00500,0.00500,-404.00000,-404.00000,0.26490,,-0.10990,-201.25680,-1034.13000,-1034.13000,-830.28470,-830.28480,0.02060,1.08920,,,65.68270,63.81820,-17.11330,65.68270,-529.47390,1345.157,2217.841
2023-06-30,0.10130,0.66630,-0.56500,0.82230,1.73970,,2.58640,-3.15140,-0.76190,-3.91330,-3.91330,-3.91350,-3.91350,-2.27450,-3.15140,0.00230,0.00230,-6640.00000,-6640.00000,0.17250,,-2.00720,-557.71220,-3110.95200,-3110.95200,-3863.04400,-3863.21100,0.00870,0.98230,6.79140,13.25200,140.10980,136.27740,-33.55790,140.11070,-998.65140,-2783.2698,-4424.6082
2023-03-31,0.12420,0.46180,-0.33760,1.66570,2.99630,,4.68770,-5.02530,-1.05800,-6.08340,-6.08340,-6.08340,-6.08340,-3.91530,-5.02530,0.00180,0.00180,-3421.00000,-3421.00000,1.21240,1.55390,-3.83710,-271.74080,-4045.33400,-4045.33400,-4897.04300,-4897.04300,0.00850,0.90010,1.30940,68.73620,278.99780,268.99450,-41.77150,-154.54790,-0.05820,-27.76720,-28.04080
2022-12-31,0.01270,0.49180,-0.47910,1.57620,2.83580,,4.43250,-4.91170,-0.32260,-5.23420,-5.23420,-5.23410,-2.54930,-4.42640,-4.91170,0.00150,0.00150,-2829.00000,-2829.00000,2.50200,0.53460,1.14890,-3784.01000,-38793.62000,-38793.62000,-41341.24000,-20134.97000,0.00070,0.79920,,,-114.14370,-116.17000,-28.02480,-53.11690,1768.43100,-22.791,-23.3611
2022-09-30,0.00630,0.40980,-0.40350,1.54020,5.68640,,7.24710,-7.65050,-0.23260,-7.88310,-7.88310,-7.91060,-7.91060,-7.21750,-7.65050,0.00170,0.00170,-4771.00000,-4771.00000,0.98690,,0.14650,-6359.94700,-120594.40000,-120594.40000,-124260.40000,-124693.70000,0.00060,0.59880,0.05660,1588.90300,-463.61030,-486.48080,-76.69860,-463.60850,0.05030,-47.6176,-48.1831
2022-06-30,0.63760,0.57700,0.06060,1.45330,0.87190,,2.34300,-2.28240,-0.03040,-2.31280,-2.31280,-2.31280,-2.31280,-2.07600,-2.28240,0.00150,0.00150,-1600.00000,-1600.00000,0.71710,1.36390,-4.72050,9.50120,-357.98600,-357.98600,-362.74940,-362.74940,0.07280,0.85090,0.76260,118.02080,899.89760,677.84590,-26.42600,-327.51800,-0.00840,-0.0469,-0.0465
2022-03-31,0.56620,0.53290,0.03330,1.40630,0.82130,,2.24420,-2.21090,-2.08630,-4.29720,-4.29720,-4.29720,-4.29720,0.04360,-2.21090,0.00110,0.00110,-4000.00000,-4000.00000,1.41760,0.31450,0.58000,5.88470,-390.47930,-390.47930,-758.94940,-758.94970,0.05230,0.83570,1.00880,89.21220,-208.39940,-217.03970,-39.66880,-142.85590,0.06750,-0.12900,-0.13160
2021-12-31,0.05040,0.71790,-0.66750,1.42390,1.05320,,2.49440,-3.16190,-0.42670,-3.58850,-3.58850,-3.58850,-3.58850,-2.51050,-3.16190,0.00020,0.00020,-18400.00000,-9200.00000,2.24540,1.54040,-2.93860,-1323.98100,-6271.81600,-6271.81600,-7118.12600,-7118.12600,0.00390,1.21230,1.02360,87.92200,126.64280,122.88660,-27.93050,-68.44110,-0.59250,-0.7834,-0.8092
2021-09-30,0.01170,0.68790,-0.67620,1.08650,0.88260,,1.98430,-2.66040,0.09550,-2.56490,-2.56490,-2.56490,-2.56490,-2.33400,-2.66040,0.00020,0.00020,-13400.00000,-13400.00000,1.52640,2.36260,-1.84220,-5767.82400,-22694.08000,-22694.08000,-21879.33000,-21879.33000,0.00100,1.11730,2.95220,30.48620,55.54670,51.18430,-22.41360,-75.68670,-0.00020,-0.4846,-0.4997
2021-06-30,0.38050,0.42390,-0.04340,0.90190,0.80040,,1.71430,-1.75770,0.06480,-1.69290,-1.69290,-1.69290,-1.69290,-1.43690,-1.75770,0.00020,0.00020,-9200.00000,-9200.00000,0.75840,,-0.09830,-11.39930,-461.96010,-461.96010,-444.93880,-444.93880,0.04260,0.71910,,,24.00420,22.70760,-18.97650,24.00420,-0.00040,-1.0876,-1.1188
2021-03-31,0.16520,0.07280,0.09240,0.72800,0.56170,,1.30260,-1.21020,3.05660,1.84640,1.84640,1.84640,1.84640,-0.49670,-1.21020,0.00020,0.00160,10200.00000,1000.00000,1.33180,3.06060,-1.56800,55.93190,-732.77760,-732.77760,1117.95000,1117.95000,0.01500,0.10950,9.36320,9.61210,-34.44910,-31.98990,16.82010,70.98450,-0.00030,-0.06190,-0.06190
2020-12-31,0.00620,0.07340,-0.06730,0.67960,0.52470,,1.21800,-1.28520,-4.72320,-6.00840,-6.00840,-6.00840,-6.00840,-1.06230,-1.28520,0.00010,0.00020,23000.00000,6400.00000,0.08520,-1.89560,-0.67660,-1090.51500,-20836.79000,-20836.79000,-97412.52000,-97412.52000,0.00080,0.13740,1.11360,80.82190,29.75610,29.12170,-81.50820,86.16040,-5.52250,-0.7761,-0.7076
2020-09-30,0.00630,0.00550,0.00080,0.15010,0.31570,,0.49210,-0.49130,3.08190,2.59060,2.59060,2.59060,2.59060,-0.37090,-0.49130,5230.49000,66848.26000,0.00050,0.00000,0.09020,,-0.83520,12.15640,-7806.77000,-7806.77000,41166.71000,41166.71000,0.00070,0.01080,1.09460,82.21990,-16.78540,-15.97930,30.41300,-16.78540,-0.00300,0.0001,0
