,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-15,2024-09-30,$-0.13,$-0.01
1,2024-08-16,2024-06-30,$-0.20,$0.07
2,2024-05-20,2024-03-31,$-0.15,$-0.23
3,2024-03-13,2023-12-31,$-0.16,$-0.17
4,2023-11-09,2023-09-30,$-0.23,$-0.21
5,2023-08-10,2023-06-30,$-0.26,$-0.22
6,2023-05-12,2023-03-31,$-0.22,$-0.41
7,2023-03-10,2022-12-31,$-0.13,$-0.25
8,2022-11-10,2022-09-30,$-0.07,$-0.15
9,2022-08-04,2022-06-30,$-0.10,$-0.01
10,2022-05-13,2022-03-31,$-0.30,$-0.24
11,2022-03-30,2021-12-31,$0.06,$0.61
12,2021-11-11,2021-09-30,$0.01,$0.05
13,2021-08-04,2021-06-30,$-0.20,$-0.35
14,2021-05-13,2021-03-31,$-0.49,$-0.18
15,2021-03-04,2020-12-31,$-0.41,$-0.36
16,2020-11-12,2020-09-30,$-0.43,$-0.37
17,2020-08-06,2020-06-30,$-0.32,$-0.31
18,2020-05-14,2020-03-31,$-0.37,$-0.33
19,2020-03-24,2019-12-31,$-0.31,$-0.32
20,2019-11-13,2019-09-30,$-0.22,$-0.37
21,2019-08-13,2019-06-30,$-0.29,$-0.26
22,2019-05-22,2019-03-31,$-0.59,$-0.30
23,2019-03-21,2018-12-31,$-0.58,$-1.40
24,2018-11-13,2018-09-30,$-0.54,$-0.40
25,2018-08-08,2018-06-30,$-0.44,$-0.36
26,2018-05-15,2018-03-31,$-0.33,$-0.39
