Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,-0.71300,1.16500,,-0.74800,0.63100,-0.11700,,-0.11700,-0.11700,-0.11700,-0.74800,-0.74800,12.22400,12.22400,-0.01000,-0.01000,2.70760,,,,,,,,,,,-0.89260,-0.89260,-0.56370,-0.89260,1.12070,-0.0883,-0.081
2024-06-30,,,2.19700,1.17900,,0.41900,1.59800,2.01700,0.00500,2.01200,2.01200,2.01200,0.40800,0.41900,12.20400,12.39900,0.16000,0.16000,3.81690,,,,,,,,,,,12.58840,12.58840,9.29970,12.58840,1.36620,-1.1827,-1.0649
2024-03-31,0.00800,0.00800,7.68000,2.88400,,-38.84500,7.28100,-31.56400,,-31.56400,-31.56400,-31.56400,-38.72900,-38.84500,12.13100,12.13100,-2.60000,-2.60000,3.19430,,0.00010,100.00000,-485562.50000,-485562.50000,-394550.00000,-394550.00000,0.00020,,,-236.87770,-236.87810,-87.53920,-236.87810,1.14600,-1.27240,-1.29220
2023-12-31,2.76900,2.76900,10.14000,3.27000,,-10.64100,-3.89100,-14.53200,0.00200,-14.53400,-14.53400,-14.53400,-10.54400,-10.64100,6.50200,6.50200,0.36000,0.36000,1.64770,,0.00010,100.00000,-384.29030,-384.29050,-524.81050,-524.88270,0.03670,,,-44.35020,-44.35020,-19.23760,-44.35020,3.56750,1.8673,1.8731
2023-09-30,0.39300,0.39300,9.61600,3.40000,,-12.62300,0.54800,-12.07500,0.00300,-12.07800,-12.07800,-12.07800,-12.21800,-12.62300,4.70000,4.70000,-2.57000,-2.57000,4.13170,,0.00020,100.00000,-3211.95900,-3211.95900,-3072.51900,-3073.28200,0.00590,,,-27.82690,-27.82690,-18.22980,-27.82690,9.43910,-2.7277,-2.7276
2023-06-30,0.03500,0.03500,11.76500,3.92400,,-15.65400,0.61500,-15.03900,0.00900,-15.04800,-15.04800,-15.04800,-15.26500,-15.65400,4.68100,4.68100,-3.21000,-3.21000,5.14500,,0.00020,100.00000,-44725.71000,-44725.71000,-42968.57000,-42994.29000,0.00040,,,-27.47290,-27.47290,-18.97990,-27.47290,11.96860,-2.4079,-2.4166
2023-03-31,0.17400,0.17400,12.45000,3.96700,,-16.24300,0.62100,-15.62200,,-15.62200,-15.62200,-15.62200,-15.99400,-16.24300,4.60500,4.60500,-3.39000,-3.39000,6.40430,0.00000,0.00020,100.00000,-9335.05800,-9335.05800,-8978.16100,-8978.16100,0.00190,,,-22.73550,-22.73550,-16.71820,-22.73520,15.14010,-4.66990,-4.69750
2022-12-31,0.10600,0.10600,13.63900,3.77000,,-17.30300,0.60700,-16.69600,,-16.69600,-16.69600,-16.69600,-17.09800,-17.30300,4.78200,4.78200,-3.50330,-3.50330,6.58160,0.00000,0.00020,100.00000,-16323.59000,-16323.59000,-15750.95000,-15750.95000,0.00100,,,-20.21060,-20.21060,-15.05980,-20.20970,18.56820,-2.64,-2.6497
2022-09-30,0.67800,0.67800,14.61000,4.40200,,-18.33400,0.42200,-17.91200,,-17.91200,-17.91200,-17.91200,-17.96100,-18.33400,4.80700,4.80700,-3.73000,-3.73000,8.40010,0.00010,0.00020,100.00000,-2704.13000,-2704.13000,-2641.88800,-2641.88800,0.00530,0.45200,199.11510,-17.83570,-17.83570,-13.96790,-17.83420,21.42230,-3.217,-3.2287
2022-06-30,0.15200,0.15200,12.05700,4.11200,,-16.01700,0.17500,-15.84200,,-15.84200,-15.84200,-15.84200,-15.43700,-16.01700,4.80950,4.80950,-3.29840,-3.29840,12.47440,0.00010,0.00020,100.00000,-10537.50000,-10537.50000,-10422.37000,-10422.37000,0.00110,,,-13.49980,-13.49980,-11.03630,-13.49850,25.05160,-2.8151,-2.8466
