,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-2.40,$-1.08
1,2024-08-08,2024-06-30,$-3.20,$-3.20
2,2024-05-09,2024-03-31,$-3.20,$-3.20
3,2024-02-29,2023-12-31,$-3.60,$-3.60
4,2023-11-08,2023-09-30,$-3.60,$-3.60
5,2023-08-09,2023-06-30,$-3.60,$-3.60
6,2023-05-10,2023-03-31,$-3.60,$-3.20
7,2023-03-01,2022-12-31,$-12.00,$-1.60
8,2022-11-14,2022-09-30,$-10.00,$-16.00
9,2022-08-15,2022-06-30,$-2.00,$-16.40
10,2022-05-16,2022-03-31,$-1.60,$-2.00
11,2022-03-28,2021-12-31,$-2.00,$-0.40
12,2021-11-15,2021-09-30,$-1.60,$-2.80
