Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,669.48870,500.53700,168.95170,201.36000,201.36010,-32.40840,-12.61300,-45.02100,-10.62100,-34.40000,-34.40000,-34.15800,3.79360,-32.40840,65.71100,66.86000,-0.51800,-0.50800,3.66100,0.43310,0.76410,25.23600,-4.84080,-4.84080,-6.72470,-5.10210,0.18840,0.66040,2.05230,43.85410,-2.20860,-6.45520,-0.96810,-1.25210,23.20430,3.0412,2.8904
2024-06-30,996.34800,679.29000,317.05800,201.12200,201.12200,115.93600,-9.99100,105.94500,25.46800,80.47700,80.47700,79.72400,139.32100,115.93600,65.85000,66.94500,1.21000,1.19000,3.66320,0.42700,0.74550,31.82200,11.63610,11.63610,10.63330,8.00160,0.27620,0.86560,1.96320,45.84460,5.04310,13.95980,2.23060,2.88950,23.67630,4.2762,4.0732
2024-03-31,900.09000,621.21000,278.88000,185.43300,185.43300,93.44700,-11.64400,81.80300,19.13400,62.66900,62.66900,61.98700,116.93300,93.44700,65.63800,66.83100,0.94000,0.93000,3.32550,0.44020,0.78650,30.98360,10.38200,10.38200,9.08830,6.88680,0.25430,0.67940,1.55660,57.81790,4.14430,12.92620,1.77030,2.32010,22.45570,-0.3662,-0.506
2023-12-31,634.53300,455.68800,178.84500,170.43300,170.43300,8.41200,-8.71400,-0.30200,-0.86900,0.56700,0.56700,0.43000,31.62310,8.41200,65.41500,66.78500,0.00800,0.00800,3.46860,0.45010,0.81890,28.18530,1.32570,1.32570,-0.04760,0.06780,0.18540,0.48050,1.71040,52.62080,0.03900,0.13590,0.01660,0.02150,21.61710,-1.04490,-1.19650
2023-09-30,750.14690,552.69390,197.45300,188.08400,188.08420,9.36880,-9.74800,-0.37900,-3.09800,2.71900,2.71900,2.83500,32.23980,9.36890,65.49300,66.78300,0.04800,0.03800,3.72740,0.44990,0.81790,26.32190,1.24890,1.24890,-0.05050,0.37790,0.22200,0.65940,2.25340,39.93900,0.18720,0.66460,0.08050,0.10300,21.63440,2.304,2.1082
2023-06-30,1023.26900,705.21700,318.05200,195.22200,195.22200,122.83000,-12.28100,110.54900,27.00000,83.54900,83.54900,83.12600,145.20700,122.83000,65.58000,66.72500,1.27000,1.25000,3.50870,0.45070,0.82080,31.08200,12.00370,12.00370,10.80350,8.12360,0.29920,0.81480,2.07620,43.34780,5.77350,21.50580,2.44300,3.17120,21.56350,4.8611,4.7006
2023-03-31,909.00400,649.36600,259.63800,181.59700,181.59700,78.04100,-14.09500,63.94600,15.26800,48.67800,48.67800,48.11500,100.82400,78.04100,65.55400,66.91800,0.73000,0.72000,3.47490,0.46900,0.88350,28.56290,8.58530,8.58530,7.03470,5.29320,0.27130,0.67160,1.60920,55.92790,3.54730,16.19850,1.45270,1.88360,20.28120,-0.4856,-0.6675
2022-12-31,627.66300,455.96400,171.69900,171.29300,171.29300,0.40610,-12.07700,-11.67100,-2.82200,-8.84900,-8.84900,-8.43300,22.77310,0.40610,65.59750,65.59750,-0.12800,-0.12800,3.57560,0.47280,0.89690,27.35530,0.06470,0.06470,-1.85940,-1.34360,0.19440,0.44510,1.90700,47.19350,-0.66860,-3.64450,-0.27400,-0.35250,19.59680,-0.96500,-1.23480
2022-09-30,707.44200,507.75100,199.69090,186.79300,186.79290,12.89800,-16.34800,-3.45000,-1.08500,-2.36500,-2.36500,-1.99000,36.18800,12.89790,66.52500,68.03100,-0.02200,-0.01600,3.33520,0.47060,0.88900,28.22720,1.82320,1.82320,-0.48770,-0.28130,0.21560,0.54130,1.87760,47.93440,-0.17720,-0.96500,-0.07210,-0.09380,19.68460,0.7131,0.4709
2022-06-30,1015.37800,707.75200,307.62600,193.54700,193.54700,114.07900,-15.09400,98.98500,23.43000,75.55500,75.55500,75.42000,134.62900,114.07900,66.54630,67.91130,1.13600,1.11200,3.16410,0.46720,0.87710,30.29670,11.23510,11.23510,9.74860,7.42780,0.30350,0.80200,2.00710,44.84110,5.58670,21.61970,2.25810,2.97670,19.78650,2.7643,2.4157
