Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-08-31,60.70400,61.06000,-0.35600,14.34100,24.18000,-9.83900,9.48300,-13.73000,-4.24700,,-4.24700,-4.24700,,-4.29100,46.56800,9.48300,149.00900,149.00900,-0.03000,-0.03000,0.21750,0.38290,1.23840,-0.58650,15.62170,15.62170,-6.99620,-7.06870,0.06470,26.41600,3.40700,-1.75610,-1.75610,-0.45290,-1.08370,1.53610,-0.50930,-0.87700
2024-05-31,43.70100,46.83600,-3.13500,30.83000,3.92600,24.52400,-27.65900,-36.69500,-64.35400,,-64.45000,-64.45000,,-64.45000,38.30400,-27.65900,114.06100,114.06100,-0.58000,-0.58000,0.07850,0.53350,2.37410,-7.17370,-63.29150,-63.29150,-147.25980,-147.47950,0.05730,11.35980,7.92270,-51.63020,-51.63020,-8.44840,-24.08540,0.89770,-0.2735,-0.6263
2024-02-29,43.34800,47.06100,-3.71300,30.38600,-21.72300,52.10900,-55.82200,-7.01600,-62.83800,,-62.83800,-62.83800,,-62.83800,-64.06100,-55.82200,121.42700,121.42700,-0.52000,-0.52000,0.30270,0.47280,1.78940,-8.56560,-128.77640,-128.77640,-144.96170,-144.96170,0.06740,192.65780,0.46710,-53.03320,-53.03320,-9.77010,-27.95930,0.96790,0.3118,0.0133
2023-11-30,42.20300,29.22200,12.98100,21.07500,,21.15500,-8.17400,-2.35500,-10.52900,,-10.52900,-10.52900,,-10.52900,5.36700,-8.17400,109.66300,109.66300,-0.10000,-0.10000,0.18010,0.31100,0.78590,30.75850,-19.36830,-19.36830,-24.94850,-24.94850,0.08780,137.46900,0.65470,-6.76420,-6.76420,-2.19060,-4.66080,1.32210,0.0377,-0.056
2023-08-31,36.32300,25.22100,11.10200,16.17000,,18.47000,-7.36800,-4.48600,-11.85400,,-11.85400,-11.85400,,-11.45700,0.72700,-7.36800,100.52200,100.52200,-0.11000,-0.11000,0.22120,0.31910,0.72360,30.56470,-20.28470,-20.28470,-32.63500,-31.54200,0.10400,1345.29600,0.06690,-9.26470,-9.26470,-3.39510,-6.30860,1.20880,0.04490,-0.27930
2023-05-31,22.03800,15.95000,6.08800,12.27900,,12.27900,-6.19100,-0.90800,-7.09900,-0.24300,-6.85600,-6.85600,,-6.47300,-1.15700,-6.19100,93.97600,93.97600,-0.08000,-0.08000,0.39550,0.52430,1.29860,27.62500,-28.09240,-28.09240,-32.21260,-29.37200,0.08350,268.75610,0.33490,-9.83940,-9.83940,-2.59740,-4.68010,0.72640,0.0497,-0.3249
2023-02-28,14.09000,10.53300,3.55700,10.54600,,10.54600,-6.98900,-0.35200,-7.34100,,-7.34100,-7.34100,,-7.02500,-7.11300,-6.98900,94.12000,94.12000,-0.07000,-0.07000,0.22460,0.20900,0.33220,25.24490,-49.60250,-49.60250,-52.10080,-49.85810,0.06790,171.82930,0.52380,-10.28220,-10.28220,-3.53600,-8.13340,0.75580,0.2758,0.0061
2022-11-30,12.34000,11.81200,0.52800,27.22600,,27.22600,-26.69800,-0.36400,-27.06200,-0.31200,-26.75000,-26.75000,,-26.61700,-25.13000,-26.69800,93.42200,93.42200,-0.28000,-0.28000,0.29550,0.18540,0.28480,4.27880,-216.35330,-216.35330,-219.30310,-215.69690,0.07370,44.71020,2.01300,-37.16830,-37.16830,-15.97560,-30.27870,0.76610,0.1138,-0.2987
2022-08-31,6.92400,6.09300,0.83100,5.00800,,5.00800,-4.17700,-0.45000,-4.62700,0.03200,-4.65900,-4.65900,,-4.53100,-3.04100,-4.17700,93.10600,93.10600,-0.05000,-0.05000,0.87080,0.13600,0.19110,12.00170,-60.32640,-60.32640,-66.82550,-65.43910,0.04750,138.48000,0.64990,-6.05840,-6.05840,-3.19280,-5.23420,0.82840,0.18570,-0.15440
2022-05-31,7.52300,7.43300,0.09000,4.35500,,4.17800,-4.08800,0.17400,-3.91400,0.26600,-4.18000,-4.18000,1.36300,-2.80700,-3.21300,-4.08800,57.12100,57.12100,0.02320,0.02320,1.39190,0.11480,0.15670,1.19630,-54.34000,-54.34000,-52.02710,-37.31230,0.06270,33.14100,2.71570,-5.27540,-5.27540,-3.48390,-4.67010,0.81020,-0.0945,-0.5291
2022-02-28,1.02600,2.07300,-1.04700,1.37000,,1.37000,-2.41700,0.08000,-2.33700,0.06000,-2.39700,-2.39700,-4.04800,-6.44500,-2.34900,-2.41700,53.39700,53.39700,-0.12000,-0.12000,0.81810,,,-102.04680,-235.57500,-235.57500,-227.77780,-628.16760,0.01620,0.98840,91.05260,27.84300,27.84300,-3.77520,27.84300,-0.16120,0.0355,-0.2992
2021-11-30,,,,1.18100,,,-1.35500,,-1.35500,0.21400,-1.56900,-1.56900,1.39800,-0.17100,-1.18100,-1.35500,53.39700,53.39700,-0.00320,-0.00320,,,,,,,,,,,,,,,,,0.0756,-0.0955
2021-08-31,,,,13.03500,,,-13.03800,-1.30200,-14.34000,,-14.34000,-14.34000,0.24300,-14.09700,-13.03500,-13.03800,44.93700,44.93700,-0.31000,-0.31000,,,,,,,,,,,,,,,,,-0.03190,-0.05390
2021-05-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2021-02-28,,,,,,,,-0.07700,-0.07700,,-0.07700,-0.07700,,-0.07700,,,1.51100,1.51100,-0.05000,-0.05000,,,,,,,,,,,,,,,,,0,0
2020-05-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2009-02-28,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
