Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,149.69000,89.14400,60.54600,52.21500,52.40400,8.14200,-1.56900,6.57300,1.17000,5.40300,5.40300,5.40300,11.39400,8.14200,16.10800,16.54400,0.34000,0.33000,2.85640,0.28300,0.42290,40.44760,5.43930,5.43930,4.39110,3.60950,0.36750,0.95070,1.51470,59.41600,2.70810,3.56520,1.32640,1.94170,12.21580,0.5087,0.4505
2024-06-30,131.73600,80.98100,50.75500,48.37500,48.56400,2.19100,-1.54100,0.65000,0.05000,0.60000,0.60000,0.60000,5.55900,2.19100,16.22100,16.76900,0.04000,0.04000,2.82190,0.26410,0.38690,38.52780,1.66320,1.66320,0.49340,0.45550,0.32910,0.87050,1.42220,63.28200,0.29860,0.39530,0.14990,0.21980,11.96390,0.3978,0.3211
2024-03-31,138.84200,83.52500,55.31700,48.74900,48.93800,6.37900,-1.78700,4.59200,0.68000,3.91200,3.91200,3.91200,9.63100,6.37900,16.02800,16.45300,0.24000,0.24000,3.03440,0.29600,0.44620,39.84170,4.59440,4.59440,3.30740,2.81760,0.33990,0.90230,1.47930,60.83920,1.94800,2.59640,0.95770,1.37140,11.99360,0.57420,0.53320
2023-12-31,147.24100,91.59600,55.64500,49.19800,49.41100,6.23400,-2.06000,4.17400,0.61700,3.55700,3.55700,3.55700,9.89800,6.23400,15.96800,16.15900,0.22000,0.21000,2.77720,0.31000,0.47300,37.79180,4.23390,4.23390,2.83480,2.41580,0.34850,0.93400,1.42270,63.26000,1.79980,2.42840,0.84200,1.24190,11.93110,1.2084,1.1503
2023-09-30,136.12600,82.92800,53.19800,47.24600,47.46000,5.73800,-2.46400,3.27400,0.16000,3.11400,3.11400,3.11400,9.25300,5.73800,15.99300,16.15500,0.19000,0.19000,3.16340,0.34580,0.55020,39.08000,4.21520,4.21520,2.40510,2.28760,0.32250,0.78880,1.38370,65.04080,1.59600,2.17740,0.73780,1.04410,11.82060,1.3136,1.2905
2023-06-30,129.16200,81.56600,47.59600,43.38200,43.59600,4.00000,-2.62400,1.37600,0.16300,1.21300,1.21300,1.21300,7.42800,4.00000,15.98700,16.12500,0.08000,0.08000,3.35440,0.38790,0.65320,36.84990,3.09690,3.09690,1.06530,0.93910,0.29670,0.71290,1.33120,67.60770,0.62770,0.86590,0.27870,0.38420,11.71220,0.8083,0.7136
2023-03-31,130.77300,83.66500,47.10800,43.37900,43.59300,3.51500,-2.57000,0.94500,0.05700,0.88800,0.88800,0.88800,6.90300,3.51500,15.88300,16.11800,0.06000,0.06000,3.54280,0.42030,0.74450,36.02270,2.68790,2.68790,0.72260,0.67900,0.29030,0.68460,1.37280,65.55730,0.46090,0.64240,0.19710,0.26720,11.67750,1.55420,1.42300
2022-12-31,148.61300,103.80500,44.80800,44.32200,44.85400,-0.04600,1.21700,1.17100,-1.02300,2.19400,2.19400,2.19400,3.45400,-0.04600,15.76500,15.76500,0.14000,0.14560,3.73250,0.44040,0.80640,30.15080,-0.03090,-0.03090,0.78800,1.47630,0.32520,0.83060,1.37430,65.48900,1.13920,1.60330,0.48010,0.63750,11.76030,0.1197,0.4349
2022-09-30,138.70300,88.06600,50.63700,43.81500,65.80300,-15.16600,-1.79400,-16.96000,-4.24100,-12.71900,-12.71900,-12.71900,9.69500,-15.16600,15.80700,15.80700,-0.80000,-0.80000,3.60300,0.45280,0.85220,36.50750,-10.93420,-10.93420,-12.22760,-9.17000,0.29680,0.64780,1.29670,69.40880,-6.72620,-9.63520,-2.72180,-3.68070,11.57820,0.2011,-0.0614
2022-06-30,147.93300,99.80000,48.13300,45.96900,70.95500,-22.82200,-6.16400,-28.98600,-2.31100,-26.67500,-26.67500,-26.67500,4.81600,-22.82200,15.73200,15.73200,-1.70000,-1.69560,3.00970,0.39640,0.73200,32.53700,-15.42730,-15.42730,-19.59400,-18.03180,0.31230,0.78560,1.29100,69.71590,-13.13100,-21.66430,-5.63140,-7.92600,12.44910,0.0539,-0.1345
2022-03-31,143.58200,93.80100,49.78100,42.21400,42.74200,7.03900,-0.29900,6.74000,1.51000,5.23000,5.23000,5.23000,9.96200,7.03900,15.67900,16.16500,0.33000,0.32000,2.94870,0.33040,0.55910,34.67080,4.90240,4.90240,4.69420,3.64250,0.29580,0.72430,1.27850,70.39250,2.24870,3.91630,1.07750,1.50580,14.38240,-0.53990,-0.79890
2021-12-31,142.02600,98.02700,43.99910,37.98400,39.31800,4.68110,-0.29500,4.38600,-0.00300,4.38900,4.38900,4.38900,7.25310,4.68100,15.43900,16.09100,0.28000,0.26000,2.69320,0.30760,0.51160,30.97960,3.29590,3.29590,3.08820,3.09030,0.30200,0.81310,1.26130,71.35250,1.93360,3.45220,0.93330,1.33880,14.07430,-0.0665,-0.2685
2021-09-30,123.32600,77.51200,45.81400,35.05900,35.51800,10.29600,-0.32000,9.97600,1.78000,8.19600,8.19600,8.19600,12.64200,10.29600,15.52900,16.10000,0.53000,0.51000,2.76100,0.26640,0.43180,37.14870,8.34860,8.34860,8.08910,6.64580,0.29190,0.74980,1.30040,69.21020,3.67970,6.56920,1.93970,2.69950,13.95580,1.3151,1.1213
2021-06-30,130.78700,83.62900,47.15800,33.90600,41.29100,5.86700,-0.33000,5.53700,-0.84000,6.37700,6.37700,6.37700,8.02300,5.86700,15.43300,16.08800,0.41000,0.40000,2.93610,0.31320,0.52710,36.05710,4.48590,4.48590,4.23360,4.87590,0.30470,0.84840,1.25050,71.97280,2.96170,5.48700,1.48580,2.03400,13.60600,-0.0461,-0.3288
2021-03-31,140.84700,91.80400,49.04300,35.11100,35.54000,13.50300,-0.27500,13.22800,2.75000,10.47800,10.47800,10.47800,15.72000,13.50300,15.22100,15.99100,0.69000,0.66000,2.81600,0.32030,0.54720,34.82010,9.58700,9.58700,9.39180,7.43930,0.33940,1.04590,1.33540,67.39500,5.20300,10.32040,2.52470,3.53620,12.92330,-0.14100,-0.56230
2020-12-31,145.35600,93.43200,51.92400,37.81100,37.93600,13.98800,1.89300,15.88100,3.34000,12.54100,12.54100,12.54100,16.14800,13.98800,15.07500,15.50800,0.83000,0.80000,2.36910,0.27410,0.45740,35.72200,9.62330,9.62330,10.92560,8.62780,0.36900,1.04080,1.40770,63.93420,6.54440,12.95990,3.18360,4.75030,12.45000,-0.5835,-0.6438
2020-09-30,127.73700,80.28500,47.45200,34.91700,35.12900,12.32300,-0.23900,12.08400,2.14000,9.94400,9.94400,9.94400,14.33600,12.32300,15.08400,15.71100,0.66000,0.63000,2.21960,0.25100,0.41830,37.14820,9.64720,9.64720,9.46010,7.78470,0.34780,1.00080,1.45980,61.65080,5.41670,11.32190,2.70780,4.05730,11.96670,0.6295,0.5885
2020-06-30,159.35900,103.42100,55.93800,36.29800,36.63100,19.30700,-0.43300,18.87400,3.70000,15.17400,15.17400,15.17400,21.39700,19.30700,15.01600,15.17100,1.01000,1.00000,2.33330,0.28550,0.48730,35.10190,12.11540,12.11540,11.84370,9.52190,0.44490,1.42720,1.81330,49.63300,8.69690,19.51140,4.23650,6.21360,11.45450,1.3351,1.149
2020-03-31,94.24500,60.79400,33.45100,27.48900,27.77400,5.67700,-1.06000,4.61700,1.25000,3.36700,3.36700,3.36700,7.54600,5.67700,15.02500,15.20100,0.22000,0.22000,2.85810,0.36150,0.63850,35.49370,6.02370,6.02370,4.89890,3.57260,0.27350,0.82330,1.27000,70.86650,2.12580,5.54590,0.97710,1.35740,10.40530,1.28580,1.14940
2019-12-31,108.41300,73.54600,34.86700,29.27400,29.95400,4.91300,-0.88500,4.02800,1.04000,2.98800,2.98800,2.98800,6.84600,4.91300,14.94500,15.26600,0.20000,0.19000,3.05260,0.39760,0.75710,32.16130,4.53170,4.53170,3.71540,2.75610,0.30200,1.00230,1.34130,67.10090,1.89650,5.08800,0.83250,1.14240,10.34630,0.5349,0.3221
2019-09-30,89.46600,58.01500,31.45100,25.26000,25.73600,5.71500,-1.08500,4.63000,0.70900,3.92100,3.92100,3.92100,7.84300,5.71500,14.94800,15.26700,0.26000,0.26000,3.19330,0.39890,0.76140,35.15410,6.38790,6.38790,5.17520,4.38270,0.25610,0.87800,1.16400,77.31780,2.50670,6.91810,1.12230,1.50670,10.26380,0.3341,0.2391
2019-06-30,92.27000,59.92700,32.34300,26.88500,27.43200,4.91100,-1.25900,3.65200,0.87100,2.78100,2.78100,2.78100,7.06200,4.91100,14.95300,15.28700,0.19000,0.18000,3.39920,0.41210,0.80020,35.05260,5.32240,5.32240,3.95800,3.01400,0.26590,0.94570,1.27460,70.60910,1.80440,5.21160,0.80140,1.06080,10.10230,0.0656,-0.1472
2019-03-31,86.55200,56.28400,30.26800,25.86300,26.12200,4.14600,-1.17000,2.97600,0.60000,2.37600,2.37600,2.37600,6.20600,4.14600,14.92700,15.26300,0.16000,0.16000,3.46300,0.40180,0.77260,34.97090,4.79020,4.79020,3.43840,2.74520,0.25490,0.85600,1.33070,67.63210,1.56600,4.53600,0.69970,0.93670,9.96220,0.37600,0.26330
2018-12-31,95.00100,61.25700,33.74400,26.71900,26.81600,6.92800,-1.23200,5.69600,1.11000,4.58600,4.58600,4.58600,9.08900,6.92800,14.93800,15.47200,0.30000,0.30000,4.25090,0.42490,0.77870,35.51960,7.29250,7.29250,5.99570,4.82730,0.28350,0.87260,1.44460,62.29920,3.03870,9.05470,1.36860,1.74740,9.92770,0.5547,0.4904
2018-09-30,95.87000,62.07000,33.80000,25.48200,25.57800,8.22200,-0.94000,7.28200,1.16000,6.12200,6.12200,6.12200,10.32100,8.22200,15.01100,15.50000,0.41000,0.39000,4.18250,0.42680,0.78450,35.25610,8.57620,8.57620,7.59570,6.38570,0.28620,0.95410,1.42510,63.15300,4.06210,12.34400,1.82730,2.32840,9.85090,0.7454,0.6501
2018-06-30,82.39200,53.11400,29.27800,23.32700,23.42300,5.85500,-0.75800,5.09700,1.28000,3.81700,3.81700,3.81700,7.87500,5.85500,14.95600,15.55900,0.26000,0.25000,4.75880,0.45760,0.88470,35.53500,7.10630,7.10630,6.18630,4.63270,0.24580,0.78280,1.25230,71.86610,2.62190,8.69100,1.13890,1.42220,9.50780,0.0236,-0.0632
2018-03-31,73.08700,48.21200,24.87500,21.18200,21.27800,3.59700,-0.27700,3.32000,0.87000,2.45000,2.45000,2.45000,5.22300,3.59700,14.82200,15.45800,0.17000,0.16000,4.32010,0.22320,0.33040,34.03480,4.92150,4.92150,4.54250,3.35220,0.31090,1.32520,1.45070,62.04090,1.76180,2.58650,1.04220,1.36860,9.18350,-0.03980,-0.10810
2017-12-31,72.45000,46.47500,25.97500,18.78300,18.96100,7.01400,-0.18000,6.83400,4.95000,1.88400,1.88400,1.88400,8.58600,7.01400,14.51000,15.11900,0.13000,0.11000,3.31220,0.20860,0.31150,35.85230,9.68110,9.68110,9.43270,2.60040,0.33090,0.71520,1.38220,65.11430,1.50760,2.35870,0.86050,1.19320,8.28590,0.3587,0.2445
2017-09-30,67.77300,42.98400,24.78900,17.38600,17.73400,7.05500,-0.21300,6.84200,1.88000,4.96200,4.96200,4.96200,8.42100,7.05500,14.57400,15.23000,0.34000,0.33000,3.99710,0.20900,0.31240,36.57650,10.40980,10.40980,10.09550,7.32150,0.33010,0.65170,1.50870,59.65210,3.97920,5.54080,2.41670,3.14740,8.39220,0.5753,0.544
2017-06-30,65.60400,42.23000,23.37400,16.99400,17.47800,5.89600,-0.19500,5.70100,1.36000,4.34100,4.34100,4.34100,7.25300,5.89600,14.50100,15.04000,0.30000,0.29000,4.04140,0.22580,0.34250,35.62890,8.98730,8.98730,8.69000,6.61700,0.33100,0.62470,1.52450,59.03420,3.67530,5.12200,2.19040,2.84530,7.99800,0.0998,0.0276
2017-03-31,60.98700,38.77300,22.21400,17.42900,17.64300,4.57100,0.83400,5.40500,1.57000,3.83500,3.83500,3.83500,5.92900,4.57100,14.35000,14.93000,0.27000,0.26000,4.27280,0.23970,0.36790,36.42420,7.49500,7.49500,8.86250,6.28820,0.30930,0.55150,1.65200,54.48080,3.36200,4.78770,1.94520,2.55610,7.80390,0.46940,0.59520
2016-12-31,64.68600,42.62800,22.05800,14.74300,16.01500,6.04300,-0.17600,5.86700,1.42600,4.44100,4.44100,4.44100,7.37600,6.04300,14.08200,14.89700,0.32000,0.29000,3.91830,0.24680,0.38100,34.10010,9.34200,9.34200,9.07000,6.86550,0.32860,0.61570,1.44040,62.48220,4.01720,5.84010,2.25610,3.02570,7.61730,0.3612,0.3057
2016-09-30,65.28200,42.14200,23.14000,16.96200,16.96200,6.17800,-0.17200,6.00600,1.55900,4.44700,4.44700,4.44700,7.44700,6.17800,14.11800,14.98400,0.31000,0.30000,3.81370,0.26370,0.41280,35.44620,9.46360,9.46360,9.20010,6.81200,0.33520,0.64130,1.47760,60.90810,4.12490,6.11600,2.28330,3.03720,7.47480,-0.094,-0.1647
2016-06-30,64.66000,42.89700,21.76300,16.95600,16.95600,4.80700,-0.19200,4.61500,1.30700,3.30800,3.30800,3.30800,6.03700,4.80700,14.12100,14.95700,0.23000,0.22000,3.73360,0.26260,0.41820,33.65760,7.43430,7.43430,7.13730,5.11600,0.34320,0.67920,1.64830,54.60130,3.19300,4.88680,1.75560,2.35450,7.19050,0.7238,0.5388
2016-03-31,57.96800,37.94700,20.02100,16.46300,16.46300,3.55800,-0.14800,3.41000,0.96800,2.44200,2.44200,2.44200,4.66100,3.55800,13.92700,14.66900,0.18000,0.17000,4.74940,0.29280,0.47790,34.53800,6.13790,6.13790,5.88260,4.21270,0.31260,0.60420,1.38480,64.98950,2.42830,3.80840,1.31690,1.71730,7.02660,-0.18620,-0.37070
2015-12-31,53.19200,35.31000,17.88200,13.06000,13.06000,4.82200,-0.12400,4.69800,1.33000,3.36800,3.36800,3.36800,5.86100,4.82200,13.76100,14.57900,0.25000,0.23000,4.22430,0.18570,0.25760,33.61780,9.06530,9.06530,8.83220,6.33180,0.35060,0.55540,1.60330,56.13330,3.63360,4.53100,2.21970,2.95900,6.66020,0.2952,0.0257
2015-09-30,56.66200,37.43800,19.22400,13.51300,13.51300,5.71100,-0.13000,5.58100,1.55000,4.03100,4.03100,4.03100,6.65500,5.71100,13.83400,14.58600,0.29000,0.28000,3.78730,0.18830,0.26490,33.92750,10.07910,10.07910,9.84960,7.11410,0.37290,0.60110,1.48540,60.59140,4.42590,5.58270,2.65260,3.59240,6.57320,0.0042,-0.1342
2015-06-30,54.11600,35.58500,18.53100,13.00800,13.00800,5.52300,-0.12900,5.39400,1.77000,3.62400,3.62400,3.62400,6.46000,5.52300,13.73100,14.57700,0.26000,0.25000,3.93750,0.18990,0.26800,34.24310,10.20590,10.20590,9.96750,6.69670,0.36730,0.58550,1.63660,54.99350,4.14330,5.32350,2.45950,3.35660,6.34180,0.4572,0.3755
