Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,230.49500,60.82500,169.67000,37.72500,507.88000,-338.21000,-80.46000,-418.67000,-27.22000,-391.45000,-391.45000,-391.45000,-219.83200,-338.21000,16.14350,16.14350,-24.25000,-24.25000,1.04980,0.95600,21.79350,73.61110,-146.73200,-146.73200,-181.63950,-169.83020,0.04330,2.80640,32.06960,-188.59430,8.58000,-7.35920,-8.29730,12.83550,4.5052,2.5473
2024-06-30,233.47600,61.36900,172.10700,34.55100,696.03400,-523.92700,-80.31900,-604.24600,-27.51900,-576.72700,-576.72700,-576.72700,-417.96400,-523.92700,16.11700,16.11700,-35.60000,-35.60000,1.06320,0.88200,7.49800,73.71510,-224.40290,-224.40290,-258.80430,-247.01770,0.04070,2.86760,31.38570,-95.58530,12.49910,-10.04350,-11.27710,37.37600,1.154,-0.4297
2024-03-31,234.50800,60.07700,174.43100,34.85700,660.86700,-486.43600,-75.22900,-561.66500,-21.97600,-539.68900,-539.68900,-539.68900,-375.32700,-486.43600,16.15840,16.15840,-33.20000,-33.20000,0.97630,0.79400,3.86590,74.38170,-207.42830,-207.42830,-239.50780,-230.13670,0.03680,2.84450,31.64020,-46.11220,11.51510,-8.47680,-9.49880,72.67370,3.07680,1.18650
2023-12-31,244.13500,60.66200,183.47300,36.06100,142.66100,40.81200,-72.58900,-31.77700,-0.38600,-31.39100,-31.39100,-31.39100,151.54800,40.81200,16.12840,16.12840,-1.71000,-1.71000,1.16110,0.72620,2.65980,75.15230,16.71700,16.71700,-13.01620,-12.85810,0.03510,3.18890,28.22300,-1.83670,0.66040,-0.45070,-0.50290,105.44940,1.7357,-0.2174
2023-09-30,242.80400,60.94900,181.85500,36.77900,142.33600,39.51900,-70.53900,-31.02000,-6.87500,-24.14500,-24.14500,-24.14500,154.50700,39.51900,16.16110,16.16110,-1.49000,-1.49000,1.23290,0.72260,2.61270,74.89790,16.27610,16.27610,-12.77570,-9.94420,0.03440,3.50170,25.70180,-1.38000,0.50320,-0.34210,-0.38280,107.75220,4.441,3.0705
2023-06-30,237.99100,59.00700,178.98400,39.75000,144.27700,34.70700,-80.87200,-46.16500,-9.79500,-36.37000,-36.37000,-36.37000,138.09300,34.70700,16.08350,16.08350,-2.40000,-2.40000,1.41810,0.72250,2.61060,75.20620,14.58330,14.58330,-19.39780,-15.28210,0.03330,3.40450,26.43530,-2.05650,0.74740,-0.50960,-0.57080,108.91900,0.4626,-1.5211
2023-03-31,236.59400,54.85000,181.74400,31.46700,134.80000,46.94400,-45.04200,1.90200,1.69300,0.20900,0.20900,0.20900,154.28300,46.94400,15.96810,16.02250,0.00000,0.00000,2.38460,0.72030,2.58220,76.81680,19.84160,19.84160,0.80390,0.08830,0.03280,3.52960,25.49890,0.01170,-0.00440,0.00290,0.00330,112.66910,4.00780,2.56600
2022-12-31,241.08900,54.03700,187.05200,35.73000,800.58720,-613.53530,-34.45900,-647.99400,2.14400,-650.13810,-650.13810,-650.13810,-506.75830,-613.53520,15.97320,15.97320,-40.80000,-40.80000,2.54050,0.72590,2.65570,77.58630,-254.48500,-254.48500,-268.77800,-269.66730,0.03270,3.05540,29.45650,-36.30960,13.39150,-8.82010,-9.95250,112.05380,1.7647,0.1608
2022-09-30,250.45300,53.01200,197.44100,58.43400,161.04200,36.39900,-27.35000,9.04900,-10.68700,19.73600,19.73600,19.73600,148.43300,36.39900,15.97690,15.99630,1.20000,1.20000,2.29970,0.66680,2.00670,78.83360,14.53330,14.53330,3.61310,7.88010,0.03060,3.46330,25.98700,0.80990,-0.39820,0.24090,0.26980,152.52370,6.822,5.52
2022-06-30,290.12800,49.97700,240.15100,40.08500,142.38300,97.76800,-77.79900,19.96900,6.45700,13.51200,13.51200,13.51200,201.72200,97.76800,15.97500,16.00240,0.80000,0.80000,3.17110,0.66940,2.03040,82.77420,33.69820,33.69820,6.88280,4.65730,0.03530,3.08630,29.16110,0.56090,-0.26660,0.16450,0.18540,150.77480,2.5287,1.3474
