Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,0.59590,0.18310,0.41280,0.23110,2.31540,,2.54640,-2.13360,0.38380,-1.74980,-1.74980,-1.74980,-1.74980,-2.10330,-2.13360,14.27150,14.27150,-0.12000,-0.12000,0.89820,0.01650,0.16170,69.27510,-358.05610,-358.05610,-293.65240,-293.65240,0.16420,0.39170,1.14880,78.33940,-195.49110,-202.81820,-48.20780,-192.26350,0.06000,-0.0585,-0.0709
2023-09-30,0.20740,0.14090,0.06650,0.24030,2.77050,,3.01080,-2.94430,-0.71440,-3.66120,-3.66120,-3.66120,-3.66120,-2.91210,-2.94430,12.98760,12.98760,-0.28000,-0.28000,1.05250,0.01680,0.02430,32.04620,-1419.87700,-1419.87700,-1765.55100,-1765.55100,0.05110,0.32460,1.33020,67.65780,-370.30800,-383.64590,-90.13760,-364.10000,0.07140,-0.169,-0.1721
2023-06-30,0.11720,0.08230,0.03490,0.22380,2.70470,,2.92850,-2.89360,,-2.89360,-2.89360,-2.89360,-2.89360,-2.86240,-2.89360,11.65700,11.65700,-0.25000,-0.25000,0.69380,0.04470,0.06450,29.79440,-2469.28100,-2469.28100,-2469.28100,-2469.28100,0.03780,0.20260,2.48750,36.18030,-726.57900,-799.93200,-93.36540,-694.08820,0.03370,-0.18560,-0.18970
2023-03-31,0.12560,0.10200,0.02360,0.23040,2.12220,,2.35260,-2.32900,0.00930,-2.32900,-2.32900,-2.32900,-2.32900,-2.30630,-2.32900,10.22300,10.22300,-0.21000,-0.21000,0.97960,0.02740,0.03770,18.82820,-1854.29300,-1854.29200,-1854.29300,-1854.29300,0.05150,0.27530,1.44880,62.11840,-321.23030,-339.31460,-95.49080,-312.42940,0.06620,-0.1199,-0.1324
2022-12-31,0.51010,0.22370,0.28640,0.24820,2.35710,,2.60520,-2.31880,0.00720,-2.31160,-2.31160,-2.31160,-2.31160,-2.28550,-2.31880,10.09870,10.09870,-0.23000,-0.23000,1.10950,0.02750,0.03700,56.14920,-454.57300,-454.57300,-453.16160,-453.16160,0.19860,0.59670,1.00640,89.42390,-294.79030,-311.36930,-90.00590,-286.69270,0.07760,-0.1717,-0.1924
2022-09-30,0.22330,0.14820,0.07510,0.14040,2.05430,,2.19460,-2.11960,,-2.11160,-2.11160,-2.11160,-2.11160,-2.08860,-2.11960,10.05350,10.05350,-0.21000,-0.21000,2.69850,0.00920,0.01190,33.64430,-949.28700,-949.28700,-945.71340,-945.71340,0.05510,0.48580,1.72900,52.05470,-82.37500,-83.81320,-52.12760,-81.61510,0.25390,-0.2026,-0.2084
2022-06-30,0.05820,0.05300,0.00520,0.07170,1.89960,,1.97130,-1.96610,-0.00070,-1.96540,-1.96540,-1.96540,-1.96540,-1.93850,-1.96610,9.98840,9.98840,-0.20000,-0.20000,4.15280,0.00600,0.00760,8.85960,-3379.67700,-3379.67700,-3378.53300,-3378.53300,0.01020,0.29310,12.43830,7.23570,-46.21790,-46.72580,-34.33930,-45.94190,0.42580,-0.17040,-0.17290
2022-03-31,0.05550,0.09710,-0.04160,0.18720,1.54810,,1.73540,-1.77700,0.00020,-1.77680,-1.77680,-1.77680,-1.77680,-1.75500,-1.77700,8.76090,8.76090,-0.20000,-0.20000,5.75670,0.00450,0.00560,-75.09200,-3204.11500,-3204.11500,-3203.68400,-3203.68400,0.00750,0.98770,21.36360,4.21280,-29.67840,-29.92060,-23.92200,-29.54420,0.59940,-0.2177,-0.2259
2021-12-31,0.05100,0.09900,-0.04800,0.03430,1.57530,,1.60970,-1.65770,0.01550,-1.64210,-1.64210,-1.64210,-1.64210,-1.64220,-1.65770,9.75690,9.75690,-0.17000,-0.17000,7.26240,0.00400,0.00540,-94.09650,-3250.04100,-3250.04100,-3219.60800,-3219.60800,0.00600,0.94310,16.00880,5.62190,-22.65030,-22.77830,-19.32800,-22.56060,0.74300,-0.1056,-0.1131
2021-09-30,0.00500,,0.00500,0.11640,0.99200,,,-1.10340,-0.00210,-1.10550,-1.10550,-1.10550,-1.10550,-1.08930,-1.10340,8.74920,8.74920,-0.13000,-0.13000,7.81040,0.00350,0.00500,100.00000,-22169.10000,-22169.10000,-22211.65000,-22211.65000,0.00050,,,,-12.93220,-12.99760,-11.15050,-12.88630,0.87840,-0.1164,-0.1183
2021-06-30,0.00410,0.00510,-0.00090,0.13690,0.38070,,0.51760,-0.51850,0.02790,-0.49060,-0.49060,-0.49060,-0.49060,-0.50490,-0.51850,6.94640,6.94640,-0.07000,-0.07000,0.18320,-0.37680,-0.43270,-21.85770,-12509.50000,-12509.50000,-11836.65000,-11836.65000,0.00440,,,,68.50650,65.55310,-51.92870,94.31940,-0.10100,-0.03680,-0.03680
