Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-06-30,0.18900,0.18900,4.36100,2.14600,-6.31800,-0.12900,-6.44700,-6.44700,-6.44700,-6.44600,-5.83300,-6.31800,9.35700,9.35700,-0.69000,-0.69000,4.47390,,0.13850,100.00000,-3342.85700,-3342.85700,-3411.11100,-3410.58200,0.00400,0.22740,395.71430,-17.93920,-17.93920,-13.55490,-17.93920,3.83010,-0.7633,-0.759
2020-03-31,8.06500,8.06500,3.61600,2.59000,1.85900,-0.10700,1.75200,1.75200,1.75200,1.75300,2.32200,1.85900,6.88200,6.88500,0.25000,0.25000,4.82280,,0.16360,100.00000,23.05020,23.05020,21.72350,21.73590,0.14810,,,4.17470,4.17470,3.21780,4.17470,4.48750,0.29890,0.27520
2019-12-31,0.14400,0.14400,3.59000,2.51600,-5.96200,-0.17100,-6.13300,-6.13300,-6.13300,-5.97300,-5.49800,-5.96200,3.35560,3.35560,-1.22000,-1.22000,2.47040,,0.41550,100.00000,-4140.28000,-4140.27800,-4259.02800,-4147.91700,0.00400,1.44000,62.50000,-29.17140,-29.16870,-16.94760,-29.16870,5.40240,-2.0387,-2.0504
2019-09-30,0.18400,0.18400,3.79900,1.88300,-5.49800,-0.14700,-5.64500,-5.64500,-5.64500,-5.64500,-5.03300,-5.49800,3.84600,3.84600,-1.47000,-1.47000,3.30940,0.09300,0.39590,100.00000,-2988.04400,-2988.04400,-3067.93500,-3067.93500,0.00420,,,-21.11540,-21.11390,-12.90430,-19.14990,6.87300,-0.5836,-0.5852
2019-06-30,0.09400,0.09400,3.31400,2.42100,-5.64100,-0.20700,-5.84800,-5.84800,-5.84800,-5.84800,-5.21200,-5.64100,3.24500,3.24500,-1.80000,-1.80000,3.88100,0.13210,0.41080,100.00000,-6001.06400,-6001.06400,-6221.27600,-6221.27700,0.00190,,,-19.34890,-19.34760,-11.99290,-16.79210,8.56020,-0.8519,-0.8428
2019-03-31,,,3.34500,2.53200,-5.87700,-0.26000,-6.13700,-6.13700,-6.13700,-6.13700,-5.44600,-5.87700,2.41900,2.41900,-2.54000,-2.54000,4.00390,0.17930,0.48270,,,,,,,,,-20.81540,-20.81400,-12.29490,-17.08280,11.31380,-2.48990,-2.49400
2018-12-31,,,3.54900,2.41400,-5.96300,-0.35900,-6.32200,-6.32200,-6.32200,-6.32200,-5.60900,-5.96300,2.14200,2.14200,-2.85800,-2.85800,4.68970,0.19710,0.47640,,,,,,,,,-18.78860,-18.78750,-11.98570,-15.08360,15.39340,-2.219,-2.2223
2018-09-30,,,4.20200,2.47500,-6.67700,-0.43700,-7.11400,-7.11400,-7.11400,-7.11400,-6.33800,-6.67700,2.13500,2.13500,-3.33000,-3.33000,5.37580,0.20520,0.45680,,,,,,,,,-18.24850,-18.24760,-11.90150,-14.50330,18.28240,-3.0214,-3.0382
2018-06-30,,,6.48400,3.47600,-9.96000,-0.45200,-10.41200,-10.41200,-10.41200,-10.41200,-9.40300,-9.96000,2.13400,2.13400,-4.88000,-4.88000,5.95430,0.20700,0.43120,,,,,,,,,-22.94710,-22.94610,-15.24270,-18.19520,21.28540,-4.2896,-4.3127
2018-03-31,,,6.15000,4.07000,-10.22000,-0.44700,-10.66700,-10.66700,-10.66700,-10.66700,-10.01900,-10.22000,2.12740,2.12740,-5.04200,-5.04200,6.89580,0.19200,0.36660,,,,,,,,,-19.57390,-19.57320,-13.59370,-15.81520,25.58840,-4.97190,-5.20600
2017-12-31,,,5.31000,5.89000,-11.20000,-0.27400,-11.47400,-11.47400,-11.47400,-11.47400,-10.96200,-11.20000,1.84500,1.84500,-5.12160,-5.12160,8.37120,0.18640,0.30710,,,,,,,,,-17.86030,-17.85980,-12.84090,-14.53070,30.20540,-5.5709,-5.657
2017-09-30,,,7.13300,3.69400,-10.82700,-0.36300,-11.19000,-11.19000,-11.19000,-11.19000,-10.50700,-10.82700,1.84340,1.84340,-6.02240,-6.02240,9.48620,0.14720,0.20400,,,,,,,,,-15.48020,-15.47980,-11.84290,-13.20090,34.07040,-3.765,-3.9718
2017-06-30,,,8.42000,3.48700,-11.90700,-0.23100,-12.13800,-12.13800,-12.13800,-12.13800,-11.48500,-11.90700,1.70000,1.70000,-7.14290,-7.14290,6.12480,0.22750,0.36420,,,,,,,,,-30.32150,-30.32150,-19.74560,-23.42200,23.52050,-5.4319,-5.6955
2017-03-31,,,9.20400,4.00700,-13.21100,-0.19400,-13.40500,-13.40500,-13.40500,-13.40500,-12.87400,-13.21100,1.69500,1.69500,-7.84310,-7.84310,9.73920,0.14330,0.18880,,,,,,,,,-26.43670,-26.43670,-20.39250,-22.64890,29.86280,-8.19370,-8.34830
2016-12-31,,,9.14400,3.38300,-12.52700,-0.08800,-12.61500,-12.56600,-12.56600,-12.56600,-12.22800,-12.52700,1.69080,1.69080,-7.42300,-7.42300,8.77040,0.12780,0.15190,,,,,,,,,-20.00920,-20.00920,-15.60530,-17.45300,37.04210,-6.9332,-6.9606
2016-09-30,,,10.39500,3.47000,-13.86500,0.04600,-13.81900,-13.81900,-13.81900,-13.81900,-13.51100,-13.86500,1.69200,1.69200,-8.12320,-8.12320,6.17020,,0.03570,,,,,,,,,-18.67710,-18.67710,-16.08260,-18.67710,43.68900,-8.6646,-8.7021
2016-06-30,,,11.30700,4.12600,-15.43300,0.05000,-15.38300,-15.38300,-15.38300,-15.38300,-15.03300,-15.43300,1.69030,1.69030,-9.10360,-9.10360,6.17160,,0.04030,,,,,,,,,-17.76960,-17.76960,-15.30860,-17.76960,51.11940,-8.2625,-8.3663
2016-03-31,,,12.00000,4.11500,-16.11500,0.02800,-16.08700,-16.08700,-16.08700,-16.08700,-15.56400,-16.11500,1.68730,1.68730,-9.52380,-9.52380,6.64260,0.00880,0.04300,,,,,,,,,-16.01780,-16.01780,-13.97350,-15.87620,59.40830,-7.40320,-7.58930
2015-12-31,,,12.67000,3.81300,-16.48300,-0.01000,-16.49300,-16.49300,-16.49300,-16.49300,-15.88800,-16.48300,1.13080,1.13080,106.16250,106.16250,8.06310,0.01520,0.04470,,,,,,,,,-14.33550,-14.33550,-12.71870,-14.11760,68.07540,-16.526,-16.7895
2015-09-30,,,7.73900,3.57400,-11.31300,-0.01600,-11.32900,-11.32900,-11.32900,-11.32900,-10.73200,-11.31300,1.68370,1.68370,-6.72270,-6.72270,12.69150,0.02000,0.04600,,,,,,,,,-8.77150,-8.77150,-8.01380,-8.59580,76.52280,0.43,0.2595
2015-06-30,,,7.50200,3.39600,-10.89800,-0.18200,-11.08000,-11.08000,-11.08000,-11.09500,-10.46000,-10.89800,1.06390,1.06390,-10.36420,-10.36420,11.32900,0.02440,0.04830,,,,,,,,,-7.95170,-7.95170,-7.23800,-7.75750,82.55660,74.6942,76.3243
2015-03-31,,,6.59300,2.32900,-8.92200,-0.14900,-9.07100,-9.07100,-9.07100,-9.07100,-7.17000,-8.92200,0.06900,0.06900,-131.51260,-131.51260,4.77860,0.09080,0.22530,,,,,,,,,9.25560,-20.95450,-15.14230,-19.05230,588.62960,-91.13790,-92.92120
2014-12-31,,,4.35000,1.69000,-6.04000,-0.02000,-6.05000,-6.05000,-6.05000,-6.05000,-5.69400,-6.04000,0.05950,0.05950,-97.33900,-97.33900,1.63250,0.52730,2.29880,,,,,,,,,6.64760,-131.26490,-29.30630,-62.04490,70.93610,-100.7378,-100.6362
2014-09-30,,,4.41000,1.82100,-6.23100,-0.40000,-6.63100,-6.63100,-6.63100,-6.77000,-5.86800,-6.23100,0.06030,0.06030,-112.32490,-112.32490,,,,,,,,,,,,,,,,,-94.3213,-94.2868
2014-06-30,,,3.63800,1.72500,-5.36300,-0.22500,-5.58800,-5.58800,-5.58800,-5.72700,-5.05800,-5.36300,0.05980,0.05980,-95.93840,-95.93840,,,,,,,,,,,,,,,,,-75.8179,-76.2484
2014-03-31,,,4.38800,1.54200,-5.93000,-0.16300,-6.09300,-6.09300,-6.09300,-6.23100,-5.65400,-5.93000,0.05650,0.05650,-110.22410,-110.22410,,,,,,,,,,,,,,,,,-112.34580,-116.08180
2013-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
