Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1629.40000,512.60000,1116.80000,688.80000,739.10000,377.70010,-57.40000,320.30000,82.80000,237.50000,237.50000,,197.70000,427.20010,377.70010,459.50000,462.40000,0.43000,0.43000,4.21360,0.36450,0.57360,68.54060,23.18030,23.18030,19.65750,12.13330,0.05120,1.40480,64.06720,1.98320,-352.37700,0.74560,0.94410,35.13450,-0.81190,-0.86350
2021-12-31,1763.40000,540.50010,1222.90000,750.90020,713.69990,509.19980,178.60000,687.79990,130.70000,557.10010,557.10010,,426.80000,559.59990,509.19970,462.80000,465.40000,0.92000,0.91000,3.72650,0.36820,0.58270,69.34900,28.87600,28.87600,39.00420,24.20320,0.05400,1.33830,67.24740,4.58240,968.86980,1.70440,2.17710,35.05640,-0.005,-0.0817
2021-09-30,1750.00000,546.40000,1203.60000,736.20000,739.80000,463.80000,221.50000,685.30000,139.70000,545.60000,545.60000,,330.10000,514.80000,463.80000,463.30000,466.00000,0.71000,0.71000,3.29860,0.37180,0.59170,68.77720,26.50290,26.50290,39.16000,18.86290,0.05330,1.42110,63.32910,4.65470,-138.89920,1.66270,2.17880,34.11100,1.2902,1.2343
2021-06-30,1721.40000,539.60000,1181.80000,742.00000,710.90000,470.90000,178.40000,649.30000,154.20000,495.10000,495.10000,,368.30000,523.70000,470.90000,462.80000,466.20000,0.80000,0.79000,2.71080,0.36410,0.57270,68.65340,27.35560,27.35560,37.71930,21.39540,0.05180,1.13860,79.04670,4.33690,-61.70220,1.48910,2.04070,33.43430,1.0892,1.0317
2021-03-31,1659.70000,522.80000,1136.90000,730.90000,792.60000,344.29990,133.80000,478.10000,106.50000,371.60000,371.60000,,267.80000,395.39990,344.29990,461.60000,464.70000,0.58000,0.58000,2.05850,0.36890,0.58450,68.50030,20.74470,20.74470,28.80640,16.13540,0.04760,1.20520,74.67550,3.37240,-31.34810,1.06530,1.56050,32.56660,-0.05790,-0.10160
2020-12-31,1630.10000,507.70010,1122.40000,729.49990,904.59990,217.80030,181.90000,399.70000,68.90000,330.80000,330.80000,,211.10000,271.00030,217.80050,459.50000,462.50000,0.45000,0.45000,1.81610,0.37270,0.59400,68.85470,13.36120,13.36120,24.52000,12.95010,0.04470,1.58880,56.64680,3.06340,-23.41120,0.90620,1.40140,32.25640,1.2303,1.1405
2020-09-30,1497.60000,480.80000,1016.80000,677.30000,748.30000,268.49990,118.10000,386.60000,91.90000,294.70000,294.70000,,191.70000,320.09990,268.49990,461.10000,463.50000,0.42000,0.41000,1.76180,0.37740,0.60620,67.89530,17.92870,17.92870,25.81460,12.80050,0.04160,1.26750,71.00360,2.85010,-17.39570,0.81780,1.27860,31.24450,0.8664,0.8095
2020-06-30,1419.00000,444.00000,975.00000,786.20000,857.90000,117.10000,-11.70000,105.40000,43.40000,62.00000,62.00000,,40.50000,167.40000,117.10000,460.10000,463.10000,0.09000,0.09000,1.75600,0.38260,0.61960,68.71040,8.25230,8.25230,7.42780,2.85410,0.03990,1.32140,68.11210,0.62270,-3.15730,0.17430,0.27410,30.41750,0.7312,0.6711
2020-03-31,1598.90000,515.10000,1083.80000,691.30000,766.80000,317.00000,-139.60000,177.40000,57.40000,120.00000,120.00000,,81.50000,365.40000,317.00000,455.70000,458.90000,0.18000,0.18000,1.70870,0.38590,0.62840,67.78410,19.82610,19.82610,11.09510,5.09730,0.04320,1.25500,71.71180,1.20820,-6.22790,0.32420,0.52850,30.38220,-0.16780,-0.20960
2019-12-31,1742.80000,528.10000,1214.70000,763.60020,900.10000,314.59970,8.40000,323.00010,80.40000,242.60010,242.60010,,179.80000,367.09970,314.59970,437.80000,440.50000,0.40000,0.39000,1.61650,0.36740,0.58070,69.69820,18.05140,18.05140,18.53340,10.31670,0.04420,1.46310,61.51480,2.35360,-15.65770,0.61540,1.07190,31.58680,1.1013,0.9811
2019-09-30,1720.60000,545.10000,1175.50000,714.90000,900.40000,275.10000,41.50000,316.60000,74.00000,242.60000,242.60000,,167.10000,323.60000,275.10000,462.80000,466.90000,0.36000,0.36000,1.57340,0.35790,0.55730,68.31920,15.98860,15.98860,18.40060,9.71170,0.04540,1.44430,62.31370,2.43790,-14.20040,0.64030,1.11580,30.75920,0.6327,0.5837
2019-06-30,1439.40000,451.80000,987.60000,664.40000,969.30000,18.30010,58.20000,76.50000,14.50000,62.00000,62.00000,,40.10000,58.60010,18.30010,431.60000,433.80000,0.09000,0.09000,1.44600,0.33700,0.50840,68.61190,1.27140,1.27140,5.31470,2.78590,0.03740,1.24030,72.56150,0.60260,-4.22660,0.16100,0.28740,30.43790,1.1004,1.04
2019-03-31,1214.60000,368.00000,846.60000,600.30000,646.40000,200.20000,56.60000,256.80000,66.20000,190.60000,190.60000,,177.70000,236.50000,200.20000,401.60000,401.90000,0.44000,0.44000,1.51570,0.46170,0.85770,69.70200,16.48280,16.48280,21.14280,14.63030,0.03770,0.99960,90.03710,2.11560,-51.55540,0.59180,1.13880,22.47850,-0.29960,-0.35210
2018-12-31,1255.90000,372.19990,883.70020,591.50000,653.30010,230.39990,-82.40000,148.00000,53.20000,94.80000,94.80000,,114.20000,266.89990,230.39980,412.40000,412.50000,0.28000,0.28000,1.58310,0.46070,0.85440,70.36390,18.34540,18.34540,11.78440,9.09310,0.04050,1.38610,64.93270,1.06090,-23.87920,0.30600,0.57210,22.50370,0.4115,0.3278
2018-09-30,1341.80000,408.00000,933.80000,578.60000,611.70000,322.10010,20.20000,342.30000,61.10000,281.20000,281.20000,,269.60000,361.70010,322.10010,414.30000,414.40000,0.65000,0.65000,1.55090,0.45030,0.81930,69.59310,24.00510,24.00510,25.51050,20.09240,0.04130,0.91540,98.31720,3.01760,-188.47280,0.86510,1.65860,22.65690,0.6395,0.5862
2018-06-30,1360.60000,408.90000,951.70000,596.90000,620.40000,331.29990,-17.10000,314.20000,72.30000,241.90000,241.90000,,245.10000,363.69990,331.29990,413.90000,414.10000,0.59000,0.59000,1.50920,0.46590,0.87240,69.94710,24.34960,24.34960,23.09280,18.01410,0.04190,0.80810,111.37220,2.64770,-73.34730,0.74520,1.41410,22.24000,1.085,1.0235
2018-03-31,1355.80000,419.10000,936.70010,597.10000,615.60000,321.10010,12.50000,333.60000,68.40000,265.20000,265.20000,,253.90000,354.70010,321.10010,411.30000,411.80000,0.62000,0.62000,1.53670,0.41720,0.71590,69.08840,23.68340,23.68340,24.60540,18.72700,0.04290,0.85270,105.55320,2.88570,25.83790,0.83870,1.68180,22.37100,-0.12680,-0.17680
2017-12-31,1375.60000,390.90000,984.69980,540.30000,642.10000,342.59990,56.80000,399.40000,-23.20000,422.60000,422.60000,,421.80000,377.19990,342.59990,409.40000,409.90000,1.00000,1.00000,1.50420,0.43430,0.76770,71.58330,24.90550,24.90550,29.03460,30.66300,0.04340,0.88870,101.26640,4.71880,52.41870,1.33440,2.66940,21.99850,0.9415,0.8705
2017-09-30,1337.70000,380.40000,957.29990,597.00000,597.00000,360.29990,37.40000,397.70000,123.10000,274.60000,274.60000,,267.50000,389.99990,360.29990,410.00000,410.50000,0.65000,0.65000,1.50380,0.42810,0.74850,71.56310,26.93430,26.93430,29.73010,19.99700,0.04400,0.92380,97.42100,3.21210,66.29630,0.90410,1.83710,20.99930,0.92,0.8691
2017-06-30,1254.40000,365.90000,888.50000,570.20000,570.20000,318.30000,23.90000,342.20000,92.60000,249.60000,249.60000,,232.40000,344.50010,318.30000,397.50000,397.90000,0.58000,0.58000,1.54240,0.42350,0.73460,70.83070,25.37470,25.37470,27.28000,18.52680,0.04440,0.75780,118.76350,3.05360,49.18230,0.88360,1.76040,20.08850,0.6435,0.5614
2017-03-31,1192.60000,349.30000,843.30000,585.40000,585.40000,257.90000,32.00000,289.90000,75.70000,214.20000,214.20000,,205.60000,284.20000,257.90000,395.50000,395.80000,0.52000,0.52000,1.63340,0.44840,0.81280,70.71110,21.62500,21.62500,24.30820,17.23970,0.04480,0.73920,121.74830,2.73450,80.98270,0.80530,1.50850,19.25570,0.31960,0.25110
2016-12-31,1194.70000,349.49990,845.20000,506.00020,575.00000,270.20000,40.80000,310.99990,92.90000,218.10000,218.10000,,219.90000,295.90000,270.20000,402.60000,402.90000,0.56000,0.56000,1.70490,0.46080,0.85470,70.74580,22.61660,22.61660,26.03160,18.40630,0.04640,0.90280,99.68780,2.86530,262.13720,0.84750,1.54490,18.85040,0.1705,0.0568
2016-09-30,1201.60000,362.10000,839.50000,533.20000,533.20000,306.30000,39.40000,345.70000,89.80000,255.90000,255.90000,,233.90000,331.90000,306.30000,400.20000,400.50000,0.58000,0.58000,1.69340,0.43130,0.75830,69.86520,25.49100,25.49100,28.77000,19.46570,0.04980,0.95120,94.62140,3.27060,147.23920,1.06020,1.86010,19.15370,0.9274,0.8351
2016-06-30,1189.40000,348.40000,841.00000,539.50000,539.50000,301.50000,18.70000,320.20000,83.70000,236.50000,236.50000,,218.80000,326.70000,301.50000,406.40000,406.60000,0.54000,0.54000,1.66950,0.42020,0.72470,70.70790,25.34890,25.34890,26.92110,18.39580,0.05060,0.62560,143.86830,3.05950,2210.24000,1.00630,1.77390,18.85850,0.6042,0.5074
2016-03-31,1148.70000,347.20000,801.49990,527.10000,527.10000,274.40000,-44.70000,229.70000,71.90000,157.80000,157.80000,,156.80000,299.10000,274.40000,407.70000,407.90000,0.38000,0.38000,1.68620,0.39200,0.64480,69.77450,23.88790,23.88790,19.99650,13.65020,0.05070,0.71310,126.20530,1.98180,51.08460,0.69640,1.20490,19.08100,-0.07890,-0.14270
2015-12-31,1239.70000,375.20010,864.49980,560.90000,560.89990,303.59990,-21.90000,281.70000,86.90000,194.79990,194.79990,,196.90000,328.59990,303.59990,418.00000,418.40000,0.48000,0.48000,2.09020,0.46340,0.86360,69.73460,24.48980,24.48980,22.72320,15.88290,0.04940,0.97780,92.04730,2.24020,16.70670,0.77690,1.20210,20.82800,1.3687,1.2818
2015-09-30,1273.50000,392.30000,881.20000,528.50000,528.50000,352.70000,-11.00000,341.70000,100.40000,241.30000,241.30000,,243.00000,375.30000,352.70000,418.00000,418.30000,0.58000,0.58000,2.12640,0.45380,0.83100,69.19510,27.69530,27.69530,26.83160,19.08130,0.05100,0.77440,116.22620,2.72480,19.63550,0.96670,1.48810,20.89130,0.2396,0.1487
2015-06-30,1318.10000,413.30000,904.80000,540.80000,540.80000,364.00000,-10.60000,353.40000,109.40000,244.00000,244.00000,,250.70000,387.30000,364.00000,420.90000,421.20000,0.60000,0.60000,2.46510,0.43620,0.77380,68.64430,27.61550,27.61550,26.81130,19.01980,0.05760,0.75050,119.92030,2.68570,19.12980,1.06560,1.51410,21.19220,1.2223,1.1572
2015-03-31,1291.60000,399.10000,892.50000,554.40000,554.40000,338.10000,47.20000,385.30000,101.30000,284.00000,284.00000,,252.90000,360.80000,338.10000,420.90000,421.20000,0.60000,0.60000,2.68530,0.44380,0.79800,69.10030,26.17680,26.17680,29.83120,19.58040,0.05880,0.64430,139.68950,3.20080,24.13530,1.29320,1.78020,20.60090,-0.13370,-0.18830
2014-12-31,1276.70000,394.50000,882.20020,534.00000,533.99980,348.20040,-21.60000,326.60000,99.70000,226.90000,226.90000,-1.00000,256.10000,370.20040,348.20010,422.60000,423.20000,0.62000,0.62000,3.15160,0.42450,0.73760,69.10000,27.27350,27.27350,25.58160,20.05950,0.06240,0.88680,101.48350,2.48800,17.53880,1.10950,1.43190,21.21380,0.4319,0.322
2014-09-30,1311.00000,420.20000,890.80000,561.20000,561.20000,329.60000,17.50000,347.10000,94.90000,252.20000,252.20000,-0.60000,249.10000,351.20000,329.60000,422.60000,423.10000,0.59000,0.59000,3.05230,0.40800,0.68930,67.94810,25.14110,25.14110,26.47600,19.00080,0.06530,0.79460,113.25860,2.75960,21.61470,1.25590,1.63360,21.21430,1.1079,1.0204
2014-06-30,1289.90000,410.60000,879.30000,524.50000,524.50000,354.80000,68.80000,423.60000,107.00000,316.60000,316.60000,0.20000,266.90000,377.20000,354.80000,423.70000,424.40000,0.63000,0.63000,2.82080,0.38720,0.63180,68.16810,27.50600,27.50600,32.83980,20.69150,0.06480,0.69040,130.35660,3.39590,27.66270,1.59100,2.08110,21.59580,1.7978,1.7294
2014-03-31,1269.50000,405.40000,864.10000,619.80000,619.80000,244.30000,53.50000,297.80000,89.00000,208.80000,208.80000,-2.00000,187.80000,267.70000,244.30000,436.80000,437.40000,0.43000,0.43000,2.55470,0.41630,0.71320,68.06620,19.24380,19.24380,23.45810,14.79320,0.06240,0.57060,157.73930,2.34460,25.02390,1.02620,1.36860,20.58120,-0.50110,-0.55010
2013-12-31,1225.10000,396.19990,828.90010,535.60000,535.60000,293.30020,45.30000,338.60000,74.20000,264.40000,264.40000,66.40000,255.30000,315.70020,293.30000,432.20000,433.20000,0.64000,0.65000,2.83790,0.39130,0.64280,67.65980,23.94090,23.94090,27.63860,20.83910,0.06360,0.82140,109.57060,2.94520,31.24190,1.37200,1.79280,20.72800,0.4866,0.4323
2013-09-30,1171.80000,380.90000,790.90000,504.90000,504.90000,286.00010,57.00000,343.00000,92.90000,250.10000,250.10000,-1.40000,228.10000,307.80000,286.00010,447.90000,448.80000,0.51000,0.51000,2.59010,0.37150,0.59110,67.49450,24.40690,24.40690,29.27120,19.46580,0.06250,0.76050,118.34870,2.74250,26.26550,1.33290,1.72360,20.57630,0.7465,0.6868
2013-06-30,1135.50000,366.00000,769.50000,493.80000,495.60000,273.90000,17.90000,291.80000,83.50000,208.30000,208.30000,-4.60000,202.60000,295.80000,273.90000,449.10000,450.10000,0.45000,0.45000,1.46330,0.37640,0.62710,67.76750,24.12150,24.12150,25.69790,17.84240,0.06260,0.68540,131.31040,2.37950,28.00480,1.14840,1.48380,19.76970,1.6472,1.5979
2013-03-31,1112.20000,346.10000,766.10000,497.70000,499.10010,266.99990,14.80000,281.80000,86.30000,195.50000,195.50000,4.10000,222.20000,289.29990,266.99990,447.80000,449.00000,0.50000,0.49000,1.49150,0.39350,0.64890,68.88150,24.00650,24.00650,25.33720,19.97840,0.06000,0.73150,123.03180,2.21170,29.22270,1.05480,1.34130,19.88120,-1.07930,-1.11960
2012-12-31,1021.00000,349.29990,671.70010,466.99980,469.59990,202.10020,-32.70000,169.40000,54.30000,115.10000,115.10000,12.90000,158.70000,224.60020,202.10020,452.30000,453.80000,0.35000,0.34000,2.84250,0.35980,0.56200,65.78840,19.79430,19.79430,16.59160,15.54360,0.05840,0.94220,95.51810,1.27200,16.14080,0.65800,0.81430,20.50070,1.1038,1.036
2012-09-30,1013.90000,326.20000,687.70000,473.80000,476.80000,210.90000,15.10000,226.00000,72.30000,153.70000,153.70000,3.20000,170.60000,232.50000,210.90000,451.30000,452.80000,0.38000,0.38000,1.30660,0.34320,0.55890,67.82720,20.80090,20.80090,22.29020,16.82610,0.05680,0.95610,94.12760,1.67110,17.83680,0.86050,1.09750,20.71490,0.1587,0.0893
2012-06-30,981.80000,315.60000,666.20000,465.30000,466.40000,199.80000,87.00000,286.80000,61.20000,225.60000,225.60000,2.00000,153.90000,226.40000,199.80000,453.80000,455.30000,0.34000,0.34000,1.34800,0.39990,0.70310,67.85500,20.35040,20.35040,29.21170,15.67530,0.05270,0.98160,91.68670,2.47400,25.05550,1.21210,1.48450,20.48250,0.8901,0.8489
2012-03-31,1033.70000,317.10000,716.60000,485.30000,486.80000,229.79990,-81.40000,148.40000,73.60000,74.80000,74.80000,,193.90000,254.09990,229.79990,454.30000,455.90000,0.43000,0.43000,1.18960,0.40130,0.73030,69.32380,22.23080,22.23080,14.35620,18.75790,0.05350,0.80890,111.26150,0.81890,9.07880,0.38700,0.49030,20.37930,-0.34720,-0.38630
2011-12-31,887.20000,298.70000,588.49990,387.40000,392.89990,195.60000,174.30000,369.90000,69.90000,300.00000,300.00000,,202.30000,217.70000,195.60010,462.90000,464.70000,0.45000,0.44000,1.28900,0.41870,0.74390,66.33230,22.04690,22.04690,41.69300,22.80210,0.04590,0.91720,98.12560,3.28310,33.07970,1.55060,1.90840,20.48790,0.6836,0.5845
2011-09-30,997.80000,314.40000,683.40000,450.90000,455.60010,227.79990,-85.30000,142.50000,59.10000,83.40000,83.40000,,166.90000,263.09990,227.79990,459.50000,461.00000,0.36000,0.36000,1.27920,0.43980,0.80910,68.49070,22.83020,22.83020,14.28140,16.72680,0.05060,0.88590,101.59050,0.93000,10.33970,0.42250,0.52100,19.88360,1.0802,1.0632
2011-06-30,1070.00000,341.80000,728.20000,483.90000,495.19990,233.00010,-28.20000,204.80000,75.40000,129.40000,129.40000,,183.00000,265.10010,233.00010,465.50000,467.40000,0.39000,0.39000,1.32520,0.45440,0.85630,68.05610,21.77570,21.77570,19.14020,17.10280,0.05120,0.84290,106.77200,1.40690,16.40880,0.61870,0.76750,20.39880,0.535,0.492
2011-03-31,1027.30000,324.50000,702.80000,469.20000,477.10000,225.70000,-50.80000,174.90000,75.60000,99.30000,99.30000,,177.50000,253.60000,225.70000,469.90000,472.10000,0.38000,0.38000,1.32300,0.44750,0.80990,68.41240,21.97020,21.97020,17.02520,17.27830,0.04860,0.67910,132.52510,1.05490,9.82590,0.46980,0.58290,20.37050,-0.22260,-0.26670
2010-12-31,1028.50000,328.20000,700.30000,474.90010,501.60020,198.69990,13.70010,212.40000,55.70000,156.70000,156.70000,,175.20000,229.99990,198.69980,460.40000,463.20000,0.38000,0.39000,1.30940,0.43410,0.76710,68.08950,19.31940,19.31940,20.65140,17.03450,0.05030,0.93760,95.98540,1.67400,15.01680,0.76650,0.94730,20.34540,0.0349,-0.0388
2010-09-30,953.10000,291.70000,661.40000,451.70000,478.50000,182.90000,-101.00000,81.90000,54.50000,27.40000,27.40000,,154.70000,209.20000,182.90000,476.60000,479.10000,0.32000,0.32000,1.25630,0.44310,0.79560,69.39460,19.19000,19.19000,8.59300,16.23130,0.04780,0.59520,151.19920,0.30970,4.37770,0.13740,0.17250,19.14760,0.9223,0.8805
2010-06-30,787.00000,238.30000,548.70000,398.00000,477.30000,71.40000,203.50000,274.90000,36.70000,238.20000,238.20000,,40.80000,92.20000,71.40000,455.00000,457.80000,0.09000,0.09000,1.31820,0.43530,0.77100,69.72050,9.07240,9.07240,34.93010,5.18420,0.04160,0.70790,127.13210,2.70060,29.46560,1.26010,1.52490,18.84230,0.2616,0.2186
2010-03-31,719.10000,195.60000,523.50000,369.40000,386.60000,136.90000,127.70000,264.60000,50.10000,214.50000,214.50000,,95.00000,155.20000,136.90000,439.00000,442.40000,0.22000,0.21000,1.34960,0.42300,0.73300,72.79930,19.03770,19.03770,36.79600,13.21100,0.04280,0.63740,141.18900,2.68090,14.90410,1.27740,1.54700,18.33810,-0.40010,-0.43510
2009-12-31,747.80000,239.00000,508.80000,338.50000,348.30000,160.50000,21.90000,182.40000,48.20000,134.20000,134.20000,,110.90000,185.40000,160.50010,417.20000,423.60000,0.27000,0.26000,1.35790,0.08910,0.09790,68.03960,21.46300,21.46300,24.39160,14.83020,0.06850,1.11210,80.92540,1.76100,13.23340,1.23010,1.60400,17.66530,0.4875,0.4489
2009-09-30,705.80000,183.50000,522.30000,369.70000,370.70000,151.60000,-3.20000,148.40000,43.70000,104.70000,104.70000,,105.20000,171.60000,151.60000,431.60000,437.70000,0.24000,0.24000,1.29740,0.09130,0.14010,74.00110,21.47920,21.47920,21.02580,14.90510,0.06450,0.87600,102.73870,1.41030,11.59210,0.95620,1.28150,17.31390,0.3754,0.3771
2009-06-30,625.10000,166.30000,458.80000,348.40000,348.40000,110.40000,-46.20000,64.20000,36.00000,28.20000,28.20000,,75.70000,127.10000,110.40000,410.60000,416.80000,0.18000,0.18000,1.26900,0.09380,0.14440,73.39630,17.66120,17.66120,10.27040,12.11010,0.05910,0.78050,115.31120,0.39150,3.59050,0.26660,0.35480,15.67530,0.4434,0.4156
2009-03-31,548.60000,148.20000,400.40000,338.60000,338.60000,61.80000,-99.30000,-37.50000,20.30000,-57.80000,-57.80000,,30.70000,77.80000,61.80000,394.10000,399.90000,0.08000,0.08000,1.13160,0.11780,0.18100,72.98580,11.26500,11.26500,-6.83560,5.59610,0.05900,0.81990,109.76850,-0.90840,-18.09640,-0.62110,-0.80130,14.91560,-0.45010,-0.46260
