Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.66500,2.11800,-1.45300,1.54000,7.88500,-42.91700,68.68900,-70.14200,7.04100,-63.10100,-0.87600,-62.22500,-62.22500,-2.36800,-63.00700,-64.46200,-70.14200,11.69200,11.69200,-5.39000,-5.39000,0.42220,0.06740,0.78090,-218.49620,-10547.67000,-10547.67000,-9488.87200,-9474.73600,0.00440,0.12620,0.21690,414.94740,-409.83360,115.01630,-41.13130,-250.84660,1.94000,468.6546,470.3098
2023-06-30,8.18300,7.49400,0.68900,3.40800,23.62600,-3.19700,35.88200,-35.19300,0.39300,-34.80000,-0.46700,-34.33300,-34.33300,-2.75600,-35.49700,-29.54400,-35.19300,0.08220,0.08220,-432.50000,-432.50000,0.50840,0.01970,0.18950,8.41990,-430.07460,-430.07460,-425.27190,-433.78960,0.02800,0.32690,1.24820,72.10560,-43.39030,30.82900,-11.73230,-37.18030,1030.82600,-468.8493,-470.4819
2023-03-31,10.56200,11.13100,-0.56900,4.62500,46.24500,12.59600,86.89700,-87.46600,1.37300,-86.09300,-2.98500,-83.10800,-85.89200,,-84.31700,-82.63500,-87.46600,5.84800,5.84800,-15.00000,-15.00000,0.58930,0.01780,0.11250,-5.38720,-828.11960,-828.11960,-815.12020,-798.30520,0.03330,0.40690,1.54530,58.24180,-95.66940,83.59810,-27.09630,-80.56580,16.56760,-3.63390,-3.65650
2022-12-31,57.93900,57.62700,0.31200,1.36400,46.77600,-92.07700,182.01100,-181.69900,4.54400,-177.15500,-6.89700,-170.25800,-182.92000,,-156.99900,-177.52100,-181.69900,4.10160,4.10160,1139.47000,1139.47000,1.48370,0.01320,0.09360,0.53850,-313.60390,-313.60390,-305.76120,-270.97290,0.23860,2.48480,13.57200,6.63130,-134.05550,-280.69860,-75.33740,-123.16190,30.62330,-4.0385,-3.9617
2022-09-30,8.22100,8.87800,-0.65700,0.83000,31.02400,-0.29800,33.80400,-34.46100,1.25600,-33.20500,-0.31200,-32.89300,-33.32200,-5.53100,-37.41400,-32.99800,-34.46100,3.95200,3.95200,-9.47000,-9.47000,2.74420,0.00980,0.05230,-7.99170,-419.18260,-419.18260,-403.90470,-455.10280,0.02220,0.30060,1.37020,65.68540,-11.78970,-24.40420,-8.99820,-11.62220,68.62290,2558.0134,2661.7804
2022-06-30,9.38500,9.87500,-0.49000,0.68000,33.78300,-0.32000,36.55600,-37.04600,0.72900,-36.31700,-0.12400,-36.19300,-36.78200,-2.49100,-37.76700,-35.78300,-37.04600,0.03190,0.03190,-1186.25000,-1186.25000,2.59470,0.00530,0.12080,-5.22110,-394.73620,-394.73620,-386.96860,-402.41870,0.02180,0.41540,1.40980,63.83910,-11.51500,-22.39750,-8.53010,-11.40860,80.61190,-2575.1314,-2680.3839
2022-03-31,25.39100,25.37100,0.02000,1.01400,37.09500,0.13100,39.34400,-39.32400,11.19200,-28.13200,-0.37800,-27.75400,-29.09200,,-28.51200,-38.03900,-39.32400,3.97890,3.97890,-7.50000,-7.50000,2.61140,0.00500,0.17530,0.07880,-154.87380,-154.87380,-110.79520,-112.29180,0.05040,1.16090,7.48330,12.02670,-7.97480,-14.49350,-5.77030,-7.90730,91.92960,-10.53560,-10.82010
2021-12-31,27.43200,27.90000,-0.46800,0.33100,33.11600,-53.50900,184.14600,-184.61400,0.98800,-183.62600,-1.81500,-181.81100,-191.27800,,-191.02100,-183.04400,-184.61400,3.58260,3.58260,-52.50000,-52.50000,3.97850,,0.15850,-1.70600,-672.98760,-672.98780,-669.38600,-696.34360,0.05790,4.53000,8.21810,10.95140,-52.35220,-62.11880,-40.40200,-52.17190,92.16010,-9.8438,-10.2707
2021-09-30,26.58100,22.63000,3.95100,0.18400,37.75000,-10.30000,55.86300,-51.91200,0.41700,-51.49500,-0.94400,-50.55100,-51.99800,,-51.81100,-50.13300,-51.91200,3.79060,3.79060,-13.75000,-13.75000,7.97800,,0.00080,14.86400,-195.29740,-195.29740,-193.72860,-194.91740,0.04460,5.92560,5.91480,15.21610,-9.76300,-14.93500,-8.72630,-9.73990,138.47890,-8.2455,-8.4281
2021-06-30,30.12800,21.09600,9.03200,0.23500,19.78000,2.40100,19.05500,-10.02300,1.95500,-8.06800,-1.68200,-6.38600,-6.84700,,-6.69500,-8.58200,-10.02300,3.46480,3.46480,-2.50000,-2.50000,3.49520,,0.15260,29.97880,-33.26810,-33.26810,-26.77910,-22.22190,0.04350,5.90430,7.45930,12.06550,-1.24930,-2.00020,-0.98770,-1.26710,144.83850,-3.8147,-3.9385
