Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4.24710,4.77050,-0.52340,0.96310,0.96310,-1.48650,0.07100,-1.41550,-0.37270,-1.04280,-1.04280,-1.04280,-1.35480,-1.48650,14.52600,14.52600,-0.07000,-0.07000,3.98720,,0.00130,-12.32440,-35.00010,-35.00010,-33.32900,-24.55410,0.22090,1.07600,1.05730,85.12070,-6.75020,-6.75020,-5.42510,-6.75020,1.06350,-0.0817,-0.0871
2024-06-30,5.03030,5.26030,-0.23000,1.08500,1.08500,-1.31500,0.09090,-1.22410,-0.26980,-0.95430,-0.95430,-0.95430,-1.17840,-1.31500,14.51900,14.51900,-0.07000,-0.07000,4.49670,,0.00190,-4.57210,-26.14130,-26.14130,-24.33520,-18.97110,0.25040,1.27630,1.18010,76.26520,-5.80520,-5.80520,-4.75060,-5.80520,1.13220,-0.0722,-0.1102
2024-03-31,5.91260,5.00630,0.90630,1.16590,1.16590,-0.25960,0.07920,-0.18040,-0.03730,-0.14320,-0.14320,-0.14320,-0.15820,-0.25960,14.51900,14.51900,-0.01000,-0.01000,4.78880,,0.00250,15.32840,-4.39080,-4.39080,-3.05180,-2.42110,0.27930,1.08560,1.52540,59.00100,-0.82560,-0.82560,-0.67610,-0.82560,1.19430,0.00890,-0.00930
2023-12-31,6.74720,5.59860,1.14860,1.00490,1.00500,0.14360,0.08080,0.22450,0.08490,0.13950,0.13950,0.13950,0.26940,0.14360,14.49600,14.62900,0.01000,0.01000,4.45940,0.00050,0.00320,17.02310,2.12880,2.12880,3.32670,2.06770,0.31230,1.22190,1.50860,59.65600,0.80540,0.80540,0.64580,0.80500,1.19310,0.0135,0.0031
2023-09-30,6.28500,5.04920,1.23590,1.10520,1.10520,0.13060,0.07700,0.20760,0.03650,0.17110,0.17110,0.17110,0.24100,0.13060,14.51700,14.63600,0.01000,0.01000,3.71190,0.00050,0.00390,19.66360,2.07850,2.07850,3.30290,2.72200,0.27920,1.04580,1.25110,71.93500,0.99740,0.99740,0.76000,0.99690,1.18140,0.0159,0.0069
2023-06-30,7.41810,5.22190,2.19630,1.46530,1.46530,0.73090,0.07970,0.81060,0.21010,0.60050,0.60050,0.60050,0.85930,0.73090,14.49400,14.62200,0.04000,0.04000,3.59670,0.00120,0.00460,29.60660,9.85300,9.85300,10.92680,8.09510,0.32960,1.08480,1.44060,62.47230,3.54350,3.54350,2.66840,3.53920,1.16780,0.1063,0.0887
2023-03-31,7.10030,4.85560,2.24470,1.55050,1.55050,0.69420,0.01560,0.70980,0.25060,0.45920,0.45920,0.45920,0.81880,0.69420,14.45200,14.64000,0.03000,0.03000,3.69750,0.00270,0.00540,31.61440,9.77680,9.77680,9.99640,6.46740,0.33130,1.03470,1.31130,68.63630,2.81640,2.81640,2.14260,2.80890,1.12780,-0.04910,-0.06120
2022-12-31,6.11540,4.48960,1.62570,1.31650,1.31660,0.30920,0.00990,0.31900,0.05010,0.26900,0.26900,0.26900,0.43850,0.30920,14.42400,14.67600,0.02000,0.02000,3.31210,0.00350,0.00630,26.58410,5.05580,5.05580,5.21720,4.39860,0.28210,0.92080,1.37000,65.69170,1.71270,1.71270,1.24070,1.70680,1.08690,0.1826,0.1796
2022-09-30,6.74810,4.86490,1.88320,1.17460,1.17460,0.70870,0.64370,1.35240,0.36450,0.98790,0.98790,0.98790,0.81350,0.70870,14.43400,14.68600,0.07000,0.07000,3.43520,0.00430,0.00710,27.90770,10.50160,10.50160,20.04060,14.63910,0.32800,0.99920,1.15630,77.83160,6.43570,6.43570,4.80170,6.40810,1.06340,0.0451,0.0382
2022-06-30,7.07070,5.24210,1.82860,1.15920,1.15920,0.66950,0.00160,0.67110,0.21600,0.45510,0.45510,0.45510,0.77600,0.66950,14.43200,14.70900,0.03000,0.03000,3.45280,0.00530,0.00870,25.86200,9.46830,9.46830,9.49090,6.43650,0.37180,1.12350,1.55850,57.74890,3.17330,3.17330,2.39330,3.15640,0.99360,0.0402,0.0268
