Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,89.24440,24.51910,64.72530,6.42160,-2.44210,34.88000,29.84530,14.12110,43.96640,10.08800,33.87840,33.87840,33.87840,56.73430,29.84530,198.17700,200.72400,0.17000,0.17000,0.54120,0.31560,0.46320,72.52590,33.44220,33.44220,49.26510,37.96140,0.06380,5.29800,2.36480,38.05780,3.97960,3.97960,2.42030,2.72380,4.29530,0.2551,0.0723
2024-06-30,99.13940,22.93630,76.20310,7.71350,-1.62000,34.38510,41.81790,-12.57850,29.23950,6.82050,22.41900,22.41900,22.41900,67.73900,41.81790,197.97700,200.42900,0.11000,0.11000,0.50470,0.33280,0.50160,76.86460,42.18100,42.18100,29.49330,22.61360,0.07130,3.97070,2.29080,39.28710,2.74270,2.74270,1.61320,1.83000,4.12490,0.2513,0.0685
2024-03-31,94.50310,22.78870,71.71440,7.46920,-2.48680,34.09930,37.61510,-30.37090,7.24430,1.72890,5.51540,5.51540,5.51540,62.62920,37.61510,197.39000,199.30500,0.03000,0.03000,0.49540,0.34780,0.53450,75.88570,39.80300,39.80300,7.66560,5.83620,0.06820,3.82010,2.04330,44.04600,0.69550,0.69550,0.39830,0.45360,4.00640,0.22670,0.02850
2023-12-31,99.94270,23.69390,76.24890,8.16480,-2.27570,35.34890,40.89990,17.86120,58.75940,7.86290,50.89650,50.89650,50.89650,66.67810,40.89990,190.58900,195.36500,0.26000,0.26000,0.49130,0.35130,0.54340,76.29260,40.92340,40.92330,58.79310,50.92570,0.07260,3.86090,2.41480,37.26990,6.47060,6.47060,3.69750,4.19770,3.99610,0.2853,0.0763
2023-09-30,93.68180,22.76860,70.91320,7.08360,-1.91290,31.33970,39.57350,-50.52410,-10.95060,-3.41130,-7.53920,-7.53920,-7.53920,62.82100,39.57350,195.36100,195.36100,-0.04000,-0.04000,0.38600,0.36890,0.58690,75.69580,42.24250,42.24250,-11.68910,-8.04770,0.06870,4.10330,1.90950,47.13400,-1.02790,-1.02790,-0.55300,-0.64870,3.75400,0.2847,0.0922
2023-06-30,79.34860,19.95020,59.39830,6.81020,-1.78410,29.74120,29.65720,-7.22190,22.43530,-6.35630,28.79160,28.79160,28.79160,51.67050,29.65720,193.07800,195.86700,0.15000,0.15000,0.54590,0.35000,0.54130,74.85750,37.37590,37.37590,28.27440,36.28500,0.06190,2.72270,2.28920,39.31490,3.89690,3.89690,2.24580,2.53310,3.78210,0.2147,0.0768
2023-03-31,88.08290,21.88080,66.20210,7.13010,-1.78460,30.55230,35.64990,-0.90580,34.74570,2.02990,32.71580,32.71580,32.71580,58.14190,35.64990,177.98400,190.13900,0.18000,0.17000,0.52950,0.37690,0.60590,75.15880,40.47310,40.47310,39.44660,37.14200,0.06870,2.48420,2.20200,40.87200,4.67870,4.67870,2.55310,2.91540,3.87120,0.22970,0.03510
2022-12-31,99.69770,22.59830,77.09940,8.34690,-1.66700,31.26540,45.83400,-28.79940,17.03470,2.54200,14.49270,14.49270,14.49270,67.94220,45.83400,121.26400,141.75500,0.03000,0.11000,0.44550,0.38630,0.63120,77.33320,45.97300,45.97300,17.08630,14.53660,0.07860,2.44290,2.29550,39.20780,2.19220,2.19220,1.14210,1.34550,3.76630,0.511,0.1465
2022-09-30,94.40900,17.59260,76.81630,7.39380,-1.28300,23.24450,53.57190,25.82980,79.40170,4.31580,75.08590,75.08590,75.08590,68.99140,53.57190,115.37600,151.75500,0.65000,0.49000,0.51460,0.40350,0.67830,81.36550,56.74450,56.74450,84.10400,79.53260,0.07540,,1.97670,45.53100,14.83410,11.65880,6.00060,6.95500,4.89430,0.3796,0.205
2022-06-30,84.96190,12.45890,72.50300,5.83230,-1.58220,18.35000,54.15300,-10.73630,43.41660,1.47220,41.94440,41.94440,41.94440,65.09140,54.15300,106.39100,130.59800,0.39000,0.32000,0.48320,0.43050,0.75970,85.33590,63.73790,63.73790,51.10130,49.36850,0.11400,,2.08000,43.26920,11.71610,11.71610,5.62830,6.67190,3.33850,0.3019,0.031
2022-03-31,68.18100,12.17150,56.00950,5.52230,-2.33240,17.82420,38.18530,-30.99450,7.19080,0.07880,7.11200,7.11200,7.11200,48.16590,38.18530,100.19300,124.00400,0.07000,0.06000,0.40310,0.47540,0.90790,82.14820,56.00570,56.00570,10.54660,10.43110,0.09680,,1.86620,48.22680,2.29970,2.29970,1.01020,1.20630,3.08660,0.19710,0.08240
2021-12-31,59.66720,10.50970,49.15750,4.96470,-1.66510,17.28740,31.87010,-7.80950,24.06060,-0.05160,24.11220,24.11220,24.11220,42.51360,31.87010,99.38700,121.19300,0.24000,0.26000,0.38880,0.49130,0.96880,82.38610,53.41310,53.41310,40.32470,40.41120,0.08720,,2.25490,39.91230,8.02070,8.02070,3.52440,4.08010,3.00050,0.1916,0.0482
2021-09-30,49.37620,9.22400,40.15220,4.43330,-1.83850,15.76520,24.38700,-10.27180,14.11520,-0.04870,14.16390,14.16390,14.16390,33.86380,24.38700,99.35900,121.22100,0.14000,0.12000,0.29730,0.51730,1.07620,81.31900,49.39030,49.39030,28.58710,28.68580,0.07280,,2.24660,40.06130,5.13860,5.13860,2.08720,2.48040,2.77410,0.0861,0.0241
2021-06-30,47.76010,9.62280,38.13730,3.75720,-1.68570,14.90210,23.23530,-38.93180,-15.69650,0.19060,-15.88720,-15.88720,-15.88720,32.65760,23.23530,99.30050,99.30050,-0.16000,-0.16000,0.31680,0.53550,1.15660,79.85180,48.64990,48.64990,-32.86530,-33.26450,0.07070,,2.02460,44.45220,-6.09410,-6.09410,-2.35120,-2.83090,2.62400,0.1641,0.0531
2021-03-31,39.50250,10.07930,29.42320,2.91300,-1.94380,13.15870,16.26450,-35.33060,-19.06610,,-19.06610,-19.06610,-19.06610,24.55570,16.26450,99.09270,99.09270,-0.19000,-0.19000,0.37000,0.52530,1.10750,74.48430,41.17340,41.17340,-48.26550,-48.26550,0.05890,,1.72970,52.03290,-6.90420,-6.90420,-2.84420,-3.27760,2.78170,0.15830,0.03540
2020-12-31,31.35170,9.36310,21.98860,7.16460,-131.85760,150.39730,-128.40870,-10.69350,-139.10210,21.15210,-160.25430,-160.25430,-160.25430,-117.31740,-128.40870,72.89100,72.89100,-2.10000,-2.10000,0.56300,0.51510,1.06330,70.13530,-409.57550,-409.57540,-443.68340,-511.15080,0.04730,,1.86340,48.29930,-54.36660,-54.36670,-24.15450,-26.36230,3.43280,0.3295,0.2396
2020-09-30,31.46650,9.24670,22.21990,2.49690,-2.15400,15.70870,6.51120,-8.95930,-2.44820,-0.48660,-1.96160,-1.96160,-1.96160,17.75800,6.51120,67.98100,67.98100,-0.03000,-0.03000,1.64930,0.45420,0.83290,70.61430,20.69230,20.69230,-7.78020,-6.23390,0.03760,,2.11830,42.48700,-0.45320,-0.45320,-0.23460,-0.24740,6.36630,0.2165,0.1657
2020-06-30,10.63660,6.08010,4.55650,4.17660,-149.65610,161.40220,-156.84570,-17.27100,-174.11670,-39.11660,-135.00010,-135.00010,-135.00010,-149.08710,-156.84570,67.98080,67.98080,-1.99000,-1.99000,1.95010,0.46360,0.86500,42.83800,-1474.58600,-1474.58600,-1636.95900,-1269.20400,0.01260,,1.15910,77.64350,-31.09150,-31.09150,-15.93460,-16.67740,6.38710,0.039,-0.0549
2020-03-31,39.57030,10.29160,29.27870,3.03590,-2.24610,19.19700,10.08170,46.17230,56.25400,12.44990,43.80410,43.80410,43.80410,24.18580,10.08170,67.99380,67.99710,0.64000,0.64000,1.60400,0.39240,0.64640,73.99150,25.47800,25.47800,142.16220,110.69940,0.03910,,2.22230,40.49920,7.71220,7.71220,4.33280,4.68570,8.35350,0.40500,0.03820
2019-12-31,52.23120,7.95630,44.27490,4.57960,-6.96610,26.35290,17.92200,-10.34310,7.57890,2.55220,5.02670,5.02670,5.02670,32.77670,17.92200,66.57170,66.75700,0.07000,0.07000,0.65500,0.41210,0.70140,84.76720,34.31290,34.31290,14.51030,9.62390,0.05370,,2.11280,42.59810,0.96020,0.96020,0.51660,0.56450,7.69940,0.6745,4.0241
2019-09-30,50.33910,17.78530,32.55380,3.74590,-0.11410,18.21140,14.34240,-2.67910,11.66330,2.80530,8.85800,8.85800,8.85800,28.69380,14.34240,67.81110,67.83700,0.13000,0.13000,0.64700,0.41070,0.69740,64.66910,28.49160,28.49160,23.16940,17.59670,0.05230,,2.47770,36.32400,1.68160,1.68160,0.92000,0.99100,7.76770,0.3993,-0.1201
2019-06-30,51.33420,13.98200,37.35220,4.74310,-0.12820,19.71580,17.63640,-2.72840,14.90800,3.56540,11.34260,11.34260,11.34260,32.48090,17.63640,67.35760,67.67030,0.17000,0.17000,0.56990,0.41150,0.69970,72.76280,34.35610,34.35610,29.04110,22.09560,0.05340,,2.22520,40.44550,2.19790,2.19790,1.18000,1.29340,8.16170,0.3697,-3.9216
2019-03-31,41.79830,11.61980,30.17850,6.79800,,19.94300,10.23550,-1.10150,9.13400,4.86480,4.26930,4.26930,4.26930,23.38050,10.23550,63.23000,63.99300,0.07000,0.07000,0.39290,0.15120,0.17810,72.20030,24.48780,24.48780,21.85260,10.21400,0.04520,,1.37070,65.66120,0.89970,0.89970,0.46140,0.76370,7.50470,0.15360,-0.71500
2018-12-31,27.56190,9.38890,18.17300,3.42540,,28.15980,-9.98680,1.52900,-8.45780,-1.37850,-7.07930,-7.07930,-7.07930,0.57530,-9.98680,59.53120,60.84820,-0.12000,-0.12000,0.32450,0.07870,0.08540,65.93510,-36.23390,-36.23400,-30.68660,-25.68510,0.04860,,2.08460,43.17360,-1.53030,-1.53030,-1.24840,-1.40990,7.31610,0.3152,-0.4069
2018-09-30,32.68720,8.76900,23.91810,3.20510,,14.30320,9.61500,-3.32450,6.29060,0.59690,5.69360,5.69360,5.69360,20.71300,9.61500,60.40540,61.83040,0.09000,0.09000,0.35990,0.03580,0.03720,73.17290,29.41530,29.41530,19.24480,17.41850,0.06130,,2.42980,37.04070,1.24430,1.24430,1.06690,1.19970,7.56460,0.304,-0.434
2018-06-30,29.92490,8.06730,21.85760,3.15120,0.00000,12.46000,9.39760,-3.41870,5.97890,1.25900,4.71980,4.71980,4.71980,18.70630,9.39760,60.38800,61.96400,0.08000,0.08000,0.62100,,,73.04150,31.40380,31.40380,19.97950,15.77220,0.05940,,2.36070,38.12400,1.04680,1.04680,0.93750,1.04680,7.46660,0.7729,-0.4867
2018-03-31,29.89140,7.20780,22.68360,3.08600,,11.74850,10.93510,-2.30130,8.63390,2.96820,5.66560,5.66560,5.66560,19.59760,10.93510,56.41570,57.94940,0.10000,0.10000,2.07060,,,75.88670,36.58280,36.58280,28.88410,18.95410,0.06170,,2.12240,42.40420,1.27270,1.27270,1.17010,1.27270,7.37190,-0.23580,-0.85920
2017-12-31,23.30870,6.58700,16.72160,2.93950,,10.17110,6.55060,-4.11250,2.43810,6.94810,-4.50990,-4.50990,-4.50990,13.78210,6.55060,51.38300,52.80670,-0.10000,-0.10000,0.60120,,,71.74000,28.10370,28.10370,10.46020,-19.34880,0.05630,,1.67830,53.62430,-1.26470,-1.26470,-1.08910,-1.26470,6.57650,0.29,-0.509
2017-09-30,16.64390,5.04970,11.59420,2.36910,,7.30220,4.29210,0.15140,4.44350,1.36970,3.07380,3.07380,3.07380,9.22510,4.29210,53.01000,54.36800,0.06000,0.06000,2.29740,,,69.66040,25.78770,25.78770,26.69720,18.46780,0.04270,,1.95530,46.02890,0.85320,0.85320,0.78790,0.85320,6.65370,0.1616,-0.482
2017-06-30,14.50330,4.20550,10.29780,2.36610,,7.67620,2.62160,0.04730,2.66890,0.75820,1.91080,1.91080,1.91080,7.93160,2.62160,49.15700,50.47400,0.04000,0.04000,0.87310,,,71.00280,18.07600,18.07600,18.40220,13.17470,0.04400,,1.63760,54.95780,0.64340,0.64340,0.57910,0.64340,6.04000,0.1405,-0.857
