Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,246.00000,246.00000,101.00000,,78.00000,563.00000,641.00000,70.00000,571.00000,571.00000,,202.00000,171.00000,78.00000,75.90000,76.00000,2.66000,2.66000,1.67410,0.30360,0.43750,100.00000,31.70730,31.70730,260.56910,82.11380,0.01960,0.64910,138.65850,7.03120,10.65300,4.54400,4.89620,106.99600,1.36840,0.77630
2020-12-31,212.00000,212.00000,92.00000,,47.00000,131.00000,178.00000,18.00000,160.00000,160.00000,,64.00000,144.00000,47.00000,68.40000,68.40000,1.04000,1.13000,1.18290,0.30460,0.43960,100.00000,22.16980,22.16980,83.96230,30.18870,0.01690,0.79700,112.92450,2.07600,3.25470,1.27370,1.44370,101.54150,3.3717,1.5981
2020-09-30,240.00000,240.00000,104.00000,,68.00000,152.00000,220.00000,25.00000,195.00000,195.00000,,56.00000,161.00000,68.00000,67.70000,75.90000,0.83000,0.76000,1.32230,0.36650,0.58050,100.00000,28.33330,28.33330,91.66670,23.33330,0.01950,0.69770,129.00000,2.94960,4.97070,1.58130,1.83740,92.09590,2.9336,1.4205
2020-06-30,253.00000,253.00000,98.00000,,89.00000,51.00000,140.00000,13.00000,127.00000,127.00000,,47.00000,181.00000,89.00000,65.50000,75.80000,0.71000,0.69000,1.45820,0.39960,0.66770,100.00000,35.17790,35.17790,55.33600,18.57710,0.02060,0.73980,121.66010,2.08200,3.67900,1.03380,1.21360,95.92370,1.9054,1.103
2020-03-31,212.00000,212.00000,97.00000,,49.00000,-844.00000,-795.00000,-75.00000,-720.00000,-720.00000,,-222.00000,141.00000,49.00000,65.50000,65.50000,-3.39000,-3.39000,1.55260,0.39960,0.66760,100.00000,23.11320,23.11320,-375.00000,-104.71700,0.01720,0.66670,135.00000,-11.81100,-21.06500,-5.84370,-6.88470,95.86260,1.51150,0.71760
2019-12-31,206.00000,206.00000,95.00000,,44.00000,49.00000,93.00000,9.00000,84.00000,84.00000,,34.00000,137.00000,44.00000,58.80000,58.80000,0.57000,0.57000,1.43850,0.36900,0.58650,100.00000,21.35920,21.35920,45.14560,16.50490,0.01680,0.76580,117.52430,1.22040,2.01200,0.68540,0.75010,107.87790,1.6774,0.7468
2019-09-30,253.00000,253.00000,97.00000,,88.00000,-349.00000,-261.00000,-18.00000,-243.00000,-243.00000,,-72.00000,181.00000,88.00000,59.90000,59.90000,-1.21000,-1.21000,1.60000,0.37580,0.66350,100.00000,34.78260,34.78260,-103.16200,-28.45850,0.02180,0.31700,283.87350,-4.18170,-7.46540,-2.09570,-2.45580,101.57890,1.8938,1.3495
2019-06-30,219.00000,219.00000,89.00000,,67.00000,-201.00000,-134.00000,-10.00000,-124.00000,-124.00000,,-28.00000,142.00000,67.00000,56.20000,56.20000,-0.49000,-0.49000,1.37500,0.36120,0.65770,100.00000,30.59360,30.59360,-61.18720,-12.78540,0.01860,0.21830,412.19180,-2.08330,-3.45310,-1.05370,-1.21860,115.65840,1.9745,1.9212
2019-03-31,177.00000,177.00000,82.00000,,34.00000,-162.00000,-128.00000,-7.00000,-121.00000,-121.00000,,-22.00000,104.00000,34.00000,56.10000,56.10000,-0.38000,-0.38000,0.37730,0.33720,0.63850,100.00000,19.20900,19.20900,-72.31640,-12.42940,0.01900,1.29200,69.66100,-2.52240,-3.44430,-1.30210,-1.50050,95.10680,0.33870,0.28520
2018-12-31,156.00000,156.00000,73.00000,,31.00000,-154.00000,-123.00000,-7.00000,-116.00000,-116.00000,,-22.00000,82.00000,31.00000,54.90000,74.60000,-0.42000,-0.31000,0.39580,0.33000,0.62030,100.00000,19.87180,19.87180,-78.84620,-14.10260,0.01660,1.05410,85.38460,-2.32460,-3.14110,-1.23340,-1.40330,98.71660,1.2466,1.0455
2018-09-30,178.00000,178.00000,70.00000,,59.00000,66.00000,125.00000,15.00000,110.00000,110.00000,,33.00000,109.00000,59.00000,54.90000,74.60000,0.60000,0.58000,5.54400,0.46400,0.88170,100.00000,33.14610,33.14610,70.22470,18.53930,0.02270,0.20180,445.95510,3.15730,3.92860,1.40130,1.46220,72.00000,1.1329,1.0935
2018-06-30,225.00000,225.00000,68.00000,153.00000,261.00000,10.00000,271.00000,-21.00000,292.00000,292.00000,,82.00000,310.00000,261.00000,54.30000,74.00000,1.51000,1.42000,4.59020,0.47430,0.91850,100.00000,116.00000,116.00000,120.44440,36.44440,0.02890,1.00450,89.60000,8.73990,11.01060,3.74650,3.94700,71.62060,1.7568,1.7162
2018-03-31,212.00000,212.00000,67.00000,,92.00000,-92.00000,,19.00000,-19.00000,-19.00000,,74.00000,145.00000,92.00000,54.30000,74.00000,1.36000,1.22000,1.30040,0.49670,1.00420,100.00000,43.39620,43.39620,,34.90570,0.02560,1.30060,69.19810,-0.62980,-0.83330,-0.22930,-0.26820,65.65380,0.71620,0.66220
2017-12-31,198.00000,198.00000,72.00000,,69.00000,-9.00000,60.00000,116.00000,-56.00000,-56.00000,,-90.00000,126.00000,69.00000,54.20000,54.20000,-1.65000,-1.65000,1.44200,0.65480,1.94110,100.00000,34.84850,34.84850,30.30300,-45.45460,0.02350,1.14450,78.63640,-3.34130,-6.03450,-0.66470,-0.86930,40.95760,2.224,2.0832
2017-09-30,191.00000,191.00000,66.00000,,69.00000,2.00000,71.00000,21.00000,50.00000,50.00000,,1.00000,126.00000,69.00000,54.30000,54.30000,0.01000,0.01000,3.19810,0.67120,2.08820,100.00000,36.12570,36.12570,37.17280,0.52360,0.02450,0.42160,213.45550,2.40850,6.38570,0.64250,0.79200,38.23200,1.8968,1.639
2017-06-30,220.00000,220.00000,71.00000,,92.00000,-14.00000,78.00000,16.00000,62.00000,62.00000,,13.00000,148.00000,92.00000,54.30000,54.30000,0.24000,0.24000,1.77830,0.65100,1.90740,100.00000,41.81820,41.81820,35.45450,5.90910,0.02940,1.27910,70.36360,2.94540,7.68280,0.82900,1.02800,38.76610,2.3736,2.1634
2017-03-31,198.00000,198.00000,60.00000,,82.00000,-10.00000,72.00000,14.00000,58.00000,58.00000,,12.00000,138.00000,82.00000,54.20000,54.20000,0.22000,0.22000,1.82970,0.63050,1.74690,100.00000,41.41410,41.41410,36.36360,6.06060,0.02790,1.05320,85.45450,2.68890,6.78360,0.81780,0.99350,39.79710,1.12550,-4.70480
2016-12-31,222.00000,222.00000,77.00000,,67.00000,184.00000,251.00000,32.00000,219.00000,219.00000,,43.00000,141.00000,67.00000,43.80000,43.80000,0.95000,0.95000,0.44870,0.57750,1.39750,100.00000,30.18020,30.18020,113.06310,19.36940,0.02560,1.44160,62.43240,8.53470,17.38100,2.52860,3.60550,47.34320,3.6058,-3.975
2016-09-30,191.00000,191.00000,57.00000,,80.00000,85.00000,165.00000,30.00000,135.00000,135.00000,,27.00000,134.00000,80.00000,44.30000,44.30000,0.62000,0.62000,1.36820,0.62310,1.68930,100.00000,41.88480,41.88480,86.38740,14.13610,0.02590,0.43410,207.32980,6.22410,15.73430,1.83200,2.34580,40.01850,2.0211,2.4384
2016-06-30,188.00000,188.00000,53.00000,,82.00000,-44.00000,38.00000,-3.00000,41.00000,41.00000,,8.00000,139.00000,82.00000,42.10000,42.10000,0.19000,0.19000,0.80420,0.66390,2.02200,100.00000,43.61700,43.61700,20.21280,4.25530,0.02790,1.13250,79.46810,2.31640,9.01100,0.60870,0.77840,41.84400,2.3987,-2.936
2016-03-31,171.00000,171.00000,48.00000,,73.00000,-87.00000,-14.00000,-2.00000,-12.00000,-12.00000,,5.00000,123.00000,73.00000,34.50000,34.50000,0.14000,0.14000,0.93140,0.65840,1.99270,100.00000,42.69010,42.69010,-8.18710,2.92400,0.02550,0.95530,94.21050,-0.67450,-2.60870,-0.17910,-0.23040,42.45820,1.44930,-5.71010
2015-12-31,153.00000,153.00000,43.00000,,59.00000,3.00000,62.00000,21.00000,41.00000,41.00000,,3.00000,107.00000,59.00000,22.80000,22.80000,0.17000,0.17000,0.69140,0.63800,1.82190,100.00000,38.56210,38.56210,40.52290,1.96080,0.02120,1.02000,88.23530,2.16700,7.14290,0.56730,0.78450,61.83010,4.6228,2.3999
2015-09-30,115.00000,115.00000,29.00000,,48.00000,-30.00000,18.00000,5.00000,13.00000,13.00000,,1.00000,86.00000,48.00000,22.60000,22.60000,0.05000,0.05000,4.79880,0.52040,1.14340,100.00000,41.73910,41.73910,15.65220,0.86960,0.02730,1.40240,64.17390,0.77330,0.77330,0.30830,0.37090,56.59930,1.2426,-0.2756
2015-06-30,125.00000,125.00000,30.00000,,58.00000,-22.00000,36.00000,8.00000,28.00000,28.00000,,4.00000,98.00000,58.00000,20.10000,20.10000,0.16000,0.16000,0.44910,0.69920,2.83960,100.00000,46.40000,46.40000,28.80000,3.20000,0.03360,1.40450,64.08000,3.48260,3.48260,0.75290,1.04750,37.74650,4.6272,4.0444
2015-03-31,108.00000,108.00000,27.00000,,44.00000,-20.00000,24.00000,-1.00000,25.00000,25.00000,,2.00000,81.00000,44.00000,18.70000,18.70000,0.08000,0.08000,1.13910,0.74650,3.07190,100.00000,40.74070,40.74070,22.22220,1.85190,0.03690,1.28570,70.00000,4.08500,4.08500,0.85380,1.03560,32.73080,2.13900,-2.35290
2014-12-31,104.00000,104.00000,31.00000,,40.00000,-21.00000,19.00000,-26.00000,45.00000,45.00000,,-29.00000,67.00000,40.00000,18.70000,18.70000,-1.19560,-1.19560,1.50930,0.52530,1.15920,100.00000,38.46150,38.46150,18.26920,-27.88460,0.02400,0.40000,225.00000,2.75570,2.75570,1.03760,1.30810,87.32620,2.5668,-25.8289
2014-09-30,97.00000,97.00000,20.00000,-1.00000,52.00000,-28.00000,24.00000,1.00000,23.00000,23.00000,,3.00000,78.00000,52.00000,18.70000,18.70000,0.17000,0.17000,2.25300,0.70480,2.48930,100.00000,53.60830,53.60830,24.74230,3.09280,0.03500,0.40080,224.53610,3.08310,3.08310,0.82880,0.91020,39.91440,2.3204,-2.4657
2014-06-30,99.00000,99.00000,21.00000,-1.00000,54.00000,-25.00000,29.00000,6.00000,23.00000,23.00000,,23.00000,82.00000,54.00000,19.40000,19.40000,1.18560,1.18560,1.04440,0.79360,4.67410,100.00000,54.54550,54.54550,29.29290,23.23230,0.03440,1.57050,57.30820,38.13250,4.80950,0.79960,0.99250,25.59130,4.8454,-0.1546
2014-03-31,59.00000,59.00000,12.00000,-1.00000,30.00000,-19.00000,11.00000,5.00000,6.00000,6.00000,,6.00000,48.00000,30.00000,,,,0.00000,,,,100.00000,50.84750,50.84750,18.64410,10.16950,,,,,,,,,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2013-09-30,28.00000,28.00000,8.00000,-1.00000,9.00000,-10.00000,-1.00000,1.00000,-2.00000,-2.00000,,-2.00000,19.80300,9.00000,,,,0.00000,,,,100.00000,32.14290,32.14290,-3.57140,-7.14290,,,,,,,,,0,0
2013-06-30,34.46200,34.46200,6.87300,-0.52600,18.84300,-4.93200,13.91100,6.21300,7.69800,7.69800,,7.69800,18.84300,18.84300,,,,0.00000,,,,100.00000,54.67760,54.67760,40.36620,22.33760,,,,,,,,,0,0
2012-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
