Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,810.10700,343.36100,466.74600,284.04200,285.60000,181.14600,,181.14600,34.45500,146.69100,146.69100,142.89300,76.52100,76.76600,1.87000,1.86000,0.06290,0.43850,41.12610,32.44140,0.00870,2.39410,3.27840,0.28930,2.16680,82.17950,1.5753,1.3131
2024-06-30,702.67800,336.12800,366.55000,299.98000,301.54800,65.00200,,65.00200,11.84000,53.16200,53.16200,49.36400,76.50600,76.64400,0.65000,0.64000,0.06450,0.44650,19.32340,14.67460,0.00680,0.89230,1.23540,0.10770,0.80550,79.98280,1.1108,0.7679
2024-03-31,760.58590,332.44900,428.13690,275.27800,276.86200,151.27490,,151.27500,27.33100,123.94400,123.94400,120.14600,76.27800,76.42900,1.58000,1.57000,0.06510,0.44940,38.42980,30.52180,0.00810,2.10550,2.92940,0.25350,1.89840,79.06540,2.58130,2.35640
2023-12-31,723.88380,327.54400,396.33980,265.73100,267.48200,128.85780,,128.85800,33.87900,94.97900,94.97900,91.18100,76.01700,76.64800,1.20000,1.15000,0.06580,0.45940,33.90770,23.99340,0.00790,1.63230,2.28240,0.19800,1.47010,78.59100,1.3695,1.1518
2023-09-30,718.09100,310.05200,408.03900,238.29400,240.05900,167.98000,,167.98000,35.37700,132.60300,132.60300,128.80500,76.04400,76.20200,1.69000,1.69000,0.06780,0.46790,44.06460,33.78820,0.00800,2.35930,3.34730,0.27900,2.11750,76.01100,1.5955,1.394
2023-06-30,749.07800,259.84600,489.23200,241.55000,243.33000,245.90200,,245.90200,48.60300,197.29900,197.29900,193.50100,76.03000,76.09000,2.55000,2.54000,0.06770,0.47730,53.74400,42.29130,0.00980,3.50650,4.97500,0.42090,3.14760,76.18980,-1.4559,0.999
2023-03-31,595.56800,193.80800,401.76000,228.70000,230.49400,171.26600,,171.26600,33.99500,137.27100,137.27100,133.47300,75.92100,76.04200,1.76000,1.76000,0.06950,0.48210,44.71780,34.85000,0.00850,2.51090,3.60820,0.30420,2.24720,74.10860,4.73250,4.27100
2022-12-31,533.49910,131.71800,401.78120,224.91500,226.85190,174.92920,,174.92900,37.08200,137.84690,137.84690,134.04900,75.73500,76.13400,1.76000,1.75000,0.07130,0.19630,46.40320,35.55900,0.00900,2.59980,3.78920,0.32840,2.31930,72.14890,1.362,1.153
2022-09-30,476.56900,65.98000,410.58900,224.79500,226.74600,183.84300,,183.84300,35.18500,148.65800,148.65800,144.86000,75.76190,75.97910,1.91000,1.91000,0.07350,0.28150,47.98880,37.81300,0.00930,2.90070,4.29650,0.36260,2.57820,69.92290,3.9475,3.6313
2022-06-30,417.87800,27.80200,390.07600,206.89400,208.94500,181.13100,,181.13100,36.00400,145.12700,145.12700,141.32900,75.75130,75.94050,1.87000,1.86000,0.07380,0.35980,48.02380,37.47100,0.00940,2.84670,4.22970,0.36170,2.52890,69.57120,1.9496,1.7801
