Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,117.49700,65.66100,51.83600,10.35400,,28.34800,23.48800,-5.54700,17.94100,3.30000,14.64100,14.64100,,14.64100,41.76500,23.48800,71.90200,75.15900,0.20000,0.19000,0.66590,0.48240,1.08690,44.11690,19.99030,19.99030,15.26930,12.46070,0.10710,9.82650,9.68090,9.29670,4.03470,4.17590,1.33480,2.08830,5.05920,0.32920,0.25230
2023-12-31,116.02000,65.82300,50.19700,6.61200,,24.27600,25.92100,-4.71300,21.20800,0.78800,20.42000,20.42000,,20.42000,43.87200,25.92100,78.48600,81.23200,0.28000,0.26000,0.67610,0.50240,1.13180,43.26580,22.34180,22.34190,18.27960,17.60040,0.10750,26.09950,5.54880,16.21970,5.76750,5.99470,1.89270,2.87020,4.99050,0.2384,-0.1086
2023-09-30,115.43500,63.06000,52.37500,7.17300,,24.17600,28.19900,-6.13600,22.06300,4.47100,17.59200,17.59200,,17.59200,45.49000,28.19900,78.26400,80.70100,0.22000,0.22000,0.82210,0.51460,1.18640,45.37190,24.42850,24.42850,19.11290,15.23980,0.10680,19.48100,7.47390,12.04180,5.13410,5.36210,1.62710,2.49190,4.73780,0.3903,0.375
2023-06-30,106.62500,63.31400,43.31100,6.59500,,23.04400,20.26700,-6.62500,13.64200,1.33900,12.30300,12.30300,,12.30300,37.00100,20.26700,81.40500,83.61000,0.15000,0.15000,0.88400,0.53170,1.21710,40.61990,19.00770,19.00770,12.79440,11.53860,0.09610,14.83460,7.08050,12.71100,3.47160,3.63270,1.10930,1.62570,4.60850,0.2205,0.209
2023-03-31,113.79100,67.36400,46.42700,7.84300,,23.89100,22.53600,-7.07600,15.46000,3.32100,12.13900,12.13900,,12.13900,38.86600,22.53600,82.00670,85.34090,0.15000,0.14000,0.83100,0.53930,1.25250,40.80020,19.80470,19.80470,13.58630,10.66780,0.10060,11.89760,7.84550,11.47160,3.47420,3.65040,1.07340,1.60040,4.44010,0.41830,0.41300
2022-12-31,121.75700,75.70400,46.05300,6.05600,,25.63500,20.41800,-5.51300,14.90500,4.82000,10.08500,10.08500,,10.08500,40.28600,20.41800,89.55600,91.40000,0.12000,0.11000,0.74250,0.55050,1.30660,37.82370,16.76950,16.76950,12.24160,8.28290,0.10690,33.15990,4.51860,19.91790,2.96890,3.13520,0.88540,1.33440,4.33840,0.341,0.3214
2022-09-30,123.05900,76.17000,46.88900,6.55600,,24.45800,22.43100,-7.66100,14.77000,1.52200,13.24800,13.24800,,13.24800,40.61900,22.43100,88.17500,90.35000,0.15000,0.15000,0.72970,0.54960,1.29930,38.10290,18.22780,18.22780,12.00240,10.76560,0.11800,16.90410,3.56190,25.26760,3.82590,4.05010,1.27040,1.72320,4.09690,0.2704,0.2425
2022-06-30,117.98500,81.24500,36.74000,7.43500,,24.09800,12.64200,-8.29100,4.35100,0.61100,3.74000,3.74000,,3.74000,29.58500,12.64200,91.25500,92.60800,0.04000,0.04000,0.75130,0.55550,1.32830,31.13960,10.71490,10.71490,3.68780,3.16990,0.11090,11.72030,3.90100,23.07120,1.08980,1.15830,0.35150,0.48440,3.90110,0.1658,0.1553
2022-03-31,103.99900,72.86800,31.13100,6.93800,,23.43100,7.70000,-8.26800,-0.56800,-0.05900,-0.50900,-0.50900,,-0.50900,24.46700,7.70000,90.85700,90.85700,-0.01000,-0.01000,0.65510,0.56270,1.36520,29.93390,7.40390,7.40390,-0.54620,-0.48940,0.09590,10.71750,4.13860,21.74650,-0.15050,-0.16070,-0.04690,-0.06580,3.85650,0.01960,0.00800
2021-12-31,95.46300,76.48200,18.98100,6.02100,1.06100,20.87000,-1.88900,-6.68900,-8.57800,-4.90200,-3.67600,-3.67600,,-3.67600,14.29800,-1.88900,90.58700,90.58700,-0.03000,-0.03000,0.61870,0.56600,1.38130,19.88310,-1.97880,-1.97880,-8.98570,-3.85070,0.08560,26.41870,4.28390,21.00880,-1.08560,-1.16330,-0.32950,-0.47120,3.88450,0.0944,0.0733
2021-09-30,93.96700,77.41400,16.55300,5.70700,-0.96000,22.19300,-5.64000,-14.88400,-20.52400,-4.51500,-16.00900,-16.00900,,-16.00900,10.45600,-5.64000,90.80800,90.80800,-0.18000,-0.18000,0.72750,0.57060,1.40430,17.61580,-6.00210,-6.00210,-21.84170,-17.03680,0.08300,13.08330,4.22300,21.31160,-4.72910,-5.08620,-1.41390,-2.03060,3.88450,-0.1084,-0.1169
2021-06-30,88.35900,73.26500,15.09400,6.00400,0.19600,20.87600,-5.78200,-7.42800,-13.21000,-2.51100,-10.69900,-10.69900,,-10.69900,9.98100,-5.78200,90.61200,90.61200,-0.12000,-0.12000,0.44920,0.52410,1.22230,17.08260,-6.54380,-6.54380,-14.95040,-12.10860,0.07800,16.85030,6.91110,13.02240,-3.02310,-3.25200,-0.94500,-1.43870,4.06110,-0.0147,0.3193
2021-03-31,81.27300,69.88500,11.38800,6.36500,-5.49300,27.17700,-15.78900,-6.24800,-22.03700,-6.16900,-15.86800,-15.86800,,-15.86800,0.08700,-15.78900,90.11200,90.11200,-0.18000,-0.18000,0.35910,0.52410,1.21880,14.01200,-19.42710,-19.42710,-27.11480,-19.52430,0.06890,13.79220,5.39050,16.69600,-4.35910,-4.69540,-1.34540,-2.07430,4.19070,-0.10190,-0.13770
2020-12-31,97.54600,73.31800,24.22800,6.95700,-0.02400,22.00500,2.22300,-4.09400,-1.87000,-1.02700,-0.84300,-0.84300,,-0.84400,17.82000,2.22300,89.79400,90.83800,-0.01000,-0.01000,0.48820,0.52010,1.19660,24.83750,2.27890,2.27890,-1.91700,-0.86520,0.07920,31.97470,6.36430,14.14130,-0.22200,-0.23910,-0.06840,-0.10650,4.39770,-0.001,-0.0768
2020-09-30,105.74800,79.29300,26.45500,6.14000,0.15100,21.24200,5.21300,-6.06200,-0.85000,-0.19200,-0.65800,-0.65800,,-0.65700,21.05500,5.21300,89.99800,89.99800,-0.01000,-0.01000,0.39290,0.51020,1.15080,25.01700,4.92960,4.92960,-0.80380,-0.62130,0.08590,27.07170,7.24300,12.42580,-0.17590,-0.19030,-0.05350,-0.08620,4.33250,0.1154,-0.0589
