Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2635.20000,2635.20000,1656.70000,0.10000,786.29990,2.50000,788.80000,173.10000,615.70000,615.70000,595.70000,1024.80000,978.59990,357.69000,364.79000,1.67000,1.63000,2.32120,0.57980,1.37990,100.00000,29.83830,37.13570,29.93320,22.60550,0.11630,2.70140,33.31630,9.71840,10.86890,2.71730,4.08350,17.71240,2.152,2.0991
2024-06-30,1069.70000,1069.70000,663.60000,0.30000,223.90000,-5.10000,218.80000,69.50000,149.30000,149.30000,148.20000,451.90000,406.40000,358.31700,366.89600,0.41000,0.40000,2.54700,0.63660,1.75170,100.00000,20.93110,37.99200,20.45430,13.85440,0.04800,1.13340,79.40730,2.60590,2.96870,0.67000,0.94700,16.07690,-3.4594,-3.5079
2024-03-31,688.40000,688.40000,405.10000,-0.20000,127.70000,-7.00000,120.70000,21.90000,98.80000,98.80000,65.60000,328.40000,283.10000,360.90800,369.34400,0.18000,0.18000,2.52600,0.60510,1.53210,100.00000,18.55030,41.12440,17.53340,9.52930,0.03300,0.83120,108.27720,1.72130,1.97320,0.47390,0.67980,15.97730,0.19250,0.15410
2023-12-31,926.19980,926.19980,1613.10000,,-839.70030,-3.00000,-842.70010,-172.40000,-670.30000,-670.30000,-692.00000,-643.30030,-686.90000,361.39600,361.39600,-1.92000,-1.91000,2.27340,0.60250,1.51570,100.00000,-90.66080,-74.16330,-90.98470,-74.71390,0.04370,1.11240,80.90480,-11.58790,-13.35690,-3.16540,-4.60620,16.00910,0.7023,0.6544
2023-09-30,716.60000,716.60000,421.10000,-0.10000,161.50000,-9.30000,152.20000,41.20000,111.00000,111.00000,81.30000,344.30000,295.40000,360.56800,363.65600,0.23000,0.22000,2.93710,0.57200,1.33670,100.00000,22.53700,41.22240,21.23920,11.34520,0.03420,0.87390,102.98630,1.70640,1.94440,0.52960,0.73030,18.03290,2.2148,2.1684
2023-06-30,462.10000,462.10000,414.90000,,-85.60000,15.60000,-70.00000,-7.30000,-62.70000,-62.70000,-98.40000,91.30000,47.20000,361.26300,361.26300,-0.27000,-0.27000,2.80230,0.56900,1.32040,100.00000,-18.52410,10.21420,-15.14820,-21.29410,0.02160,0.63960,140.71630,-0.94360,-1.07930,-0.29330,-0.40670,18.45970,-2.0422,-2.0969
2023-03-31,859.00000,859.00000,579.50000,-0.10000,156.00000,3.60000,159.60000,34.30000,125.30000,125.30000,100.70000,323.40000,279.40000,362.94400,365.35800,0.28000,0.28000,2.82330,0.55110,1.22760,100.00000,18.16070,32.52620,18.57980,11.72290,0.04040,1.43190,62.85330,1.83950,2.10760,0.58900,0.82580,18.81340,-0.30790,-0.34320
2022-12-31,719.40010,719.40010,454.29980,-0.20000,162.00010,9.50000,171.50000,12.90000,158.59990,158.59990,127.20010,309.60000,264.90020,361.27800,365.70800,0.34000,0.34000,2.58080,0.54520,1.19870,100.00000,22.51880,36.82240,23.83930,17.68140,0.03360,1.05590,85.23350,2.32510,2.67750,0.74100,1.05750,18.82780,-0.3324,-0.3753
2022-09-30,1088.50000,1088.50000,618.30000,-0.30000,388.90000,-30.30000,358.60000,76.20000,282.40000,282.40000,280.80000,512.70000,469.90000,362.89500,366.78700,0.77000,0.77000,2.59960,0.53810,1.16480,100.00000,35.72810,43.16950,32.94440,25.79700,0.05160,1.82940,49.19610,4.24350,4.92860,1.33890,1.96020,18.31420,0.8199,0.7993
2022-06-30,1049.00000,1049.00000,658.10000,-0.20000,323.20000,-23.50000,299.70000,50.80000,248.90000,248.90000,245.40000,431.20000,390.70000,361.44600,366.31200,0.68000,0.67000,2.62700,0.55420,1.24320,100.00000,30.81030,37.24500,28.57010,23.39370,0.04900,1.71800,52.38700,3.86950,4.40690,1.16170,1.72500,17.80590,-0.5008,-0.5144
2022-03-31,1581.80000,1581.80000,771.00000,-0.30000,739.90010,2.80000,742.70000,147.90000,594.80000,594.80000,571.60000,829.90010,810.50010,357.57500,363.01000,1.60000,1.57000,2.65010,0.55640,1.25440,100.00000,46.77580,51.23910,46.95280,36.13610,0.07280,3.12420,28.80710,9.36060,10.74770,2.73640,4.15220,17.56960,-1.02390,-1.05780
2021-12-31,1999.10000,1999.10000,1000.40000,-0.50000,916.29980,-7.10000,909.20000,248.80000,660.39980,660.39980,647.59990,1009.70000,998.19930,355.24200,362.57500,1.81000,1.78000,2.44170,0.58250,1.39530,100.00000,45.83560,49.93240,45.48050,32.39460,0.09410,3.85630,23.33850,11.57340,11.64460,3.10770,4.83180,16.05720,1.3689,1.3288
2021-09-30,1639.50000,1639.50000,862.10000,-3.50000,701.40000,-0.10000,701.30000,153.90000,547.40000,547.40000,532.80000,787.60000,773.90000,355.95500,364.74100,1.50000,1.46000,2.49940,0.62320,1.65420,100.00000,42.78130,47.20340,42.77520,32.49770,0.07890,3.51000,25.64140,10.87620,10.95660,2.63320,4.09770,14.11670,1.927,1.9015
2021-06-30,2706.30000,2706.30000,1382.10000,3.10000,1255.30000,-2.60000,1252.70000,306.20000,946.49990,946.49990,925.00000,1340.70000,1327.30000,354.50600,362.15200,2.61000,2.55000,2.44610,0.62490,1.66610,100.00000,46.38440,49.04480,46.28830,34.17950,0.13770,5.82000,15.46390,20.47820,20.65200,4.81700,7.68100,13.03950,1.451,1.4293
2021-03-31,2437.20000,2437.20000,1219.20000,-0.60000,1152.00000,12.30000,1164.30000,273.40000,890.90000,890.90000,869.30000,1230.80000,1217.40000,354.23000,360.50500,2.45000,2.41000,0.35140,0.66590,1.99350,100.00000,47.26740,49.95080,47.77200,35.66800,0.14360,5.86570,15.34340,23.99930,24.29370,5.24820,8.01700,10.47080,0.19280,0.16590
2020-12-31,1514.70000,1514.70000,781.10000,8.50000,679.50010,17.60000,697.10000,142.50000,554.60000,554.60000,518.80000,755.30010,742.10000,350.46400,358.39400,1.49000,1.50000,2.25080,0.72000,2.57110,100.00000,44.86040,48.99320,46.02230,34.25100,0.09680,4.18890,21.48540,18.92700,19.24690,3.54490,5.30000,8.28860,-0.1635,-0.2302
2020-09-30,1034.60000,1034.60000,582.60000,-0.60000,391.20000,23.90000,415.10000,82.40000,332.70000,332.70000,295.50000,464.30000,451.40000,351.56800,358.40600,0.84000,0.82000,2.36590,0.74900,2.98360,100.00000,37.81170,43.63040,40.12180,28.56180,0.07280,2.97730,30.22910,13.69020,13.98900,2.34260,3.43660,6.87920,-0.0934,-0.1311
2020-06-30,1131.00000,1131.00000,858.80000,-0.50000,206.50000,50.30000,256.80000,52.30000,204.50000,204.50000,145.90000,285.10000,271.70000,348.57500,357.26800,0.42000,0.41000,2.24930,0.75100,3.01540,100.00000,18.25820,24.02300,22.70560,12.90010,0.09180,2.70380,33.28650,9.54400,9.79590,1.65950,2.37680,6.14490,0.4909,0.4624
