Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-09-30,305.35200,7.45700,297.89500,258.77700,258.77700,39.11800,39.11800,14.01000,25.10800,25.10800,,23.38600,89.71100,90.55800,0.26000,0.26000,0.04500,0.68040,13.31170,7.95820,0.03200,1.91710,2.35200,0.27350,1.68420,15.78790,2.6691,2.7138
2014-06-30,307.68900,5.96200,301.72700,256.74500,256.74500,44.98200,44.98200,16.29400,28.68800,28.68800,,27.08500,89.70900,90.56900,0.30000,0.30000,0.04580,0.93750,15.18670,9.14430,0.03150,2.23580,2.74740,0.30530,1.95930,15.49290,-4.925,-4.7874
2014-03-31,261.92800,6.40700,255.52100,215.87100,215.87100,39.65000,39.65000,14.35400,25.29600,25.29600,,23.76000,89.70700,90.58500,0.26000,0.26000,0.04710,0.45300,15.71670,9.41810,0.02790,2.03810,2.51610,0.28000,1.77860,15.02820,1.70370,1.77000
2013-12-31,281.08000,10.00200,271.07800,221.95800,221.95800,49.12000,49.12000,18.09000,31.03000,31.03000,,29.52800,84.38200,90.33100,0.34000,0.34000,0.04860,0.35480,18.26890,10.98220,0.03020,2.59050,3.20210,0.34850,2.25030,14.54850,-0.7184,-0.7098
2013-09-30,294.79700,7.78600,287.01100,227.25000,227.25000,59.76100,59.76100,20.11500,39.64600,39.64600,,38.17400,83.49300,90.46000,0.45000,0.43000,0.05260,0.42480,21.62490,13.81350,0.03040,3.62960,4.51240,0.43600,3.11350,14.36840,4.9479,4.8809
2013-06-30,315.40100,7.74300,307.65800,271.68900,271.68900,35.96900,35.96900,13.30900,22.66000,22.66000,,20.94300,83.49000,90.29400,0.25000,0.24000,0.05410,1.03320,12.13660,7.06650,0.04000,2.14230,2.67330,0.30610,1.82920,13.95730,-1.7482,-1.8069
2013-03-31,287.88200,7.34300,280.53900,227.99600,227.99600,52.54300,52.54300,19.17000,33.37300,33.37300,,32.37000,83.48700,83.74300,0.39000,0.39000,0.05380,0.66560,19.63980,12.09940,0.03710,3.13500,3.91830,0.46240,2.67930,14.11700,1.91040,1.89650
2012-12-31,138.64600,3.78600,134.86000,115.93500,115.93500,18.92500,15.12500,5.80900,9.31600,9.31600,,8.56300,58.75400,58.75400,0.15000,0.15000,0.05520,0.81710,11.54050,6.53360,0.01800,0.90230,1.14590,0.12780,0.76770,13.73320,2.1982,1.9281
2012-09-30,42.97000,2.14000,40.83000,46.79200,46.79200,-5.96200,-5.96200,-1.91400,-4.04800,-4.04800,,-4.04800,56.36300,56.36300,-0.07000,-0.07000,,0.20510,-14.60200,-9.91430,0.04460,-0.63170,-0.66510,-0.44220,-0.63170,11.36910,-0.2093,-0.2105
2012-06-30,41.41200,2.13100,39.28100,55.23300,55.23300,-15.95200,-15.95200,-5.24300,-10.70900,-10.70900,,-10.70900,56.36200,56.36200,-0.19000,-0.19000,,0.20580,-40.61000,-27.26250,0.04260,-1.67660,-1.76640,-1.16140,-1.67660,11.33260,-0.0731,-0.0736
2012-03-31,40.24200,2.13900,38.10300,37.55700,37.55700,0.54600,0.54600,0.20300,0.34300,0.34300,,0.34300,56.49900,56.55500,0.01000,0.01000,,0.20180,1.43300,0.90020,0.04120,0.05270,0.05550,0.03710,0.05270,11.55580,0.04520,0.04410
2011-12-31,40.37600,8.98000,31.39600,155.25000,155.25000,-123.85400,7.78000,2.75000,5.03000,5.04400,0.00000,5.04400,56.04400,56.04400,0.09000,0.09000,,0.20060,4.96140,3.21660,0.16940,0.76960,0.81050,0.54500,0.76960,11.59950,0.0112,0.0108
2011-09-30,40.74500,2.24100,38.50400,,0.00000,38.50400,-1.06500,-1.31300,0.24800,0.24800,,0.24800,56.49900,56.49900,0.00000,0.00000,,,-2.76590,0.64410,,0.02680,0.23950,,,,-0.072,-0.0725
2011-06-30,36.66000,2.24500,34.41500,,0.00000,34.41500,-20.44900,-7.21600,-13.23300,-13.23300,,-13.23300,56.49800,56.49800,-0.23000,-0.23000,,,-59.41890,-38.45130,,-1.43200,-37.23410,,,,-0.0642,-0.0652
2011-03-31,34.79200,2.17600,32.61600,,0.00000,32.61600,2.18700,0.77700,1.41000,1.41000,,1.41000,56.49600,56.49600,0.02000,0.02000,,,6.70530,4.32300,,0.15270,4.54840,,,,0.06580,0.06250
2010-12-31,33.33400,-84.77000,118.10400,119.18000,117.84000,0.26400,0.80000,-0.23000,1.03000,1.02600,0.00000,1.02600,48.85700,48.85700,0.02000,0.02000,0.10030,0.32330,0.66200,0.84900,0.12860,0.15710,0.16590,0.10920,0.14130,11.55940,0.157,0.154
2010-09-30,33.87800,30.80000,3.07800,1.74000,2.17000,0.90800,0.88000,0.32000,0.56000,0.56400,0.00000,0.56400,56.49400,56.49400,-0.13000,-0.13000,0.17470,0.21160,16.38730,10.50280,0.00580,0.08630,0.09110,0.06060,0.07120,,0.0313,0.0305
2010-06-30,32.87000,34.34000,-1.47000,2.06000,2.51000,-3.98000,-3.98000,-1.35000,-2.63000,-2.62900,0.00000,-2.62900,56.49100,56.49100,-0.09000,-0.09000,0.15090,0.17770,-516.88310,-341.42860,0.00070,-0.39860,-0.35370,-0.25020,-0.28670,,0.0257,0.0246
2010-03-31,31.65500,28.60000,3.05500,1.83000,2.29000,0.76500,0.75000,0.26000,0.49000,0.49100,0.00000,0.49100,56.48800,56.48800,-0.04000,-0.04000,0.15030,0.17690,14.34030,9.38810,0.00500,0.07400,0.06580,0.04730,0.05330,,-0.01240,-0.01400
2009-12-31,33.16300,-97.04000,130.20300,-5.24000,-6.72000,136.92300,4.69000,1.51000,3.18000,3.18000,0.00000,3.18000,60.20000,60.20000,0.01000,0.01000,0.08000,0.26350,3.80680,2.58120,0.11840,0.47840,0.42540,0.30550,0.37330,13.87570,0.052,0.0477
2009-09-30,32.68100,27.85000,4.83100,1.71000,2.20000,2.63100,2.61000,0.93000,1.68000,1.68300,0.00000,1.68300,56.48300,56.48300,-0.02000,-0.02000,0.15000,0.17640,35.80250,23.08640,0.00700,0.25310,0.22510,0.16160,0.18240,,0.2129,0.2045
2009-06-30,31.28700,41.63000,-10.34300,1.97000,2.46000,-12.80300,-12.82000,-4.49000,-8.33000,-8.33100,0.00000,-8.33100,56.46900,56.46900,-0.19000,-0.19000,0.15020,0.17680,162.89710,105.85770,-0.00750,-1.25530,-1.11730,-0.79720,-0.90440,,-0.1397,-0.1506
2009-03-31,31.70400,27.56000,4.14400,1.56000,2.06000,2.08400,2.06000,0.71000,1.35000,1.35600,0.00000,1.35600,56.45900,56.45900,-0.02000,-0.02000,0.14880,0.17490,31.11780,20.48340,0.00630,0.20180,0.17990,0.12980,0.14590,,0.18880,0.18390
