Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,81.00600,66.69800,14.30800,6.13300,39.08400,45.21700,-30.90900,4.37700,-26.53200,0.00600,-26.53800,-26.57600,-26.57600,-24.64300,-30.90900,65.06100,65.06100,-0.41000,-0.41000,3.43470,2.15060,-1.86910,17.66290,-38.15640,-38.15640,-32.75310,-32.80750,0.11690,0.53290,2.33620,38.52380,4.34300,4.34300,-3.83530,-4.99700,-9.38950,-0.3371,-0.3537
2024-06-30,93.18500,79.46800,13.71700,5.48500,42.16300,47.64800,-33.93100,-0.55200,-34.48300,-0.03400,-34.44900,-34.47900,-34.47900,-27.73500,-33.93100,64.90200,64.90200,-0.53000,-0.53000,3.79880,2.06730,-1.93700,14.72020,-36.41250,-36.41250,-37.00490,-37.00060,0.13100,0.66480,2.70390,33.28510,5.84370,5.84370,-4.84780,-6.23680,-9.07830,-0.2451,-0.2235
2024-03-31,75.60300,71.93500,3.66800,9.86000,47.28200,57.14200,-53.47400,-0.89200,-54.36600,0.00200,-54.36800,-54.36100,-54.36100,-45.52100,-53.47400,64.70200,64.70200,-0.84000,-0.84000,4.27040,1.96670,-2.03440,4.85170,-70.73000,-70.73000,-71.90990,-71.90320,0.10290,0.58700,2.12080,42.43640,9.68290,9.68290,-7.39580,-9.36070,-8.65670,-0.49160,-0.50340
2023-12-31,73.67900,157.53800,-83.85900,9.20700,67.73700,76.94400,-160.80300,5.73100,-155.07200,,-155.07200,-155.11000,-155.11000,-129.43300,-160.80300,64.30000,64.30000,-2.42000,-2.42000,5.01440,1.82210,-2.21640,-113.81670,-218.24800,-218.24800,-210.46970,-210.52120,0.09510,1.20870,2.32210,38.75870,30.21420,30.21420,-20.02840,-24.83950,-7.94390,-0.4458,-0.4483
2023-09-30,75.31200,82.56600,-7.25400,9.11800,53.25200,62.36600,-69.62000,-0.74600,-70.36600,,-70.36600,-70.49200,-70.49200,-62.85700,-69.62000,64.39800,64.39800,-1.09000,-1.09000,5.98070,1.46890,-3.13270,-9.63190,-92.44210,-92.44210,-93.43270,-93.60000,0.08100,0.42440,2.10590,42.73780,19.42430,19.42430,-7.58620,-9.10790,-5.62990,0.1439,0.1243
2023-06-30,102.14900,99.87600,2.27300,8.77300,47.45500,56.02700,-53.75400,0.75700,-52.99700,0.00500,-53.00200,-53.50500,-53.50500,-46.89200,-53.75400,64.24600,64.24600,-0.83000,-0.83000,9.10330,1.35740,-3.79760,2.22520,-52.62310,-52.62310,-51.88210,-52.37940,0.10550,0.48220,2.01000,44.77670,17.88760,17.88760,-5.52400,-6.39390,-4.65060,-0.716,-0.7434
2023-03-31,92.23600,86.05100,6.18500,12.43200,51.90000,63.90600,-57.72100,1.91900,-55.80200,,-55.80200,-59.03700,-59.03700,-50.68800,-57.72100,64.00500,64.00500,-0.92000,-0.92000,9.13020,1.28700,-4.48380,6.70560,-62.57970,-62.57970,-60.49920,-64.00650,0.09350,0.38700,2.17560,41.36730,23.32240,23.32240,-5.98400,-6.69450,-3.94590,-0.65900,-0.70660
2022-12-31,79.93800,82.86900,-2.93100,12.97100,46.88100,62.79000,-65.72100,6.96400,-58.75700,0.01100,-58.76800,-66.86700,-66.86700,-55.41100,-65.72100,63.62200,63.62200,-1.04000,-1.04000,7.99650,1.21870,-5.57150,-3.66660,-82.21490,-82.21490,-73.50320,-83.64850,0.07530,0.35160,2.33750,38.50260,32.85070,32.85070,-6.29500,-7.18590,-3.19170,-0.7891,-1
2022-09-30,82.50000,97.34000,-14.84000,13.41300,54.49500,74.90100,-89.74100,-3.19100,-92.93200,,-92.93200,-101.67800,-101.67800,-80.32200,-89.74100,63.69500,63.69500,-1.60000,-1.60000,7.67550,1.14290,-8.00030,-17.98790,-108.77700,-108.77700,-112.64490,-123.24610,0.07230,0.39410,2.36060,38.12620,71.58200,71.58200,-8.90910,-10.22790,-2.22860,-0.5371,-0.8182
2022-06-30,147.04000,153.20200,-6.16200,16.20200,63.01500,83.51900,-89.68100,-6.01000,-95.69100,0.01100,-95.70200,-97.13400,-97.13400,-80.96900,-89.68100,63.57400,63.57400,-1.53000,-1.53000,7.48230,1.04410,-23.68720,-4.19070,-60.99090,-60.99090,-65.07820,-66.05960,0.12070,0.60160,1.90580,47.22430,202.61130,202.61140,-7.97420,-8.93240,-0.75330,-1.1041,-1.4247
