Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.83800,0.02300,0.81500,0.82200,1.21800,2.04000,-1.22500,0.17100,-1.05400,-0.01100,-1.04300,-1.04300,-0.04400,-1.08700,-1.19800,-1.22500,15.98000,15.98000,-0.07000,-0.07000,11.92870,,0.00020,97.25540,-146.18140,-146.18140,-125.77570,-129.71360,0.04270,,0.99760,90.21480,-5.79440,-5.79440,-5.31060,-5.79440,1.07250,-0.0731,-0.0734
2024-06-30,1.42400,0.48500,0.93900,0.97500,1.77100,2.74600,-1.80700,0.12300,-1.68400,0.01100,-1.69500,-1.69500,,-1.69500,-1.77700,-1.80700,15.35900,15.35900,-0.11000,-0.11000,8.05870,,0.00050,65.94100,-126.89610,-126.89610,-118.25840,-119.03090,0.09370,2.36590,1.14290,78.75000,-12.72430,-12.72430,-11.15570,-12.72430,0.86730,-0.0794,-0.0695
2024-03-31,1.01400,0.39700,0.61700,0.89500,1.97600,2.87100,-2.25400,0.18000,-2.07400,0.01000,-2.08400,-2.08400,,-2.08400,-2.21000,-2.25400,15.35900,15.35900,-0.14000,-0.14000,8.91140,0.00080,0.00270,60.84810,-222.28790,-222.28790,-204.53650,-205.52270,0.05990,0.81520,0.94590,95.14790,-13.84990,-13.84990,-12.31610,-13.83890,0.97970,-0.12470,-0.12470
2023-12-31,1.15600,4.45800,-3.30200,1.14100,1.84500,2.98600,-6.28800,0.17900,-6.10900,0.02000,-6.12900,-6.12900,,-5.92500,-6.23200,-6.28800,15.32200,15.32200,-0.39000,-0.39000,10.16380,0.00010,0.00060,-285.64020,-543.94470,-543.94470,-528.46030,-512.54330,0.06080,,1.77300,50.76130,-35.71050,-35.71050,-32.23410,-35.70640,1.11750,-0.1448,-0.149
2023-09-30,0.84000,,0.84000,0.82700,1.27000,,-1.25700,0.23000,-1.02700,0.03500,-1.06200,-1.06200,-0.20400,-1.26600,-1.22300,-1.25700,15.35900,15.35900,-0.08000,-0.08000,13.49310,0.00100,0.00260,100.00000,-149.64290,-149.64290,-122.26190,-150.71430,0.03380,,0.90520,99.42860,-4.62140,-4.62140,-4.27930,-4.61660,1.49620,-0.1162,-0.1176
2023-06-30,1.20000,0.03700,1.16300,1.06300,1.72700,2.79000,-1.62700,0.16900,-1.45800,0.04900,-1.50700,-1.50700,,-1.50700,-1.59000,-1.62700,15.35900,15.35900,-0.10000,-0.10000,13.18570,0.00130,0.00350,96.91670,-135.58330,-135.58330,-121.50000,-125.58330,0.04560,0.01010,0.92240,97.57500,-6.20650,-6.20650,-5.73110,-6.19860,1.58090,-0.0391,-0.0415
2023-03-31,1.25300,0.04700,1.20600,0.80200,1.97600,2.77800,-1.57200,0.15800,-1.41400,0.01100,-1.42500,-1.42500,,-1.42500,-1.53900,-1.57200,15.20900,15.20900,-0.09000,-0.09000,14.92710,0.00160,0.00440,96.24900,-125.45890,-125.45890,-112.84920,-113.72700,0.04510,0.01220,0.64550,139.41740,-5.49940,-5.49940,-5.12440,-5.49070,1.68710,-0.11160,-0.11160
2022-12-31,1.86900,0.55600,1.31300,1.00200,1.55800,2.56000,-1.24700,0.10600,-1.14100,0.01400,-1.15500,-1.15500,,-1.15500,-1.15900,-1.24700,13.63200,13.63200,-0.09000,-0.09000,12.24130,0.00240,0.00730,70.25150,-66.72020,-66.72020,-61.04870,-61.79770,0.08820,0.14530,1.29070,69.72710,-5.94810,-5.94810,-5.44860,-5.93400,1.34320,-0.0801,-0.0799
2022-09-30,1.21600,0.07800,1.13800,0.79200,1.30800,2.10000,-0.96200,,-0.96200,0.03200,-0.99400,-0.99400,,-0.80000,-0.84200,-0.96200,13.58000,13.58000,-0.06000,-0.06000,9.62190,0.00330,0.01010,93.58550,-79.11190,-79.11190,-79.11190,-65.78950,0.06830,0.01800,1.19920,75.04940,-6.25550,-6.25550,-5.58680,-6.23510,1.17100,-0.0353,-0.0358
2022-06-30,1.26700,0.11000,1.15700,1.14600,1.69700,2.84300,-1.68600,0.01700,-1.66900,0.02800,-1.69700,-1.69700,,-1.54800,-1.53400,-1.68600,13.57800,13.57800,-0.11000,-0.11000,8.78070,0.00480,0.01270,91.31810,-133.07030,-133.07030,-131.72850,-122.17840,0.06630,0.02500,1.15710,77.78220,-10.06460,-10.06470,-8.87830,-10.01650,1.24160,-0.2161,-0.2193
2022-03-31,1.31800,0.06000,1.25800,1.02300,1.62600,2.64900,-1.39100,-0.00200,-1.39300,0.04400,-1.43700,-1.43700,,-1.38000,-1.23200,-1.39100,13.57600,13.57600,-0.10000,-0.10000,7.78140,0.00540,0.01360,95.44770,-105.53870,-105.53870,-105.69040,-104.70410,0.06190,0.01690,1.15410,77.98180,-7.77930,-7.77930,-6.74430,-7.73700,1.36060,-0.16790,-0.16820
2021-12-31,1.48900,0.35800,1.13100,0.01000,2.98100,2.99100,-1.86000,-0.00400,-1.86400,0.04200,-1.90600,-1.90600,,-1.50400,-1.63900,-1.86000,11.90700,11.90700,-0.11000,-0.11000,7.41070,0.00330,0.01630,75.95700,-124.91610,-124.91610,-125.18470,-101.00740,0.06480,0.14210,1.15160,78.15310,-9.60830,-9.60830,-8.28980,-9.57690,1.46120,-0.2139,-0.2137
2021-09-30,0.96200,0.09900,0.86300,1.01500,1.67000,2.68500,-1.82200,-0.00300,-1.82500,0.03100,-1.85600,-1.85600,,-1.72100,-1.54100,-1.82200,11.54200,11.54200,-0.15000,-0.15000,2.98480,0.00390,0.05620,89.70890,-189.39710,-189.39710,-189.70900,-178.89810,0.09410,0.04120,1.26080,71.38250,-26.27040,-26.27040,-18.14800,-26.16670,0.60850,-0.1349,-0.135
2021-06-30,1.72000,0.22100,1.49900,1.37900,1.91600,3.29500,-1.79600,-0.00300,-1.79900,0.03700,-1.83600,-1.83600,,-1.65700,-1.48900,-1.79600,11.50400,11.50400,-0.14000,-0.14000,3.08460,0.00470,0.06490,87.15120,-104.41860,-104.41860,-104.59300,-96.33720,0.14500,0.10590,1.40520,64.04650,-22.07000,-22.07000,-15.48190,-21.96700,0.72310,-0.123,-0.1234
2021-03-31,1.66500,0.27700,1.38800,1.14200,1.87500,3.01700,-1.62900,-0.00500,-1.63400,0.03600,-1.67000,-1.67000,,-1.56800,-1.30100,-1.62900,11.50400,11.50400,-0.14000,-0.14000,3.80240,0.00470,0.06670,83.36340,-97.83780,-97.83780,-98.13810,-94.17420,0.12310,0.16540,1.25570,71.67570,-16.57240,-16.57240,-12.34930,-16.49380,0.87590,-0.17300,-0.17840
2020-12-31,2.43700,0.71000,1.72700,1.20000,2.12700,3.32700,-1.60000,-0.00700,-1.60700,0.04900,-1.65600,-1.65600,,-1.34500,-1.28400,-1.60000,9.98900,9.98900,-0.11000,-0.11000,3.47980,0.00790,0.07270,70.86580,-65.65440,-65.65450,-65.94170,-55.19080,0.14710,0.55770,1.39820,64.37010,-13.92770,-13.92770,-9.99280,-13.81730,1.03350,-0.2098,-0.2141
2020-09-30,1.49500,0.20100,1.29400,0.90100,2.13900,3.04000,-1.74600,-0.01100,-1.75700,-0.00900,-1.74800,-1.74800,,-1.67100,-1.44600,-1.74600,10.12800,10.12800,-0.16000,-0.16000,4.57500,0.02090,0.07140,86.55520,-116.78930,-116.78930,-117.52510,-111.77260,0.08990,0.17820,1.43200,62.84950,-13.46380,-13.46380,-10.51430,-13.18250,1.13220,-0.1558,-0.1567
2020-06-30,0.75800,0.12300,0.63500,1.04300,1.34800,2.39100,-1.75600,-0.00700,-1.76300,0.00300,-1.76600,-1.76600,,-1.61200,-1.48600,-1.75600,9.17100,9.17100,-0.18000,-0.18000,0.98130,0.29350,2.57930,83.77310,-231.66220,-231.66220,-232.58570,-212.66490,0.13560,0.11420,1.02710,87.62530,-186.68000,-186.68080,-31.60340,-131.88950,0.10320,-0.1045,-0.1048
2020-03-31,1.29400,0.04400,1.25000,0.99500,1.34400,2.33900,-1.08900,-0.00700,-1.09600,0.01600,-1.11200,-1.11200,,-1.01000,-0.80300,-1.08900,9.17100,9.17100,-0.11000,-0.11000,1.56380,0.11970,0.33230,96.59970,-84.15760,-84.15760,-84.69860,-78.05260,0.23110,0.04490,1.13910,79.01080,-41.99390,-41.99400,-19.85710,-36.96810,0.28870,-0.10570,-0.10620
2019-12-31,1.61400,0.44700,1.16700,1.36100,2.36500,3.72600,-2.55900,-0.00700,-2.56600,0.02300,-2.58900,-2.58900,,-2.37500,-2.24800,-2.55900,8.84400,8.84400,-0.27000,-0.27000,1.79760,0.11660,0.27970,72.30490,-158.55010,-158.55020,-158.98390,-147.15000,0.21710,0.43400,1.21900,73.82900,-67.29920,-67.29920,-34.81710,-59.44890,0.41950,-0.0716,-0.0715
