Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2442.21200,,2442.21200,3562.70400,,-1120.49200,,2933.73300,796.11040,2137.62300,2137.62200,,2067.24800,3200.60000,3200.60000,0.64600,0.64600,0.74290,5.11510,47.86510,33.72800,0.00530,,3.81630,0.18520,0.95680,18.16670,0,0
2024-06-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,
2024-03-31,1908.66100,,1908.66100,3571.95300,,-1663.29300,,2489.51000,708.96210,1780.54800,1780.54800,,1713.23500,3309.50000,3309.50000,0.52110,0.52110,0.72850,4.85930,43.06100,29.63380,0.00520,,3.09880,0.15920,0.82250,17.79530,0.00000,
2023-09-30,1974.35800,,1974.35800,3239.07800,,-1264.72100,,3119.35400,889.22280,2230.13200,2230.13200,,2157.20900,3557.90000,3557.90000,0.60950,0.60950,0.70690,5.01810,50.64500,35.02390,0.00550,,3.98780,0.20060,1.14320,16.32410,0,0
2023-03-31,1669.13700,,1669.13700,3459.56800,,-1790.43100,,2516.05000,767.48100,1748.56900,1748.56900,,1707.77900,3619.10000,3619.10000,0.47230,0.47230,0.67380,4.57240,43.28720,29.38140,0.00530,,3.18380,0.15940,1.01660,15.50670,0.00000,
2022-03-31,1328.68500,,1328.68500,4412.49100,,-3083.80600,,749.62960,217.70680,531.92280,531.92280,,481.42380,3770.40000,3770.40000,0.12340,0.12340,0.64700,3.97340,18.49390,11.87710,0.00360,,0.89540,0.04700,0.30940,16.11200,0.00000,
2021-09-30,1485.79200,,1485.79200,3166.15200,,-1680.36000,-45.98880,2268.78100,614.36320,1654.41700,1654.41700,,1611.96600,3903.50000,3903.50000,0.41300,0.41300,0.62140,3.56870,41.39420,29.41050,0.00470,,2.54450,0.14190,0.94210,17.03250,0,0
2021-03-31,1433.45800,,1433.45800,3904.93800,,-2471.48000,,1763.79300,529.25840,1234.53400,1234.53400,,1211.62800,3900.40000,3900.40000,0.31350,0.31350,0.61660,3.51040,31.11440,21.37390,0.00480,,1.87470,0.10440,0.70130,17.29050,0.00000,
2020-09-30,1118.73300,,1118.73300,3602.85800,,-2484.12500,,1407.47600,454.74100,952.73500,952.73500,,921.17200,3940.00000,3940.00000,0.23380,0.23380,0.63470,3.63470,31.54310,20.64450,0.00400,,1.51450,0.08520,0.53900,16.57180,0,0
2020-03-31,1113.12900,,1113.12900,3854.58100,,-2741.45200,,1121.95400,362.95280,759.00160,759.00160,,739.14400,3941.26100,3941.26100,0.18750,0.18750,0.69250,4.26970,26.42250,17.40710,0.00410,,1.28900,0.07280,0.38270,15.66370,0.00000,
2019-09-30,1219.86400,,1219.86400,3020.19200,,-1800.32800,,2125.03200,603.81600,1521.21600,1521.21600,,1494.52800,3840.00000,3840.00000,0.38920,0.38920,0.68790,4.29670,43.93100,30.89660,0.00470,,2.60720,0.14830,0.78470,15.55090,0,0
2019-03-31,5197.42100,,5197.42100,3400.58500,,1796.83600,,1796.83600,503.15940,1293.67600,1293.67600,,1270.96000,3891.60000,3891.60000,0.32940,0.32940,0.69230,4.31740,36.20970,25.61230,0.00480,,2.20040,0.12590,0.65370,15.64030,0.00000,
2018-06-30,5346.42600,,5346.42600,2936.18100,,2410.24500,,2411.43700,664.27820,1747.15900,1720.92200,,1704.22500,3864.45700,3864.45700,0.44100,0.44100,0.69600,4.79520,46.29120,32.71520,0.00480,2.84510,2.94900,0.15930,0.86500,,1.077,1.0375
2017-06-30,4983.64700,,4983.64700,2793.74600,,2189.90100,,2191.00100,621.44350,1569.55700,1543.16000,,1507.96300,3884.00000,3884.00000,0.38000,0.38000,0.67210,4.52500,46.30410,31.86890,0.00500,2.90540,2.99790,0.16320,0.95270,13.67270,-3.3543,-3.3543
2016-06-30,5136.29100,,5136.29100,2866.92500,,2269.36600,,2269.36600,642.74240,1626.62400,1600.64300,-72.29440,1462.83200,3872.70000,3875.30000,0.37280,0.37280,0.70600,6.06450,47.38210,30.54250,0.00480,2.85080,2.94570,0.16000,0.83800,,-1.7351,-1.6547
2015-12-31,4115.21800,,4115.21800,-301.40890,,4416.62700,,1032.99400,417.95600,615.03830,365.16260,-865.06340,-225.63210,3855.15500,3855.15500,-0.06350,-0.06350,0.72670,5.98410,31.43750,-6.86670,0.00350,0.72100,0.74670,0.03920,0.19700,13.08600,-0.3154,-0.3958
2015-09-30,4353.60400,,4353.60400,2811.54000,,1542.06300,,1542.06400,417.22500,1124.83900,1099.24900,84.55760,1183.80600,3868.00000,3873.70000,0.31150,0.31150,0.72900,6.26670,37.95180,29.13470,0.00420,2.11830,2.19090,0.11460,0.57400,13.41590,4.1983,4.1983
2015-06-30,5030.99800,,5030.99800,2863.95200,,2167.04600,,2167.04600,498.89620,1668.15000,1539.83000,-36.50460,1503.32600,3863.30000,3869.80000,0.38700,0.38700,0.73330,6.09900,46.69850,32.39570,0.00490,2.94020,3.04400,0.16090,0.78430,13.53950,-0.8364,-0.8364
2015-03-31,4879.52000,,4879.52000,3004.59000,,1861.39000,,1874.77000,518.07000,1356.70000,1680.53600,310.66800,1991.20400,3845.65000,3845.65000,0.52000,0.52000,0.66820,2.85610,38.30720,40.68630,0.00410,2.25690,2.31480,0.14130,0.74880,,0.00000,
2014-12-31,4251.04100,-683.14000,4934.18100,-3587.97000,-3514.02000,8448.20100,,188.76000,72.64000,116.12000,602.11800,728.87900,1330.99700,3856.20000,3856.20000,0.35000,0.35000,0.69800,3.19140,-3.62240,-25.54250,-0.00400,0.82840,0.85420,0.04590,0.25020,,4.1432,4.0329
2014-09-30,4934.63500,,4934.63500,3233.65000,,1675.77500,,1971.77000,463.08000,1508.69000,1161.68000,0.00000,1161.68000,3872.26600,3872.26600,0.30000,0.30000,0.70780,3.32130,37.68700,22.20350,0.00400,1.58730,1.63640,0.08830,0.46380,,0,0
2014-06-30,8967.08100,683.14000,8283.94100,6275.98000,6275.98000,2007.96100,,2222.31000,581.64000,1640.67000,1429.53500,0.00000,1429.53500,3810.71400,3810.71400,0.38000,0.38000,0.79350,5.88250,25.76330,16.57270,0.00650,,2.17440,0.10740,0.43250,,0,0
2014-03-31,11686.05000,,11686.05000,8016.05000,,3652.19000,,1896.77000,505.71000,1391.06000,-2746.63300,80.66100,-2665.97200,3834.00000,3834.00000,-0.70000,-0.70000,0.76660,3.92540,16.23110,-22.81330,0.00900,,-4.46630,-0.21130,-1.00170,,0.00000,
2013-12-31,14687.63000,-182.55000,14870.18000,6364.27900,6421.08900,8449.09000,,3015.95000,614.97000,2400.98000,446.62600,289.55600,736.18200,3850.00000,3850.00000,0.19000,0.19000,0.71930,3.52190,104.60530,25.53380,0.00200,0.67450,0.70030,0.03120,0.18930,,-2.9043,-3.0171
2013-09-30,8087.29100,,8087.29100,6210.19000,,1825.44100,,1614.80000,409.33000,1205.47000,1121.31800,-984.70400,136.61400,3807.60000,3807.60000,0.04000,0.04000,0.74040,3.42720,19.96710,1.68920,0.00540,,1.57120,0.07480,0.39410,,0,0
