Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.99600,1.38100,-0.38500,1.54200,9.56900,,11.19300,-11.57800,72.28900,60.71100,60.71100,60.71100,64.31600,-11.34000,-11.57800,10.00540,44.47560,6.43000,1.44000,0.05670,,-3.41430,-38.65460,-1162.45000,-1162.45000,6095.48200,6457.43000,0.03260,230.16670,62.25000,1.44580,-481.10730,-646.75610,198.72670,-646.75610,-0.88060,1.9492,1.9529
2024-06-30,0.97900,1.66600,-0.68700,1.64100,11.25100,,12.99700,-13.68400,-1.23000,-14.91400,-14.91400,-14.91400,-10.90800,-13.37900,-13.68400,9.15280,9.15280,-1.19000,-1.19000,0.56580,,-2.36030,-70.17370,-1397.75300,-1397.75300,-1523.39100,-1114.19800,0.02480,2.42500,4.47030,20.13280,68.43480,76.13460,-37.84030,80.00210,-1.95120,-1.198,-1.1981
2024-03-31,1.01000,1.74400,-0.73400,1.94100,10.98900,,13.30200,-14.03600,-4.47600,-18.51200,-18.51200,-18.51200,-22.78800,-13.45000,-14.03600,8.69490,8.69490,-2.62000,-2.62000,0.53760,,-2.21340,-72.67330,-1389.70300,-1389.70300,-1832.87100,-2256.23800,0.02710,4.25370,15.07460,5.97030,78.28820,85.59670,-49.69130,89.97330,-2.32250,-1.50770,-1.51250
2023-12-31,1.04900,1.61000,-0.56100,3.59600,11.71900,,15.82100,-16.38200,-1.02500,-17.40700,-17.40700,-17.40700,-15.90500,-15.65700,-16.38200,7.23150,7.23150,-1.90000,-1.90000,0.45220,,-1.84030,-53.47950,-1561.67700,-1561.67700,-1659.39000,-1516.20600,0.03170,5.79140,17.19670,5.23360,64.44410,68.41840,-52.55900,72.47480,-2.79960,-1.814,-1.8396
2023-09-30,0.79100,1.77900,-0.98800,3.16100,10.87400,,14.54000,-15.52800,-6.22200,-21.75000,-21.75000,-21.75000,-17.74800,-14.79500,-15.52800,7.46280,7.46280,-2.38000,-2.38000,0.59560,,-2.84240,-124.90520,-1963.08500,-1963.08500,-2749.68400,-2243.74200,0.01880,,21.97220,4.09610,116.03710,122.48690,-51.76110,137.41470,-1.98240,-1.2025,-1.2045
2023-06-30,0.16600,1.68500,-1.51900,3.46900,10.99100,,14.96500,-16.48400,-1.40800,-17.89200,-17.89200,-17.89200,-14.61200,-15.73700,-16.48400,6.95670,6.95670,-2.10000,-2.10000,0.84920,,-51.79520,-915.06020,-9930.12200,-9930.12200,-10778.31000,-8802.41000,0.00310,,4.04880,22.22890,487.38790,547.99360,-33.32900,2155.66300,-0.11460,-1.6515,-1.6534
2023-03-31,0.44600,1.34600,-0.90000,4.05000,14.94600,,19.50100,-20.40100,-1.81300,-22.21400,-22.21400,-22.21400,-18.00500,-19.67400,-20.40100,6.47300,6.47300,-2.78000,-2.78000,1.06520,,4.10030,-201.79370,-4574.21500,-4574.21500,-4980.71700,-4036.99500,0.00680,,16.51850,5.44840,-276.39690,-282.47700,-34.02570,-205.60900,1.61020,-2.52770,-2.53170
2022-12-31,0.11200,1.61900,-1.50700,6.46400,16.12400,,23.09400,-24.60100,0.02900,-24.57200,-24.57200,-24.57200,-20.53200,-23.87500,-24.60100,5.93840,5.93840,-3.33580,-3.33580,1.06620,,3.07760,-1345.53600,-21965.18000,-21965.18000,-21939.29000,-18332.14000,0.00210,14.58560,6.58820,13.66070,-298.24020,-328.10800,-45.52060,-224.73020,1.73530,-2.9068,-2.9587
2022-09-30,0.07600,1.62600,-1.55000,6.20200,15.11000,,21.81700,-23.36700,-6.56500,-29.93200,-29.93200,-29.93200,-26.19700,-22.66700,-23.36700,5.98690,5.98690,-4.34780,-4.34780,1.47880,,1.24320,-2039.47400,-30746.05000,-30746.05000,-39384.21000,-34469.74000,0.00100,,2.45160,36.71050,-115.42500,-121.64510,-41.30550,-104.81860,4.64200,-3.0431,-3.091
2022-06-30,,,,6.74000,16.09400,,,-23.48400,-5.61700,-29.10100,-29.10100,-29.10100,-25.59500,-22.66900,-23.48400,5.80000,5.80000,-4.34780,-4.34780,1.82200,,0.71250,,,,,,,,,,-74.90610,-78.76200,-35.29360,-70.28550,7.13320,-3.8741,-3.934
2022-03-31,0.18900,0.36900,-0.18000,5.93200,13.40000,,19.45500,-19.63500,0.00200,-19.63300,-19.63300,-19.63300,-16.94000,-19.41900,-19.63500,5.75860,5.75860,-2.99850,-2.99850,4.05890,,,-95.23810,-10388.89000,-10388.89000,-10387.83000,-8962.96300,0.00220,,2.12360,42.38100,-31.54050,-34.37570,-23.28010,-30.32920,11.16660,-2.12950,-2.22920
2021-12-31,0.30000,0.44100,-0.14100,6.96900,12.43900,,19.53700,-19.67800,,-19.67800,-19.67800,-19.67800,-17.28500,-19.51200,-19.67800,5.17030,5.17030,-3.44830,-3.44830,10.93370,,,-47.00000,-6559.33400,-6559.33400,-6559.33400,-5761.66700,0.00340,,1.50000,60.00000,-25.55620,-25.42740,-22.62460,-24.77780,13.78610,-3.5651,-3.8146
