Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,295.88500,54.95400,240.93100,80.79100,196.63700,277.42800,-36.49700,9.75600,-26.74100,-0.35300,-26.38800,-26.38800,-26.38800,-12.26400,-36.49700,148.13500,148.13500,-0.18000,-0.18000,1.56660,0.03150,0.03260,81.42720,-12.33490,-12.33490,-9.03760,-8.91830,0.14660,1.70650,52.73920,-2.05250,-4.37120,-1.30720,-1.98780,8.64800,0.2581,0.1498
2024-06-30,284.34700,48.10100,236.24600,72.30800,178.71400,251.02200,-14.77600,8.95500,-5.82100,0.49000,-6.31100,-6.31100,-6.31100,6.06700,-14.77600,146.93900,146.93900,-0.04000,-0.04000,1.54690,0.03270,0.03380,83.08370,-5.19650,-5.19650,-2.04710,-2.21950,0.14460,1.79170,50.23090,-0.50250,-1.12070,-0.32080,-0.48610,8.50360,0.3947,0.2875
2024-03-31,269.42800,45.72300,223.70500,70.59900,172.01200,242.61100,-18.90600,8.20300,-10.70300,0.26300,-10.96600,-10.96600,-10.96600,1.14500,-18.90600,145.47600,145.47600,-0.08000,-0.08000,1.60500,0.03480,0.03610,83.02960,-7.01710,-7.01710,-3.97250,-4.07010,0.14340,1.93840,46.43040,-0.91870,-2.08160,-0.58370,-0.88670,8.16070,0.47530,0.39550
2023-12-31,260.04100,47.83100,212.21000,74.61100,174.93300,249.54400,-37.33400,8.51500,-28.81900,0.70000,-29.51900,-29.51900,-29.51900,-17.64400,-37.33400,141.96100,141.96100,-0.21000,-0.21000,1.48770,0.03630,0.03770,81.60640,-14.35700,-14.35700,-11.08250,-11.35170,0.13730,1.25840,71.51930,-2.55440,-6.16640,-1.55890,-2.46160,7.98040,0.2892,0.192
2023-09-30,247.90700,44.12500,203.78200,72.70800,181.42500,254.13300,-50.35100,6.69700,-43.65400,0.19300,-43.84700,-43.84700,-43.84700,-32.61800,-50.35100,142.82800,142.82800,-0.31000,-0.31000,1.49930,0.03770,0.03920,82.20100,-20.31040,-20.31040,-17.60900,-17.68690,0.13900,1.70130,52.89990,-3.90180,-9.95580,-2.45920,-3.75480,7.83360,0.2344,0.1155
2023-06-30,228.53600,42.30400,186.23200,73.21600,171.74500,244.96100,-58.72900,6.17000,-52.55900,0.32200,-52.88100,-52.88100,-52.88100,-41.39300,-58.72900,141.23800,141.23800,-0.37000,-0.37000,1.53480,0.03840,0.03990,81.48910,-25.69790,-25.69790,-22.99810,-23.13900,0.13240,1.81990,49.45360,-4.73660,-12.22500,-3.06390,-4.55470,7.85110,-0.085,-0.1686
2023-03-31,213.52600,40.20200,173.32400,80.03600,162.55100,242.58700,-69.26300,5.87400,-63.38900,0.05800,-63.44700,-63.44700,-63.44700,-52.38900,-69.26300,139.64650,139.64650,-0.45000,-0.45000,1.50580,0.03930,0.04090,81.17230,-32.43770,-32.43770,-29.68680,-29.71390,0.12480,2.01080,44.75760,-5.74520,-15.41470,-3.70780,-5.51960,7.86730,0.20960,0.13710
2022-12-31,202.05300,40.57000,161.48300,75.41300,161.27200,236.68510,-75.20210,3.77500,-71.42700,-0.24300,-71.18400,-71.18400,-71.18400,-58.61610,-75.20210,136.52600,136.52600,-0.51000,-0.51000,1.50330,0.03920,0.04080,79.92110,-37.21900,-37.21900,-35.35060,-35.23040,0.11610,1.35900,66.22750,-6.37400,-17.16520,-4.09010,-6.12410,8.02520,0.1658,0.0841
2022-09-30,186.42900,37.77900,148.65000,71.49300,148.97000,220.46300,-71.81300,0.94100,-70.87200,0.33300,-71.20500,-71.20500,-71.20500,-55.91000,-71.81300,137.18100,137.18100,-0.52000,-0.52000,1.60250,0.03910,0.04070,79.73540,-38.52030,-38.52030,-38.01550,-38.19420,0.11110,1.74640,51.53390,-6.33330,-17.24170,-4.24520,-6.08540,8.14900,0.0491,-0.0422
2022-06-30,172.20500,36.73500,135.47000,63.82200,143.95000,207.77200,-72.30200,-0.77900,-73.08100,0.04200,-73.12300,-73.12300,-73.12300,-56.89900,-72.30200,135.92800,135.92800,-0.54000,-0.54000,1.70700,0.03900,0.04050,78.66790,-41.98600,-41.98600,-42.43840,-42.46280,0.10360,1.92890,46.65750,-6.38070,-17.24970,-4.39980,-6.13220,8.37720,-0.199,-0.2754
2022-03-31,159.51600,33.33200,126.18400,60.25400,137.06700,197.32100,-71.13700,0.05200,-71.08500,0.33400,-71.41900,-71.41900,-71.41900,-55.99000,-71.13700,134.53000,134.53000,-0.53000,-0.53000,1.77620,0.03880,0.04030,79.10430,-44.59550,-44.59550,-44.56290,-44.77230,0.09540,1.99950,45.01070,-6.13360,-16.53750,-4.27080,-5.89590,8.59630,0.07640,-0.03620
2021-12-31,146.10300,29.76700,116.33600,60.67100,130.11500,190.78600,-74.45000,-0.45700,-74.90700,-23.93500,-50.97200,-50.97200,-50.97200,-61.34300,-74.45000,92.67300,92.67300,0.01000,0.01000,1.86350,0.03830,0.03980,79.62600,-50.95720,-50.95720,-51.27000,-34.88770,0.08640,1.28190,70.21030,-4.28590,-11.41870,-3.01490,-4.12180,8.87220,0.0897,-0.0671
2021-09-30,131.99000,22.69300,109.29700,53.44700,105.40700,158.85400,-49.55700,-1.17400,-50.73100,0.01100,-50.74200,-50.74200,-50.74200,-41.40800,-49.55700,131.43900,131.43900,-0.39000,-0.39000,3.73680,0.04080,0.04250,82.80700,-37.54600,-37.54600,-38.43550,-38.44380,0.08560,1.77230,50.78020,-4.52420,-5.38080,-3.29270,-4.33960,8.49970,-0.0356,-0.0422
2021-06-30,122.79000,25.49300,97.29700,88.62700,157.73200,246.35900,-149.06200,-0.62000,-149.68200,0.03700,-149.71900,-149.71900,-149.71900,-141.24300,-149.06200,73.54000,73.54000,-2.04000,-2.04000,4.05400,0.04090,0.04260,79.23850,-121.39590,-121.39590,-121.90080,-121.93090,0.08090,1.83870,48.94850,-13.28870,-15.83670,-9.86200,-12.74570,8.59610,-0.5602,-0.5486
2021-03-31,113.93800,20.35900,93.57900,34.54500,71.89200,106.43700,-12.85800,-0.74500,-13.60300,0.12900,-13.73200,-13.73200,-13.73200,-5.55700,-12.85800,31.35700,31.35700,-0.44000,-0.44000,1.86440,0.09480,0.10470,82.13150,-11.28510,-11.28510,-11.93900,-12.05220,0.13640,1.99960,45.00790,5.17970,-4.49370,-1.64400,-2.68460,14.48270,0.90240,0.75610
2020-12-31,109.51000,19.07400,90.43600,35.40600,76.61700,112.02300,-21.58700,-27.30500,-48.89200,-1.46100,-47.43100,-47.43100,-47.43100,-14.49100,-21.58700,27.89600,27.89600,-1.65000,-1.65000,1.86450,0.09690,0.10720,82.58240,-19.71230,-19.71230,-44.64620,-43.31200,0.13340,1.40950,63.85060,17.43130,-16.01510,-5.77890,-9.40700,14.82960,0.4266,0.3178
