Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,349.29000,249.50710,99.78290,29.76800,-5.34300,48.68110,51.10180,-20.10400,30.99800,9.05600,21.94200,21.94200,,21.94200,66.81080,51.10190,19.57200,19.57200,1.21000,1.20000,0.41740,2.00490,-2.03720,28.56740,14.63020,14.63020,8.87460,6.28190,0.12770,63.61730,4.17980,21.53230,-2.57600,-1.67880,0.80210,2.58860,-45.23860,1.5067,0.7142
2024-06-30,369.17100,258.81900,110.35200,29.58000,-6.55700,212.58800,-102.23600,-19.98100,-122.21700,0.08300,-122.30000,-122.30000,,-122.30000,-85.86800,-102.23600,19.45400,19.54100,-6.29000,-6.26000,0.43160,1.98340,-2.05240,29.89180,-27.69340,-27.69340,-33.10580,-33.12830,0.13450,62.21610,4.28130,21.02150,14.45950,9.39450,-4.45500,-14.21910,-44.22550,2.3136,1.4931
2024-03-31,365.34700,252.79700,112.55000,37.52000,-6.93400,58.36000,54.19000,-20.18200,34.00800,9.02800,24.98000,24.98000,,24.98000,70.33300,54.19000,19.65300,19.78500,1.27000,1.26000,0.44190,1.69580,-2.47990,30.80630,14.83250,14.83250,9.30840,6.83730,0.12600,62.15810,3.55870,25.29040,-3.55530,-1.88250,0.86170,2.47390,-36.30370,0.8266,-0.2736
2023-12-31,487.49800,337.29100,150.20700,46.36500,-5.88900,70.72700,79.48000,-26.59200,52.88800,14.20500,38.68300,38.68300,,38.68300,100.86400,79.48000,19.89300,20.05100,1.94000,1.93000,0.44250,1.70070,-2.46940,30.81180,16.30370,16.30370,10.84890,7.93500,0.16880,76.98950,7.70740,11.67720,-5.46250,-2.90310,1.33980,3.82750,-36.25250,-1.13090,-3.04160
2023-09-30,372.52400,263.60300,108.92100,43.70800,1.25500,56.27990,52.64110,-19.88700,32.75400,10.85700,21.89700,21.89700,,21.89700,68.94510,52.64110,20.60300,20.76400,1.10000,1.08000,0.58250,1.71360,-2.44300,29.23870,14.13090,14.13090,8.79250,5.87800,0.12410,67.65990,3.73730,24.08170,-3.04830,-1.63030,0.72960,2.17530,-36.39860,1.5374,0.6671
2023-06-30,396.94200,277.27900,119.66300,39.61700,-2.04400,56.12100,63.54200,-20.27000,43.27200,14.10400,29.16800,29.16800,,29.16800,80.18800,63.54200,20.48700,20.64900,1.42000,1.41000,0.56400,1.68750,-2.49690,30.14620,16.00790,16.00790,10.90130,7.34820,0.13450,60.19950,4.79540,18.76810,-4.13490,-2.17700,0.98810,2.84290,-35.08140,4.3069,3.4443
2023-03-31,395.74400,277.67200,118.07200,39.40500,-2.43000,56.43300,61.63900,-20.96400,40.67500,14.16800,26.50700,26.50700,,26.50700,78.43000,61.63900,20.74400,20.86400,1.28000,1.27000,0.50120,1.67730,-2.51910,29.83550,15.57550,15.57550,10.27810,6.69800,0.13630,52.51980,4.09430,21.98170,-3.77890,-1.96310,0.91300,2.55960,-34.38780,1.5356,0.9647
2022-12-31,527.09600,365.61600,161.48000,50.14200,8.99500,60.54900,100.93100,-28.29200,72.63900,19.38500,53.25400,53.25400,,53.25400,123.16400,100.93100,20.92100,21.00000,2.55000,2.54000,0.57300,1.64480,-2.59360,30.63580,19.14850,19.14850,13.78100,10.10330,0.18130,72.11360,9.24940,9.73040,-7.57450,-3.92140,1.83190,4.88420,-34.13450,2.97490,2.88320
2022-09-30,402.77310,288.64700,114.12600,37.54900,23.18800,29.70690,84.41910,-19.77400,64.64500,18.78700,45.85800,45.85800,,45.85800,102.38110,84.41910,21.19500,21.24500,2.16000,2.15000,0.54250,1.69230,-2.48540,28.33510,20.95950,20.95950,16.05000,11.38560,0.13780,54.83420,3.88020,23.19490,-6.22910,-3.27830,1.56910,4.31260,-35.42620,2.7838,3.458
2022-06-30,398.30500,286.31200,111.99300,40.03200,-3.38100,60.12600,51.86690,-19.77300,32.09400,9.23700,22.85700,22.85700,,22.85700,70.71900,51.86690,21.23600,21.26000,1.08000,1.08000,0.43800,1.73960,-2.39140,28.11740,13.02190,13.02190,8.05760,5.73860,0.13910,50.19500,5.07460,17.73540,-2.97670,-1.59680,0.79810,2.20160,-36.46600,1.6929,1.1697
