,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$0.26,$0.41
1,2024-08-01,2024-06-30,$0.27,$0.30
2,2024-05-15,2024-03-31,$0.06,$0.13
3,2024-02-05,2023-12-31,--,$0.21
4,2023-11-14,2023-09-30,$0.16,$0.22
5,2023-08-01,2023-06-30,--,$0.35
6,2023-05-15,2023-03-31,--,$0.10
7,2023-02-02,2022-12-31,$-0.02,$0.06
8,2022-11-14,2022-09-30,$0.02,$0.09
9,2022-08-02,2022-06-30,--,$0.08
10,2022-05-16,2022-03-31,--,$0.12
11,2022-02-02,2021-12-31,--,$0.21
12,2021-11-15,2021-09-30,$0.20,$0.26
13,2021-08-02,2021-06-30,--,$0.24
14,2021-05-17,2021-03-31,--,$0.11
15,2021-02-04,2020-12-31,--,$0.15
16,2020-11-13,2020-09-30,--,$0.16
17,2020-08-04,2020-06-30,--,$0.14
18,2020-05-15,2020-03-31,--,$0.07
19,2020-02-04,2019-12-31,--,$0.15
20,2019-11-13,2019-09-30,--,$0.17
21,2019-07-31,2019-06-30,--,$0.27
22,2019-05-15,2019-03-31,--,$0.12
23,2019-02-04,2018-12-31,--,$0.16
24,2018-11-13,2018-09-30,--,$0.23
25,2018-08-02,2018-06-30,--,$0.23
26,2018-05-15,2018-03-31,--,$0.13
27,2018-02-02,2017-12-31,--,$0.16
28,2017-11-14,2017-09-30,--,$0.24
29,2017-08-01,2017-06-30,--,$0.20
30,2017-05-15,2017-03-31,--,$0.09
31,2017-02-03,2016-12-31,--,$0.20
32,2016-11-14,2016-09-30,--,$0.22
33,2016-08-01,2016-06-30,--,$0.17
34,2016-05-16,2016-03-31,--,$0.06
35,2016-02-01,2015-12-31,--,$0.15
36,2015-11-13,2015-09-30,--,$0.19
37,2015-07-31,2015-06-30,--,$0.18
38,2015-05-15,2015-03-31,--,$0.07
39,2015-02-03,2014-12-31,--,$0.21
