Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,314.59800,36.34700,278.25100,220.59600,229.52700,48.72400,-45.12900,3.59500,0.92300,2.67200,2.67200,1.36900,66.61200,48.72400,185.38500,332.53300,0.01000,0.01000,1.15770,0.82640,9.09280,88.44650,15.48770,15.48770,1.14270,0.43520,0.04900,,,0.45130,-0.28110,0.04160,0.07840,1.81710,0.3295,0.3378
2024-06-30,265.39000,35.22100,230.16900,245.37100,254.32600,-24.15700,-53.00000,-77.15700,-11.30400,-65.85300,-65.85300,-32.21100,-9.07300,-24.15700,182.32400,182.32400,-0.18000,-0.18000,1.17750,0.82430,8.51350,86.72860,-9.10240,-9.10240,-29.07310,-12.13720,0.04470,,,-11.37480,6.55780,-1.10810,-1.99880,1.78380,-2.1962,-2.2483
2024-03-31,222.78500,31.54200,191.24300,220.41800,229.86100,-38.61800,-46.54700,-85.16500,-13.66000,-71.50500,-71.50500,-34.25500,-24.13400,-38.61800,181.40700,324.67900,-0.19000,-0.19000,1.24250,0.82770,8.05210,85.84200,-17.33420,-17.33420,-38.22740,-15.37580,0.03600,,,-11.21930,5.30210,-1.15460,-1.93280,1.95040,-0.85780,-0.87250
2023-12-31,228.62700,30.79400,197.83300,216.37100,226.29300,-28.46010,-45.48300,-73.94300,-14.17300,-59.77000,-59.77000,-27.19300,-12.16710,-28.46010,174.90600,174.90600,-0.16000,-0.16000,1.23230,0.80910,7.00150,86.53090,-12.44830,-12.44830,-32.34220,-11.89410,0.03720,,,-8.48420,4.61450,-0.97170,-1.61980,2.18590,-1.1733,-1.1985
2023-09-30,265.66100,30.18400,235.47700,221.84800,232.44000,3.03700,-42.50400,-39.46700,-5.20500,-34.26200,-34.26200,-16.59900,18.59400,3.03700,175.96300,175.96300,-0.09000,-0.09000,1.26270,0.78730,6.16930,88.63820,1.14320,1.14320,-14.85620,-6.24820,0.04370,4.93380,18.24150,-4.45580,2.66750,-0.56370,-0.94780,2.39890,0.9368,0.9105
2023-06-30,271.83300,29.07300,242.76000,247.32800,258.04900,-15.28900,-43.02600,-58.31500,-8.55600,-49.75900,-49.75900,-23.44300,0.40900,-15.28900,173.90800,173.90800,-0.13000,-0.13000,1.29380,0.78360,6.18740,89.30480,-5.62440,-5.62440,-21.45250,-8.62400,0.04380,3.96370,22.70620,-6.24060,4.09640,-0.80210,-1.35050,2.49920,-1.9617,-1.9914
2023-03-31,207.90100,28.29300,179.60800,233.07500,243.10100,-63.49300,-43.09000,-106.58300,-14.86200,-91.72100,-91.72100,-42.90700,-48.22600,-63.49300,170.81000,170.81000,-0.25000,-0.25000,1.34370,0.77960,5.71410,86.39110,-30.54000,-30.54000,-51.26620,-20.63820,0.03360,2.09200,43.02190,-10.90410,7.72310,-1.48160,-2.40280,2.65260,1.20220,1.16550
2022-12-31,169.65400,27.50400,142.15000,265.75790,275.84190,-133.69190,-40.38900,-174.08100,-16.31800,-157.76300,-157.76300,-77.27000,-117.61990,-133.69190,156.03000,156.03000,-0.47000,-0.47000,1.25550,0.76040,5.50270,83.78820,-78.80270,-78.80270,-102.60940,-45.54560,0.02570,,,-17.12070,14.13680,-2.38680,-4.10260,2.90690,1.4143,1.3689
2022-09-30,274.19200,43.57300,230.61900,345.17100,355.41400,-124.79500,-36.13800,-160.93300,-23.45100,-137.48200,-137.48200,-60.08100,-103.94200,-124.79500,162.46400,162.46400,-0.37000,-0.37000,1.30260,0.72470,4.97730,84.10860,-45.51370,-45.51370,-58.69360,-21.91200,0.03720,2.53290,35.53270,-12.74760,14.44850,-1.86330,-3.50980,3.43320,9.8109,9.767
2022-06-30,308.63900,54.12500,254.51400,421.33300,473.39200,-218.87800,-33.14000,-252.01800,-28.19600,-223.82200,-223.82200,-100.92800,-157.27300,-218.87800,153.82200,153.82200,-0.66000,-0.66000,1.21480,0.70730,5.93060,82.46330,-70.91720,-70.91720,-81.65460,-32.70100,0.03360,3.36330,26.75920,-18.43880,22.38580,-2.43410,-5.39660,3.88050,9.1021,9.0174
