Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,11.20000,1.64000,9.56000,3.86600,6.95300,10.81900,-1.25900,3.12300,1.86400,,1.86400,1.86400,1.86400,-1.21900,-1.25900,28.73800,32.34600,0.06000,0.06000,1.33810,,0.23330,85.35720,-11.24110,-11.24110,16.64290,16.64290,0.35350,0.24690,1.61480,55.73570,21.74780,21.74780,5.88370,21.74780,0.30590,-0.0516,-0.0578
2024-06-30,7.76600,1.51900,6.24700,3.39400,6.76500,10.15900,-3.91200,-9.82900,-13.74100,,-13.74100,-13.74100,-13.74100,-3.84300,-3.91200,28.36500,28.36500,-0.48000,-0.48000,2.55460,,1.07130,80.44040,-50.37340,-50.37340,-176.93790,-176.93790,0.22900,0.24050,2.08430,43.18050,-327.78940,-327.79120,-40.51840,-327.79100,0.15010,-0.1097,-0.1132
2024-03-31,3.13900,0.90300,2.23600,3.70000,8.81400,12.51400,-10.27800,-0.83300,-11.11100,,-11.11100,-11.11100,-11.11100,-10.21700,-10.27800,24.88700,24.88700,-0.45000,-0.45000,2.52200,,0.33850,71.23290,-327.42910,-327.42910,-353.96620,-353.96620,0.08700,0.24850,2.00700,44.84230,-75.99860,-75.99860,-30.77930,-75.99860,0.57470,-0.38510,-0.38560
2023-12-31,0.53900,0.17100,0.36800,4.70900,6.96300,11.67200,-11.30400,0.16800,-11.13600,,-11.13600,-11.13600,-11.13600,-11.48200,-11.30400,16.23000,16.23000,-0.45000,-0.45000,2.25910,,0.31130,68.27460,-2097.21700,-2097.21700,-2066.04800,-2066.04800,0.01400,0.05150,2.23650,40.24120,-70.58360,-70.58380,-28.84000,-70.58380,0.69310,-0.6338,-0.6353
2023-09-30,0.43400,0.13300,0.30100,4.66200,6.19500,10.85700,-10.55600,-9.78400,-20.34000,,-20.34000,-20.34000,-20.34000,-10.07200,-10.55600,17.86300,17.86300,-1.14000,-1.14000,3.29870,0.07490,0.19730,69.35480,-2432.25800,-2432.25800,-4686.63600,-4686.63600,0.00910,0.04990,2.11710,42.51150,-82.28480,-82.28490,-42.75180,-76.12560,1.25550,-0.1755,-0.1744
2023-06-30,0.49500,0.15000,0.34500,3.55500,4.78700,8.34200,-7.99700,0.79500,-7.20200,,-7.20200,-7.20200,-7.20200,-7.77400,-7.99700,12.46400,12.46400,-0.58000,-0.58000,1.75200,1.04830,-21.70250,69.69700,-1615.55600,-1615.55600,-1454.95000,-1454.94900,0.02350,0.06050,3.89760,23.09090,2976.29700,2976.02600,-34.21380,-143.75250,-0.01590,-0.7493,-0.7525
2023-03-31,0.59700,0.18100,0.41600,4.57600,4.16500,8.74100,-8.32500,-0.67500,-9.00000,,-9.00000,-9.00000,-9.00000,-8.10100,-8.32500,11.62200,11.62200,-0.77000,-0.77000,2.16400,-0.79660,-0.44340,69.68180,-1394.47200,-1394.47200,-1507.53800,-1507.53800,0.01950,0.07740,1.30350,69.04520,68.82840,68.82840,-29.41270,123.66030,-1.29700,-0.36690,-0.36690
2022-12-31,0.63800,0.23800,0.40000,4.43100,3.82300,8.25400,-7.85400,-0.61800,-8.47200,,-8.47200,-8.47200,-8.47200,-7.62600,-7.85400,8.86500,8.86500,-0.82000,-0.82000,1.09640,3.95460,-1.33850,62.69590,-1231.03400,-1231.03400,-1327.89900,-1327.90000,0.03570,0.11910,1.74320,51.63010,144.59790,144.59790,-47.43030,-427.23120,-0.58320,-0.9057,-0.9066
2022-09-30,0.90600,0.23500,0.67100,4.06500,4.77900,8.84400,-8.17300,-0.70400,-8.87700,,-8.87700,-8.87700,-8.87700,-7.91200,-8.17300,9.21600,9.21600,-0.96000,-0.96000,1.27920,2.17070,-1.85420,74.06180,-902.09710,-902.09710,-979.80140,-979.80130,0.04480,0.12200,1.68720,53.34440,169.21480,169.21460,-43.88910,-198.10310,-0.61010,-0.3932,-0.3987
2022-06-30,0.79700,0.18000,0.61700,5.60600,4.49700,10.10300,-9.48600,-0.67300,-10.15900,,-10.15900,-10.15900,-10.15900,-9.30000,-9.48600,8.19000,8.19000,-1.24000,-1.24000,1.56730,1.32710,-4.05730,77.41530,-1190.21300,-1190.21300,-1274.65500,-1274.65500,0.03780,0.08820,1.81960,49.46050,356.95820,356.95710,-48.22460,-116.75670,-0.35990,-0.7371,-0.7434
