Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,425.79900,272.94100,152.85800,112.87900,,112.87900,39.97900,0.56500,40.54400,11.11600,29.42800,29.42800,29.42800,55.28600,39.97900,30.51000,30.89900,0.96000,0.95000,2.25190,,,35.89910,9.38920,9.38920,9.52190,6.91120,0.22810,0.38280,53.99430,1.66680,2.89460,3.86970,1.57640,2.89460,33.30470,-0.2551,-1.4934
2024-06-30,423.38600,266.63700,156.74900,106.52700,,106.52700,50.22200,0.24500,50.46700,11.55800,38.90900,38.90900,38.90900,64.52900,50.22200,30.43300,30.81500,1.28000,1.26000,2.33970,,,37.02270,11.86200,11.86200,11.91990,9.19000,0.23860,0.42520,53.48480,1.68270,3.96290,5.36210,2.19270,3.96290,32.18770,1.34060,0.46230
2024-03-31,388.45910,249.02100,139.43810,101.19400,,101.19400,38.24410,0.64100,38.88500,9.44600,29.43900,29.43900,29.43900,13.65310,38.24410,30.16700,30.61100,0.97000,0.96000,2.33260,,,35.89520,9.84510,9.84510,10.01010,7.57840,0.22780,0.41560,38.98630,2.30850,3.11970,4.28240,1.72600,3.11970,31.09820,-0.1333,-1.0349
2023-12-31,520.39900,321.29200,199.10700,123.96000,,123.96000,75.14700,-0.17100,74.97600,19.35200,55.62400,55.62400,55.62400,128.75300,75.14700,30.29300,30.64900,1.84000,1.81000,2.13950,,,38.26050,14.44030,14.44030,14.40740,10.68870,0.31100,0.57030,50.13480,1.79520,6.10620,8.52170,3.32380,6.10620,30.06320,3.0962,2.2295
2023-09-30,374.45600,240.54000,133.91600,95.33800,,95.33800,38.57800,-0.51300,38.06500,10.38500,27.68000,27.68000,27.68000,50.61200,38.57800,30.13700,30.62700,0.92000,0.90000,2.04540,,,35.76280,10.30240,10.30240,10.16540,7.39210,0.23730,0.41080,40.17340,2.24030,3.24740,4.65870,1.75390,3.24740,28.14640,2.4238,1.2936
2023-06-30,383.69500,241.73200,141.96300,95.71800,,95.71800,46.24500,-0.79900,45.44600,11.19300,34.25300,34.25300,34.25300,56.88900,46.24500,29.92200,30.44400,1.14000,1.13000,2.01870,,0.03220,36.99890,12.05250,12.05250,11.84430,8.92710,0.25470,0.42690,32.50830,2.76850,4.20960,6.16660,2.27370,4.20960,27.15130,2.32560,1.34370
2023-03-31,425.66100,269.82890,155.83200,93.11600,,93.11610,62.71600,-1.35400,61.36200,14.95300,46.40900,46.40900,46.40900,37.47200,62.71600,29.80500,30.37000,1.55000,1.53000,1.78520,,0.08510,36.60940,14.73380,14.73380,14.41570,10.90280,0.28050,0.45770,32.38200,2.77930,5.97710,8.95590,3.05850,5.97710,25.98560,0.0533,-1.3056
2022-12-31,514.55300,326.73900,187.81400,115.31800,,115.31800,72.49600,-2.19500,70.30100,17.52900,52.77200,52.77200,52.77200,116.91700,72.49600,29.81300,30.29400,1.77000,1.74000,1.59290,,0.08100,36.50040,14.08910,14.08910,13.66250,10.25590,0.34020,0.55180,34.74130,2.59060,7.23690,11.20560,3.48920,7.23690,24.45780,4.9233,3.9122
2022-09-30,351.54500,222.44900,129.09600,84.94600,,84.94600,44.15000,-1.36200,42.78800,10.73400,32.05400,32.05400,32.05400,52.96600,44.15000,29.80800,30.31300,1.08000,1.06000,1.48490,,0.21790,36.72250,12.55880,12.55880,12.17140,9.11800,0.23660,0.34700,31.78810,2.83120,4.75620,7.71170,2.15710,4.75620,22.60700,-1.2018,-2.2467
2022-06-30,365.85600,228.02600,137.83000,85.40500,,85.40500,52.42500,-0.99800,51.42700,12.10900,39.31800,39.31800,39.31800,60.50700,52.42500,29.74700,30.38600,1.32000,1.29000,1.57960,,0.11710,37.67330,14.32940,14.32940,14.05660,10.74690,0.27690,0.42670,39.59480,2.27300,6.14790,10.31330,2.97590,6.14790,21.45580,-0.84800,-1.53370
2022-03-31,383.30800,234.47200,148.83600,86.44700,,86.44690,62.38910,-0.51400,61.87500,17.16200,44.71300,44.71300,44.71300,41.23010,62.38900,29.55600,30.39100,1.51000,1.46000,1.61030,0.28120,0.43880,38.82940,16.27650,16.27650,16.14240,11.66500,0.31950,0.49440,39.67170,2.26860,7.45620,13.09850,3.72650,5.35960,20.20130,-3.3354,-4.0186
2021-12-31,485.90400,294.24500,191.65900,99.46700,,99.46700,92.19200,-1.62400,90.56800,21.33700,69.23100,69.23100,69.23100,128.48500,92.19200,29.63700,30.44300,2.34000,2.27000,1.44840,,,39.44380,18.97330,18.97330,18.63910,14.24790,0.40900,0.76300,61.57700,1.46160,12.51290,23.47240,5.82760,12.51290,18.64780,4.6575,4.0849
