Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,11671.00000,9855.00000,1816.00000,635.00000,635.00000,1181.00000,-67.00000,1114.00000,184.00000,930.00000,930.00000,,930.00000,1399.00000,1181.00000,274.39300,277.88800,3.39000,3.35000,1.31630,0.24020,0.40340,15.55990,10.11910,10.11910,9.54500,7.96850,0.20360,0.97180,0.97120,92.66820,4.04820,146.91940,1.62270,3.07590,83.54760,5.0944,4.3719
2024-06-30,11976.00000,10176.00000,1800.00000,644.00000,644.00000,1156.00000,-66.00000,1090.00000,185.00000,905.00000,905.00000,,905.00000,1373.00000,1156.00000,274.12200,277.72200,3.30000,3.26000,1.33170,0.24770,0.42030,15.03010,9.65260,9.65260,9.10150,7.55680,0.21600,1.05060,1.02180,88.07620,4.10690,2661.76500,1.63230,3.08950,80.19570,2.9336,2.2113
2024-03-31,10731.00000,9068.00000,1663.00000,627.00000,627.00000,1036.00000,-68.00000,968.00000,169.00000,799.00000,799.00000,,799.00000,1247.00000,1036.00000,273.49600,277.00400,2.92000,2.88000,1.44110,0.29020,0.43250,15.49720,9.65430,9.65430,9.02060,7.44570,0.19420,0.94570,0.92170,97.64050,3.73190,-124.45480,1.44630,2.64900,78.03500,-1.00360,-1.57760
2023-12-31,11668.00000,9745.00000,1923.00000,635.00000,635.00000,1288.00000,-61.00000,1227.00000,222.00000,1005.00000,1005.00000,,1005.00000,1510.00000,1288.00000,273.14300,275.72500,3.69000,3.64000,1.43710,0.29130,0.43480,16.48100,11.03870,11.03870,10.51590,8.61330,0.21290,1.13600,1.06060,84.85520,4.71850,-106.57480,1.83360,3.34410,77.84720,4.2922,3.1974
2023-09-30,10571.00000,8913.00000,1658.00000,601.00000,601.00000,1057.00000,-66.00000,991.00000,155.00000,836.00000,836.00000,,836.00000,1265.00000,1057.00000,272.58500,274.74500,3.07000,3.04000,1.42710,0.31670,0.46370,15.68440,9.99910,9.99910,9.37470,7.90840,0.19750,1.07620,0.91250,98.63310,4.18900,-39.62090,1.56190,2.86250,73.13020,4.818,3.9901
2023-06-30,10152.00000,8585.00000,1567.00000,605.00000,605.00000,962.00000,-76.00000,886.00000,142.00000,744.00000,744.00000,,744.00000,1169.00000,962.00000,273.13700,275.08700,2.72000,2.70000,1.39140,0.32190,0.50080,15.43540,9.47600,9.47600,8.72730,7.32860,0.19320,1.12340,0.88600,101.57800,3.81970,-27.58620,1.41560,2.59010,71.33680,2.6873,1.9133
2023-03-31,9881.00000,8357.00000,1524.00000,586.00000,586.00000,938.00000,-58.00000,880.00000,150.00000,730.00000,730.00000,,730.00000,1164.00000,938.00000,274.00400,276.64600,2.66000,2.64000,1.39420,0.32630,0.55020,15.42350,9.49300,9.49300,8.90600,7.38790,0.18970,1.19280,0.89150,100.95740,3.82460,-23.73980,1.40130,2.57660,69.57530,5.28470,4.70280
2022-12-31,10851.00000,9020.00000,1831.00000,604.00000,604.00000,1227.00000,-16.00000,1211.00000,219.00000,992.00000,992.00000,,992.00000,1467.00000,1227.00000,275.31100,278.16900,3.62000,3.57000,1.37300,0.33240,0.56530,16.87400,11.30770,11.30770,11.16030,9.14200,0.21040,1.42680,0.91930,97.89610,5.34250,-27.63230,1.92300,3.56690,67.66490,2.3141,0.5527
2022-09-30,9975.00000,8310.00000,1665.00000,567.00000,567.00000,1098.00000,-45.00000,1053.00000,151.00000,902.00000,902.00000,,902.00000,1317.00000,1098.00000,273.91600,276.38200,3.29000,3.26000,1.34140,0.34360,0.65100,16.69170,11.00750,11.00750,10.55640,9.04260,0.19510,1.32810,0.91470,98.39100,5.11020,-20.38420,1.76460,3.35440,64.29090,4.7294,3.7946
2022-06-30,9189.00000,7597.00000,1592.00000,614.00000,614.00000,978.00000,-55.00000,923.00000,157.00000,766.00000,766.00000,,766.00000,1190.00000,978.00000,276.26700,278.94300,2.77000,2.75000,1.39650,0.35920,0.66140,17.32510,10.64320,10.64320,10.04460,8.33610,0.18200,1.23370,0.83290,108.05090,4.40710,-17.06770,1.51740,2.82430,63.37740,2.3875,1.5827
