Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,18.12900,1.18900,16.94000,8.47200,8.57300,8.36700,8.36700,1.71500,6.65200,6.65200,6.65200,8.34100,8.47500,0.80000,0.78000,,49.98210,39.73720,0.01320,3.78700,4.26430,0.52360,3.78700,21.04640,1.10620,1.10210
2019-09-30,17.98100,1.23300,16.74800,8.90400,9.01700,7.73100,7.97400,1.63900,6.33500,6.33500,6.33500,8.31900,8.46800,0.76000,0.76000,,47.61170,37.82540,0.01340,3.70320,4.18160,0.50800,3.70320,20.53870,0.0675,0.0541
2019-06-30,17.72300,1.24800,16.47500,8.84700,8.96700,7.50800,7.50800,1.55200,5.95600,5.95600,5.95600,8.33900,8.48200,0.71000,0.70000,,45.57210,36.15170,0.01320,3.58210,4.06210,0.47750,3.58210,19.93390,0.9249,0.8449
2019-03-31,17.78100,1.11300,16.66800,9.16700,9.27700,7.39100,7.39100,1.27700,6.11400,6.11400,6.11400,8.31000,8.46500,0.74000,0.72000,,44.34250,36.68110,0.01340,3.76620,4.28690,0.49280,3.76620,19.47430,0.3451,0.3008
2018-12-31,16.58100,0.97100,15.61000,8.45300,8.56200,7.04800,7.04800,1.43300,5.61500,5.61500,5.61500,8.29300,8.45800,0.68000,0.66000,,45.15060,35.97050,0.01300,3.57860,4.08150,0.46780,3.57860,18.87470,0.80090,0.68460
2018-09-30,14.23100,0.78100,13.45000,7.65800,7.65800,5.79200,5.79200,1.37000,4.42200,4.42200,4.42200,7.33500,7.52600,0.61000,0.58000,,43.06320,32.87730,0.01320,3.54730,3.78020,0.43430,3.54730,16.84330,0.6547,0.5485
2018-06-30,13.60200,0.73000,12.87200,7.12200,7.12200,5.75000,5.75000,1.33400,4.41600,4.41600,4.41600,7.34600,7.53500,0.60000,0.59000,,44.67060,34.30700,0.01280,3.65280,3.89890,0.43880,3.65280,16.34590,1.0751,0.9714
2018-03-31,13.37200,0.66600,12.70600,7.22100,7.22100,5.48500,5.48500,1.21600,4.26900,4.26900,4.26900,7.32800,7.51200,0.58000,0.57000,,43.16860,33.59830,0.01270,3.62260,3.87100,0.42640,3.62260,15.94630,0.3534,0.3609
2017-12-31,13.17200,0.60100,12.57100,7.17600,7.17600,5.39500,5.39500,1.78100,3.61400,3.61400,3.61400,7.31300,7.50800,0.49000,0.48000,,42.91620,28.74870,0.01260,3.16710,3.39050,0.36360,3.16710,15.48960,0.76690,0.74040
2017-09-30,12.85600,0.58200,12.27400,6.91400,6.91400,5.36000,5.36300,1.74800,3.61500,3.61500,3.61500,7.13700,7.38000,0.50000,0.49000,,43.69400,29.45250,0.01290,3.25680,3.49190,0.37970,3.25680,15.07950,0.434,0.3934
2017-06-30,13.32100,0.91800,12.40300,5.93500,5.93500,6.46800,6.46500,2.18800,4.27700,4.27700,4.27700,7.26960,7.43200,0.59000,0.58000,,48.23550,31.91080,0.01440,3.93770,4.22690,0.45940,3.93770,14.76760,0.8507,0.7515
2017-03-31,12.15000,0.84700,11.30300,6.60700,6.60700,4.69600,4.69600,1.56800,3.12800,3.12800,3.12800,7.13500,7.37900,0.44000,0.42000,0.28620,40.64750,27.07520,0.01220,2.98390,3.20920,0.33040,2.98390,14.27220,-0.2329,-0.2987
2016-12-31,12.37900,0.85000,11.52900,6.81000,6.81000,4.71900,4.71900,1.57200,3.14700,3.14700,3.14700,6.86300,7.23600,0.46000,0.43000,0.30110,40.93160,27.29640,0.01250,3.15860,3.41030,0.34070,3.15860,14.32140,0.82610,0.55390
2016-09-30,12.04700,1.13200,10.91500,6.96100,6.96100,3.95400,3.95400,1.25500,2.69900,2.69900,2.69900,6.84300,7.10500,0.39000,0.37000,0.30980,36.22540,24.72740,0.01220,2.78720,3.01190,0.30280,2.78720,13.94500,0.6476,0.6098
2016-06-30,11.34500,0.98000,10.36500,6.56800,6.56800,3.79700,3.79700,1.25000,2.54700,2.54700,2.54700,6.82300,7.11100,0.37000,0.36000,0.47640,36.63290,24.57310,0.01210,2.69660,2.91800,0.29680,2.69660,13.61180,0.0357,0.0084
2016-03-31,11.16300,0.97900,10.18400,6.62900,6.62900,3.55500,3.55500,1.17500,2.38000,2.38000,2.38000,6.84700,7.08000,0.35000,0.34000,0.48770,34.90770,23.37000,0.01200,2.57960,2.79590,0.27940,2.57960,13.30770,0.183,0.169
2015-12-31,11.20900,0.98100,10.22800,6.47900,6.47900,3.74900,3.74900,1.22100,2.52800,2.52800,2.52800,6.87000,7.08400,0.37000,0.36000,0.49420,36.65430,24.71650,0.01220,2.77650,3.01220,0.30190,2.77650,13.01850,0.79690,0.78590
2015-09-30,10.67300,0.98400,9.68900,6.69600,6.69600,2.99300,4.51800,1.56300,2.95500,2.95500,2.95500,6.89700,7.06900,0.43000,0.41000,0.50460,40.28890,26.35100,0.01370,3.31330,3.60110,0.36220,3.31330,12.76110,0.444,0.4275
2015-06-30,10.47000,0.96300,9.50700,6.22000,6.22000,3.28700,3.28700,1.12800,2.15900,2.15900,2.15900,6.90200,7.07100,0.31000,0.31000,0.51550,34.57450,22.70960,0.01200,2.47340,2.69300,0.27340,2.47340,12.37450,0.1592,0.2006
2015-03-31,9.74100,0.96000,8.78100,6.65400,6.65400,2.12700,2.12700,0.67600,1.45100,1.45100,1.45100,6.89800,7.07200,0.21000,0.21000,0.52680,24.22280,16.52430,0.01130,1.69860,1.85340,0.18690,1.69860,12.11170,0.0423,0.0161
2014-12-31,9.80600,0.98300,8.82300,6.27100,6.27400,2.54900,2.55200,0.82500,1.72700,1.72700,1.72700,6.89200,7.06400,0.25000,0.24000,0.53400,28.92440,19.57380,0.01180,2.04940,2.24090,0.23030,2.04940,11.94770,0.43320,0.40120
2014-09-30,9.77300,0.97800,8.79500,6.46000,6.46000,2.33500,2.42200,0.77600,1.64600,1.64600,1.64600,6.85700,7.02000,0.24000,0.24000,0.54360,27.53840,18.71520,0.01180,1.98850,2.18170,0.22080,1.98850,11.74660,0.3422,0.318
2014-06-30,9.51300,0.96400,8.54900,6.40100,6.43000,2.11900,2.11900,0.68500,1.43400,1.43400,1.43400,6.85700,7.03400,0.21000,0.20000,0.55330,24.78650,16.77390,0.01170,1.76320,1.94210,0.19710,1.76320,11.54270,0.2296,0.1745
2014-03-31,9.42500,0.97500,8.45000,6.72500,6.75400,1.69600,1.69600,0.53700,1.15900,1.15900,1.15900,6.85700,7.03400,0.17000,0.16000,0.56230,20.07100,13.71600,0.01150,1.44830,1.60180,0.15820,1.44830,11.35740,0.2485,0.2252
2013-12-31,9.67600,1.02200,8.65400,6.21200,6.24100,2.41300,2.41300,0.80200,1.61100,1.61100,1.40500,6.85400,6.97800,0.20000,0.20000,0.56900,27.88310,16.23530,0.01190,2.03700,2.26250,0.22130,2.03700,11.22130,0.40800,0.34650
2013-09-30,9.91800,1.05200,8.86600,7.32900,7.32900,1.53700,1.63500,0.74000,0.89500,0.89500,0.69700,6.81800,6.88700,0.10000,0.10000,0.50170,18.79090,8.01060,0.01170,1.15110,1.09610,0.12000,0.99790,12.73070,0.5769,0.6372
2013-06-30,9.94700,1.07600,8.87100,7.58900,7.62200,1.24900,1.24900,0.37300,0.87600,0.87600,0.67800,6.81900,6.90200,0.10000,0.10000,0.50430,16.68450,9.05690,0.01020,1.13260,1.08010,0.11950,0.98170,12.66630,0.7526,0.7239
2013-03-31,10.33000,1.11100,9.21900,7.32700,7.35900,1.86000,1.86000,0.58200,1.27800,1.27800,1.20000,6.81600,6.88900,0.18000,0.17000,0.51450,23.12280,14.91800,0.01090,1.66650,1.59180,0.17310,1.44360,12.56650,0.0324,-0.0215
2012-12-31,10.30400,1.20000,9.10400,6.54400,6.57700,2.52700,2.52700,0.81900,1.70800,1.70800,1.44400,6.81600,6.82100,0.21000,0.21000,0.49640,28.38050,16.21740,0.01210,2.25890,2.03760,0.23250,1.85850,13.04510,0.31840,0.26200
2012-09-30,10.25300,1.29400,8.95900,7.54100,7.57800,1.38100,1.38100,0.23000,1.15100,1.15100,0.88200,6.78100,6.78100,0.13000,0.13000,0.50770,17.13610,10.94430,0.01090,1.55350,1.39670,0.15620,1.27440,12.82030,0.9696,0.9078
2012-06-30,10.36000,1.39100,8.96900,6.96000,6.99700,1.97200,1.97200,0.62400,1.34800,1.34800,1.07900,6.78100,6.78100,0.16000,0.16000,0.51330,24.43920,13.37220,0.01110,1.84390,1.66030,0.18490,1.50990,12.67210,0.2416,0.1963
2012-03-31,10.29700,1.53100,8.76600,7.58500,7.62200,1.14400,1.14400,0.33600,0.80800,0.80800,0.54100,6.78100,6.78100,0.08000,0.08000,0.52220,14.82630,7.01140,0.01040,1.12410,1.01350,0.10880,0.91830,12.48890,0.5041,0.4284
2011-12-31,10.47600,1.73100,8.74500,6.83400,6.87100,1.87400,1.87400,0.59100,1.28300,1.28300,1.01600,6.78100,6.78100,0.15000,0.15000,0.63600,23.15010,12.55100,0.01100,1.79990,1.62100,0.17440,1.46910,12.39600,0.55400,0.52500
2011-09-30,10.09200,1.89300,8.19900,8.34400,8.38500,-0.18600,-0.18600,-0.11300,-0.07300,-0.07300,-0.33900,6.74500,6.74600,-0.04530,-0.04530,0.64650,-2.88780,-5.26320,0.00870,-0.10400,-0.09350,-0.00990,-0.08470,12.23630,0.2933,0.1938
2011-06-30,10.19200,2.01900,8.17300,10.14000,10.18200,-2.00900,-2.00900,-0.72900,-1.28000,-1.28000,-1.54500,6.74500,6.74500,-0.23000,-0.23000,0.64400,-42.09090,-32.36960,0.00650,-1.81810,-1.64560,-0.17410,-1.48260,12.25470,0.3327,0.3151
2011-03-31,10.60100,2.14100,8.46000,6.83600,6.87800,1.58200,1.58200,0.49900,1.08300,1.08300,0.81900,6.74500,6.74500,0.12000,0.12000,0.63480,20.38660,10.55410,0.01040,1.51030,1.37530,0.14560,1.23660,12.43170,0.3659,0.3491
2010-12-31,11.76200,2.48000,9.28200,7.23400,7.27600,2.00600,2.00600,0.64700,1.35900,1.35900,1.09700,6.74500,6.74500,0.16000,0.16000,0.64280,23.93220,13.08760,0.01160,1.92100,1.74670,0.18810,1.57000,12.28700,0.59410,0.57750
2010-09-30,10.35200,2.58900,7.76300,7.98700,8.03400,-0.27100,-0.27100,-0.13000,-0.14100,-0.14100,-0.40300,6.71400,6.71400,-0.06000,-0.06000,0.88540,-4.70650,-6.99900,0.00780,-0.20250,-0.18250,-0.01900,-0.16510,12.12320,0.2036,0.1877
2010-06-30,11.04300,2.71100,8.33200,7.12400,7.17200,1.16000,1.16000,0.35600,0.80400,0.80400,0.54300,6.71500,6.71500,0.08000,0.08000,0.88370,15.29940,7.16170,0.01040,1.14910,1.04780,0.10980,0.93840,12.16170,0.4547,0.4451
2010-03-31,9.58700,2.71100,6.87600,11.83900,11.88700,-5.01100,-5.01100,-1.83300,-3.17800,-3.17800,-3.43800,6.71400,6.71400,-0.51000,-0.51000,1.00680,-298.09640,-204.52110,0.00230,-4.59170,-4.18810,-0.43850,-3.74460,12.04670,0.6003,0.5846
2009-12-31,11.31000,2.95000,8.36000,8.05000,8.09800,0.26200,0.26200,0.03800,0.22400,0.22400,-0.03500,6.71000,6.71000,-0.01000,-0.01000,0.98180,4.54860,-0.60760,0.00800,0.31280,0.28660,0.03130,0.25690,12.37840,-0.35840,-0.38930
2009-09-30,10.82100,3.14000,7.68100,8.57500,8.63000,-0.94900,-0.94900,-0.68100,-0.26800,-0.26800,-0.52500,6.62100,6.62100,-0.08000,-0.08000,1.21310,-21.38350,-11.82970,0.00630,-0.37410,-0.34280,-0.03820,-0.30730,12.37740,0.5686,0.5777
2009-06-30,12.28500,3.41900,8.86600,7.31900,7.37300,1.49300,1.49300,0.43500,1.05800,1.05800,0.76900,6.64500,6.64500,0.12000,0.12000,1.07790,18.98040,9.77630,0.01160,1.44400,1.32370,0.15660,1.19200,12.59830,1.2853,1.1713
2009-03-31,11.71300,3.38400,8.32900,10.56400,10.61800,-2.28900,-2.28900,-0.89600,-1.39300,-1.39300,-1.60100,6.61400,6.61400,-0.24000,-0.24000,1.08320,-72.59750,-50.77700,0.00450,-1.91070,-1.74300,-0.20100,-1.57680,12.53980,-0.1211,-0.3281
