Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-03-31,,,0.90070,2.12290,-3.02350,0.01110,-3.01250,-0.00410,-3.00840,-3.00840,-3.01650,-3.01630,-3.02350,34.52710,34.52710,-0.09000,-0.09000,21.84480,,,,,,,,,,,-9.18560,-12.99460,-8.03860,-9.18560,0.94820,-0.07380,-0.07380
2016-12-31,,,0.59160,0.84920,-1.44080,-0.01550,-1.44970,0.00590,-1.45560,-1.45560,-1.44920,-1.43740,-1.44080,32.98670,32.98670,-0.04000,-0.04000,15.15500,,,,,,,,,,,-4.21530,-5.83840,-3.65610,-4.21530,1.00020,-0.0392,-0.0399
2016-09-30,,,0.88960,1.95520,-2.84470,0.01060,-2.83410,-0.00170,-2.83250,-2.83250,-2.83580,-2.84210,-2.84470,34.47600,34.47600,-0.08000,-0.08000,18.62620,,,,,,,,,,,-7.92390,-10.83340,-6.94610,-7.92390,1.03650,-0.0393,-0.0402
2016-06-30,,,0.96270,2.24210,-3.20480,0.00640,-3.19830,0.00100,-3.19930,-3.19930,-3.19930,-3.20070,-3.20480,32.57640,32.57640,-0.10000,-0.10000,20.41540,,,,,,,,,,,-8.56060,-11.51980,-7.55210,-8.56060,1.08430,-0.0402,-0.0405
2016-03-31,,,1.07530,2.31630,-3.39160,0.01800,-3.38010,-0.00150,-3.37860,-3.37860,-3.38160,-3.38750,-3.39160,30.35670,30.35670,-0.11000,-0.11000,27.32670,,,,,,,,,,,-8.63250,-11.43740,-7.70340,-8.63200,1.21410,-0.07970,-0.08040
2015-12-31,,,0.91380,1.82240,-2.73620,0.00220,-2.73390,0.01000,-2.74400,-2.74400,-2.73530,-2.73270,-2.73620,26.57880,26.57880,-0.09000,-0.09000,15.24730,,,,,,,,,,,-8.37830,-11.85160,-7.23880,-8.37770,1.09340,-0.0598,-0.0599
2015-09-30,,,0.58670,1.00750,-1.59410,-0.01240,-1.60650,-0.00140,-1.60510,-1.60510,-1.60790,-1.58890,-1.59410,26.93200,26.93200,-0.06000,-0.06000,18.77690,,,,,,,,,,,-4.63590,-6.41390,-4.05470,-4.63560,1.15590,-0.0294,-0.0294
2015-06-30,,,0.79700,1.48010,-2.27710,-0.00800,-2.28520,0.00170,-2.28680,-2.28680,-2.28680,-2.26830,-2.27710,24.82790,24.82790,-0.09000,-0.09000,8.67440,,,,,,,,,,,-11.46670,-22.10540,-9.25110,-11.46550,0.80120,-0.0481,-0.0481
2015-03-31,,,0.71970,1.49520,-2.21500,0.00280,-2.21210,-0.00290,-2.20920,-2.20920,-2.21510,-2.20580,-2.21500,24.53900,24.53900,-0.09000,-0.09000,12.11860,,,,,,,,,,,-10.54790,-19.47080,-8.67440,-10.54680,0.85020,-0.13180,-0.13180
2014-12-31,,,0.78290,1.60010,-2.38300,-0.00640,-2.38940,0.00060,-2.38990,-2.38990,-2.38080,-2.37330,-2.38300,24.06780,24.06780,-0.09000,-0.09000,7.61160,,,,,,,,,,,-10.85920,-19.25770,-8.76290,-10.85810,0.90070,-0.0427,-0.0426
2014-09-30,,,0.89330,1.45200,-2.34530,0.00650,-2.33880,-0.00150,-2.33730,-2.33730,-2.34020,-2.33530,-2.34530,24.15000,24.15000,-0.10000,-0.10000,11.13060,,,,,,,,,,,-10.16990,-17.46280,-8.41140,-10.16890,0.95070,-0.0659,-0.066
2014-06-30,,,0.83560,1.29540,-2.13100,0.01080,-2.12020,-0.00150,-2.11870,-2.11870,-2.12180,-2.12080,-2.13100,24.14100,24.14100,-0.09000,-0.09000,13.13800,,,,,,,,,,,-8.54350,-13.93810,-7.16640,-8.54270,1.02710,-0.0587,-0.0587
2014-03-31,,,0.74790,1.61580,-2.36370,0.01280,-2.35090,-0.00150,-2.34940,-2.34940,-2.35250,-2.35350,-2.36370,23.69800,23.69800,-0.10000,-0.10000,17.81060,,,,,,,,,,,-8.81640,-13.77960,-7.52590,-8.81570,1.10640,0.20120,0.20110
2013-12-31,6.00000,6.00000,0.93820,1.63450,3.42730,-0.01230,3.41500,-0.00170,3.41660,3.41660,3.41330,3.43680,3.42730,20.69700,20.69700,0.19000,0.19000,31.23700,,,100.00000,57.12160,57.12160,56.91580,56.88770,0.20310,0.99860,90.12830,13.43890,21.58940,11.56370,13.43770,1.13030,-0.2173,-0.218
2013-09-30,,,0.78560,1.45680,-2.24230,0.00740,-2.23490,-0.00180,-2.23310,-2.23310,-2.23680,-2.21870,-2.24230,22.30180,22.30180,-0.10000,-0.10000,10.04100,,,,,,,,,,,-10.41340,-18.85010,-8.52450,-10.41230,0.95840,-0.0646,-0.0638
2013-06-30,,,0.94610,1.84210,-2.78820,0.00400,-2.78420,-0.00180,-2.78250,-2.78250,-2.78600,-2.75450,-2.78820,20.29900,20.29900,-0.14000,-0.14000,11.61890,,,,,,,,,,,-12.12460,-20.84120,-10.05340,-12.12350,1.03630,-0.0843,-0.0865
2013-03-31,0.00330,0.00330,0.69600,1.72460,-2.41730,-0.00300,-2.42030,0.00120,-2.42150,-2.42150,-2.41900,-2.38700,-2.41730,17.69100,17.69100,-0.14000,-0.14000,3.94680,,,100.00000,-74218.43000,-74218.43000,-74309.46000,-74271.23000,0.00020,,,-17.00490,-52.07540,-12.85300,-17.00490,,-0.14820,-0.14790
2012-12-31,0.03400,0.03400,0.79300,1.68300,-2.44200,-0.00740,-2.43600,0.00530,-2.44130,-2.43400,-2.43400,-2.44190,-2.44200,17.38600,17.38600,-0.14000,-0.14000,4.26110,,,126.47060,-7182.35300,-7182.35300,-7164.70600,-7158.82300,0.00170,,,-16.36000,-46.10070,-12.43870,-16.35750,0.85500,-0.0989,-0.0987
2012-09-30,0.08380,0.08380,0.87260,1.57390,-2.36270,-0.01020,-2.37300,0.00580,-2.37880,-2.37880,-2.37880,-2.42750,-2.36270,16.58500,16.58500,-0.14000,-0.14000,5.51300,,,100.00000,-2819.90100,-2819.90100,-2832.12200,-2839.06500,0.00390,,,-14.24410,-33.50380,-11.06920,-14.24410,,-0.1331,-0.135
2012-06-30,0.49360,0.49360,1.48390,1.29790,-2.28820,0.00690,-2.28140,,-2.28140,-2.28140,-2.28140,-2.96540,-2.28820,16.14300,16.14300,-0.14000,-0.14000,2.46560,,,100.00000,-463.55290,-463.55290,-462.16450,-462.16450,0.02140,,,-12.77350,-27.58590,-9.90600,-12.76640,,-0.2378,-0.2404
2012-03-31,0.19100,0.19100,1.87000,2.18000,-3.85900,0.00600,-3.86000,0.00000,-3.86000,-3.86700,-3.86700,-3.85000,-3.85900,16.08800,16.08800,-0.24000,-0.24000,4.30660,,,99.47640,-2020.41900,-2020.41900,-2020.94200,-2024.60700,0.00710,,,-18.79920,-35.21860,-14.37010,-18.79920,,-0.21260,-0.21310
2011-12-31,,,1.44000,2.07000,-3.51000,0.01000,-3.51000,-0.01500,-3.49500,-3.50000,-3.50000,-3.01000,-3.51000,15.90900,15.90900,-0.22000,-0.22000,4.25470,,,,,,,,,,,-14.90000,-25.17990,-11.37100,-14.90000,1.46010,-0.0296,-0.03
2011-09-30,,,1.68000,2.22000,-3.90000,0.01000,-3.88000,0.00500,-3.88500,-3.89400,-3.89400,-3.89000,-3.90000,15.32700,15.32700,-0.25000,-0.25000,2.78430,,,,,,,,,,,-20.21810,-40.31060,-15.80360,-20.22860,,-0.1941,-0.1941
2011-06-30,,,2.04000,1.68000,-3.72000,-0.95000,-4.68000,0.00000,-4.68000,-4.68100,-4.68100,-3.68000,-3.72000,15.31900,15.31900,-0.31000,-0.31000,5.18780,,,,,,,,,,,-20.57580,-35.59700,-17.24130,-20.58490,,-0.2967,-0.2967
2011-03-31,,,2.62000,2.35000,-4.97000,-0.67000,-5.65000,0.00000,-5.65000,-5.65600,-5.65600,-4.73000,-4.97000,12.54800,12.54800,-0.45000,-0.45000,1.31460,,1.56000,,,,,,,,,-20.81710,-32.20960,-7.49830,-20.82470,,-0.31560,-0.31560
2010-12-31,,,2.30000,2.08000,-4.38000,-0.64000,-4.99000,0.00300,-4.99300,-4.99100,-4.99100,-4.13000,-4.38000,12.47800,12.47800,-0.40000,-0.40000,1.58580,0.27740,1.74290,,,,,,,,,-20.19010,-33.05300,-6.84350,-14.60210,,-0.2879,-0.2879
2010-09-30,,,2.17000,1.97000,-4.14000,-1.53000,-5.69000,0.00700,-5.69700,-5.70100,-5.70100,-3.89000,-4.14000,12.45400,12.45400,-0.46000,-0.46000,1.82430,0.26830,1.45600,,,,,,,,,-19.50390,-28.70600,-7.43580,-14.28110,,-0.3044,-0.3047
2010-06-30,,,2.30000,1.84000,-4.14000,-0.18000,-4.33000,0.00000,-4.33000,-4.33400,-4.33400,-3.98000,-4.14000,12.43100,12.43100,-0.35000,-0.35000,5.30170,0.53510,1.27270,,,,,,,,,-12.63560,-17.38470,-5.18240,-5.87580,,-0.3706,-0.3705
2010-03-31,,,2.94000,2.28000,-5.22000,0.07000,-5.16000,0.00000,-5.16000,-5.16100,-5.16100,-5.15000,-5.22000,12.26900,12.26900,-0.42000,-0.42000,2.19360,0.42650,1.13290,,,,,,,,,-13.90730,-18.45190,-6.02220,-7.97800,,-0.45480,-0.45540
2009-12-31,,,2.65000,3.45000,-6.10000,0.18000,-5.92000,0.00700,-5.92700,-5.91600,-5.91600,-6.06000,-6.10000,12.10600,12.10600,-0.48000,-0.48000,2.09280,0.42230,1.17100,,,,,,,,,-14.78260,-19.16420,-6.27230,-8.54170,,-0.3704,-0.3704
2009-09-30,,,2.38000,2.56000,-4.94000,0.14000,-4.79000,0.00000,-4.79000,-4.79500,-4.79500,-4.90000,-4.94000,12.12000,12.12000,-0.40000,-0.40000,2.65110,,0.49230,,,,,,,,,-13.37140,-13.37520,-8.57170,-13.37520,,-0.3207,-0.3206
2009-06-30,,,2.74000,2.19000,-4.93000,0.28000,-4.66000,0.00000,-4.66000,-4.66500,-4.66500,-4.86000,-4.93000,12.07200,12.07200,-0.39000,-0.39000,2.81270,,0.44960,,,,,,,,,-11.74180,-11.74470,-7.79450,-11.74470,,-0.333,-0.3339
2009-03-31,,,3.10000,2.16000,-5.26000,0.27000,-4.99000,0.00000,-4.99000,-4.99300,-4.99300,-5.20000,-5.26000,12.07200,12.07200,-0.41000,-0.41000,1.66390,,0.41270,,,,,,,,,-11.41000,-11.41520,-7.77970,-11.41520,,-0.38100,-0.38100
